1780-05-29-en-bip39-purple-obnoxious-manatee-encode
abandon|5632 	ability|5727 	able|6611 	about|7220 	above|6032 	absent|5477 	
absorb|6618 	abstract|6776 	absurd|7182 	abuse|6484 	access|5962 	accident|6908 	
account|5561 	accuse|6746 	achieve|6945 	acid|6148 	acoustic|5469 	acquire|6922 	
across|6325 	action|5830 	actor|6150 	actress|5840 	actual|7320 	act|7143 	
adapt|5956 	addict|6795 	address|5526 	add|5755 	adjust|6442 	admit|6675 	
adult|6599 	advance|7110 	advice|6056 	aerobic|7277 	affair|5508 	afford|5905 	
afraid|6919 	again|6851 	agent|5771 	age|6879 	agree|6659 	ahead|5801 	
aim|6440 	airport|6628 	air|5749 	aisle|6798 	alarm|5695 	album|6787 	
alcohol|6896 	alert|6473 	alien|6174 	alley|5954 	allow|7293 	all|6690 	
almost|7263 	alone|7303 	alpha|6131 	already|6057 	also|6306 	alter|7216 	
always|5959 	amateur|5516 	amazing|6272 	among|7181 	amount|6655 	amused|5852 	
analyst|7112 	anchor|7292 	ancient|6930 	anger|6195 	angle|5797 	angry|5522 	
animal|5487 	ankle|6525 	announce|5545 	annual|5505 	another|6388 	answer|6397 	
antenna|6921 	antique|6359 	anxiety|6407 	any|7288 	apart|7297 	apology|6846 	
appear|6952 	apple|5997 	approve|5581 	april|6971 	arch|6152 	arctic|5856 	
area|5921 	arena|7085 	argue|6901 	armed|5762 	armor|6036 	army|6279 	
arm|6368 	around|6331 	arrange|5896 	arrest|5538 	arrive|6386 	arrow|6073 	
artefact|6708 	artist|6398 	artwork|5824 	art|6374 	ask|6035 	aspect|5534 	
assault|5518 	asset|5699 	assist|6594 	assume|7274 	asthma|7061 	athlete|5503 	
atom|6815 	attack|5925 	attend|6985 	attitude|5511 	attract|6825 	auction|5748 	
audit|6438 	august|6107 	aunt|6248 	author|5953 	auto|6084 	autumn|5631 	
average|5653 	avocado|6750 	avoid|5743 	awake|7432 	aware|6301 	away|6123 	
awesome|6544 	awful|6426 	awkward|6300 	axis|6238 	baby|5694 	bachelor|6839 	
bacon|6179 	badge|5557 	bag|5506 	balance|5622 	balcony|5638 	ball|6528 	
bamboo|5462 	banana|6341 	banner|6282 	barely|6679 	bargain|5658 	barrel|5452 	
bar|5766 	base|6697 	basic|6437 	basket|6887 	battle|5873 	beach|5874 	
bean|5448 	beauty|7116 	because|7170 	become|6212 	beef|6217 	before|5963 	
begin|6568 	behave|7465 	behind|5887 	believe|7037 	below|6191 	belt|6099 	
bench|7259 	benefit|7186 	best|5865 	betray|6423 	better|6877 	between|5574 	
beyond|7281 	bicycle|5682 	bid|5476 	bike|6063 	bind|6470 	biology|6225 	
bird|6913 	birth|6663 	bitter|6862 	black|6024 	blade|6456 	blame|6047 	
blanket|6514 	blast|5549 	bleak|6947 	bless|7132 	blind|7422 	blood|5709 	
blossom|6450 	blouse|6219 	blue|7126 	blur|6812 	blush|5535 	board|6991 	
boat|5558 	body|7180 	boil|6280 	bomb|7089 	bone|7444 	bonus|7249 	
book|5822 	boost|6071 	border|7418 	boring|7345 	borrow|7291 	boss|6593 	
bottom|5588 	bounce|6788 	box|6749 	boy|5519 	bracket|7214 	brain|5883 	
brand|5894 	brass|6465 	brave|7332 	bread|5552 	breeze|7260 	brick|5979 	
bridge|6025 	brief|7300 	bright|6347 	bring|5624 	brisk|5647 	broccoli|6228 	
broken|6307 	bronze|6038 	broom|6619 	brother|7236 	brown|5968 	brush|7464 	
bubble|6730 	buddy|6735 	budget|6086 	buffalo|6112 	build|6668 	bulb|5845 	
bulk|7028 	bullet|7272 	bundle|7165 	bunker|6311 	burden|5580 	burger|7330 	
burst|5730 	business|6518 	busy|6176 	bus|6211 	butter|6983 	buyer|6141 	
buzz|5654 	cabbage|6539 	cabin|7427 	cable|6541 	cactus|6261 	cage|6151 	
cake|7105 	call|7159 	calm|5576 	camera|6215 	camp|6656 	canal|5890 	
cancel|5614 	candy|5722 	cannon|5860 	canoe|5620 	canvas|7378 	canyon|6010 	
can|6158 	capable|6199 	capital|6740 	captain|6254 	carbon|6678 	card|6760 	
cargo|5668 	carpet|6126 	carry|6649 	cart|6064 	car|7157 	case|6088 	
cash|5753 	casino|6934 	castle|7190 	casual|6264 	catalog|6651 	catch|5541 	
category|5464 	cattle|6159 	cat|7453 	caught|5439 	cause|7211 	caution|5553 	
cave|6571 	ceiling|7290 	celery|7362 	cement|7472 	census|6657 	century|5450 	
cereal|6929 	certain|7113 	chair|6246 	chalk|5746 	champion|5641 	change|5803 	
chaos|6146 	chapter|5465 	charge|6472 	chase|7058 	chat|6629 	cheap|6019 	
check|7193 	cheese|5781 	chef|6255 	cherry|7153 	chest|7430 	chicken|7449 	
chief|7114 	child|5945 	chimney|7258 	choice|7100 	choose|7426 	chronic|6390 	
chuckle|5497 	chunk|7007 	churn|6257 	cigar|7167 	cinnamon|6391 	circle|5732 	
citizen|5665 	city|7096 	civil|6958 	claim|6093 	clap|6094 	clarify|6209 	
claw|6986 	clay|5589 	clean|6482 	clerk|6348 	clever|6827 	click|5745 	
client|6008 	cliff|6229 	climb|5493 	clinic|6078 	clip|6046 	clock|5981 	
clog|5846 	close|7029 	cloth|7400 	cloud|6633 	clown|6797 	club|5669 	
clump|7133 	cluster|6377 	clutch|7196 	coach|6004 	coast|6811 	coconut|6552 	
code|7417 	coffee|6250 	coil|5619 	coin|6354 	collect|7295 	color|5586 	
column|5814 	combine|6295 	come|5752 	comfort|6959 	comic|6369 	common|6132 	
company|6703 	concert|5502 	conduct|6684 	confirm|6548 	congress|6671 	connect|6531 	
consider|5974 	control|5930 	convince|6187 	cook|6467 	cool|7460 	copper|5597 	
copy|7462 	coral|5973 	core|6045 	corn|6372 	correct|6904 	cost|7036 	
cotton|6471 	couch|5861 	country|7312 	couple|6741 	course|5878 	cousin|6466 	
cover|5989 	coyote|7213 	crack|5455 	cradle|7156 	craft|7433 	cram|5789 	
crane|6502 	crash|5659 	crater|6402 	crawl|6692 	crazy|5741 	cream|7420 	
credit|7391 	creek|5542 	crew|5565 	cricket|5818 	crime|6013 	crisp|5441 	
critic|6214 	crop|6592 	cross|5785 	crouch|6444 	crowd|7428 	crucial|5521 	
cruel|5886 	cruise|5897 	crumble|6949 	crunch|5594 	crush|5475 	crystal|7466 	
cry|6315 	cube|6714 	culture|5440 	cupboard|6709 	cup|5879 	curious|5877 	
current|5671 	curtain|7451 	curve|6344 	cushion|5602 	custom|6880 	cute|5756 	
cycle|6906 	dad|6497 	damage|7053 	damp|5701 	dance|6489 	danger|5724 	
daring|6729 	dash|7415 	daughter|5607 	dawn|7440 	day|6259 	deal|5494 	
debate|6954 	debris|6936 	decade|7406 	december|6616 	decide|5498 	decline|6222 	
decorate|6694 	decrease|5844 	deer|5488 	defense|6496 	define|6800 	defy|6172 	
degree|6707 	delay|5884 	deliver|7199 	demand|5556 	demise|6648 	denial|7248 	
dentist|6392 	deny|6005 	depart|5486 	depend|7285 	deposit|5839 	depth|6810 	
deputy|6826 	derive|5601 	describe|7017 	desert|6624 	design|5763 	desk|6223 	
despair|7079 	destroy|6554 	detail|7383 	detect|7324 	develop|5740 	device|5610 	
devote|6401 	diagram|6976 	dial|7457 	diamond|5767 	diary|6759 	dice|6370 	
diesel|6352 	diet|6296 	differ|5978 	digital|7358 	dignity|5742 	dilemma|6660 	
dinner|6783 	dinosaur|5970 	direct|5683 	dirt|6268 	disagree|7363 	discover|7439 	
disease|6892 	dish|5451 	dismiss|6364 	disorder|6747 	display|5491 	distance|7142 	
divert|7287 	divide|7104 	divorce|5940 	dizzy|5489 	doctor|6427 	document|7305 	
dog|6598 	doll|6978 	dolphin|7172 	domain|6580 	donate|6939 	donkey|7273 	
donor|7227 	door|6375 	dose|7023 	double|6898 	dove|6698 	draft|5692 	
dragon|5621 	drama|5587 	drastic|5605 	draw|7448 	dream|6970 	dress|5515 	
drift|6640 	drill|5870 	drink|6543 	drip|6435 	drive|5685 	drop|6793 	
drum|6996 	dry|5942 	duck|6674 	dumb|6780 	dune|7265 	during|6634 	
dust|6042 	dutch|7012 	duty|6049 	dwarf|6077 	dynamic|5637 	eager|6786 	
eagle|6871 	early|6512 	earn|7393 	earth|6872 	easily|5871 	east|6582 	
easy|5990 	echo|5778 	ecology|6868 	economy|5841 	edge|7194 	edit|7333 	
educate|5938 	effort|6481 	egg|6216 	eight|5910 	either|7084 	elbow|7064 	
elder|5543 	electric|5948 	elegant|7459 	element|5562 	elephant|5780 	elevator|6097 	
elite|7008 	else|7046 	embark|6576 	embody|6358 	embrace|6956 	emerge|6080 	
emotion|6226 	employ|5946 	empower|6488 	empty|5484 	enable|5599 	enact|6646 	
endless|6355 	endorse|7282 	end|6037 	enemy|7095 	energy|6853 	enforce|5584 	
engage|6232 	engine|5714 	enhance|6917 	enjoy|6597 	enlist|7386 	enough|6757 	
enrich|6416 	enroll|6715 	ensure|6608 	enter|7184 	entire|5854 	entry|7334 	
envelope|6845 	episode|6406 	equal|6453 	equip|6873 	erase|6154 	era|7279 	
erode|6905 	erosion|6725 	error|6142 	erupt|5457 	escape|5707 	essay|7013 	
essence|5612 	estate|5611 	eternal|6834 	ethics|7210 	evidence|6861 	evil|7052 	
evoke|5433 	evolve|5880 	exact|6916 	example|5578 	excess|5985 	exchange|5809 	
excite|5690 	exclude|6973 	excuse|5652 	execute|5604 	exercise|5700 	exhaust|7336 	
exhibit|6208 	exile|7060 	exist|5684 	exit|6328 	exotic|5912 	expand|6100 	
expect|5661 	expire|5686 	explain|6953 	expose|7094 	express|5656 	extend|6669 	
extra|6446 	eyebrow|6517 	eye|5577 	fabric|6018 	face|5721 	faculty|7316 	
fade|7315 	faint|7369 	faith|5855 	fall|6322 	false|6051 	fame|5600 	
family|5969 	famous|6237 	fancy|5805 	fantasy|6335 	fan|6993 	farm|5825 	
fashion|6387 	fatal|6394 	father|5444 	fatigue|5770 	fat|5445 	fault|6479 	
favorite|6963 	feature|6602 	february|5761 	federal|6324 	feed|6231 	feel|6109 	
fee|5949 	female|6522 	fence|6816 	festival|5655 	fetch|6710 	fever|6711 	
few|5681 	fiber|7252 	fiction|6413 	field|5786 	figure|6143 	file|5933 	
film|6203 	filter|5723 	final|5524 	find|7135 	fine|6186 	finger|6775 	
finish|7067 	fire|6756 	firm|5863 	first|5459 	fiscal|6298 	fish|6935 	
fitness|5725 	fit|7038 	fix|7256 	flag|6220 	flame|7412 	flash|6687 	
flat|7385 	flavor|5867 	flee|6863 	flight|6969 	flip|5919 	float|6092 	
flock|7475 	floor|6276 	flower|6575 	fluid|7461 	flush|6942 	fly|5467 	
foam|6360 	focus|5889 	fog|5485 	foil|6477 	fold|6422 	follow|5438 	
food|6445 	foot|6304 	force|5957 	forest|5705 	forget|5911 	fork|6040 	
fortune|5636 	forum|7158 	forward|7349 	fossil|6425 	foster|5625 	found|6806 	
fox|7146 	fragile|5832 	frame|6763 	frequent|6615 	fresh|6429 	friend|5994 	
fringe|6380 	frog|5858 	front|5434 	frost|6792 	frown|7204 	frozen|6569 	
fruit|5895 	fuel|7389 	funny|7185 	fun|6609 	furnace|6463 	fury|5913 	
future|5490 	gadget|6607 	gain|6636 	galaxy|6417 	gallery|7322 	game|6529 	
gap|5924 	garage|6012 	garbage|7221 	garden|6241 	garlic|5471 	garment|6652 	
