1780-09-02-en-bip39-blue-wild-elk-encode
abandon|6020 	ability|6036 	able|6925 	about|6013 	above|5816 	absent|6949 	
absorb|7041 	abstract|6808 	absurd|6459 	abuse|6519 	access|6739 	accident|6022 	
account|6224 	accuse|7401 	achieve|6366 	acid|6437 	acoustic|5743 	acquire|5444 	
across|6946 	action|5443 	actor|6316 	actress|7123 	actual|6526 	act|6078 	
adapt|6933 	addict|6458 	address|6456 	add|6469 	adjust|7353 	admit|5851 	
adult|7308 	advance|6917 	advice|6457 	aerobic|5503 	affair|5771 	afford|6303 	
afraid|5943 	again|6269 	agent|5738 	age|6589 	agree|7005 	ahead|6233 	
aim|7071 	airport|6195 	air|7011 	aisle|7144 	alarm|6239 	album|6146 	
alcohol|7132 	alert|6932 	alien|7115 	alley|6680 	allow|5993 	all|7282 	
almost|5733 	alone|7049 	alpha|7368 	already|6509 	also|7292 	alter|6760 	
always|5736 	amateur|6193 	amazing|7385 	among|6533 	amount|7367 	amused|5721 	
analyst|5751 	anchor|6068 	ancient|6999 	anger|6486 	angle|6294 	angry|6379 	
animal|6799 	ankle|6163 	announce|5784 	annual|7417 	another|6119 	answer|5470 	
antenna|5884 	antique|6934 	anxiety|6828 	any|6369 	apart|6957 	apology|7141 	
appear|6295 	apple|6564 	approve|7110 	april|5843 	arch|6516 	arctic|7289 	
area|6044 	arena|6842 	argue|7388 	armed|6685 	armor|6507 	army|6346 	
arm|7418 	around|7383 	arrange|6125 	arrest|6697 	arrive|5964 	arrow|6698 	
artefact|5544 	artist|5944 	artwork|5579 	art|5706 	ask|5627 	aspect|6769 	
assault|5914 	asset|5885 	assist|6871 	assume|6441 	asthma|7035 	athlete|5866 	
atom|6002 	attack|6537 	attend|5578 	attitude|7404 	attract|7128 	auction|6655 	
audit|6835 	august|7227 	aunt|6744 	author|6598 	auto|6566 	autumn|5525 	
average|5878 	avocado|6568 	avoid|6465 	awake|5703 	aware|6210 	away|7243 	
awesome|5750 	awful|5455 	awkward|5886 	axis|6104 	baby|7042 	bachelor|6712 	
bacon|7371 	badge|5791 	bag|6522 	balance|5911 	balcony|7194 	ball|6497 	
bamboo|6160 	banana|7377 	banner|7311 	barely|5707 	bargain|6636 	barrel|6645 	
bar|6747 	base|6425 	basic|5899 	basket|6403 	battle|5889 	beach|5744 	
bean|5514 	beauty|5700 	because|5524 	become|6881 	beef|7091 	before|6796 	
begin|5850 	behave|6055 	behind|5782 	believe|6118 	below|7443 	belt|7251 	
bench|6833 	benefit|6723 	best|6029 	betray|5540 	better|5956 	between|5442 	
beyond|6831 	bicycle|7441 	bid|7138 	bike|7060 	bind|7063 	biology|6323 	
bird|6601 	birth|6510 	bitter|5692 	black|6632 	blade|5712 	blame|7095 	
blanket|7062 	blast|6170 	bleak|6088 	bless|5863 	blind|6706 	blood|5580 	
blossom|6348 	blouse|5683 	blue|5686 	blur|6287 	blush|6874 	board|6701 	
boat|7021 	body|5573 	boil|7232 	bomb|7449 	bone|5817 	bonus|7333 	
book|5945 	boost|5781 	border|6474 	boring|5493 	borrow|7109 	boss|7338 	
bottom|5752 	bounce|6904 	box|7152 	boy|6858 	bracket|6991 	brain|6438 	
brand|7290 	brass|7408 	brave|6692 	bread|6867 	breeze|5668 	brick|6186 	
bridge|5942 	brief|5468 	bright|5787 	bring|6562 	brisk|6266 	broccoli|7158 	
broken|6500 	bronze|7263 	broom|6941 	brother|6607 	brown|6880 	brush|5611 	
bubble|6166 	buddy|5637 	budget|5448 	buffalo|5972 	build|5937 	bulb|6920 	
bulk|5801 	bullet|6822 	bundle|6966 	bunker|6984 	burden|6139 	burger|5491 	
burst|5485 	business|6742 	busy|6549 	bus|6714 	butter|6476 	buyer|6032 	
buzz|6482 	cabbage|6377 	cabin|5629 	cable|6216 	cactus|7392 	cage|5462 	
cake|6756 	call|5492 	calm|7118 	camera|6913 	camp|5836 	canal|5466 	
cancel|7178 	candy|5739 	cannon|5472 	canoe|6732 	canvas|6545 	canyon|6196 	
can|7050 	capable|5848 	capital|6530 	captain|6609 	carbon|6550 	card|5775 	
cargo|7185 	carpet|7070 	carry|6005 	cart|7079 	car|6608 	case|6067 	
cash|5961 	casino|5456 	castle|7269 	casual|5534 	catalog|5862 	catch|5990 	
category|7307 	cattle|6279 	cat|6902 	caught|6046 	cause|6955 	caution|6886 	
cave|5549 	ceiling|6979 	celery|7010 	cement|6204 	census|6064 	century|6326 	
cereal|6825 	certain|6666 	chair|7300 	chalk|5521 	champion|6304 	change|6674 	
chaos|6479 	chapter|6461 	charge|7279 	chase|6843 	chat|6494 	cheap|6726 	
check|5793 	cheese|7024 	chef|6331 	cherry|6262 	chest|5567 	chicken|6134 	
chief|6851 	child|5433 	chimney|7006 	choice|6149 	choose|7323 	chronic|6230 	
chuckle|6105 	chunk|6628 	churn|7089 	cigar|6360 	cinnamon|7149 	circle|7334 	
citizen|7380 	city|7370 	civil|5437 	claim|7298 	clap|6047 	clarify|7108 	
claw|5719 	clay|5509 	clean|6270 	clerk|6814 	clever|7054 	click|6433 	
client|6659 	cliff|7372 	climb|6386 	clinic|5981 	clip|5694 	clock|5998 	
clog|5558 	close|6596 	cloth|5512 	cloud|5623 	clown|6721 	club|7156 	
clump|5910 	cluster|7346 	clutch|6696 	coach|5903 	coast|5471 	coconut|5550 	
code|5909 	coffee|5855 	coil|7219 	coin|5823 	collect|6133 	color|6355 	
column|6783 	combine|7260 	come|6116 	comfort|6546 	comic|7316 	common|5616 	
company|5619 	concert|5554 	conduct|7170 	confirm|6074 	congress|5806 	connect|6620 	
consider|6845 	control|7330 	convince|7067 	cook|6103 	cool|7444 	copper|5473 	
copy|6980 	coral|5504 	core|6536 	corn|6921 	correct|7189 	cost|6485 	
cotton|5698 	couch|5922 	country|7073 	couple|7420 	course|7345 	cousin|5506 	
cover|5583 	coyote|6297 	crack|7218 	cradle|5560 	craft|6953 	cram|5838 	
