2003-06-26-en-bip39-green-crowded-locust-encode
abandon|5874 	ability|7162 	able|5518 	about|7028 	above|6629 	absent|5703 	
absorb|5972 	abstract|5864 	absurd|6992 	abuse|5575 	access|6032 	accident|6003 	
account|5673 	accuse|7182 	achieve|7320 	acid|7130 	acoustic|7392 	acquire|6684 	
across|6497 	action|5760 	actor|6058 	actress|6847 	actual|6951 	act|7445 	
adapt|6242 	addict|6926 	address|5680 	add|6834 	adjust|7271 	admit|5570 	
adult|7457 	advance|6749 	advice|6398 	aerobic|5892 	affair|6579 	afford|7094 	
afraid|6803 	again|6438 	agent|6997 	age|5445 	agree|6980 	ahead|5802 	
aim|5731 	airport|7418 	air|7229 	aisle|6995 	alarm|6721 	album|6077 	
alcohol|7413 	alert|5994 	alien|6591 	alley|5667 	allow|6066 	all|6911 	
almost|6887 	alone|7276 	alpha|5556 	already|6830 	also|6617 	alter|6630 	
always|7377 	amateur|6837 	amazing|6248 	among|5448 	amount|6792 	amused|7252 	
analyst|7327 	anchor|6162 	ancient|6195 	anger|5797 	angle|6142 	angry|5843 	
animal|5485 	ankle|5498 	announce|6414 	annual|6086 	another|6083 	answer|6292 	
antenna|5890 	antique|5531 	anxiety|6091 	any|6021 	apart|6093 	apology|6934 	
appear|7316 	apple|6986 	approve|7362 	april|5470 	arch|6254 	arctic|5538 	
area|7011 	arena|6333 	argue|5616 	armed|6554 	armor|6919 	army|7293 	
arm|6614 	around|6942 	arrange|7083 	arrest|5973 	arrive|6413 	arrow|6806 	
artefact|6339 	artist|7281 	artwork|5999 	art|5830 	ask|5786 	aspect|7388 	
assault|5630 	asset|7153 	assist|6612 	assume|7395 	asthma|6388 	athlete|5661 	
atom|5453 	attack|5679 	attend|6317 	attitude|6462 	attract|5729 	auction|6577 	
audit|5444 	august|6481 	aunt|7049 	author|6400 	auto|6252 	autumn|7151 	
average|6963 	avocado|5943 	avoid|7123 	awake|5473 	aware|6671 	away|6727 	
awesome|7154 	awful|6447 	awkward|6325 	axis|5663 	baby|5572 	bachelor|7366 	
bacon|5767 	badge|5979 	bag|6655 	balance|6356 	balcony|5610 	ball|6138 	
bamboo|6129 	banana|6891 	banner|7245 	barely|6095 	bargain|7225 	barrel|6688 	
bar|6912 	base|6827 	basic|5682 	basket|6925 	battle|6646 	beach|5744 	
bean|5502 	beauty|5861 	because|6052 	become|7247 	beef|7140 	before|5652 	
begin|6446 	behave|7202 	behind|6226 	believe|5529 	below|5437 	belt|7287 	
bench|6716 	benefit|6143 	best|6367 	betray|6673 	better|7422 	between|6885 	
beyond|6160 	bicycle|7474 	bid|6337 	bike|7376 	bind|6770 	biology|6957 	
bird|6691 	birth|6685 	bitter|6243 	black|7174 	blade|7383 	blame|6183 	
blanket|6756 	blast|6548 	bleak|7353 	bless|6037 	blind|6182 	blood|6903 	
blossom|7325 	blouse|6389 	blue|5844 	blur|7343 	blush|7430 	board|7208 	
boat|7097 	body|6839 	boil|7306 	bomb|5670 	bone|5886 	bonus|6669 	
book|6530 	boost|7322 	border|5491 	boring|7138 	borrow|6116 	boss|7075 	
bottom|7348 	bounce|5709 	box|5596 	boy|5432 	bracket|5753 	brain|5808 	
brand|5559 	brass|7437 	brave|6194 	bread|6660 	breeze|6841 	brick|6598 	
bridge|6521 	brief|6341 	bright|6857 	bring|6545 	brisk|6209 	broccoli|7053 	
broken|6697 	bronze|7207 	broom|5589 	brother|6607 	brown|6678 	brush|5606 	
bubble|6641 	buddy|5628 	budget|6385 	buffalo|5798 	build|6350 	bulb|5748 	
bulk|5434 	bullet|7331 	bundle|6490 	bunker|5436 	burden|5620 	burger|5624 	
burst|5489 	business|7217 	busy|7193 	bus|6424 	butter|6581 	buyer|5665 	
buzz|7152 	cabbage|6392 	cabin|7206 	cable|7203 	cactus|7365 	cage|7226 	
cake|5504 	call|7355 	calm|7295 	camera|7035 	camp|5642 	canal|7292 	
cancel|5945 	candy|6658 	cannon|7032 	canoe|6601 	canvas|6346 	canyon|7023 	
can|5634 	capable|6586 	capital|6022 	captain|7282 	carbon|6707 	card|7233 	
cargo|7220 	carpet|7424 	carry|6370 	cart|5910 	car|5447 	case|5940 	
cash|7412 	casino|5894 	castle|5815 	casual|6005 	catalog|5636 	catch|5909 	
category|6606 	cattle|6958 	cat|5506 	caught|5494 	cause|6930 	caution|5650 	
cave|5666 	ceiling|6440 	celery|6996 	cement|7020 	census|6805 	century|5856 	
cereal|6881 	certain|6631 	chair|6699 	chalk|5756 	champion|6844 	change|6592 	
chaos|7455 	chapter|6354 	charge|5876 	chase|5901 	chat|7181 	cheap|6375 	
check|5627 	cheese|6377 	chef|7019 	cherry|6719 	chest|6177 	chicken|6865 	
chief|5686 	child|5975 	chimney|6563 	choice|7442 	choose|6745 	chronic|7066 	
