2003-12-04-en-bip39-yellow-elated-grasshopper-encode
abandon|7162 	ability|7278 	able|6330 	about|7157 	above|7441 	absent|6028 	
absorb|7398 	abstract|6436 	absurd|6224 	abuse|6053 	access|5933 	accident|6230 	
account|6566 	accuse|6060 	achieve|5484 	acid|6708 	acoustic|5602 	acquire|6175 	
across|7139 	action|6468 	actor|5978 	actress|7337 	actual|5803 	act|6451 	
adapt|6038 	addict|6332 	address|6270 	add|5548 	adjust|6985 	admit|6746 	
adult|7465 	advance|7413 	advice|6288 	aerobic|5834 	affair|5572 	afford|6202 	
afraid|6302 	again|6727 	agent|6024 	age|5868 	agree|6622 	ahead|6460 	
aim|7364 	airport|7120 	air|5987 	aisle|7264 	alarm|7395 	album|5674 	
alcohol|6355 	alert|6421 	alien|6677 	alley|5595 	allow|7085 	all|6945 	
almost|7018 	alone|7412 	alpha|6675 	already|6329 	also|6588 	alter|7243 	
always|7252 	amateur|6376 	amazing|5479 	among|6315 	amount|6016 	amused|5732 	
analyst|5587 	anchor|6891 	ancient|6578 	anger|6036 	angle|7433 	angry|6930 	
animal|6066 	ankle|7468 	announce|6231 	annual|7389 	another|6807 	answer|6764 	
antenna|6294 	antique|5640 	anxiety|5979 	any|6375 	apart|7029 	apology|6068 	
appear|6061 	apple|7363 	approve|5634 	april|7017 	arch|6784 	arctic|7421 	
area|6843 	arena|5945 	argue|6799 	armed|5882 	armor|5905 	army|6114 	
arm|5757 	around|6076 	arrange|6979 	arrest|5657 	arrive|5867 	arrow|6316 	
artefact|5975 	artist|6635 	artwork|5759 	art|6014 	ask|6211 	aspect|7404 	
assault|7074 	asset|6110 	assist|6729 	assume|7454 	asthma|5727 	athlete|7266 	
atom|6413 	attack|6297 	attend|5626 	attitude|5494 	attract|5606 	auction|6634 	
audit|6281 	august|6439 	aunt|6865 	author|6283 	auto|6048 	autumn|5633 	
average|6275 	avocado|7217 	avoid|5668 	awake|6584 	aware|6802 	away|5994 	
awesome|6269 	awful|6701 	awkward|6099 	axis|6057 	baby|6364 	bachelor|5457 	
bacon|7236 	badge|6177 	bag|6539 	balance|5787 	balcony|5597 	ball|7411 	
bamboo|7231 	banana|6513 	banner|5448 	barely|6374 	bargain|5509 	barrel|6790 	
bar|6852 	base|7271 	basic|5821 	basket|5620 	battle|5647 	beach|6056 	
bean|6086 	beauty|6226 	because|6237 	become|5906 	beef|7059 	before|5870 	
begin|5458 	behave|7152 	behind|5924 	believe|5677 	below|6221 	belt|6902 	
