2003-06-06-en-bip39-blue-awful-weasel-encode
abandon|5432 	ability|5625 	able|5530 	about|6516 	above|5636 	absent|6543 	
absorb|6428 	abstract|6264 	absurd|6153 	abuse|6504 	access|7395 	accident|5873 	
account|5983 	accuse|6329 	achieve|6441 	acid|6705 	acoustic|5773 	acquire|6799 	
across|5449 	action|6010 	actor|7194 	actress|6773 	actual|6970 	act|7279 	
adapt|6184 	addict|6133 	address|6865 	add|5907 	adjust|5995 	admit|5460 	
adult|5795 	advance|6947 	advice|7229 	aerobic|5671 	affair|7216 	afford|7002 	
afraid|6419 	again|5978 	agent|6723 	age|6200 	agree|6282 	ahead|6854 	
aim|6397 	airport|5657 	air|6781 	aisle|5579 	alarm|5698 	album|6583 	
alcohol|5877 	alert|7198 	alien|5782 	alley|5609 	allow|6953 	all|7241 	
almost|6776 	alone|5888 	alpha|6534 	already|7158 	also|6967 	alter|6570 	
always|5728 	amateur|6787 	amazing|5949 	among|5852 	amount|7448 	amused|6670 	
analyst|6732 	anchor|5535 	ancient|6870 	anger|7425 	angle|7475 	angry|6579 	
animal|5975 	ankle|7244 	announce|6929 	annual|6726 	another|7430 	answer|5539 	
antenna|7332 	antique|6999 	anxiety|6509 	any|5874 	apart|6526 	apology|6863 	
appear|7297 	apple|6917 	approve|6337 	april|7415 	arch|5734 	arctic|6904 	
area|6173 	arena|6466 	argue|5538 	armed|6219 	armor|6384 	army|6380 	
arm|7239 	around|5569 	arrange|6918 	arrest|6385 	arrive|7033 	arrow|6303 	
artefact|6808 	artist|6390 	artwork|6063 	art|5455 	ask|6770 	aspect|6525 	
assault|6488 	asset|6138 	assist|6345 	assume|6735 	asthma|6260 	athlete|7163 	
atom|6926 	attack|6229 	attend|6508 	attitude|6755 	attract|6016 	auction|6049 	
audit|5910 	august|7342 	aunt|7090 	author|6571 	auto|6510 	autumn|7328 	
average|6035 	avocado|7265 	avoid|7322 	awake|5478 	aware|5544 	away|7050 	
awesome|7238 	awful|6927 	awkward|6882 	axis|6123 	baby|6382 	bachelor|6292 	
bacon|5628 	badge|7360 	bag|6098 	balance|6223 	balcony|7221 	ball|7357 	
bamboo|7316 	banana|7315 	banner|7464 	barely|6369 	bargain|5902 	barrel|7061 	
bar|6505 	base|5444 	basic|6691 	basket|6545 	battle|5820 	beach|6190 	
bean|7045 	beauty|6930 	because|6949 	become|6946 	beef|5695 	before|5840 	
begin|7378 	behave|5895 	behind|6680 	believe|7412 	below|6109 	belt|5675 	
bench|6619 	benefit|6951 	best|6465 	betray|5722 	better|7062 	between|5590 	
beyond|7338 	bicycle|7445 	bid|6386 	bike|6031 	bind|7323 	biology|6697 	
bird|7429 	birth|6203 	bitter|6470 	black|6328 	blade|5598 	blame|6077 	
blanket|5720 	blast|5580 	bleak|6922 	bless|6047 	blind|6668 	blood|7295 	
blossom|5434 	blouse|6273 	blue|5833 	blur|5788 	blush|5786 	board|6002 	
boat|6784 	body|7200 	boil|5577 	bomb|5594 	bone|5848 	bonus|6874 	
book|6997 	boost|6686 	border|6766 	boring|5445 	borrow|6480 	boss|5448 	
bottom|6395 	bounce|6589 	box|6694 	boy|5638 	bracket|6091 	brain|6983 	
brand|6259 	brass|5673 	brave|7478 	bread|5563 	breeze|6122 	brick|6097 	
bridge|6067 	brief|7096 	bright|6532 	bring|6339 	brisk|6459 	broccoli|7087 	
broken|5552 	bronze|7159 	broom|7324 	brother|6087 	brown|6178 	brush|6968 	
bubble|6796 	buddy|6716 	budget|5879 	buffalo|6767 	build|6349 	bulb|6249 	
bulk|5950 	bullet|5581 	bundle|7339 	bunker|6409 	burden|6280 	burger|7386 	
burst|6143 	business|6933 	busy|5560 	bus|6272 	butter|6000 	buyer|5862 	
buzz|6187 	cabbage|6126 	cabin|6146 	cable|5442 	cactus|7352 	cage|6987 	
cake|6050 	call|5640 	calm|5749 	camera|7366 	camp|6741 	canal|6932 	
cancel|5637 	candy|6940 	cannon|6980 	canoe|5678 	canvas|7001 	canyon|5619 	
can|6167 	capable|6759 	capital|5821 	captain|6062 	carbon|6044 	card|6323 	
cargo|6142 	carpet|5892 	carry|6356 	cart|5831 	car|7017 	case|5934 	
cash|5996 	casino|7453 	castle|7471 	casual|6009 	catalog|6857 	catch|6394 	
