2001-07-11-en-bip39-green-yellowed-peacock-encode
abandon|7172 	ability|5856 	able|6234 	about|6499 	above|7303 	absent|5862 	
absorb|5432 	abstract|6620 	absurd|7314 	abuse|5927 	access|6752 	accident|6638 	
account|6250 	accuse|6918 	achieve|7276 	acid|5521 	acoustic|5484 	acquire|5457 	
across|5769 	action|5441 	actor|7353 	actress|6558 	actual|5437 	act|5945 	
adapt|6667 	addict|7327 	address|7454 	add|6486 	adjust|6961 	admit|6666 	
adult|6119 	advance|6056 	advice|7255 	aerobic|7361 	affair|6864 	afford|6204 	
afraid|6898 	again|6372 	agent|7449 	age|6052 	agree|5943 	ahead|7222 	
aim|7287 	airport|6050 	air|6586 	aisle|5661 	alarm|6629 	album|5973 	
alcohol|7017 	alert|5556 	alien|5837 	alley|6412 	allow|7351 	all|6005 	
almost|6381 	alone|6146 	alpha|5452 	already|6034 	also|6628 	alter|5936 	
always|6540 	amateur|6122 	amazing|5443 	among|5524 	amount|6825 	amused|6435 	
analyst|6606 	anchor|6046 	ancient|6510 	anger|5666 	angle|6728 	angry|5471 	
animal|6829 	ankle|7417 	announce|7275 	annual|5608 	another|6333 	answer|7292 	
antenna|7305 	antique|7352 	anxiety|6720 	any|7388 	apart|5632 	apology|6574 	
appear|5853 	apple|6807 	approve|6347 	april|6703 	arch|5786 	arctic|5657 	
area|7079 	arena|6710 	argue|6772 	armed|5653 	armor|7106 	army|7170 	
arm|6600 	around|7024 	arrange|5935 	arrest|5496 	arrive|6280 	arrow|7220 	
artefact|7094 	artist|5742 	artwork|5839 	art|5807 	ask|6223 	aspect|7239 	
assault|7171 	asset|5572 	assist|5630 	assume|6261 	asthma|5435 	athlete|5805 	
atom|6170 	attack|6481 	attend|6426 	attitude|5755 	attract|5990 	auction|6632 	
audit|5931 	august|5908 	aunt|7228 	author|6962 	auto|5889 	autumn|7085 	
average|5724 	avocado|7104 	avoid|6337 	awake|5548 	aware|7121 	away|7158 	
awesome|6901 	awful|6421 	awkward|6066 	axis|5677 	baby|5604 	bachelor|7470 	
bacon|7078 	badge|5972 	bag|7329 	balance|5485 	balcony|6569 	ball|6630 	
bamboo|5467 	banana|5848 	banner|7284 	barely|6483 	bargain|6668 	barrel|6550 	
bar|6692 	base|6247 	basic|5602 	basket|6304 	battle|6130 	beach|6163 	
bean|7269 	beauty|6877 	because|7407 	become|6595 	beef|6111 	before|6916 	
begin|6792 	behave|6938 	behind|6076 	believe|6176 	below|7040 	belt|7116 	
