2001-11-27-en-bip39-white-repulsive-pheasant-encode
abandon|6503 	ability|5760 	able|5794 	about|6153 	above|5822 	absent|6667 	
absorb|6886 	abstract|6644 	absurd|7132 	abuse|6897 	access|5550 	accident|6786 	
account|7112 	accuse|6904 	achieve|5436 	acid|6567 	acoustic|6210 	acquire|6014 	
across|7248 	action|7450 	actor|6074 	actress|6305 	actual|7143 	act|5775 	
adapt|6163 	addict|7360 	address|7327 	add|6359 	adjust|5654 	admit|7356 	
adult|7148 	advance|6320 	advice|6738 	aerobic|5795 	affair|7152 	afford|6938 	
afraid|7241 	again|6906 	agent|6917 	age|7471 	agree|5655 	ahead|6864 	
aim|6015 	airport|5538 	air|6791 	aisle|6002 	alarm|6318 	album|7322 	
alcohol|7446 	alert|6139 	alien|6982 	alley|6334 	allow|6196 	all|6134 	
almost|6527 	alone|7318 	alpha|5923 	already|6205 	also|6912 	alter|6470 	
always|6848 	amateur|6425 	amazing|6622 	among|6995 	amount|7102 	amused|5480 	
analyst|5658 	anchor|6073 	ancient|6572 	anger|7108 	angle|5695 	angry|7443 	
animal|7321 	ankle|7020 	announce|6346 	annual|6942 	another|5828 	answer|7107 	
antenna|6832 	antique|5740 	anxiety|6525 	any|6724 	apart|7188 	apology|7094 	
appear|5824 	apple|6278 	approve|7098 	april|6656 	arch|6453 	arctic|6708 	
area|6400 	arena|5505 	argue|5590 	armed|6850 	armor|5483 	army|6755 	
arm|6361 	around|5786 	arrange|7234 	arrest|6322 	arrive|6740 	arrow|6648 	
artefact|5496 	artist|6635 	artwork|7207 	art|5609 	ask|6657 	aspect|6962 	
assault|6674 	asset|5992 	assist|6721 	assume|7113 	asthma|7338 	athlete|6031 	
atom|6883 	attack|5788 	attend|6711 	attitude|7449 	attract|6237 	auction|7350 	
audit|6088 	august|5785 	aunt|6860 	author|6902 	auto|6450 	autumn|6391 	
average|5613 	avocado|6928 	avoid|7304 	awake|6267 	aware|5807 	away|7386 	
awesome|6707 	awful|5997 	awkward|6211 	axis|7180 	baby|5755 	bachelor|7337 	
bacon|5722 	badge|6291 	bag|5536 	balance|6303 	balcony|6732 	ball|7063 	
bamboo|7178 	banana|7463 	banner|6715 	barely|7333 	bargain|5461 	barrel|6631 	
bar|5910 	base|5539 	basic|5520 	basket|6312 	battle|5825 	beach|6241 	
bean|6169 	beauty|5778 	because|7418 	become|6936 	beef|5991 	before|6370 	
begin|6784 	behave|7097 	behind|5983 	believe|6063 	below|6283 	belt|6147 	
