2001-08-05-en-bip39-blue-defiant-octopus-encode
abandon|5938 	ability|5797 	able|7250 	about|7198 	above|7162 	absent|5813 	
absorb|5514 	abstract|5521 	absurd|7459 	abuse|5874 	access|5849 	accident|7460 	
account|5988 	accuse|6954 	achieve|6135 	acid|5708 	acoustic|5670 	acquire|6317 	
across|6765 	action|6373 	actor|6133 	actress|6503 	actual|5651 	act|5506 	
adapt|5503 	addict|6767 	address|6621 	add|6308 	adjust|6949 	admit|5466 	
adult|7109 	advance|7078 	advice|6222 	aerobic|6180 	affair|5685 	afford|7077 	
afraid|6986 	again|6521 	agent|7263 	age|6043 	agree|6456 	ahead|5745 	
aim|5887 	airport|5994 	air|7007 	aisle|7322 	alarm|6888 	album|5861 	
alcohol|5863 	alert|6305 	alien|6382 	alley|7113 	allow|7056 	all|6291 	
almost|6036 	alone|6152 	alpha|6303 	already|7469 	also|6178 	alter|5717 	
always|5577 	amateur|6770 	amazing|6630 	among|6900 	amount|7098 	amused|6347 	
analyst|6730 	anchor|5435 	ancient|6594 	anger|6632 	angle|7108 	angry|5668 	
animal|7240 	ankle|6631 	announce|6870 	annual|6239 	another|6237 	answer|6647 	
antenna|6029 	antique|6192 	anxiety|6236 	any|6950 	apart|6907 	apology|7117 	
appear|6814 	apple|6951 	approve|7209 	april|6398 	arch|5719 	arctic|5563 	
area|6960 	arena|6062 	argue|5883 	armed|7002 	armor|6032 	army|6031 	
arm|6602 	around|5762 	arrange|5891 	arrest|6332 	arrive|7203 	arrow|6190 	
artefact|7307 	artist|5441 	artwork|6716 	art|5839 	ask|6428 	aspect|7278 	
assault|7245 	asset|7279 	assist|6541 	assume|7076 	asthma|7453 	athlete|6587 	
atom|7426 	attack|6759 	attend|6172 	attitude|5766 	attract|7089 	auction|7174 	
audit|5906 	august|7421 	aunt|6311 	author|5889 	auto|6635 	autumn|6562 	
average|7397 	avocado|6978 	avoid|6081 	awake|7107 	aware|6579 	away|6576 	
awesome|6564 	awful|6150 	awkward|5436 	axis|5564 	baby|6625 	bachelor|5803 	
bacon|6276 	badge|7052 	bag|5922 	balance|6188 	balcony|6896 	ball|6500 	
bamboo|5809 	banana|6411 	banner|6517 	barely|5465 	bargain|6542 	barrel|7020 	
bar|7228 	base|6917 	basic|6334 	basket|7316 	battle|7218 	beach|5806 	
bean|5600 	beauty|5487 	because|6914 	become|6507 	beef|6653 	before|7444 	
begin|5770 	behave|5876 	behind|7137 	believe|6318 	below|7475 	belt|6764 	
bench|6079 	benefit|6640 	best|6509 	betray|5591 	better|6214 	between|6598 	
beyond|5476 	bicycle|5790 	bid|6130 	bike|7370 	bind|5574 	biology|5596 	
