2004-06-20-en-bip39-purple-cloudy-otter-encode
abandon|7126 	ability|5819 	able|6831 	about|6389 	above|7083 	absent|6516 	
absorb|5490 	abstract|6336 	absurd|5970 	abuse|7149 	access|5497 	accident|5846 	
account|7109 	accuse|5699 	achieve|7160 	acid|6222 	acoustic|7453 	acquire|6007 	
across|6741 	action|5734 	actor|7440 	actress|7170 	actual|6672 	act|7324 	
adapt|6828 	addict|5556 	address|7313 	add|6776 	adjust|6939 	admit|6240 	
adult|6694 	advance|5998 	advice|7283 	aerobic|6081 	affair|6160 	afford|6976 	
afraid|6423 	again|5915 	agent|7161 	age|7069 	agree|7236 	ahead|5991 	
aim|5623 	airport|5443 	air|6783 	aisle|5660 	alarm|5975 	album|6698 	
alcohol|6249 	alert|6500 	alien|6121 	alley|6172 	allow|7142 	all|5644 	
almost|6987 	alone|7131 	alpha|6989 	already|6261 	also|5669 	alter|5913 	
always|6531 	amateur|6567 	amazing|6705 	among|6039 	amount|5474 	amused|6564 	
analyst|7297 	anchor|6701 	ancient|5595 	anger|6370 	angle|6097 	angry|7250 	
animal|6070 	ankle|5508 	announce|6735 	annual|7144 	another|5519 	answer|7138 	
antenna|7185 	antique|6318 	anxiety|6182 	any|7392 	apart|6580 	apology|7378 	
appear|6886 	apple|5571 	approve|6593 	april|5608 	arch|5964 	arctic|7204 	
area|5574 	arena|7168 	argue|5711 	armed|7386 	armor|7178 	army|5674 	
arm|6169 	around|6245 	arrange|5953 	arrest|5501 	arrive|6853 	arrow|6176 	
artefact|6063 	artist|7196 	artwork|6598 	art|5826 	ask|6346 	aspect|5895 	
assault|7000 	asset|5581 	assist|5561 	assume|6189 	asthma|7367 	athlete|5529 	
atom|7094 	attack|5710 	attend|7380 	attitude|7376 	attract|6218 	auction|6756 	
audit|6521 	august|6234 	aunt|6625 	author|5718 	auto|7458 	autumn|7415 	
average|6000 	avocado|6107 	avoid|6363 	awake|6079 	aware|7098 	away|6797 	
awesome|6206 	awful|7459 	awkward|6974 	axis|6661 	baby|5687 	bachelor|6854 	
bacon|6768 	badge|6096 	bag|7067 	balance|5516 	balcony|7020 	ball|7280 	
bamboo|5977 	banana|5568 	banner|7188 	barely|5586 	bargain|6685 	barrel|5709 	
bar|6861 	base|7074 	basic|6617 	basket|6468 	battle|5992 	beach|7348 	
bean|5807 	beauty|6924 	because|6246 	become|7275 	beef|6833 	before|6080 	
begin|7062 	behave|6602 	behind|5559 	believe|6384 	below|5533 	belt|7332 	
bench|6295 	benefit|7362 	best|5479 	betray|7143 	better|6060 	between|7102 	
beyond|5537 	bicycle|6436 	bid|5525 	bike|5555 	bind|7292 	biology|7448 	
bird|7341 	birth|6953 	bitter|5517 	black|6148 	blade|7225 	blame|7101 	
blanket|5507 	blast|6712 	bleak|7411 	bless|6362 	blind|6381 	blood|6503 	
blossom|5789 	blouse|6368 	blue|7325 	blur|5771 	blush|6357 	board|5974 	
boat|5787 	body|6544 	boil|6962 	bomb|5950 	bone|6242 	bonus|6441 	
book|5606 	boost|5522 	border|6865 	boring|6343 	borrow|6969 	boss|6480 	
bottom|5815 	bounce|5784 	box|6810 	boy|7305 	bracket|6613 	brain|5506 	
brand|5478 	brass|6892 	brave|5444 	bread|5668 	breeze|7478 	brick|5459 	
bridge|7429 	brief|5948 	bright|6663 	bring|6770 	brisk|6860 	broccoli|5837 	
broken|7028 	bronze|7077 	broom|7006 	brother|7475 	brown|5946 	brush|6265 	
bubble|5656 	buddy|6883 	budget|6846 	buffalo|6777 	build|7016 	bulb|6949 	
bulk|5853 	bullet|5672 	bundle|5458 	bunker|5632 	burden|7150 	burger|6771 	
burst|5929 	business|6301 	busy|7314 	bus|6640 	butter|6819 	buyer|5926 	
buzz|6896 	cabbage|6940 	cabin|6878 	cable|5654 	cactus|6345 	cage|6552 	
cake|6549 	call|7039 	calm|6711 	camera|7218 	camp|7110 	canal|5766 	
cancel|6774 	candy|5701 	cannon|6448 	canoe|7322 	canvas|5547 	canyon|5538 	
can|6069 	capable|7211 	capital|5545 	captain|5588 	carbon|6666 	card|7274 	
cargo|6556 	carpet|6674 	carry|5967 	cart|5681 	car|6785 	case|5636 	
cash|5863 	casino|7249 	castle|7036 	casual|6788 	catalog|6470 	catch|5909 	
category|5901 	cattle|5552 	cat|6288 	caught|5697 	cause|5488 	caution|6676 	
cave|6747 	ceiling|7399 	celery|7377 	cement|7375 	census|6646 	century|6472 	
cereal|7265 	certain|6037 	chair|6051 	chalk|6992 	champion|5457 	change|5689 	
chaos|5823 	chapter|7064 	charge|6067 	chase|6003 	chat|7009 	cheap|6927 	
check|7214 	cheese|6611 	chef|5934 	cherry|6801 	chest|7092 	chicken|6811 	
chief|7353 	child|6153 	chimney|5931 	choice|5610 	choose|7467 	chronic|5564 	
chuckle|7256 	chunk|6280 	churn|5560 	cigar|5762 	cinnamon|5601 	circle|7289 	
citizen|6551 	city|7435 	civil|5712 	claim|6128 	clap|6923 	clarify|7352 	
claw|6431 	clay|5933 	clean|6599 	clerk|6146 	clever|6119 	click|5834 	
client|6703 	cliff|6686 	climb|6721 	clinic|6569 	clip|6727 	clock|5646 	
clog|6618 	close|6019 	cloth|7127 	cloud|7115 	clown|5530 	club|6957 	
clump|6159 	cluster|6764 	clutch|5456 	coach|5733 	coast|5730 	coconut|6120 	
code|6026 	coffee|7198 	coil|5436 	coin|5499 	collect|7010 	color|6465 	
column|6122 	combine|6335 	come|6804 	comfort|6932 	comic|6487 	common|5743 	
company|6687 	concert|7418 	conduct|5886 	confirm|6877 	congress|5563 	connect|6864 	
consider|5661 	control|5917 	convince|6099 	cook|6590 	cool|6670 	copper|5542 	
copy|5980 	coral|7390 	core|6202 	corn|5892 	correct|7359 	cost|6522 	
cotton|6570 	couch|5662 	country|7055 	couple|6022 	course|6294 	cousin|6209 	
