2004-05-31-en-bip39-purple-distinct-ferret-encode
abandon|6595 	ability|7232 	able|6883 	about|5486 	above|7063 	absent|6742 	
absorb|7298 	abstract|7282 	absurd|5818 	abuse|7163 	access|7335 	accident|6516 	
account|7100 	accuse|6471 	achieve|5863 	acid|6053 	acoustic|6736 	acquire|6296 	
across|6345 	action|6403 	actor|5743 	actress|6506 	actual|6035 	act|6458 	
adapt|7331 	addict|5437 	address|6914 	add|6117 	adjust|5540 	admit|6278 	
adult|7198 	advance|5770 	advice|5717 	aerobic|6340 	affair|7315 	afford|7228 	
afraid|6350 	again|7355 	agent|6975 	age|6090 	agree|7039 	ahead|6287 	
aim|6183 	airport|6420 	air|6316 	aisle|6660 	alarm|5479 	album|6671 	
alcohol|6255 	alert|7054 	alien|6797 	alley|6727 	allow|6004 	all|6961 	
almost|6868 	alone|5700 	alpha|6569 	already|7055 	also|7373 	alter|6783 	
always|6269 	amateur|7461 	amazing|6085 	among|5596 	amount|6650 	amused|6477 	
analyst|6022 	anchor|5821 	ancient|6686 	anger|6488 	angle|7130 	angry|6710 	
animal|6688 	ankle|5681 	announce|5473 	annual|6639 	another|6218 	answer|6846 	
antenna|7452 	antique|7268 	anxiety|6098 	any|5839 	apart|5655 	apology|7123 	
appear|6382 	apple|5709 	approve|6875 	april|6794 	arch|5500 	arctic|5524 	
area|6885 	arena|5683 	argue|6729 	armed|7072 	armor|6346 	army|7090 	
arm|6604 	around|6264 	arrange|6617 	arrest|6959 	arrive|7021 	arrow|6902 	
artefact|7352 	artist|7405 	artwork|6790 	art|6484 	ask|7084 	aspect|6236 	
assault|6073 	asset|6329 	assist|5951 	assume|5875 	asthma|5817 	athlete|6167 	
atom|7437 	attack|6395 	attend|5804 	attitude|5533 	attract|7241 	auction|6717 	
audit|6363 	august|5604 	aunt|5784 	author|6869 	auto|5551 	autumn|6275 	
average|7117 	avocado|6378 	avoid|6947 	awake|7160 	aware|5925 	away|7197 	
awesome|6539 	awful|7272 	awkward|7052 	axis|6880 	baby|6988 	bachelor|6443 	
bacon|6339 	badge|6970 	bag|6715 	balance|7193 	balcony|6770 	ball|6317 	
bamboo|7168 	banana|7049 	banner|5534 	barely|6024 	bargain|6137 	barrel|6718 	
bar|6786 	base|5908 	basic|5787 	basket|6906 	battle|5690 	beach|6655 	
