1777-09-03-en-bip39-silver-anxious-lark-encode
abandon|6697 	ability|7266 	able|5593 	about|7245 	above|6142 	absent|6799 	
absorb|6570 	abstract|6911 	absurd|6003 	abuse|6802 	access|6461 	accident|6789 	
account|5555 	accuse|5828 	achieve|7342 	acid|7197 	acoustic|6200 	acquire|7023 	
across|7388 	action|5644 	actor|7038 	actress|5588 	actual|7418 	act|5738 	
adapt|6800 	addict|6222 	address|7420 	add|6108 	adjust|6676 	admit|6007 	
adult|7120 	advance|6269 	advice|6325 	aerobic|5751 	affair|6535 	afford|6753 	
afraid|7251 	again|6548 	agent|7079 	age|6374 	agree|7309 	ahead|6537 	
aim|6791 	airport|7189 	air|7059 	aisle|6898 	alarm|6504 	album|5477 	
alcohol|5910 	alert|6274 	alien|5924 	alley|5948 	allow|6532 	all|6657 	
almost|6757 	alone|7299 	alpha|5935 	already|7353 	also|6686 	alter|5721 	
always|6880 	amateur|6482 	amazing|6288 	among|7044 	amount|6656 	amused|5682 	
analyst|7410 	anchor|7324 	ancient|6716 	anger|6863 	angle|5835 	angry|7460 	
animal|5443 	ankle|7239 	announce|7220 	annual|7424 	another|6767 	answer|6351 	
antenna|7470 	antique|5622 	anxiety|6812 	any|5543 	apart|6213 	apology|5855 	
appear|6169 	apple|6848 	approve|6783 	april|6042 	arch|5904 	arctic|6072 	
area|5521 	arena|7122 	argue|5799 	armed|7297 	armor|6244 	army|6083 	
arm|6446 	around|6322 	arrange|6036 	arrest|5508 	arrive|7142 	arrow|7314 	
artefact|7201 	artist|6290 	artwork|6895 	art|5716 	ask|7196 	aspect|5616 	
assault|5548 	asset|7138 	assist|7211 	assume|5476 	asthma|6214 	athlete|5761 	
atom|6438 	attack|5763 	attend|5558 	attitude|6406 	attract|7186 	auction|6978 	
audit|5471 	august|5587 	aunt|5774 	author|6353 	auto|7426 	autumn|6780 	
average|6237 	avocado|7331 	avoid|5945 	awake|6006 	aware|6555 	away|7479 	
