1777-03-25-en-bip39-orange-tired-spider-encode
abandon|6846 	ability|7353 	able|6618 	about|5451 	above|5632 	absent|5796 	
absorb|7329 	abstract|6941 	absurd|7149 	abuse|6003 	access|6592 	accident|6352 	
account|7161 	accuse|5907 	achieve|6975 	acid|7451 	acoustic|6040 	acquire|6615 	
across|7217 	action|6393 	actor|5989 	actress|5704 	actual|6633 	act|6468 	
adapt|6137 	addict|7380 	address|5543 	add|7253 	adjust|6987 	admit|6072 	
adult|6169 	advance|6518 	advice|5630 	aerobic|6367 	affair|6738 	afford|6056 	
afraid|6282 	again|6895 	agent|7018 	age|6803 	agree|6549 	ahead|7320 	
aim|6679 	airport|5865 	air|6904 	aisle|7079 	alarm|6787 	album|6439 	
alcohol|5438 	alert|5720 	alien|6819 	alley|6249 	allow|7313 	all|5655 	
almost|6991 	alone|6121 	alpha|6610 	already|6312 	also|7127 	alter|7108 	
always|6667 	amateur|6844 	amazing|5841 	among|6243 	amount|7101 	amused|5920 	
analyst|5544 	anchor|7321 	ancient|6438 	anger|7234 	angle|5793 	angry|6809 	
animal|7396 	ankle|6245 	announce|6306 	annual|6534 	another|5617 	answer|6556 	
antenna|6371 	antique|6943 	anxiety|6081 	any|7132 	apart|5645 	apology|7002 	
appear|6271 	apple|7368 	approve|6924 	april|5510 	arch|7015 	arctic|7035 	
area|6109 	arena|5576 	argue|7336 	armed|7064 	armor|6488 	army|6235 	
arm|6290 	around|5618 	arrange|5659 	arrest|6880 	arrive|6810 	arrow|7203 	
artefact|6848 	artist|5839 	artwork|6655 	art|5900 	ask|6167 	aspect|7473 	
assault|7053 	asset|6310 	assist|7086 	assume|7282 	asthma|7130 	athlete|7423 	
atom|7462 	attack|5598 	attend|6784 	attitude|5461 	attract|5758 	auction|7296 	
audit|5434 	august|5678 	aunt|6599 	author|6580 	auto|6134 	autumn|6203 	
average|6764 	avocado|5917 	avoid|7098 	awake|6383 	aware|6826 	away|6444 	
awesome|5472 	awful|5862 	awkward|7364 	axis|7060 	baby|6771 	bachelor|6001 	
bacon|7063 	badge|5870 	bag|7357 	balance|6273 	balcony|7289 	ball|6712 	
bamboo|5626 	banana|6739 	banner|5545 	barely|7154 	bargain|6701 	barrel|7418 	
bar|5521 	base|6928 	basic|6226 	basket|7366 	battle|6472 	beach|5866 	
bean|7031 	beauty|6765 	because|7448 	become|7408 	beef|7402 	before|6429 	
begin|7153 	behave|5729 	behind|6460 	believe|6936 	below|5800 	belt|5778 	
bench|6627 	benefit|6964 	best|7176 	betray|6882 	better|6958 	between|6090 	
beyond|7087 	bicycle|6801 	bid|6901 	bike|6966 	bind|6024 	biology|7417 	
bird|5563 	birth|5437 	bitter|5787 	black|5676 	blade|5731 	blame|6718 	
blanket|6847 	blast|5588 	bleak|6145 	bless|5522 	blind|6689 	blood|6265 	
blossom|6993 	blouse|7059 	blue|7155 	blur|6561 	blush|7062 	board|5894 	
boat|6731 	body|7092 	boil|6373 	bomb|7197 	bone|7389 	bonus|5951 	
book|5868 	boost|5922 	border|6920 	boring|6015 	borrow|6248 	boss|7218 	
bottom|6559 	bounce|6805 	box|7381 	boy|5469 	bracket|6204 	brain|7121 	
brand|5608 	brass|5446 	brave|6514 	bread|6358 	breeze|7376 	brick|6318 	
bridge|6945 	brief|5933 	bright|6994 	bring|6824 	brisk|5609 	broccoli|6699 	
broken|7104 	bronze|5605 	broom|5755 	brother|6630 	brown|7085 	brush|5902 	
bubble|5644 	buddy|7109 	budget|6009 	buffalo|5941 	build|5939 	bulb|5696 	
bulk|6146 	bullet|5557 	bundle|7447 	bunker|6480 	burden|6914 	burger|6144 	
burst|6012 	business|7156 	busy|5701 	bus|5889 	butter|6587 	buyer|7373 	
buzz|5468 	cabbage|6959 	cabin|7009 	cable|7150 	cactus|6413 	cage|6631 	
cake|7125 	call|6988 	calm|5684 	camera|7210 	camp|7271 	canal|6462 	
cancel|5432 	candy|6260 	cannon|6216 	canoe|6852 	canvas|7244 	canyon|5466 	
can|7142 	capable|7468 	capital|5905 	captain|6538 	carbon|6449 	card|6176 	
cargo|5546 	carpet|6641 	carry|6989 	cart|5561 	car|6752 	case|5473 	
cash|5485 	casino|7044 	castle|7445 	casual|6088 	catalog|7052 	catch|5961 	
category|6650 	cattle|6229 	cat|5436 	caught|5689 	cause|6400 	caution|6092 	
cave|5767 	ceiling|7167 	celery|5575 	cement|7403 	census|7463 	century|7200 	
cereal|6735 	certain|5536 	chair|5744 	chalk|7420 	champion|6978 	change|5509 	
chaos|5828 	chapter|5964 	charge|6154 	chase|6684 	chat|5925 	cheap|6304 	
check|5737 	cheese|5455 	chef|6196 	cherry|7123 	chest|5687 	chicken|5492 	
chief|5596 	child|6899 	chimney|6233 	choice|6992 	choose|6970 	chronic|6308 	
chuckle|5607 	chunk|5691 	churn|7237 	cigar|6281 	cinnamon|6501 	circle|7215 	
citizen|6908 	city|7240 	civil|6795 	claim|7095 	clap|6525 	clarify|6781 	
claw|7476 	clay|7475 	clean|7088 	clerk|6423 	clever|6017 	click|5882 	
client|5760 	cliff|7073 	climb|6558 	clinic|6583 	clip|5516 	clock|7177 	
clog|5491 	close|7324 	cloth|6869 	cloud|6598 	clown|6366 	club|7444 	
clump|6058 	cluster|5757 	clutch|7335 	coach|7209 	coast|6889 	coconut|5547 	
code|6532 	coffee|5592 	coil|5463 	coin|7341 	collect|5685 	color|6199 	
column|6505 	combine|7401 	come|7208 	comfort|7266 	comic|5726 	common|6211 	
company|6912 	concert|7074 	conduct|6799 	confirm|7419 	congress|6293 	connect|7325 	
consider|5830 	control|6112 	convince|7377 	cook|6965 	cool|6061 	copper|6676 	
copy|7258 	coral|7283 	core|5825 	corn|6287 	correct|6156 	cost|7478 	
cotton|6902 	couch|6875 	country|5646 	couple|7267 	course|6414 	cousin|6183 	
cover|6411 	coyote|6469 	crack|7343 	cradle|5827 	craft|6392 	cram|6702 	
crane|5707 	crash|7449 	crater|6776 	crawl|5548 	crazy|5953 	cream|5590 	
credit|6840 	creek|7162 	crew|6482 	cricket|6751 	crime|5523 	crisp|5583 	
critic|6286 	crop|5532 	cross|7141 	crouch|6045 	crowd|5723 	crucial|6722 	
cruel|5881 	cruise|7174 	crumble|6973 	crunch|5435 	crush|5962 	crystal|5497 	
cry|6018 	cube|5555 	culture|6749 	cupboard|6857 	cup|7294 	curious|6791 	
current|6071 	curtain|6974 	curve|7424 	cushion|5929 	custom|7119 	cute|6153 	
cycle|7082 	dad|6660 	damage|6276 	damp|5811 	dance|6283 	danger|6553 	
daring|6666 	dash|6581 	daughter|7264 	dawn|6564 	day|5942 	deal|6241 	
debate|6637 	debris|5674 	decade|6680 	december|6940 	decide|6177 	decline|5871 	
decorate|6677 	decrease|6038 	deer|6609 	defense|7201 	define|7317 	defy|6665 	
degree|6355 	delay|5572 	deliver|5873 	demand|6794 	demise|5625 	denial|6536 	
