1777-12-13-en-bip39-orange-cautious-chicken-encode
abandon|7476 	ability|6020 	able|6419 	about|6521 	above|6772 	absent|5656 	
absorb|6511 	abstract|6984 	absurd|6989 	abuse|7325 	access|6700 	accident|7334 	
account|6773 	accuse|6241 	achieve|7068 	acid|6770 	acoustic|6139 	acquire|5937 	
across|6470 	action|6956 	actor|7180 	actress|5742 	actual|6880 	act|6907 	
adapt|7261 	addict|6439 	address|6286 	add|7166 	adjust|5611 	admit|5761 	
adult|5697 	advance|5651 	advice|5625 	aerobic|7308 	affair|6953 	afford|6664 	
afraid|6902 	again|5948 	agent|6427 	age|5873 	agree|6103 	ahead|6285 	
aim|6295 	airport|6211 	air|6341 	aisle|6214 	alarm|5868 	album|5847 	
alcohol|6476 	alert|5464 	alien|7039 	alley|5710 	allow|7134 	all|5693 	
almost|5652 	alone|6935 	alpha|5971 	already|5650 	also|6322 	alter|6670 	
always|6092 	amateur|5849 	amazing|6841 	among|6892 	amount|5791 	amused|7417 	
analyst|5897 	anchor|7223 	ancient|6090 	anger|6471 	angle|7139 	angry|6999 	
animal|6897 	ankle|5619 	announce|6443 	annual|6232 	another|7078 	answer|6940 	
antenna|6303 	antique|6410 	anxiety|6472 	any|6894 	apart|6119 	apology|5486 	
appear|5914 	apple|6844 	approve|6569 	april|7367 	arch|7165 	arctic|6401 	
area|6879 	arena|5580 	argue|5454 	armed|5653 	armor|6023 	army|5845 	
arm|6160 	around|7074 	arrange|7108 	arrest|6666 	arrive|6019 	arrow|6097 	
artefact|5748 	artist|6863 	artwork|5958 	art|6399 	ask|7104 	aspect|7396 	
assault|5980 	asset|6640 	assist|7368 	assume|7478 	asthma|6117 	athlete|5769 	
atom|5810 	attack|6485 	attend|6325 	attitude|5844 	attract|6094 	auction|7333 	
audit|6122 	august|6822 	aunt|7402 	author|6348 	auto|6747 	autumn|5445 	
average|6502 	avocado|6637 	avoid|6354 	awake|7021 	aware|5737 	away|7290 	
awesome|5550 	awful|7314 	awkward|5706 	axis|7279 	baby|7331 	bachelor|6266 	
bacon|5986 	badge|6075 	bag|7447 	balance|7332 	balcony|6631 	ball|6432 	
bamboo|5521 	banana|6898 	banner|6087 	barely|6026 	bargain|6810 	barrel|6039 	
bar|6699 	base|5478 	basic|7337 	basket|7020 	battle|6603 	beach|6043 	
bean|7141 	beauty|7019 	because|6878 	become|6398 	beef|7452 	before|6721 	
begin|6781 	behave|7058 	behind|5727 	believe|7464 	below|6761 	belt|6253 	
bench|6886 	benefit|6010 	best|6667 	betray|7193 	better|5793 	between|5648 	
beyond|6457 	bicycle|5482 	bid|5494 	bike|6024 	bind|7467 	biology|6570 	
bird|6463 	birth|6422 	bitter|5728 	black|5805 	blade|5498 	blame|5678 	
blanket|7267 	blast|6633 	bleak|7120 	bless|7324 	blind|6329 	blood|7128 	
blossom|5816 	blouse|6357 	blue|6261 	blur|6566 	blush|7342 	board|7373 	
boat|6136 	body|7167 	boil|6397 	bomb|6829 	bone|7341 	bonus|6490 	
book|6006 	boost|6069 	border|7383 	boring|7096 	borrow|6942 	boss|6697 	
bottom|7350 	bounce|5930 	box|5788 	boy|6426 	bracket|6820 	brain|6467 	
brand|7254 	brass|6804 	brave|5634 	bread|5988 	breeze|5704 	brick|6985 	
bridge|6861 	brief|6939 	bright|6681 	bring|6778 	brisk|6789 	broccoli|7385 	
broken|6816 	bronze|5907 	broom|7309 	brother|6316 	brown|6290 	brush|6233 	
bubble|7357 	buddy|6801 	budget|5718 	buffalo|6111 	build|6982 	bulb|6734 	
bulk|6274 	bullet|5622 	bundle|7422 	bunker|5538 	burden|6887 	burger|6833 	
burst|6965 	business|5508 	busy|6415 	bus|5871 	butter|6895 	buyer|5649 	
buzz|5862 	cabbage|5956 	cabin|7160 	cable|7260 	cactus|7378 	cage|5492 	
cake|6079 	call|5826 	calm|5753 	camera|6154 	camp|5781 	canal|7407 	
cancel|6730 	candy|6107 	cannon|7115 	canoe|7338 	canvas|6657 	canyon|5872 	
can|6345 	capable|7106 	capital|5568 	captain|7403 	carbon|6347 	card|7006 	
cargo|6038 	carpet|6597 	carry|5820 	cart|6147 	car|7414 	case|7207 	
cash|6964 	casino|7369 	castle|6056 	casual|5799 	catalog|6048 	catch|5504 	
category|7208 	cattle|5773 	cat|7156 	caught|5711 	cause|7029 	caution|5870 	
cave|6791 	ceiling|6334 	celery|6971 	cement|7052 	census|7255 	century|7329 	
cereal|7427 	certain|6646 	chair|6355 	chalk|6123 	champion|5716 	change|7353 	
chaos|7236 	chapter|7127 	charge|6497 	chase|6461 	chat|7189 	cheap|7292 	
check|7064 	cheese|6005 	chef|6771 	cherry|6109 	chest|5629 	chicken|6565 	
chief|6492 	child|7277 	chimney|6767 	choice|6765 	choose|6273 	chronic|7418 	
chuckle|7257 	chunk|6864 	churn|6943 	cigar|7157 	cinnamon|7303 	circle|6506 	
citizen|5949 	city|5594 	civil|5443 	claim|7263 	clap|5604 	clarify|5954 	
claw|7051 	clay|6339 	clean|5448 	clerk|5979 	clever|7094 	click|5908 	
client|6250 	cliff|5836 	climb|5496 	clinic|6787 	clip|6466 	clock|7225 	
clog|6650 	close|6037 	cloth|5996 	cloud|7186 	clown|6412 	club|6623 	
clump|6764 	cluster|5475 	clutch|6053 	coach|6768 	coast|5665 	coconut|7188 	
code|6933 	coffee|5436 	coil|6221 	coin|6674 	collect|6675 	color|6615 	
column|6242 	combine|6213 	come|5549 	comfort|5432 	comic|6517 	common|6854 	
company|7288 	concert|5488 	conduct|6174 	confirm|6851 	congress|6522 	connect|6899 	
consider|5587 	control|7431 	convince|5752 	cook|7176 	cool|7283 	copper|7473 	
copy|5533 	coral|7280 	core|5605 	corn|6430 	correct|6808 	cost|5817 	
cotton|5614 	couch|5635 	country|5976 	couple|7066 	course|7299 	cousin|6236 	
cover|6405 	coyote|6751 	crack|6481 	cradle|5888 	craft|7454 	cram|7181 	
crane|7131 	crash|5970 	crater|6997 	crawl|6431 	crazy|7269 	cream|6970 	
credit|5774 	creek|6814 	crew|6148 	cricket|6655 	crime|6277 	crisp|6782 	
critic|5670 	crop|5879 	cross|7321 	crouch|6183 	crowd|5600 	crucial|6818 	
cruel|6351 	cruise|6548 	crumble|5633 	crunch|5864 	crush|6363 	crystal|7453 	
cry|6025 	cube|6402 	culture|6035 	cupboard|6301 	cup|7090 	curious|5802 	
current|7053 	curtain|5846 	curve|5801 	cushion|5916 	custom|5627 	cute|6733 	
cycle|5882 	dad|7086 	damage|6704 	damp|6331 	dance|5763 	danger|6500 	
daring|6434 	dash|5586 	daughter|6550 	dawn|5437 	day|6742 	deal|6495 	
debate|6592 	debris|6504 	decade|6584 	december|6617 	decide|6216 	decline|6218 	
decorate|5675 	decrease|5473 	deer|6114 	defense|6442 	define|6393 	defy|6382 	
degree|6715 	delay|7392 	deliver|5669 	demand|7307 	demise|5556 	denial|6044 	
dentist|6245 	deny|6580 	depart|6760 	depend|6950 	deposit|6175 	depth|5853 	
deputy|6577 	derive|6560 	describe|7059 	desert|6366 	design|5703 	desk|6220 	
despair|6219 	destroy|7405 	detail|6600 	detect|5720 	develop|5942 	device|7419 	
devote|5821 	diagram|6376 	dial|7226 	diamond|6178 	diary|6149 	dice|6384 	
diesel|7304 	diet|7085 	differ|7049 	digital|5434 	dignity|7084 	dilemma|5875 	
