1777-02-18-en-bip39-red-shiny-boar-encode
abandon|7111 	ability|6486 	able|7083 	about|6797 	above|5728 	absent|6856 	
absorb|5727 	abstract|6897 	absurd|5969 	abuse|6738 	access|6760 	accident|6780 	
account|5729 	accuse|7275 	achieve|6736 	acid|6165 	acoustic|5713 	acquire|5957 	
across|6065 	action|7407 	actor|5531 	actress|6604 	actual|7420 	act|5808 	
adapt|7297 	addict|6356 	address|5633 	add|6198 	adjust|6540 	admit|6798 	
adult|5750 	advance|6392 	advice|5648 	aerobic|6521 	affair|6078 	afford|6285 	
afraid|7067 	again|7400 	agent|7402 	age|5498 	agree|6355 	ahead|5751 	
aim|6709 	airport|7040 	air|6927 	aisle|5663 	alarm|7260 	album|6711 	
alcohol|6572 	alert|6341 	alien|5730 	alley|7357 	allow|5458 	all|6113 	
almost|6602 	alone|6221 	alpha|6438 	already|6553 	also|7409 	alter|5812 	
always|5801 	amateur|7457 	amazing|7341 	among|6362 	amount|6539 	amused|6875 	
analyst|7162 	anchor|6630 	ancient|5855 	anger|6326 	angle|5909 	angry|5985 	
animal|7342 	ankle|6817 	announce|6478 	annual|6939 	another|5635 	answer|5595 	
antenna|7065 	antique|6860 	anxiety|5610 	any|7036 	apart|5506 	apology|5505 	
appear|6723 	apple|5757 	approve|7454 	april|6161 	arch|5693 	arctic|6157 	
area|6446 	arena|6170 	argue|6068 	armed|6303 	armor|5568 	army|6146 	
arm|7137 	around|5645 	arrange|5715 	arrest|5510 	arrive|6648 	arrow|6252 	
artefact|5522 	artist|7150 	artwork|5647 	art|6225 	ask|7364 	aspect|6836 	
assault|7455 	asset|6381 	assist|7336 	assume|5572 	asthma|7276 	athlete|5986 	
atom|5466 	attack|7152 	attend|7231 	attitude|6444 	attract|7063 	auction|7460 	
audit|5577 	august|6334 	aunt|6959 	author|6471 	auto|7428 	autumn|5802 	
average|6377 	avocado|6737 	avoid|6565 	awake|6703 	aware|7245 	away|5841 	
awesome|6912 	awful|5671 	awkward|6459 	axis|6005 	baby|5880 	bachelor|5495 	
bacon|7104 	badge|7397 	bag|5910 	balance|6685 	balcony|7251 	ball|5918 	
bamboo|6047 	banana|7333 	banner|7238 	barely|6511 	bargain|6413 	barrel|7148 	
bar|6862 	base|5972 	basic|7034 	basket|7380 	battle|6141 	beach|7308 	
bean|7411 	beauty|6559 	because|7287 	become|6739 	beef|5780 	before|6979 	
begin|5866 	behave|7447 	behind|5906 	believe|6679 	below|6265 	belt|6839 	
bench|6060 	benefit|5803 	best|7127 	betray|6287 	better|7436 	between|7269 	
beyond|7375 	bicycle|5441 	bid|6040 	bike|5582 	bind|6557 	biology|6899 	
bird|6343 	birth|5452 	bitter|5889 	black|6562 	blade|5832 	blame|6535 	
blanket|5842 	blast|7105 	bleak|5621 	bless|7416 	blind|7197 	blood|6522 	
blossom|6967 	blouse|6954 	blue|6331 	blur|7048 	blush|5973 	board|6964 	
boat|7225 	body|7323 	boil|7084 	bomb|7435 	bone|5766 	bonus|7474 	
book|5489 	boost|6758 	border|7237 	boring|7280 	borrow|6147 	boss|6309 	
bottom|5895 	bounce|7097 	box|6039 	boy|6715 	bracket|6245 	brain|7358 	
brand|6373 	brass|6397 	brave|5747 	bread|5440 	breeze|6342 	brick|6002 	
bridge|5477 	brief|6823 	bright|6006 	bring|6895 	brisk|5443 	broccoli|5869 	
broken|7253 	bronze|6706 	broom|6759 	brother|6155 	brown|6536 	brush|6605 	
bubble|6621 	buddy|6240 	budget|5710 	buffalo|6944 	build|5637 	bulb|6417 	
bulk|6167 	bullet|5784 	bundle|7290 	bunker|7128 	burden|5873 	burger|6137 	
burst|6174 	business|5624 	busy|7227 	bus|5996 	butter|6182 	buyer|6449 	
buzz|6202 	cabbage|5559 	cabin|5524 	cable|6105 	cactus|6730 	cage|5805 	
cake|6203 	call|5948 	calm|7032 	camera|6987 	camp|7218 	canal|7002 	
cancel|6523 	candy|5622 	cannon|5878 	canoe|5852 	canvas|6318 	canyon|6442 	
can|5588 	capable|5554 	capital|6257 	captain|5611 	carbon|5585 	card|7340 	
cargo|7017 	carpet|6925 	carry|6975 	cart|7133 	car|7126 	case|5643 	
cash|7356 	casino|7035 	castle|6095 	casual|7384 	catalog|6502 	catch|6988 	
category|7058 	cattle|6879 	cat|6905 	caught|6480 	cause|6529 	caution|6561 	
cave|5845 	ceiling|7478 	celery|5965 	cement|6910 	census|7141 	century|6294 	
cereal|6667 	certain|7022 	chair|6713 	chalk|5806 	champion|6816 	change|6279 	
chaos|6888 	chapter|7074 	charge|5584 	chase|5453 	chat|6566 	cheap|6669 	
check|6483 	cheese|6718 	chef|5435 	cherry|7343 	chest|6972 	chicken|6379 	
chief|7465 	child|5602 	chimney|6815 	choice|5475 	choose|7368 	chronic|5509 	
chuckle|7359 	chunk|6768 	churn|5599 	cigar|5446 	cinnamon|7154 	circle|5708 	
citizen|5654 	city|6107 	civil|7250 	claim|6569 	clap|6891 	clarify|6538 	
claw|5603 	clay|7031 	clean|5695 	clerk|6527 	clever|5946 	click|6496 	
client|6560 	cliff|6213 	climb|5872 	clinic|7093 	clip|6457 	clock|7168 	
clog|6847 	close|6597 	cloth|7024 	cloud|6256 	clown|7317 	club|7080 	
clump|6629 	cluster|7353 	clutch|5685 	coach|7101 	coast|7071 	coconut|6916 	
code|5840 	coffee|7379 	coil|6686 	coin|6475 	collect|6393 	color|6923 	
column|6929 	combine|6524 	come|7422 	comfort|5631 	comic|6183 	common|5456 	
company|7189 	concert|5461 	conduct|7466 	confirm|6900 	congress|7386 	connect|6463 	
consider|6769 	control|6587 	convince|5703 	cook|5770 	cool|6827 	copper|6093 	
copy|6984 	coral|6481 	core|6056 	corn|6727 	correct|6853 	cost|5651 	
cotton|5912 	couch|5839 	country|5535 	couple|7191 	course|5578 	cousin|6054 	
cover|5628 	coyote|6021 	crack|6657 	cradle|6520 	craft|6366 	cram|6695 	
crane|7292 	crash|5439 	crater|7176 	crawl|5450 	crazy|5516 	cream|7042 	
credit|6077 	creek|6119 	crew|6650 	cricket|7115 	crime|7268 	crisp|5653 	
critic|6369 	crop|6770 	cross|6810 	crouch|6712 	crowd|6885 	crucial|7219 	
cruel|5680 	cruise|6577 	crumble|6517 	crunch|6624 	crush|7361 	crystal|6567 	
cry|7252 	cube|6007 	culture|7475 	cupboard|6892 	cup|5795 	curious|7028 	
current|6590 	curtain|5639 	curve|6367 	cushion|6206 	custom|6436 	cute|6681 	
cycle|5934 	dad|6063 	damage|6338 	damp|5875 	dance|5485 	danger|7205 	
daring|6327 	dash|7203 	daughter|6233 	dawn|6820 	day|7294 	deal|6100 	
debate|5551 	debris|6001 	decade|6747 	december|6877 	decide|6101 	decline|6191 	
decorate|6349 	decrease|5813 	deer|5837 	defense|7160 	define|5887 	defy|5976 	
degree|6644 	delay|5600 	deliver|5665 	demand|5432 	demise|6028 	denial|6756 	
dentist|5740 	deny|6866 	depart|6726 	depend|5793 	deposit|6372 	depth|6591 	
deputy|5881 	derive|5848 	describe|6298 	desert|6672 	design|7318 	desk|6807 	
