1777-06-10-en-bip39-yellow-kind-cheetah-encode
abandon|7216 	ability|6195 	able|7112 	about|6856 	above|6902 	absent|6816 	
absorb|7431 	abstract|5682 	absurd|7285 	abuse|5438 	access|5905 	accident|7151 	
account|6137 	accuse|6017 	achieve|6838 	acid|7114 	acoustic|7243 	acquire|6711 	
across|6012 	action|6016 	actor|6808 	actress|6576 	actual|7024 	act|6599 	
adapt|5780 	addict|7445 	address|7477 	add|6143 	adjust|5495 	admit|6053 	
adult|6376 	advance|6430 	advice|6699 	aerobic|7240 	affair|5568 	afford|6273 	
afraid|7407 	again|5492 	agent|5802 	age|6771 	agree|6406 	ahead|5940 	
aim|5976 	airport|7325 	air|5522 	aisle|5546 	alarm|6148 	album|6066 	
alcohol|5666 	alert|6638 	alien|5725 	alley|6207 	allow|6762 	all|5846 	
almost|6540 	alone|7428 	alpha|5872 	already|6968 	also|6070 	alter|6994 	
always|7055 	amateur|5487 	amazing|6701 	among|5754 	amount|5963 	amused|6886 	
analyst|7142 	anchor|6142 	ancient|6117 	anger|6029 	angle|6166 	angry|5794 	
animal|6842 	ankle|5625 	announce|7344 	annual|7311 	another|7238 	answer|5845 	
antenna|6167 	antique|5504 	anxiety|6504 	any|5662 	apart|5628 	apology|6244 	
appear|6719 	apple|6854 	approve|5442 	april|6043 	arch|5519 	arctic|6790 	
area|6625 	arena|6109 	argue|6050 	armed|6104 	armor|6768 	army|6382 	
arm|7032 	around|5801 	arrange|7303 	arrest|6274 	arrive|5910 	arrow|6569 	
artefact|5594 	artist|6650 	artwork|7337 	art|6554 	ask|6456 	aspect|6923 	
assault|5636 	asset|6983 	assist|5550 	assume|6855 	asthma|6194 	athlete|6864 	
atom|6656 	attack|5577 	attend|5915 	attitude|6826 	attract|6563 	auction|5913 	
audit|6861 	august|6543 	aunt|7186 	author|5858 	auto|6326 	autumn|6825 	
average|5861 	avocado|7260 	avoid|7137 	awake|6787 	aware|6237 	away|5619 	
awesome|5578 	awful|7192 	awkward|5991 	axis|6913 	baby|6229 	bachelor|6199 	
bacon|5889 	badge|6731 	bag|7113 	balance|5974 	balcony|7402 	ball|6724 	
bamboo|7185 	banana|6617 	banner|6397 	barely|5928 	bargain|7247 	barrel|6635 	
bar|5540 	base|7046 	basic|6892 	basket|6355 	battle|5501 	beach|6126 	
bean|6067 	beauty|7048 	because|6539 	become|5945 	beef|6660 	before|6873 	
begin|6292 	behave|7110 	behind|7215 	believe|5944 	below|5490 	belt|6700 	
bench|5561 	benefit|6153 	best|5898 	betray|6185 	better|6221 	between|5545 	
beyond|6956 	bicycle|6219 	bid|7270 	bike|6216 	bind|5521 	biology|5464 	
bird|7287 	birth|7035 	bitter|5973 	black|5559 	blade|6915 	blame|7326 	
blanket|6895 	blast|6375 	bleak|6155 	bless|6180 	blind|7332 	blood|5883 	
blossom|6806 	blouse|5639 	blue|7012 	blur|5638 	blush|5806 	board|5997 	
boat|6942 	body|6369 	boil|6899 	bomb|6520 	bone|5684 	bonus|6031 	
book|5556 	boost|5535 	border|5987 	boring|6329 	borrow|6518 	boss|5932 	
bottom|6974 	bounce|7166 	box|6468 	boy|5864 	bracket|7015 	brain|7447 	
brand|6210 	brass|6171 	brave|6033 	bread|7031 	breeze|5512 	brick|6820 	
bridge|6464 	brief|5731 	bright|7008 	bring|7473 	brisk|5827 	broccoli|5688 	
broken|5450 	bronze|6485 	broom|6927 	brother|5642 	brown|5761 	brush|5455 	
bubble|7054 	buddy|6611 	budget|5618 	buffalo|5456 	build|5599 	bulb|6558 	
bulk|5503 	bullet|7372 	bundle|7308 	bunker|6486 	burden|5729 	burger|6814 	
burst|5750 	business|5532 	busy|5951 	bus|7167 	butter|5851 	buyer|5579 	
buzz|6278 	cabbage|7436 	cabin|6888 	cable|6140 	cactus|5994 	cage|7382 	
cake|6399 	call|5722 	calm|6360 	camera|7349 	camp|6224 	canal|7454 	
cancel|6265 	candy|6579 	cannon|5887 	canoe|6001 	canvas|6830 	canyon|5832 	
can|7333 	capable|6502 	capital|6919 	captain|5888 	carbon|6361 	card|7169 	
cargo|5649 	carpet|6986 	carry|7316 	cart|6299 	car|6764 	case|7139 	
cash|7220 	casino|6340 	castle|6259 	casual|6372 	catalog|7253 	catch|5778 	
category|6386 	cattle|6281 	cat|5720 	caught|7302 	cause|6497 	caution|6514 	
cave|7194 	ceiling|6245 	celery|6930 	cement|6526 	census|5489 	century|6420 	
cereal|7339 	certain|6813 	chair|5971 	chalk|6566 	champion|7100 	change|6443 	
chaos|6121 	chapter|7061 	charge|7218 	chase|7463 	chat|5537 	cheap|7252 	
check|6792 	cheese|6745 	chef|6107 	cherry|6452 	chest|5860 	chicken|5590 	
chief|7320 	child|6879 	chimney|7331 	choice|6572 	choose|5672 	chronic|6209 	
chuckle|6402 	chunk|5650 	churn|6018 	cigar|6781 	cinnamon|6592 	circle|5573 	
citizen|7264 	city|6710 	civil|5554 	claim|5515 	clap|5480 	clarify|5441 	
claw|6425 	clay|5440 	clean|5676 	clerk|6286 	clever|6357 	click|5566 	
client|7022 	cliff|6977 	climb|5477 	clinic|7318 	clip|6630 	clock|5598 	
clog|6073 	close|7161 	cloth|7289 	cloud|6391 	clown|6162 	club|5622 	
