1779-03-22-en-bip39-purple-enthusiastic-dolphin-encode
abandon|6707 	ability|6675 	able|6879 	about|6088 	above|7124 	absent|6416 	
absorb|5463 	abstract|5974 	absurd|6924 	abuse|6454 	access|6076 	accident|5777 	
account|5780 	accuse|6141 	achieve|6432 	acid|6191 	acoustic|6683 	acquire|6495 	
across|7011 	action|7318 	actor|7265 	actress|7414 	actual|6523 	act|6861 	
adapt|7461 	addict|6426 	address|5756 	add|5956 	adjust|5801 	admit|6966 	
adult|7226 	advance|6444 	advice|6423 	aerobic|6566 	affair|6264 	afford|6059 	
afraid|6577 	again|6320 	agent|6437 	age|6115 	agree|7152 	ahead|5908 	
aim|5712 	airport|5825 	air|7007 	aisle|6995 	alarm|7350 	album|7200 	
alcohol|6010 	alert|7465 	alien|6899 	alley|6825 	allow|7418 	all|5621 	
almost|6002 	alone|5678 	alpha|7225 	already|6712 	also|7392 	alter|5773 	
always|7174 	amateur|6720 	amazing|6737 	among|5896 	amount|6700 	amused|7120 	
analyst|6971 	anchor|7220 	ancient|7326 	anger|5732 	angle|6874 	angry|6840 	
animal|5441 	ankle|6326 	announce|6103 	annual|6614 	another|7032 	answer|5744 	
antenna|7269 	antique|6421 	anxiety|5645 	any|6592 	apart|6687 	apology|6847 	
appear|6981 	apple|7255 	approve|7256 	april|5489 	arch|5679 	arctic|6772 	
area|6910 	arena|6640 	argue|6703 	armed|6536 	armor|6764 	army|6119 	
arm|6072 	around|5916 	arrange|6721 	arrest|6250 	arrive|6125 	arrow|6095 	
artefact|6343 	artist|7457 	artwork|6942 	art|5472 	ask|5725 	aspect|6417 	
assault|6410 	asset|7448 	assist|7375 	assume|5942 	asthma|6686 	athlete|6671 	
atom|6293 	attack|6646 	attend|5771 	attitude|5973 	attract|5615 	auction|5823 	
audit|5740 	august|6441 	aunt|6530 	author|5971 	auto|6207 	autumn|6494 	
average|6906 	avocado|6864 	avoid|7424 	awake|5859 	aware|6492 	away|6738 	
awesome|6965 	awful|6171 	awkward|5975 	axis|7053 	baby|6857 	bachelor|7462 	
bacon|6795 	badge|5850 	bag|7251 	balance|6923 	balcony|5562 	ball|6092 	
bamboo|6331 	banana|6313 	banner|6949 	barely|5442 	bargain|5517 	barrel|5924 	
bar|6283 	base|6003 	basic|7303 	basket|6367 	battle|6117 	beach|7354 	
bean|6402 	beauty|6374 	because|7258 	become|5501 	beef|6604 	before|6613 	
begin|5763 	behave|5995 	behind|6327 	believe|5565 	below|7315 	belt|6561 	
bench|6108 	benefit|6587 	best|6064 	betray|5811 	better|7351 	between|7474 	
beyond|5856 	bicycle|5738 	bid|6497 	bike|6086 	bind|6635 	biology|6225 	
bird|5701 	birth|6891 	bitter|6121 	black|5555 	blade|7013 	blame|6133 	
blanket|5695 	blast|6880 	bleak|5552 	bless|7322 	blind|6272 	blood|6669 	
blossom|5541 	blouse|5480 	blue|6390 	blur|6932 	blush|5803 	board|5972 	
boat|6905 	body|6174 	boil|5878 	bomb|6598 	bone|7176 	bonus|5966 	
book|6147 	boost|5592 	border|6024 	boring|7162 	borrow|7382 	boss|5842 	
bottom|5539 	bounce|6796 	box|5481 	boy|5698 	bracket|6970 	brain|6442 	
brand|6161 	brass|6330 	brave|6387 	bread|7436 	breeze|7142 	brick|6223 	
bridge|7254 	brief|5608 	bright|6143 	bring|5940 	brisk|6743 	broccoli|6380 	
broken|6348 	bronze|7409 	broom|6853 	brother|5827 	brown|6902 	brush|7393 	
bubble|6913 	buddy|6863 	budget|7172 	buffalo|5953 	build|6508 	bulb|6317 	
bulk|5487 	bullet|7346 	bundle|6608 	bunker|5502 	burden|6628 	burger|5762 	
burst|7299 	business|5745 	busy|7006 	bus|6520 	butter|7171 	buyer|5570 	
buzz|6929 	cabbage|6933 	cabin|5583 	cable|7067 	cactus|5681 	cage|6685 	
cake|6406 	call|6653 	calm|5560 	camera|5708 	camp|7329 	canal|6149 	
cancel|5551 	candy|7146 	cannon|6754 	canoe|6078 	canvas|6128 	canyon|5609 	
can|5438 	capable|6645 	capital|6953 	captain|5723 	carbon|6333 	card|6617 	
cargo|6777 	carpet|5470 	carry|7039 	cart|5623 	car|6054 	case|6539 	
cash|5649 	casino|7451 	castle|5629 	casual|5655 	catalog|6227 	catch|6365 	
category|6318 	cattle|7400 	cat|5585 	caught|7021 	cause|6756 	caution|6571 	
cave|7038 	ceiling|7203 	celery|6999 	cement|6593 	census|7287 	century|6867 	
cereal|5659 	certain|5861 	chair|6936 	chalk|5491 	champion|5686 	change|7084 	
chaos|7189 	chapter|7187 	charge|7349 	chase|7378 	chat|6717 	cheap|5612 	
check|5885 	cheese|6204 	chef|5582 	cherry|6998 	chest|6420 	chicken|6895 	
chief|5991 	child|6096 	chimney|7177 	choice|7180 	choose|5638 	chronic|6312 	
chuckle|5875 	chunk|5977 	churn|6279 	cigar|6627 	cinnamon|5717 	circle|6919 	
citizen|6004 	city|6216 	civil|5509 	claim|6583 	clap|7230 	clarify|7223 	
claw|6768 	clay|6277 	clean|6411 	clerk|7288 	clever|6082 	click|6869 	
client|6363 	cliff|6419 	climb|5949 	clinic|6950 	clip|5448 	clock|7284 	
clog|5703 	close|6815 	cloth|7099 	cloud|6733 	clown|5775 	club|6852 	
clump|6389 	cluster|7325 	clutch|7444 	coach|7168 	coast|6928 	coconut|7391 	
code|6626 	coffee|7010 	coil|6963 	coin|5951 	collect|6926 	color|5720 	
