1770-09-12-en-bip39-green-friendly-hummingbird-encode
abandon|7163 	ability|6355 	able|6479 	about|6911 	above|6204 	absent|6548 	
absorb|5795 	abstract|5800 	absurd|5580 	abuse|6316 	access|5537 	accident|5603 	
account|5576 	accuse|5949 	achieve|6505 	acid|7040 	acoustic|7057 	acquire|7021 	
across|6820 	action|5612 	actor|7377 	actress|7110 	actual|6692 	act|6116 	
adapt|6504 	addict|7365 	address|5857 	add|6185 	adjust|6216 	admit|7074 	
adult|5961 	advance|6562 	advice|7409 	aerobic|5649 	affair|6464 	afford|5845 	
afraid|6203 	again|6270 	agent|6957 	age|5505 	agree|5568 	ahead|5792 	
aim|7165 	airport|5685 	air|5721 	aisle|6250 	alarm|6332 	album|6024 	
alcohol|6515 	alert|6801 	alien|5873 	alley|7170 	allow|6586 	all|6618 	
almost|7408 	alone|5969 	alpha|5529 	already|5828 	also|5984 	alter|5725 	
always|5745 	amateur|7213 	amazing|7334 	among|5836 	amount|7111 	amused|6339 	
analyst|7027 	anchor|6938 	ancient|7075 	anger|7389 	angle|6502 	angry|6578 	
animal|5666 	ankle|7339 	announce|5975 	annual|6523 	another|6245 	answer|7117 	
antenna|6780 	antique|6724 	anxiety|5687 	any|6042 	apart|5544 	apology|6931 	
appear|7028 	apple|6898 	approve|6104 	april|5718 	arch|6382 	arctic|6184 	
area|6657 	arena|7276 	argue|7388 	armed|6742 	armor|6944 	army|6060 	
arm|5748 	around|6069 	arrange|5996 	arrest|7240 	arrive|7029 	arrow|6118 	
artefact|6271 	artist|7136 	artwork|5871 	art|6115 	ask|7116 	aspect|6380 	
assault|6122 	asset|5965 	assist|6365 	assume|7351 	asthma|7067 	athlete|7463 	
atom|6387 	attack|7106 	attend|6841 	attitude|6169 	attract|5739 	auction|6009 	
audit|5794 	august|5974 	aunt|6678 	author|6538 	auto|7120 	autumn|5498 	
average|6571 	avocado|6765 	avoid|6188 	awake|5737 	aware|6201 	away|7326 	
awesome|6890 	awful|7247 	awkward|6265 	axis|7285 	baby|7217 	bachelor|6412 	
bacon|5564 	badge|6926 	bag|6494 	balance|6165 	balcony|5833 	ball|6403 	
bamboo|6086 	banana|7391 	banner|6845 	barely|7082 	bargain|5477 	barrel|7130 	
bar|6481 	base|5870 	basic|7420 	basket|5806 	battle|6732 	beach|6634 	
bean|5906 	beauty|5817 	because|5441 	become|6226 	beef|6829 	before|5516 	
begin|7386 	behave|5671 	behind|5799 	believe|6375 	below|7233 	belt|6157 	
bench|6875 	benefit|7178 	best|7349 	betray|6199 	better|5948 	between|7290 	
beyond|5959 	bicycle|6918 	bid|7147 	bike|5466 	bind|5653 	biology|5457 	
bird|5547 	birth|6981 	bitter|5682 	black|6296 	blade|6793 	blame|6518 	
blanket|6667 	blast|6041 	bleak|7305 	bless|6621 	blind|6330 	blood|7329 	
blossom|7005 	blouse|6661 	blue|5638 	blur|5862 	blush|6777 	board|6130 	
boat|7374 	body|5865 	boil|6963 	bomb|7252 	bone|6048 	bonus|6629 	
book|6844 	boost|7189 	border|7364 	boring|6700 	borrow|5676 	boss|6358 	
bottom|7188 	bounce|5651 	box|5793 	boy|6371 	bracket|5571 	brain|6577 	
brand|5940 	brass|7013 	brave|6846 	bread|7314 	breeze|6090 	brick|6869 	
bridge|6243 	brief|7022 	bright|6762 	bring|7451 	brisk|5895 	broccoli|5557 	
broken|5967 	bronze|6031 	broom|6163 	brother|6866 	brown|6036 	brush|5981 	
