1770-11-17-en-bip39-pink-lonely-baboon-encode
abandon|5818 	ability|6969 	able|6156 	about|6019 	above|6989 	absent|5792 	
absorb|5492 	abstract|6685 	absurd|6011 	abuse|7134 	access|6848 	accident|5710 	
account|6821 	accuse|5850 	achieve|7449 	acid|5715 	acoustic|6631 	acquire|6077 	
across|5807 	action|7161 	actor|7412 	actress|6626 	actual|5617 	act|6589 	
adapt|5909 	addict|6306 	address|7300 	add|6430 	adjust|6370 	admit|7256 	
adult|6365 	advance|5801 	advice|6984 	aerobic|6165 	affair|6952 	afford|6148 	
afraid|6991 	again|7062 	agent|5649 	age|6515 	agree|6935 	ahead|6323 	
aim|6595 	airport|5477 	air|6162 	aisle|6171 	alarm|5851 	album|6731 	
alcohol|6469 	alert|6811 	alien|7316 	alley|7241 	allow|6033 	all|6176 	
almost|6981 	alone|5592 	alpha|6832 	already|6240 	also|6185 	alter|5763 	
always|6957 	amateur|5444 	amazing|7031 	among|7357 	amount|5636 	amused|6297 	
analyst|6656 	anchor|5613 	ancient|6263 	anger|6658 	angle|7460 	angry|5556 	
animal|5968 	ankle|7381 	announce|7035 	annual|6574 	another|6270 	answer|6497 	
antenna|6583 	antique|5966 	anxiety|7125 	any|6850 	apart|7455 	apology|5558 	
appear|6454 	apple|6871 	approve|6425 	april|5852 	arch|7356 	arctic|6286 	
area|7047 	arena|5820 	argue|6816 	armed|5971 	armor|6753 	army|5499 	
arm|5443 	around|6302 	arrange|7323 	arrest|5435 	arrive|6651 	arrow|6847 	
artefact|7350 	artist|6637 	artwork|6422 	art|5487 	ask|7171 	aspect|6451 	
assault|6476 	asset|5835 	assist|6203 	assume|6055 	asthma|7146 	athlete|6817 	
atom|5821 	attack|6804 	attend|6301 	attitude|6495 	attract|7396 	auction|5514 	
audit|6680 	august|6075 	aunt|5742 	author|5798 	auto|6553 	autumn|5874 	
average|6908 	avocado|6822 	avoid|6836 	awake|5551 	aware|5886 	away|6431 	
awesome|7294 	awful|7039 	awkward|6229 	axis|6107 	baby|5739 	bachelor|6018 	
bacon|7262 	badge|7470 	bag|6869 	balance|6149 	balcony|5950 	ball|7143 	
bamboo|7198 	banana|6738 	banner|6943 	barely|7281 	bargain|5862 	barrel|7123 	
bar|5779 	base|6528 	basic|6521 	basket|6725 	battle|6512 	beach|6283 	
bean|6748 	beauty|5640 	because|5955 	become|7115 	beef|6001 	before|6674 	
begin|6243 	behave|7246 	behind|5845 	believe|7170 	below|6280 	belt|6624 	
bench|6667 	benefit|7404 	best|5460 	betray|6304 	better|6766 	between|7293 	
beyond|7319 	bicycle|7314 	bid|6921 	bike|5552 	bind|6617 	biology|6356 	
bird|7189 	birth|7220 	bitter|6295 	black|6837 	blade|7182 	blame|7056 	
blanket|6413 	blast|7078 	bleak|5627 	bless|6987 	blind|5583 	blood|7133 	
blossom|6498 	blouse|6975 	blue|5815 	blur|7084 	blush|6089 	board|6035 	
boat|7442 	body|6785 	boil|5817 	bomb|5504 	bone|6523 	bonus|6183 	
book|5506 	boost|5577 	border|5453 	boring|6355 	borrow|7164 	boss|7221 	
bottom|6112 	bounce|6490 	box|7082 	boy|6655 	bracket|5638 	brain|6931 	
brand|6078 	brass|6814 	brave|7301 	bread|6519 	breeze|6735 	brick|6588 	
bridge|5962 	brief|7388 	bright|6480 	bring|7005 	brisk|5688 	broccoli|5772 	
broken|7477 	bronze|7469 	broom|5753 	brother|5607 	brown|6609 	brush|6492 	
bubble|7140 	buddy|5769 	budget|5479 	buffalo|6483 	build|6209 	bulb|5806 	
bulk|7111 	bullet|5783 	bundle|6173 	bunker|6404 	burden|7317 	burger|6436 	
burst|6634 	business|7240 	busy|5877 	bus|7325 	butter|7207 	buyer|7227 	
buzz|6346 	cabbage|6395 	cabin|7297 	cable|6639 	cactus|6941 	cage|6557 	
cake|6111 	call|6619 	calm|5722 	camera|7104 	camp|5872 	canal|5463 	
cancel|6417 	candy|5776 	cannon|7021 	canoe|6208 	canvas|6308 	canyon|5870 	
can|6145 	capable|6650 	capital|7369 	captain|7022 	carbon|6265 	card|7166 	
cargo|7141 	carpet|5534 	carry|5760 	cart|6439 	car|6794 	case|5631 	
cash|5603 	casino|6808 	castle|6733 	casual|6904 	catalog|7045 	catch|6710 	
category|5965 	cattle|6604 	cat|7114 	caught|6662 	cause|6727 	caution|6638 	
cave|6540 	ceiling|7424 	celery|5595 	cement|6064 	census|6041 	century|6774 	
cereal|6378 	certain|6791 	chair|7370 	chalk|5733 	champion|7395 	change|7410 	
chaos|6517 	chapter|7100 	charge|6363 	chase|6097 	chat|5455 	cheap|7177 	
check|7471 	cheese|6980 	chef|6831 	cherry|6012 	chest|6717 	chicken|6533 	
chief|6268 	child|7092 	chimney|6130 	choice|7377 	choose|5889 	chronic|7064 	
chuckle|6334 	chunk|5497 	churn|6751 	cigar|7051 	cinnamon|5847 	circle|6410 	
citizen|5484 	city|6622 	civil|6266 	claim|6320 	clap|7174 	clarify|6818 	
claw|7407 	clay|5802 	clean|6050 	clerk|5804 	clever|5531 	click|5917 	
client|5606 	cliff|6906 	climb|7326 	clinic|7120 	clip|6076 	clock|6086 	
clog|6937 	close|6198 	cloth|6942 	cloud|6598 	clown|5995 	club|7135 	
clump|7049 	cluster|5628 	clutch|7368 	coach|6773 	coast|6100 	coconut|6319 	
code|5454 	coffee|5572 	coil|5946 	coin|6106 	collect|5432 	color|6763 	
column|7074 	combine|5548 	come|5513 	comfort|6239 	comic|5520 	common|6787 	
company|5708 	concert|6128 	conduct|5749 	confirm|7466 	congress|7318 	connect|6994 	
consider|7231 	control|7399 	convince|7452 	cook|6015 	cool|6511 	copper|5969 	
