1775-09-03-en-bip39-red-blue-zebra-encode
abandon|5831 	ability|6296 	able|6986 	about|6673 	above|7031 	absent|5665 	
absorb|7456 	abstract|5714 	absurd|6011 	abuse|5616 	access|5638 	accident|7303 	
account|5607 	accuse|6497 	achieve|5667 	acid|7282 	acoustic|6678 	acquire|5620 	
across|7180 	action|6728 	actor|7124 	actress|5886 	actual|7190 	act|7426 	
adapt|7295 	addict|6235 	address|7240 	add|6391 	adjust|6633 	admit|7044 	
adult|7301 	advance|6048 	advice|6593 	aerobic|5628 	affair|6377 	afford|6693 	
afraid|7192 	again|5445 	agent|5634 	age|7264 	agree|5499 	ahead|6675 	
aim|6507 	airport|6626 	air|5736 	aisle|5789 	alarm|6763 	album|6009 	
alcohol|5508 	alert|7106 	alien|5641 	alley|5939 	allow|7191 	all|5500 	
almost|6166 	alone|6331 	alpha|7251 	already|6079 	also|5798 	alter|5809 	
always|6473 	amateur|6247 	amazing|7342 	among|6095 	amount|6104 	amused|6558 	
analyst|6103 	anchor|6863 	ancient|5562 	anger|6973 	angle|7386 	angry|6535 	
animal|6860 	ankle|7272 	announce|6658 	annual|5610 	another|7015 	answer|5937 	
antenna|6366 	antique|5969 	anxiety|7302 	any|6349 	apart|6983 	apology|6889 	
appear|6809 	apple|7058 	approve|5432 	april|6731 	arch|5618 	arctic|6255 	
area|5435 	arena|7184 	argue|6980 	armed|7467 	armor|7064 	army|6534 	
arm|6455 	around|6495 	arrange|7210 	arrest|6057 	arrive|5557 	arrow|7005 	
artefact|5847 	artist|6185 	artwork|6649 	art|7274 	ask|7424 	aspect|6092 	
assault|6968 	asset|6799 	assist|7271 	assume|6304 	asthma|5481 	athlete|5914 	
atom|7243 	attack|5614 	attend|7198 	attitude|5459 	attract|5525 	auction|6699 	
audit|6107 	august|5720 	aunt|5460 	author|6417 	auto|5523 	autumn|6257 	
average|6596 	avocado|6572 	avoid|5574 	awake|6475 	aware|5983 	away|6005 	
