1775-10-22-en-bip39-orange-precious-gerbil-encode
abandon|6133 	ability|7385 	able|5622 	about|7212 	above|6860 	absent|7149 	
absorb|5606 	abstract|7205 	absurd|6081 	abuse|5634 	access|5848 	accident|6974 	
account|7237 	accuse|6623 	achieve|6543 	acid|6814 	acoustic|7143 	acquire|6044 	
across|6183 	action|5966 	actor|6941 	actress|7402 	actual|6515 	act|6768 	
adapt|6684 	addict|5597 	address|6653 	add|6424 	adjust|7009 	admit|6914 	
adult|6595 	advance|5551 	advice|6667 	aerobic|7264 	affair|6969 	afford|6753 	
afraid|6897 	again|6245 	agent|5864 	age|5714 	agree|5832 	ahead|7316 	
aim|7203 	airport|7246 	air|6366 	aisle|6771 	alarm|5602 	album|7148 	
alcohol|5556 	alert|6599 	alien|6400 	alley|6317 	allow|6620 	all|6597 	
almost|5677 	alone|6592 	alpha|7384 	already|7020 	also|6527 	alter|5494 	
always|6978 	amateur|5794 	amazing|5552 	among|6238 	amount|6146 	amused|6692 	
analyst|5773 	anchor|6000 	ancient|5928 	anger|5800 	angle|6362 	angry|6822 	
animal|6886 	ankle|6766 	announce|6644 	annual|6800 	another|5857 	answer|6359 	
antenna|5681 	antique|5432 	anxiety|5804 	any|5816 	apart|5480 	apology|5478 	
appear|6925 	apple|7251 	approve|6867 	april|5636 	arch|6700 	arctic|7118 	
area|6065 	arena|6038 	argue|5441 	armed|7359 	armor|6333 	army|6355 	
arm|7263 	around|6781 	arrange|7093 	arrest|6742 	arrive|6374 	arrow|6683 	
artefact|5737 	artist|6975 	artwork|7117 	art|6788 	ask|6350 	aspect|7258 	
assault|7407 	asset|6441 	assist|5598 	assume|7376 	asthma|5884 	athlete|6962 	
atom|5467 	attack|6531 	attend|6246 	attitude|5858 	attract|7128 	auction|6804 	
audit|6950 	august|5883 	aunt|7035 	author|7214 	auto|6446 	autumn|5508 	
average|6630 	avocado|6009 	avoid|5554 	awake|7182 	aware|5753 	away|5623 	
awesome|5750 	awful|6280 	awkward|6732 	axis|6865 	baby|5938 	bachelor|7074 	
bacon|6120 	badge|6569 	bag|7030 	balance|6819 	balcony|5637 	ball|6373 	
bamboo|7277 	banana|5687 	banner|5872 	barely|6181 	bargain|5967 	barrel|7449 	
bar|5712 	base|5692 	basic|6202 	basket|6861 	battle|7057 	beach|5788 	
