1775-09-19-en-bip39-white-odd-tarantula-encode
abandon|7184 	ability|5935 	able|6160 	about|6788 	above|7022 	absent|6485 	
absorb|5880 	abstract|5663 	absurd|5901 	abuse|7040 	access|7073 	accident|5758 	
account|6946 	accuse|6520 	achieve|5640 	acid|6900 	acoustic|7226 	acquire|6274 	
across|6708 	action|7386 	actor|6433 	actress|5910 	actual|5794 	act|6043 	
adapt|6595 	addict|6879 	address|6712 	add|6464 	adjust|5538 	admit|7432 	
adult|5438 	advance|7089 	advice|7137 	aerobic|6731 	affair|5496 	afford|5926 	
afraid|5788 	again|6372 	agent|6948 	age|6292 	agree|6823 	ahead|7348 	
aim|6596 	airport|6917 	air|6770 	aisle|7440 	alarm|5767 	album|7255 	
alcohol|5570 	alert|6311 	alien|5920 	alley|6386 	allow|6699 	all|6942 	
almost|6776 	alone|6407 	alpha|6257 	already|7149 	also|5725 	alter|5545 	
always|5775 	amateur|7063 	amazing|5803 	among|5707 	amount|6403 	amused|6903 	
analyst|7419 	anchor|6270 	ancient|5450 	anger|7455 	angle|6593 	angry|6358 	
animal|5492 	ankle|6368 	announce|6164 	annual|5827 	another|7275 	answer|6076 	
antenna|5686 	antique|6098 	anxiety|5528 	any|6150 	apart|6128 	apology|6790 	
appear|6397 	apple|7364 	approve|5622 	april|5721 	arch|5592 	arctic|6106 	
area|6532 	arena|6990 	argue|5857 	armed|7423 	armor|5535 	army|6801 	
arm|6309 	around|5617 	arrange|5746 	arrest|6028 	arrive|6156 	arrow|5512 	
artefact|6193 	artist|6774 	artwork|7205 	art|6535 	ask|6303 	aspect|6214 	
assault|6206 	asset|7268 	assist|5833 	assume|6099 	asthma|6389 	athlete|6583 	
atom|6809 	attack|6687 	attend|7044 	attitude|6967 	attract|6795 	auction|6105 	
audit|6087 	august|5522 	aunt|6304 	author|7456 	auto|7402 	autumn|7125 	
average|5685 	avocado|6194 	avoid|7380 	awake|6305 	aware|6799 	away|7194 	
awesome|5959 	awful|7158 	awkward|6118 	axis|6672 	baby|6692 	bachelor|5850 	
bacon|7429 	badge|6601 	bag|6255 	balance|7132 	balcony|7454 	ball|7347 	
bamboo|7256 	banana|5755 	banner|5863 	barely|6205 	bargain|5733 	barrel|6388 	
bar|6203 	base|6977 	basic|5714 	basket|6383 	battle|7047 	beach|5909 	
bean|6178 	beauty|6912 	because|5879 	become|5747 	beef|7035 	before|6685 	
begin|6511 	behave|6135 	behind|6220 	believe|5519 	below|7013 	belt|6704 	
bench|6558 	benefit|6981 	best|5517 	betray|5836 	better|5689 	between|5597 	
beyond|6622 	bicycle|6886 	bid|5796 	bike|7215 	bind|7249 	biology|6158 	
bird|6221 	birth|6448 	bitter|5946 	black|6143 	blade|6123 	blame|6689 	
blanket|6404 	blast|6402 	bleak|5702 	bless|6339 	blind|6312 	blood|5478 	
blossom|6243 	blouse|6419 	blue|6487 	blur|6829 	blush|7048 	board|7324 	
boat|5562 	body|7452 	boil|6897 	bomb|6713 	bone|7101 	bonus|5472 	
book|5475 	boost|7192 	border|6527 	boring|6233 	borrow|6560 	boss|5585 	
bottom|6833 	bounce|6923 	box|7272 	boy|5932 	bracket|6782 	brain|6832 	
brand|5447 	brass|6328 	brave|7049 	bread|6344 	breeze|5862 	brick|5776 	
bridge|5565 	brief|5669 	bright|6400 	bring|6677 	brisk|6950 	broccoli|7302 	
broken|6459 	bronze|6208 	broom|5646 	brother|6166 	brown|6113 	brush|5800 	
bubble|5682 	buddy|6439 	budget|6442 	buffalo|7175 	build|5847 	bulb|5667 	
bulk|7062 	bullet|6656 	bundle|6452 	bunker|7004 	burden|5772 	burger|6463 	
burst|6810 	business|5709 	busy|6302 	bus|7379 	butter|5580 	buyer|6453 	
buzz|6649 	cabbage|6559 	cabin|6207 	cable|5648 	cactus|6733 	cage|6907 	
cake|5732 	call|5540 	calm|6461 	camera|6746 	camp|6376 	canal|6872 	
cancel|6495 	candy|6951 	cannon|6360 	canoe|7200 	canvas|6875 	canyon|6556 	
can|6732 	capable|7052 	capital|6765 	captain|5453 	carbon|6263 	card|5564 	
