1775-08-25-en-bip39-green-glamorous-partridge-encode
abandon|7122 	ability|7369 	able|5496 	about|6616 	above|5972 	absent|6574 	
absorb|5796 	abstract|6684 	absurd|6235 	abuse|7384 	access|7398 	accident|6344 	
account|6076 	accuse|7370 	achieve|5765 	acid|6139 	acoustic|7351 	acquire|6873 	
across|7022 	action|7361 	actor|6681 	actress|5724 	actual|5445 	act|5804 	
adapt|6256 	addict|6607 	address|6315 	add|6916 	adjust|7368 	admit|6753 	
adult|7295 	advance|5709 	advice|7214 	aerobic|7050 	affair|6417 	afford|5889 	
afraid|5786 	again|6376 	agent|6014 	age|5555 	agree|5985 	ahead|7119 	
aim|6781 	airport|6288 	air|6514 	aisle|5952 	alarm|6047 	album|6885 	
alcohol|7270 	alert|6410 	alien|6201 	alley|6207 	allow|6088 	all|7044 	
almost|6695 	alone|7218 	alpha|6464 	already|5905 	also|6541 	alter|6486 	
always|6078 	amateur|6034 	amazing|6518 	among|7437 	amount|5868 	amused|6430 	
analyst|5772 	anchor|6309 	ancient|6777 	anger|6367 	angle|6130 	angry|6751 	
animal|5688 	ankle|6375 	announce|6739 	annual|7466 	another|5856 	answer|6904 	
antenna|6005 	antique|6829 	anxiety|7360 	any|7283 	apart|7143 	apology|5995 	
appear|7325 	apple|6237 	approve|5460 	april|7263 	arch|5708 	arctic|5789 	
area|7379 	arena|6087 	argue|6560 	armed|7324 	armor|7182 	army|6431 	
arm|6071 	around|6955 	arrange|5761 	arrest|5872 	arrive|7333 	arrow|5917 	
artefact|7185 	artist|7115 	artwork|5992 	art|5498 	ask|5487 	aspect|7337 	
assault|7058 	asset|6842 	assist|5636 	assume|6653 	asthma|6509 	athlete|5623 	
atom|6099 	attack|6970 	attend|6989 	attitude|6449 	attract|6978 	auction|6601 	
audit|5533 	august|7026 	aunt|6810 	author|5662 	auto|7458 	autumn|6961 	
average|6713 	avocado|5443 	avoid|5916 	awake|6772 	aware|5678 	away|5590 	
awesome|6531 	awful|5751 	awkward|6773 	axis|7023 	baby|6433 	bachelor|6967 	
bacon|7098 	badge|7092 	bag|5448 	balance|6284 	balcony|5816 	ball|5950 	
bamboo|7442 	banana|5539 	banner|5569 	barely|5940 	bargain|6497 	barrel|6968 	
bar|7445 	base|5922 	basic|5935 	basket|5595 	battle|6946 	beach|5857 	
bean|7033 	beauty|5914 	because|5459 	become|6241 	beef|7162 	before|6307 	
begin|7076 	behave|7301 	behind|6780 	believe|7075 	below|5583 	belt|7344 	
bench|5770 	benefit|7308 	best|7118 	betray|6622 	better|6302 	between|5881 	
beyond|5746 	bicycle|6149 	bid|5488 	bike|7386 	bind|6890 	biology|7275 	
bird|7104 	birth|5541 	bitter|5675 	black|5561 	blade|6077 	blame|6915 	
blanket|6311 	blast|6969 	bleak|5797 	bless|7327 	blind|7080 	blood|6029 	
blossom|7255 	blouse|5910 	blue|5800 	blur|5651 	blush|5890 	board|6775 	
boat|7055 	body|6013 	boil|5853 	bomb|6197 	bone|7428 	bonus|6899 	
book|6189 	boost|6626 	border|6452 	boring|6153 	borrow|6848 	boss|7192 	
bottom|5592 	bounce|6572 	box|6659 	boy|7220 	bracket|7175 	brain|6428 	
brand|6460 	brass|6709 	brave|7377 	bread|6481 	breeze|7178 	brick|5845 	
bridge|6097 	brief|6747 	bright|6628 	bring|5999 	brisk|5741 	broccoli|7400 	
broken|6545 	bronze|6251 	broom|6931 	brother|5682 	brown|6313 	brush|6441 	
bubble|6057 	buddy|6797 	budget|7389 	buffalo|7245 	build|6933 	bulb|5908 	
bulk|5987 	bullet|6164 	bundle|6840 	bunker|6859 	burden|7348 	burger|7294 	
burst|5457 	business|6725 	busy|7468 	bus|7131 	butter|5980 	buyer|6996 	
buzz|5481 	cabbage|7332 	cabin|6229 	cable|7211 	cactus|7413 	cage|6012 	
cake|7418 	call|6019 	calm|7248 	camera|6317 	camp|5632 	canal|6741 	
cancel|5624 	candy|5754 	cannon|7474 	canoe|6072 	canvas|7343 	canyon|6278 	
can|6356 	capable|5900 	capital|5634 	captain|6935 	carbon|7451 	card|6325 	
cargo|7207 	carpet|5631 	carry|7082 	cart|6455 	car|5670 	case|6425 	
cash|6141 	casino|5617 	castle|6243 	casual|6782 	catalog|6621 	catch|5535 	
category|7226 	cattle|5706 	cat|7390 	caught|7010 	cause|6849 	caution|7364 	
cave|6888 	ceiling|7222 	celery|7465 	cement|7016 	census|7440 	century|5888 	
cereal|6944 	certain|5652 	chair|6731 	chalk|7257 	champion|5807 	change|6515 	
chaos|6032 	chapter|7124 	charge|7174 	chase|7140 	chat|7259 	cheap|6880 	
check|5674 	cheese|6204 	chef|5619 	cherry|7146 	chest|6690 	chicken|5529 	
chief|6617 	child|6929 	chimney|5515 	choice|6427 	choose|6832 	chronic|6763 	
chuckle|7478 	chunk|5504 	churn|6790 	cigar|6918 	cinnamon|6762 	circle|6473 	
citizen|7195 	city|6785 	civil|5650 	claim|7180 	clap|5907 	clarify|6756 	
claw|5977 	clay|5489 	clean|6135 	clerk|6195 	clever|7126 	click|7347 	
client|6941 	cliff|6126 	climb|6051 	clinic|5791 	clip|5981 	clock|7472 	
clog|5577 	close|7138 	cloth|7081 	cloud|5677 	clown|5771 	club|6752 	
clump|6540 	cluster|7020 	clutch|6061 	coach|5858 	coast|7000 	coconut|5471 	
code|5730 	coffee|6271 	coil|6248 	coin|7372 	collect|7262 	color|6875 	
column|6398 	combine|7206 	come|6749 	comfort|5707 	comic|6854 	common|7009 	
company|6007 	concert|7404 	conduct|7196 	confirm|6270 	congress|5449 	connect|5441 	
consider|6988 	control|7304 	convince|7008 	cook|6588 	cool|5641 	copper|7345 	
copy|5564 	coral|6841 	core|6468 	corn|6524 	correct|6993 	cost|6165 	
cotton|6162 	couch|6274 	country|7161 	couple|7053 	course|5984 	cousin|6737 	
cover|7335 	coyote|5509 	crack|5937 	cradle|7171 	craft|6627 	cram|5524 	
crane|6397 	crash|6665 	crater|7164 	crawl|7057 	crazy|5997 	cream|6400 	
credit|7330 	creek|7422 	crew|5484 	cricket|6146 	crime|6546 	crisp|6435 	
critic|6625 	crop|5773 	cross|6678 	crouch|6526 	crowd|5768 	crucial|5838 	
cruel|7424 	cruise|6118 	crumble|5657 	crunch|5693 	crush|7441 	crystal|5726 	
cry|5823 	cube|5466 	culture|6394 	cupboard|7163 	cup|6145 	curious|7139 	
current|6456 	curtain|5585 	curve|6924 	cushion|7251 	custom|5562 	cute|5591 	
