1774-12-07-en-bip39-gold-defiant-boar-encode
abandon|5462 	ability|5822 	able|6315 	about|6086 	above|6054 	absent|6733 	
absorb|7371 	abstract|6154 	absurd|6344 	abuse|5912 	access|6345 	accident|5505 	
account|6108 	accuse|5442 	achieve|5744 	acid|5813 	acoustic|6425 	acquire|5764 	
across|5697 	action|6494 	actor|6424 	actress|6825 	actual|5848 	act|5928 	
adapt|6429 	addict|5824 	address|6004 	add|7023 	adjust|7011 	admit|5584 	
adult|7256 	advance|7214 	advice|5812 	aerobic|7119 	affair|6062 	afford|5845 	
afraid|6587 	again|5797 	agent|7265 	age|5894 	agree|6152 	ahead|7201 	
aim|6996 	airport|6818 	air|7252 	aisle|5815 	alarm|6614 	album|7338 	
alcohol|5586 	alert|7072 	alien|6639 	alley|5696 	allow|7007 	all|5943 	
almost|7150 	alone|7062 	alpha|6409 	already|5952 	also|6449 	alter|5984 	
always|7038 	amateur|7258 	amazing|6438 	among|5486 	amount|6915 	amused|6252 	
analyst|7280 	anchor|5450 	ancient|6583 	anger|5964 	angle|5594 	angry|5857 	
animal|6314 	ankle|5993 	announce|5940 	annual|6685 	another|6354 	answer|6590 	
antenna|5767 	antique|5472 	anxiety|7348 	any|5868 	apart|7442 	apology|5509 	
appear|6943 	apple|7161 	approve|7192 	april|6363 	arch|7008 	arctic|6647 	
area|7089 	arena|6223 	argue|5760 	armed|5463 	armor|7134 	army|7471 	
arm|6171 	around|7381 	arrange|5876 	arrest|7456 	arrive|7222 	arrow|6156 	
artefact|5901 	artist|7334 	artwork|6135 	art|7103 	ask|6749 	aspect|7229 	
assault|5551 	asset|5961 	assist|7454 	assume|5991 	asthma|6877 	athlete|6534 	
atom|6750 	attack|6898 	attend|6705 	attitude|6294 	attract|7275 	auction|5809 	
audit|6032 	august|6755 	aunt|6093 	author|6157 	auto|6980 	autumn|7224 	
average|6799 	avocado|7162 	avoid|7386 	awake|7051 	aware|7090 	away|6186 	
awesome|6123 	awful|7138 	awkward|6832 	axis|6609 	baby|5452 	bachelor|7114 	
bacon|7358 	badge|7048 	bag|5629 	balance|6849 	balcony|6917 	ball|7453 	
bamboo|5873 	banana|7377 	banner|6962 	barely|6051 	bargain|7432 	barrel|6906 	
bar|7166 	base|7393 	basic|6721 	basket|5781 	battle|7015 	beach|7221 	
bean|5526 	beauty|5939 	because|7047 	become|7098 	beef|6623 	before|5871 	
begin|6437 	behave|5467 	behind|6867 	believe|5590 	below|6995 	belt|7364 	
bench|6358 	benefit|7255 	best|5456 	betray|5915 	better|6133 	between|5905 	
beyond|6365 	bicycle|7374 	bid|6927 	bike|6394 	bind|6317 	biology|7000 	
bird|6687 	birth|6566 	bitter|6237 	black|5481 	blade|6933 	blame|5504 	
blanket|7423 	blast|6257 	bleak|5675 	bless|5838 	blind|6098 	blood|7319 	
blossom|5593 	blouse|5592 	blue|5662 	blur|6788 	blush|7293 	board|6118 	
boat|6519 	body|5532 	boil|7095 	bomb|5633 	bone|7250 	bonus|6274 	
book|6601 	boost|6416 	border|7228 	boring|6768 	borrow|6985 	boss|6814 	
bottom|5507 	bounce|6881 	box|5721 	boy|5448 	bracket|5916 	brain|6635 	
brand|7430 	brass|7168 	brave|5837 	bread|6931 	breeze|7281 	brick|6446 	
bridge|6341 	brief|6934 	bright|6045 	bring|7269 	brisk|6179 	broccoli|6021 	
broken|6115 	bronze|6125 	broom|5506 	brother|6103 	brown|7241 	brush|7079 	
bubble|7003 	buddy|5692 	budget|5447 	buffalo|5647 	build|6094 	bulb|6983 	
bulk|5668 	bullet|5951 	bundle|5731 	bunker|5899 	burden|7419 	burger|6431 	
burst|7122 	business|6136 	busy|5576 	bus|6905 	butter|7360 	buyer|6689 	
buzz|6546 	cabbage|6785 	cabin|7050 	cable|7125 	cactus|6015 	cage|5727 	
