1774-07-19-en-bip39-white-nice-bee-encode
abandon|5705 	ability|5968 	able|6512 	about|7128 	above|6971 	absent|6460 	
absorb|6615 	abstract|5781 	absurd|6134 	abuse|5442 	access|5716 	accident|6154 	
account|6436 	accuse|6858 	achieve|7293 	acid|6568 	acoustic|5739 	acquire|5654 	
across|7316 	action|5898 	actor|6176 	actress|5505 	actual|7079 	act|6803 	
adapt|6202 	addict|6543 	address|6141 	add|5827 	adjust|6891 	admit|6185 	
adult|6371 	advance|6236 	advice|5506 	aerobic|6505 	affair|6157 	afford|6642 	
afraid|5868 	again|5865 	agent|5475 	age|6287 	agree|6586 	ahead|5994 	
aim|5576 	airport|5890 	air|6399 	aisle|6459 	alarm|5871 	album|7312 	
alcohol|7018 	alert|7265 	alien|5672 	alley|7207 	allow|7287 	all|7227 	
almost|6027 	alone|7443 	alpha|5514 	already|6616 	also|6323 	alter|5880 	
always|7329 	amateur|6359 	amazing|7379 	among|6818 	amount|7403 	amused|6967 	
analyst|5891 	anchor|6982 	ancient|6685 	anger|5493 	angle|7050 	angry|7460 	
animal|6523 	ankle|5518 	announce|6224 	annual|7223 	another|7057 	answer|6105 	
antenna|7438 	antique|7263 	anxiety|6431 	any|5860 	apart|5919 	apology|6365 	
appear|7322 	apple|5924 	approve|7339 	april|7115 	arch|7029 	arctic|5702 	
area|6710 	arena|6343 	argue|6509 	armed|5922 	armor|6344 	army|7219 	
arm|6476 	around|7369 	arrange|5550 	arrest|7152 	arrive|6946 	arrow|6165 	
artefact|5449 	artist|6826 	artwork|6689 	art|6180 	ask|6923 	aspect|7077 	
assault|6327 	asset|5450 	assist|6594 	assume|5687 	asthma|6275 	athlete|6012 	
atom|7209 	attack|7242 	attend|7058 	attitude|7352 	attract|7015 	auction|7030 	
audit|5999 	august|6044 	aunt|6322 	author|6835 	auto|7390 	autumn|6072 	
average|6879 	avocado|6088 	avoid|6857 	awake|5867 	aware|5519 	away|7022 	
awesome|7221 	awful|5607 	awkward|6808 	axis|5636 	baby|6643 	bachelor|5836 	
bacon|6951 	badge|6791 	bag|5631 	balance|5544 	balcony|7453 	ball|5883 	
bamboo|5993 	banana|5645 	banner|5902 	barely|6672 	bargain|5648 	barrel|6097 	
bar|6865 	base|7309 	basic|6623 	basket|6426 	battle|5484 	beach|6295 	
bean|6162 	beauty|6889 	because|6244 	become|6193 	beef|6898 	before|6150 	
begin|7479 	behave|6130 	behind|7435 	believe|5796 	below|6293 	belt|7407 	
bench|6754 	benefit|6294 	best|5586 	betray|6930 	better|6218 	between|6178 	
beyond|6152 	bicycle|6790 	bid|6737 	bike|6566 	bind|7131 	biology|5523 	
bird|7109 	birth|7251 	bitter|7462 	black|6610 	blade|7303 	blame|6085 	
blanket|7437 	blast|6167 	bleak|6687 	bless|5622 	blind|6113 	blood|5619 	
blossom|7126 	blouse|7321 	blue|6590 	blur|7194 	blush|6567 	board|6198 	
boat|5951 	body|6051 	boil|5601 	bomb|6678 	bone|7099 	bonus|6447 	
book|5433 	boost|6907 	border|7164 	boring|7470 	borrow|6487 	boss|6242 	
bottom|6983 	bounce|7400 	box|6017 	boy|6850 	bracket|5567 	brain|5448 	
brand|6429 	brass|7140 	brave|6712 	bread|5786 	breeze|6980 	brick|6890 	
bridge|5810 	brief|5525 	bright|5816 	bring|5650 	brisk|5621 	broccoli|5926 	
broken|6652 	bronze|6406 	broom|6920 	brother|7069 	brown|6135 	brush|5526 	
bubble|7478 	buddy|7008 	budget|6531 	buffalo|5534 	build|5564 	bulb|6953 	
bulk|5446 	bullet|5792 	bundle|6213 	bunker|7212 	burden|6725 	burger|6396 	
burst|7439 	business|5718 	busy|5633 	bus|7415 	butter|5596 	buyer|7413 	
buzz|7441 	cabbage|6931 	cabin|6888 	cable|6049 	cactus|6766 	cage|7259 	
cake|6376 	call|6345 	calm|5837 	camera|5530 	camp|6911 	canal|6606 	
cancel|7006 	candy|5809 	cannon|6760 	canoe|6602 	canvas|5844 	canyon|6635 	
can|5719 	capable|6577 	capital|5769 	captain|7145 	carbon|5492 	card|7455 	
cargo|6646 	carpet|7134 	carry|7198 	cart|5948 	car|6214 	case|7317 	
cash|5822 	casino|7138 	castle|7359 	casual|5638 	catalog|6498 	catch|6009 	
category|6726 	cattle|5879 	cat|5917 	caught|5795 	cause|5793 	caution|5624 	
cave|7068 	ceiling|7165 	celery|5630 	cement|7120 	census|5975 	century|6674 	
cereal|7154 	certain|5440 	chair|5657 	chalk|5590 	champion|6264 	change|6614 	
chaos|7256 	chapter|7257 	charge|7024 	chase|5489 	chat|6474 	cheap|5912 	
check|6419 	cheese|7445 	chef|6446 	cherry|5981 	chest|6782 	chicken|5453 	
chief|6981 	child|6328 	chimney|6043 	choice|5774 	choose|5482 	chronic|5663 	
chuckle|5504 	chunk|6492 	churn|6190 	cigar|7193 	cinnamon|6189 	circle|5998 	
citizen|6237 	city|7240 	civil|5930 	claim|7349 	clap|6091 	clarify|6570 	
claw|6629 	clay|5985 	clean|6750 	clerk|6893 	clever|5889 	click|5510 	
client|7249 	cliff|5852 	climb|6430 	clinic|7277 	clip|5710 	clock|5842 	
clog|7061 	close|5925 	cloth|6215 	cloud|5447 	clown|6957 	club|6164 	
clump|6999 	cluster|6045 	clutch|5893 	coach|5714 	coast|6571 	coconut|7353 	
code|7288 	coffee|6016 	coil|5665 	coin|7429 	collect|6307 	color|7196 	
column|6231 	combine|7423 	come|6414 	comfort|7016 	comic|5670 	common|6620 	
company|6183 	concert|6966 	conduct|7027 	confirm|6438 	congress|6801 	connect|6499 	
consider|6528 	control|5892 	convince|6933 	cook|5578 	cool|7275 	copper|5618 	
copy|6605 	coral|7072 	core|7447 	corn|6362 	correct|5973 	cost|6437 	
cotton|6330 	couch|6233 	country|5954 	couple|6462 	course|5875 	cousin|5570 	
cover|6838 	coyote|6230 	crack|5479 	cradle|6719 	craft|7291 	cram|7202 	
crane|6021 	crash|7011 	crater|7229 	crawl|6316 	crazy|6090 	cream|7012 	
credit|5438 	creek|6347 	crew|7243 	cricket|5457 	crime|6360 	crisp|7091 	
critic|7344 	crop|5851 	cross|5478 	crouch|5997 	crowd|7270 	crucial|6728 	
cruel|7088 	cruise|6755 	crumble|6086 	crunch|6842 	crush|5758 	crystal|6055 	
cry|7110 	cube|7294 	culture|5949 	cupboard|6671 	cup|6809 	curious|5681 	
current|7464 	curtain|6061 	curve|6501 	cushion|5571 	custom|7466 	cute|6896 	
cycle|7417 	dad|5709 	damage|5498 	damp|6127 	dance|5882 	danger|6569 	
daring|5794 	dash|5467 	daughter|5490 	dawn|7178 	day|5782 	deal|5692 	
debate|6308 	debris|6274 	decade|6950 	december|6874 	decide|6958 	decline|7410 	
decorate|7387 	decrease|6572 	deer|7281 	defense|7215 	define|6639 	defy|5700 	
degree|6468 	delay|7433 	deliver|6574 	demand|6353 	demise|6929 	denial|7385 	
dentist|6108 	deny|6655 	depart|5861 	depend|5828 	deposit|7171 	depth|5435 	
deputy|5725 	derive|5503 	describe|6887 	desert|6095 	design|6052 	desk|6561 	
despair|6107 	destroy|6901 	detail|6029 	detect|6855 	develop|6477 	device|5520 	
devote|6691 	diagram|7203 	dial|5990 	diamond|6158 	diary|5784 	dice|7394 	
diesel|5941 	diet|6729 	differ|5761 	digital|6883 	dignity|5698 	dilemma|6408 	
dinner|6471 	dinosaur|6563 	direct|7304 	dirt|5458 	disagree|7324 	discover|6740 	
disease|5707 	dish|6031 	dismiss|6480 	disorder|5693 	display|6405 	distance|6806 	
divert|5509 	divide|5932 	divorce|6366 	dizzy|5976 	doctor|6552 	document|5901 	
dog|6153 	doll|7233 	dolphin|7326 	domain|5599 	donate|5546 	donkey|6266 	
donor|5833 	door|6076 	dose|7098 	double|5580 	dove|6146 	draft|5439 	
dragon|6690 	drama|6325 	drastic|6311 	draw|7247 	dream|5897 	dress|5593 	
drift|6913 	drill|5884 	drink|6395 	drip|6305 	drive|5853 	drop|5935 	
drum|5637 	dry|5508 	duck|6467 	dumb|6727 	dune|6225 	during|6234 	
dust|6753 	dutch|7314 	duty|5755 	dwarf|6380 	dynamic|5684 	eager|6074 	
eagle|7080 	early|5560 	earn|6221 	earth|7396 	easily|6788 	east|6064 	
easy|7208 	echo|7116 	ecology|6469 	economy|6024 	edge|5511 	edit|6945 	
educate|6466 	effort|6123 	egg|6892 	eight|6256 	either|5957 	elbow|6060 	
elder|6393 	electric|7230 	elegant|6422 	element|5798 	elephant|6304 	elevator|5655 	
elite|5720 	else|6506 	embark|7298 	embody|6140 	embrace|5936 	emerge|5669 	
emotion|5612 	employ|6479 	empower|7162 	empty|5818 	enable|5923 	enact|5592 	
endless|6386 	endorse|6495 	end|5972 	enemy|7160 	energy|5679 	enforce|5494 	
engage|7456 	engine|6067 	enhance|6094 	enjoy|7049 	enlist|6659 	enough|5575 	
enrich|5817 	enroll|6385 	ensure|5685 	enter|5760 	entire|6047 	entry|7327 	
envelope|7179 	episode|6847 	equal|6916 	equip|6819 	erase|7100 	era|5436 	
erode|5742 	erosion|7285 	error|7092 	erupt|6306 	escape|6252 	essay|5620 	
essence|6400 	estate|7181 	eternal|6298 	ethics|6779 	evidence|5539 	evil|5886 	
evoke|6110 	evolve|5894 	exact|6852 	example|6092 	excess|5735 	exchange|5644 	
excite|5662 	exclude|5464 	excuse|6937 	execute|6792 	exercise|6787 	exhaust|5927 	
exhibit|7175 	exile|5788 	exist|7420 	exit|5594 	exotic|5752 	expand|7159 	
expect|5556 	expire|6296 	explain|6609 	expose|6083 	express|6281 	extend|6829 	
extra|6612 	eyebrow|6220 	eye|6796 	fabric|6636 	face|6831 	faculty|6310 	
fade|6037 	faint|7136 	faith|5766 	fall|6349 	false|5553 	fame|7095 	
family|5646 	famous|7122 	fancy|5940 	fantasy|6034 	fan|6418 	farm|6402 	
fashion|5629 	fatal|5537 	father|7041 	fatigue|7260 	fat|5549 	fault|6050 	
favorite|6292 	feature|6587 	february|6194 	federal|7436 	feed|5614 	feel|7391 	
fee|6138 	female|5656 	fence|6001 	festival|7225 	fetch|5491 	fever|6840 	
few|5814 	fiber|7108 	fiction|5466 	field|6731 	figure|6504 	file|5527 	
film|7477 	filter|6624 	final|5666 	find|5579 	fine|5773 	finger|7009 	
finish|5722 	fire|6868 	firm|7158 	first|5727 	fiscal|6025 	fish|5617 	
fitness|6132 	fit|6420 	fix|6084 	flag|6389 	flame|6081 	flash|7244 	
