1774-06-08-en-bip39-orange-bewildered-salmon-encode
abandon|7351 	ability|7349 	able|5701 	about|6440 	above|5566 	absent|7451 	
absorb|7232 	abstract|7274 	absurd|6872 	abuse|5782 	access|6650 	accident|5570 	
account|6935 	accuse|7132 	achieve|6661 	acid|6349 	acoustic|7297 	acquire|6346 	
across|6802 	action|6332 	actor|6645 	actress|6036 	actual|7328 	act|5846 	
adapt|6167 	addict|7067 	address|7424 	add|6956 	adjust|7247 	admit|5533 	
adult|6254 	advance|6698 	advice|6465 	aerobic|5565 	affair|6342 	afford|7242 	
afraid|5649 	again|5941 	agent|7152 	age|7077 	agree|7089 	ahead|5662 	
aim|6529 	airport|6251 	air|7165 	aisle|6840 	alarm|7218 	album|7006 	
alcohol|5992 	alert|5665 	alien|6305 	alley|6513 	allow|6818 	all|7300 	
almost|6230 	alone|5925 	alpha|7420 	already|6920 	also|6088 	alter|5775 	
always|6736 	amateur|5918 	amazing|7014 	among|6907 	amount|6579 	amused|5451 	
analyst|6638 	anchor|5841 	ancient|7313 	anger|6910 	angle|7123 	angry|6598 	
animal|6553 	ankle|7096 	announce|6947 	annual|6413 	another|5521 	answer|7128 	
antenna|7121 	antique|5784 	anxiety|7478 	any|6637 	apart|6178 	apology|6846 	
appear|6489 	apple|5800 	approve|5939 	april|6451 	arch|6087 	arctic|7397 	
area|5794 	arena|5559 	argue|7161 	armed|7364 	armor|5692 	army|7113 	
arm|7378 	around|6282 	arrange|6525 	arrest|7278 	arrive|6502 	arrow|6999 	
artefact|6690 	artist|5980 	artwork|6376 	art|6876 	ask|6093 	aspect|7467 	
assault|7358 	asset|6237 	assist|7279 	assume|5790 	asthma|5612 	athlete|6146 	
atom|6926 	attack|7456 	attend|6514 	attitude|6235 	attract|7251 	auction|6226 	
audit|6624 	august|6971 	aunt|5894 	author|6533 	auto|5831 	autumn|6144 	
average|5844 	avocado|5739 	avoid|5531 	awake|6199 	aware|6402 	away|6425 	
awesome|5623 	awful|5868 	awkward|6193 	axis|5955 	baby|6370 	bachelor|5490 	
bacon|6271 	badge|5971 	bag|7418 	balance|5916 	balcony|5441 	ball|6252 	
bamboo|6057 	banana|6711 	banner|6680 	barely|7066 	bargain|5758 	barrel|6734 	
bar|7164 	base|7229 	basic|6064 	basket|7439 	battle|6950 	beach|6994 	
bean|6903 	beauty|5587 	because|6960 	become|6467 	beef|6944 	before|6450 	
begin|6033 	behave|6922 	behind|5534 	believe|6355 	below|7465 	belt|6967 	
bench|6221 	benefit|5583 	best|7428 	betray|6816 	better|6756 	between|5958 	
beyond|7402 	bicycle|6812 	bid|6789 	bike|6739 	bind|5625 	biology|6618 	
bird|5792 	birth|6201 	bitter|6991 	black|7063 	blade|6535 	blame|6261 	
blanket|5530 	blast|7159 	bleak|6957 	bless|7137 	blind|6663 	blood|5645 	
blossom|6475 	blouse|6468 	blue|7140 	blur|6042 	blush|6439 	board|5931 	
boat|6098 	body|7288 	boil|6583 	bomb|6478 	bone|5851 	bonus|5711 	
book|6218 	boost|7427 	border|6633 	boring|5506 	borrow|6303 	boss|7108 	
bottom|7230 	bounce|5497 	box|6020 	boy|6644 	bracket|7032 	brain|6512 	
brand|6078 	brass|5811 	brave|5682 	bread|6323 	breeze|7001 	brick|6858 	
bridge|6667 	brief|6899 	bright|5670 	bring|6884 	brisk|7223 	broccoli|5607 	
broken|6904 	bronze|5561 	broom|5878 	brother|6152 	brown|5546 	brush|6101 	
bubble|6613 	buddy|5786 	budget|5875 	buffalo|6067 	build|5765 	bulb|5578 	
bulk|5928 	bullet|7019 	bundle|6079 	bunker|6929 	burden|6053 	burger|5821 	
burst|7334 	business|7044 	busy|7199 	bus|5690 	butter|7092 	buyer|7324 	
buzz|5648 	cabbage|6588 	cabin|7440 	cable|7157 	cactus|7311 	cage|7168 	
cake|6400 	call|6341 	calm|7393 	camera|5460 	camp|6617 	canal|5912 	
cancel|6800 	candy|7471 	cannon|7258 	canoe|5864 	canvas|5475 	canyon|5573 	
can|5704 	capable|5602 	capital|6317 	captain|5485 	carbon|5940 	card|6022 	
cargo|5905 	carpet|5850 	carry|5576 	cart|6968 	car|5859 	case|5898 	
cash|7315 	casino|5828 	castle|5639 	casual|7325 	catalog|6422 	catch|5525 	
category|7463 	cattle|5881 	cat|6166 	caught|5990 	cause|6797 	caution|7177 	
