1774-01-13-en-bip39-orange-ill-swan-encode
abandon|5781 	ability|6180 	able|5506 	about|6866 	above|5979 	absent|5730 	
absorb|6963 	abstract|6716 	absurd|6094 	abuse|6167 	access|6208 	accident|5658 	
account|6832 	accuse|6090 	achieve|6231 	acid|6630 	acoustic|7073 	acquire|5811 	
across|6334 	action|5441 	actor|6718 	actress|7324 	actual|5704 	act|5732 	
adapt|5929 	addict|7477 	address|7310 	add|7341 	adjust|5835 	admit|6632 	
adult|6107 	advance|7337 	advice|5936 	aerobic|7058 	affair|7025 	afford|5486 	
afraid|5627 	again|7139 	agent|7440 	age|7093 	agree|6028 	ahead|6120 	
aim|5466 	airport|6270 	air|5769 	aisle|5826 	alarm|5452 	album|5810 	
alcohol|5657 	alert|5489 	alien|6343 	alley|6128 	allow|7196 	all|6945 	
almost|6284 	alone|5898 	alpha|6458 	already|5597 	also|5937 	alter|7200 	
always|5686 	amateur|5905 	amazing|5893 	among|7275 	amount|5957 	amused|5859 	
analyst|6472 	anchor|7379 	ancient|6550 	anger|6004 	angle|7303 	angry|6626 	
animal|7117 	ankle|6143 	announce|6724 	annual|6544 	another|6989 	answer|6657 	
antenna|6132 	antique|7361 	anxiety|5433 	any|5716 	apart|6209 	apology|6126 	
appear|6384 	apple|6765 	approve|5663 	april|7028 	arch|7157 	arctic|6586 	
area|5538 	arena|7254 	argue|5622 	armed|5795 	armor|5603 	army|7333 	
arm|7421 	around|5564 	arrange|6559 	arrest|7053 	arrive|7362 	arrow|5833 	
artefact|7339 	artist|5469 	artwork|5808 	art|6507 	ask|7214 	aspect|6337 	
assault|6998 	asset|5959 	assist|6421 	assume|7223 	asthma|6088 	athlete|6690 	
atom|6723 	attack|6729 	attend|7322 	attitude|7472 	attract|6433 	auction|7179 	
audit|7106 	august|7001 	aunt|6142 	author|6382 	auto|6541 	autumn|5437 	
average|7282 	avocado|6535 	avoid|5618 	awake|5662 	aware|5455 	away|6381 	
awesome|6676 	awful|6875 	awkward|6246 	axis|6926 	baby|5824 	bachelor|6005 	
bacon|6691 	badge|6728 	bag|6076 	balance|5449 	balcony|6052 	ball|5946 	
bamboo|6170 	banana|6749 	banner|7169 	barely|6538 	bargain|6772 	barrel|5800 	
bar|6074 	base|6350 	basic|7011 	basket|5832 	battle|5802 	beach|6445 	
bean|7255 	beauty|6809 	because|5605 	become|6570 	beef|7182 	before|6413 	
begin|6248 	behave|5652 	behind|7323 	believe|6605 	below|7215 	belt|6779 	
bench|5793 	benefit|6479 	best|7063 	betray|7067 	better|5672 	between|7395 	
beyond|7078 	bicycle|6668 	bid|6364 	bike|7299 	bind|5593 	biology|7376 	
bird|6407 	birth|5757 	bitter|5760 	black|7051 	blade|6747 	blame|6804 	
