1774-02-01-en-bip39-yellow-gorgeous-caribou-encode
abandon|5795 	ability|6529 	able|6260 	about|7361 	above|7246 	absent|7429 	
absorb|6526 	abstract|6731 	absurd|5782 	abuse|5941 	access|6293 	accident|6455 	
account|6882 	accuse|6707 	achieve|6886 	acid|6610 	acoustic|6617 	acquire|5727 	
across|6387 	action|6116 	actor|7123 	actress|5705 	actual|5653 	act|6071 	
adapt|5813 	addict|5607 	address|7421 	add|5477 	adjust|7409 	admit|5789 	
adult|6297 	advance|5584 	advice|6939 	aerobic|5643 	affair|6903 	afford|5677 	
afraid|5689 	again|6542 	agent|6269 	age|5718 	agree|5958 	ahead|7274 	
aim|6918 	airport|6106 	air|6991 	aisle|6694 	alarm|7134 	album|5583 	
alcohol|6891 	alert|6082 	alien|5834 	alley|5446 	allow|7126 	all|6054 	
almost|5835 	alone|6408 	alpha|6314 	already|6280 	also|7317 	alter|5448 	
always|5476 	amateur|7293 	amazing|6193 	among|6853 	amount|6682 	amused|6334 	
analyst|6726 	anchor|6831 	ancient|6391 	anger|6315 	angle|6366 	angry|5738 	
animal|6761 	ankle|5491 	announce|5790 	annual|6239 	another|5679 	answer|6288 	
antenna|7288 	antique|6950 	anxiety|7141 	any|7260 	apart|5953 	apology|5807 	
appear|6494 	apple|6035 	approve|6284 	april|6307 	arch|5682 	arctic|6703 	
area|5783 	arena|5777 	argue|5762 	armed|6751 	armor|6559 	army|6026 	
arm|6549 	around|6417 	arrange|6732 	arrest|5488 	arrive|7332 	arrow|5715 	
artefact|6766 	artist|6396 	artwork|7237 	art|6718 	ask|6935 	aspect|6477 	
assault|5895 	asset|5465 	assist|5696 	assume|7276 	asthma|7130 	athlete|7157 	
atom|7426 	attack|6893 	attend|5698 	attitude|7226 	attract|5506 	auction|6695 	
audit|5897 	august|7176 	aunt|7042 	author|5455 	auto|6267 	autumn|6784 	
average|6392 	avocado|6266 	avoid|5633 	awake|6257 	aware|5707 	away|6815 	
awesome|5949 	awful|6539 	awkward|5496 	axis|6187 	baby|6812 	bachelor|5920 	
bacon|6692 	badge|7271 	bag|6158 	balance|6937 	balcony|5537 	ball|5747 	
bamboo|6821 	banana|7110 	banner|6365 	barely|6799 	bargain|6324 	barrel|6203 	
bar|5563 	base|6181 	basic|7169 	basket|5867 	battle|7384 	beach|7241 	
bean|6982 	beauty|6744 	because|6779 	become|6965 	beef|7440 	before|6479 	
begin|6457 	behave|5490 	behind|7420 	believe|6896 	below|5593 	belt|5564 	
bench|6354 	benefit|7076 	best|5956 	betray|5675 	better|6648 	between|7338 	
beyond|5558 	bicycle|6052 	bid|6189 	bike|6140 	bind|6460 	biology|6337 	
bird|7187 	birth|6840 	bitter|5733 	black|5505 	blade|5844 	blame|6359 	
blanket|6243 	blast|6844 	bleak|7228 	bless|6993 	blind|6762 	blood|5509 	
blossom|6342 	blouse|5515 	blue|5548 	blur|7057 	blush|5576 	board|6037 	
boat|7414 	body|6064 	boil|6073 	bomb|5538 	bone|5892 	bonus|5996 	
book|7107 	boost|6051 	border|6360 	boring|5959 	borrow|6232 	boss|5502 	
bottom|5973 	bounce|6806 	box|7019 	boy|6741 	bracket|6647 	brain|7151 	
brand|6605 	brass|7168 	brave|6210 	bread|6722 	breeze|6167 	brick|5830 	
bridge|5681 	brief|5466 	bright|7139 	bring|5995 	brisk|5826 	broccoli|7015 	
broken|5577 	bronze|7242 	broom|6540 	brother|5838 	brown|5639 	brush|5876 	
bubble|5449 	buddy|5437 	budget|6890 	buffalo|5516 	build|7346 	bulb|5832 	
bulk|5494 	bullet|5842 	bundle|6569 	bunker|5615 	burden|6416 	burger|6227 	
burst|6104 	business|5464 	busy|6888 	bus|5911 	butter|5940 	buyer|7090 	
buzz|7456 	cabbage|6138 	cabin|5803 	cable|6667 	cactus|5546 	cage|7474 	
cake|5631 	call|6339 	calm|6168 	camera|6130 	camp|6363 	canal|7316 	
cancel|6666 	candy|6341 	cannon|6320 	canoe|6468 	canvas|6589 	canyon|5655 	
can|7162 	capable|7003 	capital|6385 	captain|5694 	carbon|6602 	card|6413 	
cargo|6440 	carpet|5977 	carry|7387 	cart|5963 	car|6660 	case|5442 	
cash|7190 	casino|7453 	castle|7105 	casual|6524 	catalog|6442 	catch|5557 	
category|6733 	cattle|7259 	cat|5556 	caught|5527 	cause|7363 	caution|7227 	
cave|7388 	ceiling|6340 	celery|6234 	cement|7465 	census|5769 	century|6191 	
cereal|6496 	certain|6470 	chair|6002 	chalk|6562 	champion|5484 	change|5808 	
chaos|6842 	chapter|5610 	charge|7167 	chase|7087 	chat|6971 	cheap|7155 	
check|5931 	cheese|6473 	chef|5661 	cherry|7434 	chest|5436 	chicken|7160 	
chief|5645 	child|6683 	chimney|5745 	choice|7300 	choose|7208 	chronic|5743 	
chuckle|6421 	chunk|5650 	churn|6920 	cigar|6224 	cinnamon|5685 	circle|6216 	
citizen|5622 	city|6551 	civil|6022 	claim|6091 	clap|6607 	clarify|7189 	
claw|6259 	clay|7369 	clean|7018 	clerk|5693 	clever|7210 	click|6774 	
client|7470 	cliff|6131 	climb|5539 	clinic|7356 	clip|6429 	clock|6769 	
clog|6411 	close|7201 	cloth|5824 	cloud|6065 	clown|7365 	club|6048 	
clump|5710 	cluster|5451 	clutch|5492 	coach|5774 	coast|6078 	coconut|6878 	
code|5768 	coffee|5885 	coil|6102 	coin|6633 	collect|7327 	color|6941 	
column|6608 	combine|6794 	come|6948 	comfort|6547 	comic|6149 	common|5873 	
company|6382 	concert|6355 	conduct|7463 	confirm|7244 	congress|5526 	connect|6446 	
consider|6828 	control|7074 	convince|5596 	cook|6780 	cool|6776 	copper|5586 	
copy|6085 	coral|6386 	core|5619 	corn|6147 	correct|6345 	cost|7097 	
cotton|5603 	couch|7236 	country|5687 	couple|5740 	course|7234 	cousin|5671 	
cover|6298 	coyote|6173 	crack|6404 	cradle|7411 	craft|6137 	cram|6511 	
crane|6327 	crash|6348 	crater|7344 	crawl|5805 	crazy|5597 	cream|6825 	
credit|5780 	creek|5591 	crew|5708 	cricket|5605 	crime|5746 	crisp|6246 	
critic|6636 	crop|7075 	cross|5683 	crouch|6129 	crowd|5519 	crucial|5785 	
cruel|5474 	cruise|5934 	crumble|5594 	crunch|6112 	crush|6322 	crystal|6512 	
cry|7206 	cube|6072 	culture|6469 	cupboard|5881 	cup|5998 	curious|6628 	
current|7029 	curtain|5581 	curve|5820 	cushion|6567 	custom|6881 	cute|5837 	
cycle|6958 	dad|5433 	damage|7038 	damp|6611 	dance|5839 	danger|6019 	
daring|5570 	dash|6287 	daughter|7466 	dawn|7309 	day|5598 	deal|6592 	
debate|6192 	debris|5948 	decade|5592 	december|5741 	decide|6946 	decline|6804 	
decorate|7181 	decrease|6738 	deer|7125 	defense|7349 	define|6006 	defy|6564 	
degree|7383 	delay|6669 	deliver|6990 	demand|5443 	demise|6426 	denial|6502 	
dentist|6122 	deny|7127 	depart|5772 	depend|5435 	deposit|6188 	depth|6763 	
deputy|6062 	derive|6557 	describe|7086 	desert|7031 	design|6955 	desk|6969 	
despair|6276 	destroy|6623 	detail|7002 	detect|6499 	develop|7243 	device|7045 	
devote|6538 	diagram|6038 	dial|6606 	diamond|6271 	diary|7023 	dice|5674 	
diesel|5776 	diet|6447 	differ|5927 	digital|7000 	dignity|5917 	dilemma|6704 	
dinner|6981 	dinosaur|5833 	direct|7450 	dirt|7211 	disagree|5872 	discover|7188 	
disease|7081 	dish|6427 	dismiss|6768 	disorder|5874 	display|6650 	distance|6507 	
divert|5828 	divide|6384 	divorce|5700 	dizzy|6670 	doctor|7164 	document|6913 	
dog|5704 	doll|6743 	dolphin|6274 	domain|7312 	donate|5441 	donkey|6869 	
donor|7131 	door|5810 	dose|6997 	double|5946 	dove|5613 	draft|7331 	
dragon|5888 	drama|6739 	drastic|5659 	draw|7341 	dream|6377 	dress|5499 	
drift|6141 	drill|6060 	drink|5851 	drip|5800 	drive|6975 	drop|6752 	
drum|7033 	dry|6163 	duck|7032 	dumb|6160 	dune|5580 	during|6105 	
dust|5632 	dutch|6033 	duty|6262 	dwarf|6947 	dynamic|5735 	eager|7355 	
eagle|7049 	early|6199 	earn|7014 	earth|6711 	easily|7251 	east|6326 	
easy|6973 	echo|5988 	ecology|5625 	economy|6145 	edge|7352 	edit|6545 	
educate|7427 	effort|5569 	egg|5517 	eight|5852 	either|6872 	elbow|6005 	
elder|6622 	electric|6521 	elegant|7337 	element|5536 	elephant|5999 	elevator|6693 	
elite|7442 	else|5869 	embark|7447 	embody|5971 	embrace|6845 	emerge|7020 	
emotion|5926 	employ|5508 	empower|6907 	empty|7064 	enable|5549 	enact|7250 	
endless|6895 	endorse|7297 	end|6380 	enemy|5567 	energy|6069 	enforce|6755 	
engage|5475 	engine|7118 	enhance|6197 	enjoy|5684 	enlist|5473 	enough|5514 	
enrich|6371 	enroll|6164 	ensure|7115 	enter|6577 	entire|5870 	entry|5599 	
envelope|7011 	episode|6126 	equal|5575 	equip|6218 	erase|5993 	era|7037 	
erode|5547 	erosion|6024 	error|6599 	erupt|6656 	escape|6829 	essay|5989 	
essence|6618 	estate|7408 	eternal|5652 	ethics|7171 	evidence|7340 	evil|5719 	
evoke|5742 	evolve|6999 	exact|7172 	example|6910 	excess|5919 	exchange|6758 	
excite|6591 	exclude|5861 	excuse|6690 	execute|6653 	exercise|7145 	exhaust|6721 	
exhibit|7455 	exile|6166 	exist|6925 	exit|6338 	exotic|7321 	expand|5739 	
expect|6534 	expire|7028 	explain|6857 	expose|5479 	express|6833 	extend|6388 	
extra|6325 	eyebrow|7462 	eye|7308 	fabric|7026 	face|6967 	faculty|6214 	
fade|7268 	faint|6624 	faith|6021 	fall|5439 	false|6481 	fame|5814 	
family|7103 	famous|6543 	fancy|6092 	fantasy|5531 	fan|5821 	farm|6423 	
fashion|7216 	fatal|5943 	father|5928 	fatigue|5924 	fat|6208 	fault|5899 	
favorite|6951 	feature|7252 	february|5543 	federal|7255 	feed|7272 	feel|7153 	
fee|6813 	female|6042 	fence|6401 	festival|6514 	fetch|6561 	fever|6573 	
few|5985 	fiber|5692 	fiction|6593 	field|7415 	figure|6333 	file|6594 	
film|6709 	filter|7132 	final|7306 	find|6011 	fine|5478 	finger|6313 	
finish|6702 	fire|6057 	firm|5541 	first|7245 	fiscal|7395 	fish|7396 	
fitness|5663 	fit|7280 	fix|5848 	flag|7457 	flame|6301 	flash|6665 	
flat|6077 	flavor|7422 	flee|7180 	flight|5751 	flip|6420 	float|6467 	
flock|7348 	floor|5501 	flower|7287 	fluid|6407 	flush|5880 	fly|5759 	
foam|6039 	focus|6672 	fog|6220 	foil|5664 	fold|6565 	follow|5579 	
food|6725 	foot|7448 	force|7021 	forest|6096 	forget|5797 	fork|6686 	
fortune|6816 	forum|6640 	forward|6007 	fossil|5938 	foster|7385 	found|5604 	
fox|6463 	fragile|6632 	frame|7374 	frequent|5701 	fresh|6677 	friend|6303 	
fringe|7178 	frog|5862 	front|6697 	frost|5964 	frown|6871 	frozen|6099 	
fruit|7435 	fuel|7469 	funny|5796 	fun|5882 	furnace|6174 	fury|6488 	
future|7326 	gadget|6756 	gain|6866 	galaxy|6887 	gallery|7476 	game|5602 	
