1774-08-13-en-bip39-orange-exuberant-ox-encode
abandon|6609 	ability|7457 	able|6738 	about|6308 	above|6318 	absent|7379 	
absorb|6173 	abstract|6464 	absurd|6549 	abuse|7059 	access|7001 	accident|7157 	
account|6089 	accuse|6383 	achieve|5991 	acid|6397 	acoustic|5576 	acquire|7231 	
across|6516 	action|5545 	actor|5852 	actress|6310 	actual|6823 	act|6748 	
adapt|6557 	addict|5746 	address|5747 	add|5714 	adjust|6298 	admit|6717 	
adult|6101 	advance|6164 	advice|6226 	aerobic|7248 	affair|6872 	afford|5865 	
afraid|5984 	again|6287 	agent|6662 	age|7380 	agree|6355 	ahead|6656 	
aim|5953 	airport|5799 	air|5683 	aisle|7439 	alarm|6409 	album|6182 	
alcohol|6949 	alert|6080 	alien|5581 	alley|7474 	allow|7452 	all|5477 	
almost|6794 	alone|5718 	alpha|5890 	already|5988 	also|6016 	alter|5470 	
always|5809 	amateur|7406 	amazing|7284 	among|7390 	amount|6123 	amused|5983 	
analyst|6347 	anchor|5496 	ancient|5497 	anger|7007 	angle|5778 	angry|6553 	
animal|7201 	ankle|7096 	announce|7338 	annual|7440 	another|6897 	answer|6577 	
antenna|5435 	antique|6437 	anxiety|7355 	any|6142 	apart|6643 	apology|7032 	
appear|7106 	apple|7367 	approve|6944 	april|7450 	arch|5548 	arctic|6604 	
area|5931 	arena|6064 	argue|6012 	armed|7115 	armor|6411 	army|6981 	
arm|7255 	around|6278 	arrange|7080 	arrest|6688 	arrive|6980 	arrow|7101 	
artefact|6297 	artist|6306 	artwork|7448 	art|6598 	ask|6114 	aspect|5467 	
assault|6404 	asset|6277 	assist|7112 	assume|6524 	asthma|5897 	athlete|7116 	
atom|6271 	attack|6386 	attend|6345 	attitude|5800 	attract|6951 	auction|7429 	
audit|5644 	august|5957 	aunt|6086 	author|6974 	auto|5623 	autumn|6889 	
average|6990 	avocado|6781 	avoid|5913 	awake|7064 	aware|6619 	away|5739 	
awesome|6296 	awful|6445 	awkward|7339 	axis|5920 	baby|7168 	bachelor|6667 	
bacon|5499 	badge|5904 	bag|5519 	balance|6430 	balcony|7033 	ball|6365 	
bamboo|5786 	banana|5692 	banner|7418 	barely|6908 	bargain|6543 	barrel|5879 	
bar|6601 	base|6032 	basic|6407 	basket|6541 	battle|7169 	beach|6337 	
bean|6330 	beauty|5510 	because|6294 	become|5642 	beef|5764 	before|7410 	
begin|6281 	behave|7158 	behind|7076 	believe|6035 	below|7195 	belt|5458 	
bench|6129 	benefit|5462 	best|7435 	betray|5500 	better|6978 	between|6121 	
beyond|6804 	bicycle|6303 	bid|6451 	bike|7094 	bind|6203 	biology|6683 	
bird|5819 	birth|6180 	bitter|7373 	black|6223 	blade|5565 	blame|7037 	
blanket|6425 	blast|7296 	bleak|6476 	bless|5704 	blind|7030 	blood|7328 	
blossom|5443 	blouse|6565 	blue|5646 	blur|7277 	blush|5862 	board|6169 	
boat|6866 	body|5926 	boil|7363 	bomb|6718 	bone|7252 	bonus|7013 	
book|5716 	boost|7053 	border|7375 	boring|5533 	borrow|7085 	boss|6833 	
bottom|7160 	bounce|6544 	box|6432 	boy|5433 	bracket|5441 	brain|5925 	
brand|7475 	brass|7207 	brave|5949 	bread|6210 	breeze|5899 	brick|6469 	
bridge|5999 	brief|6534 	bright|5620 	bring|6772 	brisk|6722 	broccoli|6452 	
broken|5664 	bronze|5896 	broom|6031 	brother|5446 	brown|6283 	brush|6582 	
bubble|5507 	buddy|5884 	budget|7265 	buffalo|5817 	build|7262 	bulb|5631 	
bulk|5784 	bullet|5934 	bundle|7233 	bunker|5684 	burden|5640 	burger|6666 	
burst|6648 	business|5727 	busy|6603 	bus|6546 	butter|7241 	buyer|5605 	
buzz|7470 	cabbage|6038 	cabin|7121 	cable|6414 	cactus|6480 	cage|6596 	
cake|6538 	call|6048 	calm|5490 	camera|5687 	camp|5609 	canal|6996 	
cancel|5986 	candy|6029 	cannon|7138 	canoe|7022 	canvas|6246 	canyon|7186 	
can|5589 	capable|6066 	capital|6730 	captain|7453 	carbon|5846 	card|6083 	
cargo|5771 	carpet|6506 	carry|7465 	cart|7443 	car|6009 	case|5891 	
cash|6361 	casino|6687 	castle|5677 	casual|6754 	catalog|6025 	catch|6079 	
category|6837 	cattle|7383 	cat|5508 	caught|6647 	cause|5536 	caution|6177 	
cave|5562 	ceiling|7274 	celery|6670 	cement|5866 	census|5636 	century|6984 	
cereal|6616 	certain|6812 	chair|6885 	chalk|6806 	champion|7468 	change|6005 	
chaos|6444 	chapter|6805 	charge|6964 	chase|6672 	chat|7394 	cheap|6200 	
check|5696 	cheese|6152 	chef|5880 	cherry|5479 	chest|6716 	chicken|5611 	
chief|7111 	child|5517 	chimney|7171 	choice|5825 	choose|6028 	chronic|7126 	
chuckle|5989 	chunk|6729 	churn|6151 	cigar|6567 	cinnamon|6836 	circle|5935 	
citizen|6072 	city|5639 	civil|7376 	claim|5916 	clap|7105 	clarify|5755 	
claw|5911 	clay|6664 	clean|7478 	clerk|6614 	clever|7019 	click|7358 	
client|6137 	cliff|7388 	climb|6022 	clinic|7203 	clip|6671 	clock|7150 	
clog|6841 	close|6133 	cloth|6536 	cloud|7387 	clown|5905 	club|7428 	
clump|5579 	cluster|6871 	clutch|7021 	coach|5585 	coast|7232 	coconut|6413 	
code|6034 	coffee|5439 	coil|6779 	coin|6783 	collect|6642 	color|5571 	
column|5938 	combine|6093 	come|6789 	comfort|6264 	comic|6682 	common|7409 	
company|7421 	concert|5541 	conduct|6676 	confirm|6312 	congress|6816 	connect|6893 	
consider|6659 	control|6439 	convince|7378 	cook|6585 	cool|7040 	copper|6911 	
copy|5729 	coral|5859 	core|7149 	corn|5995 	correct|5808 	cost|6446 	
cotton|6796 	couch|6533 	country|6847 	couple|7345 	course|5535 	cousin|6848 	
cover|6477 	coyote|5670 	crack|7060 	cradle|6630 	craft|7143 	cram|5956 	
crane|6518 	crash|5555 	crater|6942 	crawl|6067 	crazy|6008 	cream|5705 	
credit|6193 	creek|7459 	crew|5928 	cricket|7194 	crime|6421 	crisp|5915 	
critic|7227 	crop|5680 	cross|5679 	crouch|7461 	crowd|5607 	crucial|6780 	
cruel|5621 	cruise|6220 	crumble|5577 	crunch|6106 	crush|6707 	crystal|6861 	
cry|7074 	cube|6466 	culture|6043 	cupboard|5557 	cup|6673 	curious|6109 	
current|5491 	curtain|5873 	curve|6504 	cushion|6156 	custom|7058 	cute|5682 	
cycle|5816 	dad|6384 	damage|6509 	damp|7426 	dance|6178 	danger|5495 	
daring|7193 	dash|5863 	daughter|5811 	dawn|7155 	day|6854 	deal|6197 	
debate|6875 	debris|7333 	decade|6651 	december|7217 	decide|5742 	decline|7399 	
decorate|5650 	decrease|6238 	deer|5860 	defense|5563 	define|6279 	defy|7081 	
degree|6102 	delay|6018 	deliver|6733 	demand|5694 	demise|6042 	denial|6335 	
dentist|6594 	deny|6147 	depart|7049 	depend|5482 	deposit|6660 	depth|6575 	
deputy|5927 	derive|7220 	describe|6107 	desert|7062 	design|6390 	desk|5733 	
despair|6765 	destroy|6343 	detail|7057 	detect|5534 	develop|6788 	device|7234 	
devote|5947 	diagram|7446 	dial|7473 	diamond|6795 	diary|6502 	dice|5595 	
diesel|6417 	diet|5813 	differ|6353 	digital|7199 	dignity|5570 	dilemma|5488 	
dinner|5982 	dinosaur|6387 	direct|6849 	dirt|6859 	disagree|7016 	discover|6259 	
disease|7148 	dish|7350 	dismiss|5461 	disorder|5872 	display|6938 	distance|6364 	
divert|5804 	divide|6309 	divorce|5463 	dizzy|7175 	doctor|5848 	document|6776 	
dog|6644 	doll|7321 	dolphin|6735 	domain|6339 	donate|6699 	donkey|6922 	
donor|6894 	door|7211 	dose|6050 	double|6342 	dove|7029 	draft|6189 	
dragon|6967 	drama|6300 	drastic|6179 	draw|6725 	dream|6357 	dress|6691 	
