1774-02-18-en-bip39-red-comfortable-mantis-encode
abandon|7118 	ability|7345 	able|7024 	about|6063 	above|6108 	absent|5716 	
absorb|6531 	abstract|6676 	absurd|6067 	abuse|5476 	access|6193 	accident|6975 	
account|5564 	accuse|6501 	achieve|5932 	acid|6735 	acoustic|7155 	acquire|6025 	
across|6282 	action|5839 	actor|5625 	actress|5486 	actual|6195 	act|6565 	
adapt|5460 	addict|6118 	address|6973 	add|5975 	adjust|5857 	admit|6424 	
adult|6925 	advance|6725 	advice|7205 	aerobic|6203 	affair|6618 	afford|5791 	
afraid|7188 	again|6721 	agent|6370 	age|5523 	agree|5434 	ahead|6655 	
aim|6564 	airport|7108 	air|7206 	aisle|7431 	alarm|6681 	album|6888 	
alcohol|5456 	alert|6438 	alien|7309 	alley|6078 	allow|7004 	all|7179 	
almost|6630 	alone|5444 	alpha|6017 	already|5947 	also|5879 	alter|6121 	
always|6947 	amateur|5623 	amazing|5684 	among|6787 	amount|5988 	amused|6783 	
analyst|6851 	anchor|7401 	ancient|5779 	anger|5668 	angle|7114 	angry|5686 	
animal|5774 	ankle|5650 	announce|7028 	annual|5529 	another|6304 	answer|5451 	
antenna|6030 	antique|6287 	anxiety|6709 	any|6710 	apart|5603 	apology|7180 	
appear|6650 	apple|6809 	approve|5547 	april|6166 	arch|5501 	arctic|5604 	
area|6342 	arena|5514 	argue|7126 	armed|7343 	armor|5435 	army|6148 	
arm|7170 	around|7121 	arrange|7197 	arrest|6788 	arrive|7091 	arrow|6295 	
artefact|6426 	artist|5883 	artwork|5512 	art|6850 	ask|6005 	aspect|5997 	
assault|6817 	asset|5439 	assist|6007 	assume|5499 	asthma|6157 	athlete|5748 	
atom|7397 	attack|7175 	attend|6989 	attitude|6697 	attract|7389 	auction|6961 	
audit|5607 	august|6462 	aunt|7160 	author|5470 	auto|6338 	autumn|6155 	
average|5821 	avocado|6609 	avoid|6859 	awake|7458 	aware|6385 	away|5744 	
awesome|6176 	awful|5737 	awkward|5503 	axis|7450 	baby|5966 	bachelor|7371 	
