1774-08-03-en-bip39-green-tense-cobra-encode
abandon|5704 	ability|5904 	able|5446 	about|7258 	above|5880 	absent|6398 	
absorb|6347 	abstract|6241 	absurd|6248 	abuse|7412 	access|6946 	accident|6610 	
account|6630 	accuse|6175 	achieve|5645 	acid|6991 	acoustic|6340 	acquire|7470 	
across|5601 	action|6443 	actor|6176 	actress|6050 	actual|7189 	act|6791 	
adapt|5874 	addict|5808 	address|7363 	add|7119 	adjust|7237 	admit|7254 	
adult|5878 	advance|6529 	advice|5505 	aerobic|5886 	affair|6463 	afford|6702 	
afraid|6728 	again|6203 	agent|5603 	age|6762 	agree|6603 	ahead|7204 	
aim|6432 	airport|7438 	air|6650 	aisle|7380 	alarm|5946 	album|5885 	
alcohol|6868 	alert|5571 	alien|5466 	alley|6833 	allow|7155 	all|6294 	
almost|6523 	alone|7324 	alpha|5612 	already|6119 	also|7358 	alter|6407 	
always|6364 	amateur|6917 	amazing|7471 	among|5711 	amount|6777 	amused|7391 	
analyst|5844 	anchor|5761 	ancient|6684 	anger|6701 	angle|6780 	angry|5829 	
animal|6659 	ankle|5967 	announce|6428 	annual|6550 	another|7285 	answer|7279 	
antenna|6334 	antique|6303 	anxiety|5771 	any|6476 	apart|7141 	apology|7423 	
appear|6193 	apple|6828 	approve|7009 	april|6375 	arch|5581 	arctic|6605 	
area|6626 	arena|7052 	argue|7361 	armed|7159 	armor|6672 	army|5477 	
arm|7290 	around|7047 	arrange|7462 	arrest|6158 	arrive|6288 	arrow|5692 	
artefact|6808 	artist|6709 	artwork|6319 	art|6202 	ask|6328 	aspect|5862 	
assault|6891 	asset|7136 	assist|7069 	assume|6290 	asthma|6085 	athlete|6912 	
atom|6538 	attack|6982 	attend|5590 	attitude|6415 	attract|5960 	auction|6861 	
audit|7089 	august|7031 	aunt|5759 	author|5586 	auto|6198 	autumn|6751 	
average|6643 	avocado|7309 	avoid|6232 	awake|6256 	aware|7394 	away|5507 	
awesome|6130 	awful|5531 	awkward|5675 	axis|7049 	baby|6276 	bachelor|6961 	
bacon|6551 	badge|6584 	bag|5989 	balance|7282 	balcony|6571 	ball|5708 	
bamboo|6924 	banana|5435 	banner|6074 	barely|5765 	bargain|5546 	barrel|7344 	
bar|6045 	base|7120 	basic|6543 	basket|6015 	battle|5826 	beach|6945 	
bean|7227 	beauty|7104 	because|6606 	become|5523 	beef|7218 	before|6937 	
begin|7068 	behave|6161 	behind|5773 	believe|5784 	below|7073 	belt|6657 	
bench|5657 	benefit|5584 	best|5517 	betray|6269 	better|6089 	between|6570 	
beyond|6714 	bicycle|7292 	bid|6636 	bike|7333 	bind|5979 	biology|6827 	
bird|5788 	birth|6940 	bitter|6547 	black|5988 	blade|6670 	blame|7294 	
blanket|7112 	blast|5930 	bleak|7335 	bless|6888 	blind|7229 	blood|7382 	
blossom|5846 	blouse|6384 	blue|6165 	blur|6975 	blush|7177 	board|7116 	
boat|5819 	body|5621 	boil|6987 	bomb|7176 	bone|6741 	bonus|6715 	
book|7242 	boost|5941 	border|6430 	boring|5604 	borrow|6254 	boss|6042 	
bottom|7191 	bounce|5737 	box|6965 	boy|7397 	bracket|6608 	brain|5494 	
brand|6196 	brass|6767 	brave|6469 	bread|6980 	breeze|6298 	brick|6009 	
bridge|5543 	brief|6586 	bright|6483 	bring|5674 	brisk|6024 	broccoli|5890 	
broken|7234 	bronze|5515 	broom|6787 	brother|5929 	brown|7433 	brush|7277 	
bubble|7056 	buddy|6679 	budget|6081 	buffalo|6641 	build|7249 	bulb|6693 	
bulk|6494 	bullet|6371 	bundle|7096 	bunker|5833 	burden|5738 	burger|6918 	
burst|6174 	business|6895 	busy|6192 	bus|6820 	butter|5456 	buyer|7287 	
buzz|7205 	cabbage|7266 	cabin|6544 	cable|5540 	cactus|6707 	cage|6755 	
cake|6686 	call|6865 	calm|6189 	camera|7013 	camp|6731 	canal|6724 	
cancel|7224 	candy|5994 	cannon|5953 	canoe|5445 	canvas|7467 	canyon|6171 	
can|6578 	capable|5956 	capital|6271 	captain|5996 	carbon|5611 	card|6157 	
cargo|5518 	carpet|5480 	carry|6558 	cart|6246 	car|5665 	case|5468 	
cash|6217 	casino|7172 	castle|6587 	casual|6815 	catalog|6387 	catch|7476 	
category|6656 	cattle|5469 	cat|6638 	caught|6381 	cause|5677 	caution|7178 	
cave|5757 	ceiling|6616 	celery|6386 	cement|6962 	census|5940 	century|7017 	
cereal|6043 	certain|7371 	chair|6326 	chalk|6765 	champion|7253 	change|6213 	
chaos|7444 	chapter|6264 	charge|6482 	chase|6191 	chat|7402 	cheap|5437 	
check|6676 	cheese|5549 	chef|6120 	cherry|6535 	chest|7130 	chicken|6936 	
chief|6563 	child|7140 	chimney|6468 	choice|6250 	choose|7448 	chronic|5754 	
chuckle|6194 	chunk|5591 	churn|7377 	cigar|6949 	cinnamon|7099 	circle|5812 	
citizen|6077 	city|5751 	civil|5506 	claim|5655 	clap|7121 	clarify|5976 	
claw|5630 	clay|7390 	clean|6926 	clerk|5892 	clever|7353 	click|6029 	
client|6385 	cliff|5585 	climb|5950 	clinic|6139 	clip|6200 	clock|7281 	
clog|5722 	close|6167 	cloth|6660 	cloud|7454 	clown|6454 	club|6061 	
clump|6417 	cluster|7023 	clutch|6216 	coach|6796 	coast|5998 	coconut|6598 	
