1776-02-07-en-bip39-silver-upset-angelfish-encode
abandon|6549 	ability|5538 	able|6172 	about|5742 	above|6066 	absent|6220 	
absorb|6288 	abstract|5657 	absurd|6837 	abuse|6870 	access|5555 	accident|7021 	
account|6554 	accuse|6543 	achieve|5863 	acid|7417 	acoustic|7111 	acquire|6958 	
across|7287 	action|7296 	actor|7219 	actress|5709 	actual|6881 	act|7216 	
adapt|7157 	addict|6129 	address|6501 	add|5974 	adjust|5715 	admit|6832 	
adult|6794 	advance|5617 	advice|5893 	aerobic|6055 	affair|6155 	afford|6392 	
afraid|5992 	again|5934 	agent|6937 	age|5505 	agree|6711 	ahead|5857 	
aim|5473 	airport|6625 	air|6500 	aisle|5685 	alarm|7186 	album|7376 	
alcohol|5787 	alert|6048 	alien|5679 	alley|7332 	allow|5566 	all|6259 	
almost|5846 	alone|6594 	alpha|6942 	already|6904 	also|6091 	alter|7268 	
always|5644 	amateur|6996 	amazing|6746 	among|6062 	amount|5522 	amused|6098 	
analyst|6004 	anchor|7338 	ancient|5638 	anger|6198 	angle|7104 	angry|6084 	
animal|7379 	ankle|5923 	announce|6045 	annual|5697 	another|6422 	answer|6877 	
antenna|5750 	antique|7034 	anxiety|7135 	any|5722 	apart|6265 	apology|6512 	
appear|5831 	apple|6575 	approve|5675 	april|7300 	arch|6979 	arctic|7392 	
area|6467 	arena|7272 	argue|7298 	armed|5454 	armor|5913 	army|7023 	
arm|6295 	around|7471 	arrange|7220 	arrest|7291 	arrive|5959 	arrow|6454 	
artefact|6168 	artist|5474 	artwork|6186 	art|6947 	ask|5446 	aspect|6754 	
assault|6444 	asset|5864 	assist|6205 	assume|5641 	asthma|6306 	athlete|7357 	
atom|6948 	attack|5931 	attend|6781 	attitude|5470 	attract|7064 	auction|5798 	
audit|7134 	august|5621 	aunt|5868 	author|6769 	auto|5919 	autumn|6901 	
average|6083 	avocado|7416 	avoid|7028 	awake|7252 	aware|7072 	away|6347 	
awesome|7225 	awful|6692 	awkward|7292 	axis|7086 	baby|6596 	bachelor|5886 	
bacon|5654 	badge|5736 	bag|6998 	balance|6352 	balcony|6764 	ball|6845 	
bamboo|5498 	banana|7088 	banner|7125 	barely|7390 	bargain|6839 	barrel|6820 	
bar|5956 	base|5537 	basic|7347 	basket|6379 	battle|5860 	beach|5843 	
bean|6864 	beauty|6339 	because|7154 	become|5825 	beef|5898 	before|6485 	
begin|6911 	behave|6418 	behind|7348 	believe|5665 	below|7096 	belt|7045 	
bench|7271 	benefit|6835 	best|6166 	betray|7444 	better|5528 	between|7131 	
beyond|7046 	bicycle|6719 	bid|7384 	bike|6473 	bind|6440 	biology|5553 	
bird|7349 	birth|5627 	bitter|5559 	black|6823 	blade|7181 	blame|5550 	
blanket|5457 	blast|7206 	bleak|6768 	bless|5543 	blind|6704 	blood|5633 	
blossom|6194 	blouse|7267 	blue|6298 	blur|7366 	blush|6132 	board|6303 	
boat|6225 	body|5515 	boil|5971 	bomb|7166 	bone|5692 	bonus|5433 	
book|6565 	boost|5534 	border|6039 	boring|6701 	borrow|6351 	boss|7121 	
bottom|6285 	bounce|6787 	box|6377 	boy|6929 	bracket|6605 	brain|6876 	
brand|6458 	brass|7036 	brave|5734 	bread|7227 	breeze|6079 	brick|7223 	
bridge|7295 	brief|6276 	bright|5465 	bring|6967 	brisk|6871 	broccoli|6384 	
broken|7163 	bronze|6504 	broom|7421 	brother|6087 	brown|5703 	brush|7174 	
bubble|5611 	buddy|6831 	budget|6142 	buffalo|7407 	build|6738 	bulb|6672 	
bulk|6395 	bullet|7438 	bundle|7277 	bunker|6388 	burden|5884 	burger|5561 	
burst|7197 	business|6462 	busy|5693 	bus|6983 	butter|7452 	buyer|6752 	
buzz|5858 	cabbage|6393 	cabin|7080 	cable|6343 	cactus|7102 	cage|5573 	
cake|6332 	call|6405 	calm|6278 	camera|5551 	camp|6766 	canal|6334 	
cancel|5713 	candy|7362 	cannon|6448 	canoe|7265 	canvas|6854 	canyon|6308 	
can|6530 	capable|6577 	capital|6497 	captain|6307 	carbon|7258 	card|7073 	
cargo|5848 	carpet|6883 	carry|7418 	cart|6809 	car|5613 	case|6269 	
cash|5732 	casino|7431 	castle|5502 	casual|6275 	catalog|5574 	catch|5596 	
category|6533 	cattle|5649 	cat|5632 	caught|6284 	cause|5589 	caution|6299 	
cave|5628 	ceiling|6262 	celery|6353 	cement|6608 	census|7115 	century|6737 	
cereal|7472 	certain|7351 	chair|5801 	chalk|6093 	champion|5631 	change|5671 	
chaos|6765 	chapter|7325 	charge|7440 	chase|7457 	chat|7224 	cheap|7185 	
check|7005 	cheese|5987 	chef|6253 	cherry|5536 	chest|6674 	chicken|6976 	
chief|6255 	child|5584 	chimney|7240 	choice|7109 	choose|6228 	chronic|6886 	
chuckle|6249 	chunk|5651 	churn|6997 	cigar|6841 	cinnamon|7262 	circle|6381 	
citizen|7310 	city|6650 	civil|7156 	claim|7371 	clap|7435 	clarify|6238 	
claw|6325 	clay|6159 	clean|7246 	clerk|7327 	clever|7047 	click|7151 	
client|7071 	cliff|7239 	climb|7094 	clinic|5475 	clip|5700 	clock|5499 	
clog|6643 	close|5844 	cloth|7212 	cloud|6180 	clown|7108 	club|7145 	
clump|7370 	cluster|7203 	clutch|5718 	coach|5524 	coast|5569 	coconut|7304 	
code|6204 	coffee|5587 	coil|5888 	coin|6624 	collect|6008 	color|6751 	
column|7408 	combine|5525 	come|6567 	comfort|6425 	comic|7328 	common|6733 	
company|6024 	concert|7290 	conduct|6545 	confirm|6382 	congress|6913 	connect|6599 	
consider|6801 	control|6082 	convince|7427 	cook|7211 	cool|6813 	copper|6682 	
copy|6586 	coral|7415 	core|5681 	corn|6611 	correct|7140 	cost|5667 	
cotton|6401 	couch|5523 	country|5491 	couple|6184 	course|6869 	cousin|7027 	
cover|7383 	coyote|6718 	crack|5853 	cradle|5707 	craft|5744 	cram|7254 	
crane|5918 	crash|5645 	crater|6289 	crawl|6037 	crazy|7025 	cream|6492 	
credit|5969 	creek|5668 	crew|7208 	cricket|7318 	crime|6311 	crisp|6047 	
critic|6281 	crop|5830 	cross|7133 	crouch|5807 	crowd|6700 	crucial|5542 	
cruel|6600 	cruise|5695 	crumble|6242 	crunch|7114 	crush|5619 	crystal|6724 	
cry|5882 	cube|6063 	culture|6230 	cupboard|7012 	cup|5480 	curious|5840 	
current|6721 	curtain|6687 	curve|7459 	cushion|6449 	custom|6369 	cute|6597 	
cycle|6103 	dad|7425 	damage|6797 	damp|6971 	dance|6421 	danger|7143 	
daring|7147 	dash|5885 	daughter|7001 	dawn|5755 	day|5811 	deal|6133 	
debate|6710 	debris|6838 	decade|6013 	december|5461 	decide|6538 	decline|6665 	
decorate|6863 	decrease|5663 	deer|5906 	defense|7178 	define|6328 	defy|6487 	
degree|5892 	delay|6905 	deliver|7199 	demand|7118 	demise|5452 	denial|5548 	
dentist|5601 	deny|5810 	depart|5689 	depend|6776 	deposit|5845 	depth|5503 	
deputy|6375 	derive|6982 	describe|5458 	desert|5615 	design|7058 	desk|6494 	
despair|5571 	destroy|7146 	detail|6527 	detect|5939 	develop|7311 	device|6051 	
devote|7100 	diagram|7339 	dial|7297 	diamond|5876 	diary|6254 	dice|7160 	
diesel|6799 	diet|5460 	differ|6990 	digital|7019 	dignity|6300 	dilemma|7057 	
dinner|6244 	dinosaur|5630 	direct|6302 	dirt|6914 	disagree|6424 	discover|5855 	
disease|6359 	dish|6471 	dismiss|5925 	disorder|5966 	display|5507 	distance|6603 	
divert|6040 	divide|6785 	divorce|7035 	dizzy|6938 	doctor|7048 	document|6498 	
dog|5917 	doll|6214 	dolphin|6071 	domain|7236 	donate|7389 	donkey|5687 	
donor|7361 	door|5701 	dose|5757 	double|6176 	dove|6411 	draft|6956 	
