1776-02-15-en-bip39-yellow-breakable-bee-encode
abandon|6231 	ability|7117 	able|6634 	about|7453 	above|5640 	absent|6202 	
absorb|6126 	abstract|5488 	absurd|6995 	abuse|5768 	access|6456 	accident|6383 	
account|5966 	accuse|7284 	achieve|6855 	acid|6660 	acoustic|5658 	acquire|6750 	
across|5972 	action|7140 	actor|6972 	actress|5593 	actual|5784 	act|6810 	
adapt|6830 	addict|7123 	address|6535 	add|5690 	adjust|6438 	admit|5528 	
adult|5782 	advance|7261 	advice|5790 	aerobic|7247 	affair|5925 	afford|5974 	
afraid|5490 	again|5668 	agent|5612 	age|6506 	agree|5549 	ahead|5803 	
aim|5536 	airport|6846 	air|6163 	aisle|5783 	alarm|6064 	album|6518 	
alcohol|6206 	alert|7320 	alien|6131 	alley|6998 	allow|7243 	all|6873 	
almost|5573 	alone|7445 	alpha|6784 	already|6393 	also|5987 	alter|6339 	
always|7178 	amateur|6025 	amazing|6329 	among|6527 	amount|7326 	amused|7430 	
analyst|6843 	anchor|5616 	ancient|5638 	anger|7198 	angle|6249 	angry|6854 	
animal|6362 	ankle|6529 	announce|5956 	annual|6043 	another|7149 	answer|5500 	
antenna|6850 	antique|6786 	anxiety|5509 	any|6883 	apart|5452 	apology|6652 	
appear|5476 	apple|7134 	approve|7277 	april|6629 	arch|7306 	arctic|6465 	
area|6153 	arena|5835 	argue|7061 	armed|7391 	armor|6194 	army|7340 	
arm|6369 	around|7260 	arrange|7100 	arrest|5833 	arrive|6480 	arrow|6463 	
artefact|6445 	artist|6878 	artwork|5875 	art|6380 	ask|6574 	aspect|6326 	
assault|6771 	asset|7168 	assist|7225 	assume|7159 	asthma|6615 	athlete|6849 	
atom|5865 	attack|6069 	attend|5547 	attitude|6762 	attract|5699 	auction|7476 	
audit|5705 	august|5584 	aunt|5522 	author|6314 	auto|6399 	autumn|7007 	
average|6580 	avocado|7128 	avoid|5750 	awake|5710 	aware|6142 	away|5520 	
awesome|7161 	awful|6010 	awkward|6713 	axis|6586 	baby|6112 	bachelor|6951 	
bacon|6482 	badge|5622 	bag|7000 	balance|6982 	balcony|6720 	ball|7039 	
bamboo|5445 	banana|5885 	banner|6021 	barely|5497 	bargain|7433 	barrel|7055 	
bar|6524 	base|6286 	basic|5565 	basket|7258 	battle|5909 	beach|5940 	
bean|6813 	beauty|6889 	because|5631 	become|6033 	beef|6742 	before|7256 	
begin|6110 	behave|7378 	behind|6188 	believe|5719 	below|6072 	belt|5716 	
bench|6130 	benefit|7428 	best|6446 	betray|7395 	better|7276 	between|7094 	
beyond|6189 	bicycle|6129 	bid|7446 	bike|7282 	bind|6414 	biology|5851 	
bird|6365 	birth|7310 	bitter|5723 	black|5681 	blade|5663 	blame|5730 	
blanket|7367 	blast|6669 	bleak|6170 	bless|7030 	blind|5575 	blood|6676 	
blossom|7305 	blouse|5859 	blue|7351 	blur|7170 	blush|5900 	board|7173 	
boat|6672 	body|5527 	boil|5737 	bomb|5645 	bone|6095 	bonus|6789 	
book|6947 	boost|6628 	border|5766 	boring|5861 	borrow|6036 	boss|7162 	
bottom|7037 	bounce|7076 	box|6999 	boy|5511 	bracket|6824 	brain|7313 	
brand|7139 	brass|6516 	brave|5891 	bread|7212 	breeze|5602 	brick|5970 	
bridge|5967 	brief|6263 	bright|6815 	bring|6655 	brisk|5943 	broccoli|6071 	
broken|6761 	bronze|7385 	broom|5491 	brother|5464 	brown|5792 	brush|6123 	
bubble|5480 	buddy|7103 	budget|7361 	buffalo|6359 	build|5455 	bulb|6348 	
bulk|6223 	bullet|5753 	bundle|6250 	bunker|6963 	burden|5926 	burger|7023 	
burst|5815 	business|7132 	busy|6305 	bus|6554 	butter|6379 	buyer|6224 	
buzz|6078 	cabbage|5470 	cabin|7194 	cable|5942 	cactus|6919 	cage|5820 	
cake|6351 	call|5440 	calm|6706 	camera|7028 	camp|6268 	canal|6542 	
cancel|5477 	candy|7236 	cannon|5506 	canoe|6316 	canvas|6254 	canyon|6826 	
can|5870 	capable|5685 	capital|7399 	captain|5672 	carbon|6493 	card|7192 	
cargo|5662 	carpet|7325 	carry|7440 	cart|6299 	car|6899 	case|5932 	
cash|7011 	casino|7449 	castle|6836 	casual|7107 	catalog|6546 	catch|7202 	
category|6915 	cattle|6174 	cat|6756 	caught|5746 	cause|5794 	caution|7287 	
cave|5613 	ceiling|6718 	celery|6279 	cement|6196 	census|6293 	century|5519 	
cereal|5973 	certain|6768 	chair|7448 	chalk|5779 	champion|5832 	change|6697 	
chaos|7190 	chapter|6780 	charge|5632 	chase|7232 	chat|5711 	cheap|7298 	
check|6631 	cheese|6749 	chef|6115 	cherry|7397 	chest|6792 	chicken|6765 	
chief|6558 	child|5432 	chimney|6376 	choice|7027 	choose|5689 	chronic|5682 	
chuckle|6243 	chunk|7364 	churn|5743 	cigar|6191 	cinnamon|5507 	circle|7133 	
citizen|5557 	city|6420 	civil|6370 	claim|6345 	clap|6311 	clarify|6545 	
claw|7455 	clay|6567 	clean|6562 	clerk|7434 	clever|6285 	click|6515 	
client|6649 	cliff|5949 	climb|5714 	clinic|5880 	clip|6083 	clock|5660 	
clog|6555 	close|6584 	cloth|6483 	cloud|5678 	clown|6432 	club|5858 	
clump|6747 	cluster|7208 	clutch|6204 	coach|5623 	coast|7124 	coconut|5763 	
code|6960 	coffee|5786 	coil|5533 	coin|5899 	collect|5709 	color|5603 	
column|7274 	combine|5588 	come|5605 	comfort|7263 	comic|5812 	common|6508 	
company|7401 	concert|6046 	conduct|7390 	confirm|6635 	congress|6625 	connect|7034 	
consider|6049 	control|5827 	convince|7228 	cook|5795 	cool|5918 	copper|6751 	
copy|7329 	coral|6617 	core|6418 	corn|6619 	correct|6173 	cost|6958 	
cotton|5732 	couch|5657 	country|6440 	couple|6162 	course|5451 	cousin|6497 	
cover|6817 	coyote|7048 	crack|7113 	cradle|6284 	craft|5788 	cram|5441 	
crane|6037 	crash|7088 	crater|6331 	crawl|5731 	crazy|7436 	cream|5643 	
credit|7016 	creek|6724 	crew|5869 	cricket|6607 	crime|7209 	crisp|7335 	
critic|7416 	crop|6512 	cross|6044 	crouch|6066 	crowd|5992 	crucial|7206 	
cruel|6190 	cruise|7384 	crumble|6459 	crunch|5807 	crush|7129 	crystal|6561 	
cry|5633 	cube|7278 	culture|5754 	cupboard|7270 	cup|6977 	curious|6277 	
current|6181 	curtain|5592 	curve|6896 	cushion|6513 	custom|6179 	cute|5481 	
cycle|7153 	dad|6564 	damage|7024 	damp|6945 	dance|6576 	danger|5742 	
daring|6727 	dash|6753 	daughter|5541 	dawn|6541 	day|5510 	deal|5739 	
debate|5503 	debris|7337 	decade|6092 	december|6645 	decide|5825 	decline|6424 	
decorate|5887 	decrease|5834 	deer|6109 	defense|6955 	define|6403 	defy|7136 	
degree|6581 	delay|7253 	deliver|7154 	demand|6872 	demise|5853 	denial|7092 	
dentist|6840 	deny|6252 	depart|5962 	depend|7299 	deposit|6861 	depth|7135 	
deputy|6474 	derive|6324 	describe|6961 	desert|5734 	design|5463 	desk|7316 	
despair|6410 	destroy|7376 	detail|6620 	detect|6938 	develop|5512 	device|6282 	
devote|5897 	diagram|7119 	dial|5946 	diamond|5675 	diary|5988 	dice|7461 	
diesel|5467 	diet|5906 	differ|6923 	digital|7472 	dignity|6251 	dilemma|5537 	
dinner|5590 	dinosaur|6862 	direct|6238 	dirt|6030 	disagree|6328 	discover|6491 	
disease|6591 	dish|6805 	dismiss|7145 	disorder|6717 	display|6519 	distance|6166 	
divert|5523 	divide|7293 	divorce|5550 	dizzy|6029 	doctor|5670 	document|5876 	
dog|7147 	doll|6596 	dolphin|6969 	domain|7407 	donate|5801 	donkey|5839 	
