1776-02-16-en-bip39-white-shy-platypus-encode
abandon|6204 	ability|7051 	able|5726 	about|7476 	above|6384 	absent|6114 	
absorb|6153 	abstract|7104 	absurd|6033 	abuse|5975 	access|5895 	accident|7264 	
account|6998 	accuse|6164 	achieve|7197 	acid|6235 	acoustic|7258 	acquire|7041 	
across|6430 	action|5501 	actor|6786 	actress|6424 	actual|6496 	act|5790 	
adapt|7183 	addict|6407 	address|6168 	add|6545 	adjust|7065 	admit|5690 	
adult|6965 	advance|5868 	advice|6768 	aerobic|6147 	affair|5831 	afford|6453 	
afraid|5875 	again|5647 	agent|6730 	age|5832 	agree|7120 	ahead|5453 	
aim|7426 	airport|5593 	air|6619 	aisle|6947 	alarm|5802 	album|7129 	
alcohol|5982 	alert|7283 	alien|5974 	alley|6588 	allow|7171 	all|6207 	
almost|6258 	alone|6851 	alpha|6489 	already|5461 	also|5499 	alter|6771 	
always|5670 	amateur|7098 	amazing|6951 	among|5865 	amount|7467 	amused|7024 	
analyst|7399 	anchor|5756 	ancient|5925 	anger|6761 	angle|5970 	angry|5877 	
animal|6494 	ankle|5480 	announce|6475 	annual|6269 	another|5927 	answer|6857 	
antenna|5773 	antique|7348 	anxiety|6103 	any|6156 	apart|5694 	apology|5535 	
appear|7279 	apple|6178 	approve|6227 	april|6270 	arch|7002 	arctic|5786 	
area|6767 	arena|7327 	argue|7085 	armed|5901 	armor|6129 	army|5775 	
arm|7036 	around|6740 	arrange|7410 	arrest|5446 	arrive|6780 	arrow|5654 	
artefact|5736 	artist|7150 	artwork|5699 	art|6381 	ask|7277 	aspect|6586 	
assault|7450 	asset|6546 	assist|6357 	assume|6461 	asthma|6145 	athlete|5728 	
atom|6133 	attack|6599 	attend|5516 	attitude|6874 	attract|7096 	auction|5777 	
audit|7245 	august|6524 	aunt|6706 	author|5921 	auto|6655 	autumn|6382 	
average|5917 	avocado|6072 	avoid|5878 	awake|5595 	aware|6906 	away|7093 	
awesome|6937 	awful|5642 	awkward|5543 	axis|5576 	baby|6605 	bachelor|7004 	
bacon|6218 	badge|7276 	bag|7333 	balance|5988 	balcony|5783 	ball|6366 	
bamboo|7176 	banana|6398 	banner|7195 	barely|5889 	bargain|6777 	barrel|6608 	
bar|7154 	base|7380 	basic|7292 	basket|5632 	battle|5774 	beach|6260 	
bean|6356 	beauty|6822 	because|7147 	become|7201 	beef|5660 	before|6179 	
begin|5805 	behave|6869 	behind|6890 	believe|6601 	below|6685 	belt|5436 	
bench|6228 	benefit|5833 	best|6990 	betray|6379 	better|5960 	between|6226 	
beyond|7345 	bicycle|6653 	bid|6511 	bike|5685 	bind|7202 	biology|6580 	
bird|6306 	birth|5600 	bitter|6523 	black|6198 	blade|7362 	blame|7315 	
blanket|6293 	blast|5797 	bleak|5578 	bless|5994 	blind|5492 	blood|7438 	
blossom|6504 	blouse|7433 	blue|6769 	blur|6158 	blush|7027 	board|6271 	
boat|6310 	body|5985 	boil|6828 	bomb|6476 	bone|7026 	bonus|5547 	
book|5478 	boost|5529 	border|6091 	boring|6846 	borrow|7286 	boss|5493 	
bottom|6412 	bounce|5826 	box|5905 	boy|5662 	bracket|6397 	brain|5624 	
brand|5968 	brass|7132 	brave|6405 	bread|5944 	breeze|6591 	brick|7346 	
bridge|5443 	brief|5486 	bright|7373 	bring|7045 	brisk|5942 	broccoli|6436 	
broken|7439 	bronze|5918 	broom|7142 	brother|7043 	brown|7198 	brush|6124 	
bubble|6673 	buddy|6603 	budget|5665 	buffalo|5997 	build|7429 	bulb|7449 	
bulk|5744 	bullet|5482 	bundle|6205 	bunker|7189 	burden|5495 	burger|6458 	
burst|6801 	business|5558 	busy|5938 	bus|5581 	butter|7423 	buyer|5506 	
buzz|5922 	cabbage|5928 	cabin|7102 	cable|6612 	cactus|6386 	cage|5603 	
cake|5452 	call|6628 	calm|5886 	camera|7401 	camp|7417 	canal|6799 	
cancel|6289 	candy|6497 	cannon|5720 	canoe|7157 	canvas|5688 	canyon|5934 	
can|5481 	capable|5796 	capital|7232 	captain|6009 	carbon|7049 	card|6578 	
cargo|6222 	carpet|5742 	carry|5618 	cart|5645 	car|6595 	case|5487 	
cash|6151 	casino|7402 	castle|6746 	casual|6763 	catalog|6259 	catch|7226 	
category|6533 	cattle|6948 	cat|7328 	caught|6646 	cause|6825 	caution|6823 	
cave|6111 	ceiling|5526 	celery|6254 	cement|6600 	census|6565 	century|5575 	
cereal|5926 	certain|5625 	chair|6667 	chalk|5464 	champion|7173 	change|7372 	
chaos|6121 	chapter|7318 	charge|6354 	chase|5721 	chat|5734 	cheap|6223 	
check|5962 	cheese|7047 	chef|6963 	cherry|5604 	chest|6335 	chicken|7225 	
chief|7469 	child|6654 	chimney|7331 	choice|6297 	choose|6154 	chronic|6542 	
chuckle|6320 	chunk|5439 	churn|7375 	cigar|6594 	cinnamon|5907 	circle|7321 	
citizen|6734 	city|7322 	civil|7082 	claim|7230 	clap|6285 	clarify|5539 	
claw|6435 	clay|6272 	clean|7210 	clerk|7303 	clever|5451 	click|6967 	
client|7087 	cliff|7060 	climb|6449 	clinic|6751 	clip|6319 	clock|7253 	
clog|5781 	close|6924 	cloth|5711 	cloud|6099 	clown|7211 	club|6479 	
clump|6048 	cluster|5641 	clutch|6544 	coach|7019 	coast|7234 	coconut|7088 	
code|7437 	coffee|5524 	coil|5542 	coin|6597 	collect|7344 	color|6137 	
column|5940 	combine|5472 	come|5490 	comfort|5996 	comic|5672 	common|7392 	
company|6715 	concert|7044 	conduct|6051 	confirm|5707 	congress|6737 	connect|5512 	
consider|5716 	control|5528 	convince|5885 	cook|5761 	cool|5548 	copper|6659 	
copy|5842 	coral|7017 	core|7032 	corn|6181 	correct|5667 	cost|6946 	
cotton|7003 	couch|7038 	country|6693 	couple|6950 	course|5666 	cousin|5768 	
cover|5914 	coyote|6313 	crack|6909 	cradle|6338 	craft|7462 	cram|7233 	
crane|7382 	crash|5859 	crater|6852 	crawl|5923 	crazy|5468 	cream|6036 	
credit|6417 	creek|6344 	crew|6508 	cricket|6463 	crime|7165 	crisp|6554 	
critic|6912 	crop|6815 	cross|7216 	crouch|6495 	crowd|5746 	crucial|7162 	
cruel|6732 	cruise|7257 	crumble|7011 	crunch|6005 	crush|5979 	crystal|6853 	
cry|5560 	cube|7021 	culture|5778 	cupboard|5454 	cup|6503 	curious|5484 	
current|7033 	curtain|6759 	curve|6067 	cushion|5623 	custom|6895 	cute|6889 	
cycle|6131 	dad|6160 	damage|6662 	damp|7151 	dance|5687 	danger|5869 	
daring|5628 	dash|6341 	daughter|7455 	dawn|7193 	day|5505 	deal|6627 	
debate|6999 	debris|7074 	decade|5818 	december|6928 	decide|6213 	decline|5862 	
decorate|7281 	decrease|6690 	deer|6499 	defense|6403 	define|6795 	defy|5965 	
degree|6062 	delay|5804 	deliver|5936 	demand|6697 	demise|5852 	denial|7309 	
dentist|6402 	deny|5663 	depart|5776 	depend|7357 	deposit|7310 	depth|6736 	
deputy|5816 	derive|5471 	describe|7052 	desert|7256 	design|6515 	desk|5822 	
despair|6409 	destroy|5574 	detail|6006 	detect|7062 	develop|6626 	device|7222 	
devote|6982 	diagram|5924 	dial|5951 	diamond|5616 	diary|6278 	dice|6966 	
diesel|7108 	diet|6098 	differ|7240 	digital|5590 	dignity|5643 	dilemma|6502 	
dinner|7112 	dinosaur|6651 	direct|7444 	dirt|5998 	disagree|6484 	discover|6115 	
disease|7215 	dish|5892 	dismiss|5536 	disorder|7313 	display|7089 	distance|6174 	
divert|7039 	divide|6273 	divorce|7099 	dizzy|6002 	doctor|7475 	document|5969 	
dog|5787 	doll|6346 	dolphin|6247 	domain|5823 	donate|5961 	donkey|6809 	
donor|7332 	door|5848 	dose|7291 	double|6845 	dove|5780 	draft|5836 	
dragon|6956 	drama|6021 	drastic|6985 	draw|5729 	dream|6126 	dress|7405 	
drift|7420 	drill|5565 	drink|7179 	drip|5649 	drive|7314 	drop|6698 	
drum|6973 	dry|6640 	duck|5621 	dumb|7145 	dune|6932 	during|6049 	
dust|6400 	dutch|6987 	duty|6328 	dwarf|7155 	dynamic|5693 	eager|6284 	
eagle|5966 	early|6029 	earn|5806 	earth|5515 	easily|5513 	east|6393 	
easy|5610 	echo|6013 	ecology|6277 	economy|6086 	edge|6215 	edit|6920 	
