1776-10-30-en-bip39-purple-terrible-moth-encode
abandon|7425 	ability|6849 	able|6951 	about|7364 	above|5558 	absent|6283 	
absorb|5713 	abstract|5924 	absurd|5815 	abuse|6261 	access|5595 	accident|6201 	
account|7028 	accuse|6730 	achieve|5904 	acid|5744 	acoustic|6939 	acquire|5773 	
across|6722 	action|6372 	actor|7381 	actress|5859 	actual|6461 	act|5721 	
adapt|6868 	addict|6497 	address|6830 	add|5640 	adjust|6588 	admit|5852 	
adult|7369 	advance|6942 	advice|5930 	aerobic|6932 	affair|6766 	afford|6168 	
afraid|6001 	again|6414 	agent|5926 	age|7472 	agree|6681 	ahead|5759 	
aim|6364 	airport|7177 	air|6063 	aisle|6213 	alarm|6431 	album|7411 	
alcohol|6356 	alert|7125 	alien|6087 	alley|6888 	allow|6020 	all|7203 	
almost|7415 	alone|5968 	alpha|6280 	already|6345 	also|6389 	alter|6129 	
always|7276 	amateur|5478 	amazing|5979 	among|6155 	amount|6450 	amused|7084 	
analyst|6024 	anchor|6473 	ancient|6758 	anger|7424 	angle|5734 	angry|5485 	
animal|6386 	ankle|6638 	announce|6884 	annual|6576 	another|6683 	answer|6822 	
antenna|5719 	antique|5468 	anxiety|6801 	any|6634 	apart|6903 	apology|5482 	
appear|5574 	apple|6411 	approve|6941 	april|6829 	arch|5652 	arctic|7236 	
area|7029 	arena|5535 	argue|7370 	armed|6182 	armor|6862 	army|6382 	
arm|5797 	around|6855 	arrange|7066 	arrest|6875 	arrive|5512 	arrow|5981 	
artefact|6275 	artist|7380 	artwork|5849 	art|7335 	ask|6768 	aspect|5722 	
assault|6194 	asset|6149 	assist|5973 	assume|5919 	asthma|5733 	athlete|5997 	
atom|5690 	attack|6306 	attend|6198 	attitude|6643 	attract|6094 	auction|6956 	
audit|7334 	august|7170 	aunt|6549 	author|7388 	auto|6897 	autumn|5689 	
average|7046 	avocado|7138 	avoid|5692 	awake|5834 	aware|6659 	away|7247 	
awesome|5437 	awful|5598 	awkward|5623 	axis|6144 	baby|6781 	bachelor|5972 	
bacon|6007 	badge|6478 	bag|5959 	balance|7146 	balcony|7097 	ball|6811 	
bamboo|7242 	banana|7197 	banner|7229 	barely|7253 	bargain|7447 	barrel|6775 	
bar|6075 	base|6277 	basic|7344 	basket|7020 	battle|5492 	beach|6181 	
bean|6745 	beauty|6863 	because|5568 	become|7353 	beef|6247 	before|6965 	
begin|5553 	behave|6653 	behind|5701 	believe|7137 	below|5978 	belt|5673 	
bench|6413 	benefit|5925 	best|6785 	betray|7155 	better|7464 	between|7376 	
beyond|6780 	bicycle|7362 	bid|7423 	bike|5608 	bind|6639 	biology|5907 	
bird|5754 	birth|5695 	bitter|6236 	black|5723 	blade|6312 	blame|7268 	
blanket|6971 	blast|6374 	bleak|5983 	bless|7045 	blind|7144 	blood|6228 	
blossom|6814 	blouse|6243 	blue|6516 	blur|7240 	blush|7429 	board|6885 	
boat|5824 	body|7275 	boil|5655 	bomb|7469 	bone|7399 	bonus|6572 	
book|6646 	boost|6250 	border|6426 	boring|7126 	borrow|6887 	boss|5831 	
bottom|5947 	bounce|6435 	box|7444 	boy|7382 	bracket|7416 	brain|7326 	
brand|6927 	brass|6719 	brave|7346 	bread|6698 	breeze|6313 	brick|6821 	
bridge|6705 	brief|5731 	bright|5607 	bring|6082 	brisk|7347 	broccoli|5651 	
broken|5466 	bronze|6713 	broom|6402 	brother|7131 	brown|6610 	brush|5771 	
bubble|5953 	buddy|6463 	budget|6076 	buffalo|6357 	build|7031 	bulb|6465 	
bulk|7004 	bullet|6163 	bundle|6162 	bunker|5738 	burden|7153 	burger|5633 	
burst|6061 	business|7315 	busy|5455 	bus|6276 	butter|5837 	buyer|7033 	
buzz|5949 	cabbage|5716 	cabin|5501 	cable|6234 	cactus|5554 	cage|6759 	
cake|6797 	call|6016 	calm|6616 	camera|6170 	camp|6133 	canal|5442 	
