1778-08-28-en-bip39-purple-annoyed-albatross-encode
abandon|7297 	ability|5516 	able|6967 	about|6883 	above|5996 	absent|7207 	
absorb|7156 	abstract|6304 	absurd|6857 	abuse|5952 	access|6884 	accident|5451 	
account|7103 	accuse|6215 	achieve|5616 	acid|6606 	acoustic|6300 	acquire|5912 	
across|6008 	action|5795 	actor|6470 	actress|5986 	actual|7043 	act|5464 	
adapt|6599 	addict|5674 	address|6517 	add|6928 	adjust|6016 	admit|6687 	
adult|7176 	advance|7454 	advice|5778 	aerobic|5608 	affair|6295 	afford|5489 	
afraid|5757 	again|5521 	agent|6323 	age|6584 	agree|6796 	ahead|6241 	
aim|5680 	airport|5684 	air|7449 	aisle|6605 	alarm|5794 	album|5696 	
alcohol|5753 	alert|6140 	alien|7146 	alley|7039 	allow|6557 	all|5890 	
almost|6211 	alone|5998 	alpha|6395 	already|6458 	also|6037 	alter|7211 	
always|6023 	amateur|6503 	amazing|5807 	among|6144 	amount|6254 	amused|5973 	
analyst|7182 	anchor|6282 	ancient|5933 	anger|6009 	angle|6439 	angry|5494 	
animal|6222 	ankle|7263 	announce|6787 	annual|6397 	another|6521 	answer|7014 	
antenna|6933 	antique|5733 	anxiety|7013 	any|7266 	apart|5439 	apology|7405 	
appear|5510 	apple|6424 	approve|5499 	april|5779 	arch|6285 	arctic|6601 	
area|6852 	arena|7206 	argue|6707 	armed|6028 	armor|5580 	army|5851 	
arm|6175 	around|6541 	arrange|5963 	arrest|6533 	arrive|5979 	arrow|5723 	
artefact|7131 	artist|5654 	artwork|6985 	art|6494 	ask|6802 	aspect|6909 	
assault|6481 	asset|6850 	assist|5992 	assume|6812 	asthma|6350 	athlete|5626 	
atom|5534 	attack|6665 	attend|5454 	attitude|6126 	attract|5519 	auction|6968 	
audit|6566 	august|5982 	aunt|7396 	author|6842 	auto|6422 	autumn|6258 	
average|7328 	avocado|7008 	avoid|7242 	awake|5704 	aware|6813 	away|7452 	
awesome|5706 	awful|6062 	awkward|7285 	axis|7414 	baby|6732 	bachelor|6970 	
bacon|7127 	badge|6524 	bag|6229 	balance|6784 	balcony|7167 	ball|5438 	
bamboo|6403 	banana|7077 	banner|6771 	barely|5735 	bargain|5967 	barrel|7233 	
bar|5983 	base|6184 	basic|6349 	basket|5501 	battle|5578 	beach|7350 	
bean|5962 	beauty|6757 	because|5915 	become|5440 	beef|6768 	before|7262 	
begin|6995 	behave|6226 	behind|5465 	believe|6977 	below|6893 	belt|6948 	
bench|5600 	benefit|6332 	best|6018 	betray|6962 	better|6365 	between|7401 	
beyond|6223 	bicycle|7115 	bid|7085 	bike|5692 	bind|6574 	biology|7424 	
