1778-07-04-en-bip39-white-crowded-newt-encode
abandon|5870 	ability|7206 	able|6323 	about|6542 	above|5491 	absent|5976 	
absorb|6223 	abstract|6326 	absurd|5642 	abuse|7277 	access|6252 	accident|6267 	
account|7441 	accuse|7323 	achieve|5949 	acid|6308 	acoustic|7165 	acquire|7116 	
across|7360 	action|6898 	actor|6408 	actress|6285 	actual|5646 	act|7178 	
adapt|5757 	addict|5907 	address|6296 	add|7293 	adjust|7443 	admit|7127 	
adult|6194 	advance|6963 	advice|6248 	aerobic|6184 	affair|7001 	afford|6341 	
afraid|5947 	again|6708 	agent|6239 	age|6108 	agree|5811 	ahead|6872 	
aim|5912 	airport|5527 	air|6953 	aisle|5632 	alarm|6162 	album|7007 	
alcohol|7273 	alert|6246 	alien|5647 	alley|7219 	allow|7242 	all|7213 	
almost|5452 	alone|6838 	alpha|7046 	already|6125 	also|7022 	alter|7330 	
always|5596 	amateur|6160 	amazing|7069 	among|5873 	amount|6140 	amused|5598 	
analyst|6555 	anchor|5860 	ancient|6210 	anger|5802 	angle|7321 	angry|5835 	
animal|6474 	ankle|6320 	announce|5735 	annual|5522 	another|6795 	answer|5707 	
antenna|5709 	antique|7084 	anxiety|7152 	any|5991 	apart|5807 	apology|6887 	
appear|6740 	apple|5497 	approve|5485 	april|6959 	arch|6065 	arctic|6818 	
area|5466 	arena|5464 	argue|6342 	armed|6380 	armor|7173 	army|7135 	
arm|6133 	around|7415 	arrange|5826 	arrest|5927 	arrive|6157 	arrow|6266 	
artefact|7324 	artist|6166 	artwork|7454 	art|6185 	ask|5794 	aspect|6066 	
assault|6858 	asset|7464 	assist|5467 	assume|7040 	asthma|6016 	athlete|6089 	
atom|5486 	attack|6684 	attend|6868 	attitude|6620 	attract|6999 	auction|5905 	
audit|7278 	august|5474 	aunt|7456 	author|7363 	auto|7405 	autumn|6681 	
average|7362 	avocado|6626 	avoid|6633 	awake|5693 	aware|6291 	away|5639 	
awesome|6321 	awful|6995 	awkward|5897 	axis|6893 	baby|6258 	bachelor|5828 	
bacon|6381 	badge|6878 	bag|6530 	balance|6211 	balcony|6406 	ball|6755 	
bamboo|6854 	banana|6567 	banner|6523 	barely|7208 	bargain|7100 	barrel|5825 	
bar|6477 	base|5930 	basic|6903 	basket|6289 	battle|6546 	beach|7275 	
bean|5605 	beauty|6977 	because|6112 	become|5665 	beef|7389 	before|6441 	
begin|6812 	behave|5749 	behind|5906 	believe|6805 	below|6070 	belt|6448 	
bench|6019 	benefit|7169 	best|6299 	betray|7164 	better|7180 	between|6921 	
beyond|6452 	bicycle|7274 	bid|6186 	bike|5495 	bind|5775 	biology|6758 	
bird|5476 	birth|6078 	bitter|6699 	black|5815 	blade|5810 	blame|6850 	
blanket|5889 	blast|7188 	bleak|7426 	bless|6038 	blind|5623 	blood|6688 	
blossom|5528 	blouse|6763 	blue|5726 	blur|7187 	blush|6502 	board|5496 	
boat|6732 	body|5887 	boil|6403 	bomb|7257 	bone|5557 	bonus|7444 	
book|6273 	boost|6537 	border|7182 	boring|5848 	borrow|5454 	boss|6137 	
bottom|5989 	bounce|5459 	box|6685 	boy|5587 	bracket|6806 	brain|7425 	
brand|6221 	brass|7181 	brave|7015 	bread|6067 	breeze|5689 	brick|6454 	
bridge|5721 	brief|7071 	bright|6780 	bring|6312 	brisk|6957 	broccoli|5541 	
broken|6229 	bronze|6865 	broom|5902 	brother|6174 	brown|6483 	brush|5562 	
bubble|6471 	buddy|6196 	budget|5659 	buffalo|7392 	build|5554 	bulb|6634 	
bulk|6328 	bullet|6726 	bundle|5433 	bunker|6603 	burden|6371 	burger|6301 	
burst|5942 	business|6583 	busy|7045 	bus|5511 	butter|5806 	buyer|7124 	
buzz|6307 	cabbage|6303 	cabin|6212 	cable|6629 	cactus|6847 	cage|6894 	
cake|6458 	call|5480 	calm|7306 	camera|6901 	camp|6224 	canal|5608 	
cancel|5849 	candy|5606 	cannon|5943 	canoe|5904 	canvas|5837 	canyon|6978 	
can|6514 	capable|6919 	capital|5718 	captain|7355 	carbon|6189 	card|6202 	
cargo|6026 	carpet|7147 	carry|6933 	cart|6791 	car|6560 	case|5713 	
cash|7168 	casino|5733 	castle|6754 	casual|6873 	catalog|5979 	catch|6731 	
category|5629 	cattle|5747 	cat|7070 	caught|7006 	cause|6270 	caution|7271 	
cave|6111 	ceiling|5694 	celery|5894 	cement|7197 	census|6485 	century|6168 	
cereal|7246 	certain|7427 	chair|7462 	chalk|5801 	champion|6833 	change|5550 	
