1778-12-07-en-bip39-black-testy-bison-encode
abandon|6083 	ability|6039 	able|6657 	about|7024 	above|6205 	absent|5957 	
absorb|6413 	abstract|7376 	absurd|5565 	abuse|6371 	access|5810 	accident|5532 	
account|6635 	accuse|5671 	achieve|6278 	acid|5735 	acoustic|7138 	acquire|6517 	
across|5592 	action|6583 	actor|7289 	actress|7436 	actual|6858 	act|7063 	
adapt|5760 	addict|6169 	address|6943 	add|5690 	adjust|7374 	admit|7428 	
adult|5656 	advance|6727 	advice|6733 	aerobic|7255 	affair|7003 	afford|6527 	
afraid|5827 	again|7065 	agent|5766 	age|6182 	agree|7157 	ahead|5692 	
aim|7228 	airport|5731 	air|6336 	aisle|6089 	alarm|7200 	album|6275 	
alcohol|7372 	alert|7297 	alien|6822 	alley|5787 	allow|7132 	all|5665 	
almost|5931 	alone|6624 	alpha|7262 	already|5478 	also|6120 	alter|5801 	
always|7150 	amateur|6669 	amazing|5769 	among|6158 	amount|7389 	amused|6140 	
analyst|6623 	anchor|6292 	ancient|6106 	anger|7082 	angle|6754 	angry|5468 	
animal|5704 	ankle|5534 	announce|5910 	annual|6627 	another|6261 	answer|5806 	
antenna|6291 	antique|7377 	anxiety|7344 	any|7349 	apart|6731 	apology|7166 	
appear|6201 	apple|6658 	approve|7101 	april|7014 	arch|6597 	arctic|7243 	
area|6251 	arena|7154 	argue|5809 	armed|5624 	armor|7373 	army|5843 	
arm|6050 	around|5828 	arrange|6554 	arrest|7091 	arrive|5928 	arrow|5753 	
artefact|6274 	artist|6027 	artwork|5946 	art|5863 	ask|6528 	aspect|7035 	
assault|5776 	asset|6156 	assist|5449 	assume|6135 	asthma|7337 	athlete|5670 	
atom|7146 	attack|7459 	attend|7209 	attitude|6880 	attract|6213 	auction|6592 	
audit|7258 	august|5485 	aunt|6146 	author|6020 	auto|7359 	autumn|5642 	
average|6932 	avocado|7175 	avoid|6310 	awake|7137 	aware|5542 	away|6228 	
awesome|7007 	awful|6342 	awkward|7061 	axis|7468 	baby|6815 	bachelor|5906 	
bacon|7476 	badge|7322 	bag|7366 	balance|7405 	balcony|5898 	ball|6161 	
bamboo|7269 	banana|6497 	banner|5805 	barely|6758 	bargain|6290 	barrel|5708 	
bar|5935 	base|7431 	basic|7278 	basket|6973 	battle|6504 	beach|6192 	
bean|5752 	beauty|5764 	because|6358 	become|6552 	beef|5440 	before|5502 	
begin|6276 	behave|7453 	behind|5618 	believe|7022 	below|7234 	belt|6248 	
bench|6549 	benefit|6204 	best|6078 	betray|6728 	better|6496 	between|7141 	
beyond|6763 	bicycle|5461 	bid|6085 	bike|7452 	bind|5781 	biology|5513 	
bird|6580 	birth|5646 	bitter|7434 	black|6622 	blade|6857 	blame|5939 	
blanket|6626 	blast|5600 	bleak|5541 	bless|6499 	blind|5726 	blood|6154 	
blossom|6053 	blouse|5474 	blue|7201 	blur|7256 	blush|5854 	board|6897 	
boat|5722 	body|6793 	boil|5668 	bomb|5464 	bone|6526 	bonus|6817 	
book|6306 	boost|6411 	border|6321 	boring|6898 	borrow|6524 	boss|6798 	
bottom|7189 	bounce|6437 	box|6530 	boy|6796 	bracket|7274 	brain|5462 	
brand|6432 	brass|7383 	brave|6351 	bread|7037 	breeze|7444 	brick|6221 	
bridge|6573 	brief|5978 	bright|5987 	bring|6628 	brisk|6114 	broccoli|6500 	
broken|6935 	bronze|6486 	broom|7011 	brother|5504 	brown|7203 	brush|7131 	
bubble|7312 	buddy|5901 	budget|6237 	buffalo|7050 	build|5519 	bulb|5793 	
bulk|5751 	bullet|5784 	bundle|5826 	bunker|6589 	burden|6596 	burger|5659 	
burst|5603 	business|5835 	busy|6230 	bus|5628 	butter|6756 	buyer|5913 	
buzz|6834 	cabbage|6125 	cabin|6913 	cable|5648 	cactus|6470 	cage|6848 	
cake|6347 	call|5736 	calm|6859 	camera|6534 	camp|5658 	canal|7085 	
cancel|5649 	candy|6988 	cannon|5887 	canoe|6757 	canvas|6253 	canyon|7478 	
can|6677 	capable|6739 	capital|6873 	captain|6889 	carbon|6410 	card|6844 	
cargo|5520 	carpet|7292 	carry|6443 	cart|5434 	car|5599 	case|6925 	
cash|7125 	casino|5647 	castle|6531 	casual|6774 	catalog|7378 	catch|5967 	
category|6523 	cattle|5930 	cat|6961 	caught|5739 	cause|7474 	caution|7170 	
cave|6601 	ceiling|5743 	celery|7362 	cement|6344 	census|5958 	century|6836 	
cereal|6851 	certain|6041 	chair|7102 	chalk|5847 	champion|5942 	change|7402 	
chaos|6446 	chapter|5522 	charge|6867 	chase|6872 	chat|7395 	cheap|5818 	
check|5897 	cheese|5729 	chef|7043 	cherry|5892 	chest|6571 	chicken|5634 	
chief|6605 	child|5441 	chimney|5505 	choice|5682 	choose|6937 	chronic|6349 	
chuckle|5613 	chunk|6196 	churn|5925 	cigar|6917 	cinnamon|6509 	circle|7386 	
citizen|6485 	city|6891 	civil|7306 	claim|6379 	clap|6906 	clarify|7270 	
claw|5455 	clay|6288 	clean|7049 	clerk|7416 	clever|6680 	click|6297 	
client|7443 	cliff|6999 	climb|6423 	clinic|5524 	clip|7439 	clock|6903 	
clog|7284 	close|7104 	cloth|6398 	cloud|7393 	clown|5615 	club|6313 	
clump|6659 	cluster|6334 	clutch|6187 	coach|5742 	coast|6466 	coconut|7321 	
code|6075 	coffee|6489 	coil|5972 	coin|6429 	collect|5486 	color|6877 	
column|6784 	combine|7046 	come|6780 	comfort|6555 	comic|6249 	common|7339 	
company|7316 	concert|6663 	conduct|5774 	confirm|6227 	congress|6084 	connect|6015 	
consider|7122 	control|6063 	convince|7365 	cook|7121 	cool|5862 	copper|7067 	
copy|5971 	coral|7424 	core|6144 	corn|5768 	correct|7005 	cost|5953 	
cotton|5744 	couch|6505 	country|6842 	couple|6704 	course|6563 	cousin|6241 	
cover|6915 	coyote|6847 	crack|7421 	cradle|6702 	craft|5543 	cram|5822 	
crane|7048 	crash|7396 	crater|6330 	crawl|5832 	crazy|6506 	cream|6356 	
credit|7086 	creek|5539 	crew|6375 	cricket|6004 	crime|6183 	crisp|7273 	
critic|6564 	crop|7029 	cross|6631 	crouch|5480 	crowd|6065 	crucial|5968 	
cruel|7472 	cruise|6954 	crumble|7167 	crunch|6742 	crush|6272 	crystal|6433 	
cry|6600 	cube|6875 	culture|5467 	cupboard|5606 	cup|6575 	curious|6673 	
current|5749 	curtain|5493 	curve|5915 	cushion|6761 	custom|5855 	cute|6508 	
cycle|5703 	dad|6938 	damage|5933 	damp|7191 	dance|6991 	danger|6964 	
daring|6431 	dash|5852 	daughter|6786 	dawn|6838 	day|6404 	deal|5943 	
debate|6787 	debris|7454 	decade|6465 	december|6172 	decide|6919 	decline|6000 	
decorate|6374 	decrease|5596 	deer|6882 	defense|7272 	define|6307 	defy|6455 	
degree|6046 	delay|5992 	deliver|7479 	demand|5991 	demise|6613 	denial|6688 	
dentist|5938 	deny|7375 	depart|5821 	depend|6546 	deposit|5996 	depth|5560 	
deputy|6618 	derive|6743 	describe|6225 	desert|6569 	design|7277 	desk|5554 	
despair|6520 	destroy|6414 	detail|6484 	detect|6395 	develop|7169 	device|7004 	
devote|6335 	diagram|5998 	dial|6855 	diamond|6581 	diary|6036 	dice|7155 	
diesel|5886 	diet|6805 	differ|5872 	digital|5450 	dignity|7260 	dilemma|5844 	
dinner|6717 	dinosaur|6218 	direct|6337 	dirt|5871 	disagree|7072 	discover|5903 	
disease|7364 	dish|6894 	dismiss|7194 	disorder|7338 	display|5546 	distance|6189 	
divert|6068 	divide|7469 	divorce|5501 	dizzy|5477 	doctor|5963 	document|5487 	
dog|5571 	doll|6207 	dolphin|6468 	domain|5761 	donate|6103 	donkey|5521 	
donor|6804 	door|5891 	dose|5472 	double|6191 	dove|7418 	draft|5799 	
dragon|6681 	drama|5523 	drastic|5556 	draw|5730 	dream|6522 	dress|7456 	
drift|6236 	drill|7461 	drink|7062 	drip|5948 	drive|6955 	drop|5645 	
drum|7398 	dry|6900 	duck|5829 	dumb|5557 	dune|5535 	during|5483 	
dust|7265 	dutch|7174 	duty|5783 	dwarf|7355 	dynamic|7162 	eager|7113 	
