1778-02-04-en-bip39-gray-encouraging-crossbill-encode
abandon|7347 	ability|6446 	able|6110 	about|7293 	above|6752 	absent|6627 	
absorb|5599 	abstract|5728 	absurd|6853 	abuse|6607 	access|5714 	accident|6883 	
account|5802 	accuse|6724 	achieve|7289 	acid|6625 	acoustic|6854 	acquire|5933 	
across|7412 	action|6952 	actor|7447 	actress|7125 	actual|6363 	act|6006 	
adapt|6994 	addict|6672 	address|5595 	add|5494 	adjust|5458 	admit|5981 	
adult|7431 	advance|6149 	advice|5963 	aerobic|5441 	affair|5903 	afford|5879 	
afraid|6986 	again|6209 	agent|7219 	age|7008 	agree|6650 	ahead|5521 	
aim|6970 	airport|6632 	air|5460 	aisle|6256 	alarm|7393 	album|7028 	
alcohol|6046 	alert|7173 	alien|6595 	alley|6932 	allow|6353 	all|6213 	
almost|6454 	alone|6772 	alpha|5967 	already|6770 	also|6682 	alter|6433 	
always|5546 	amateur|5551 	amazing|6083 	among|6324 	amount|7460 	amused|5474 	
analyst|6019 	anchor|5761 	ancient|6708 	anger|7214 	angle|6548 	angry|7385 	
animal|7375 	ankle|6798 	announce|6163 	annual|5983 	another|6906 	answer|7170 	
antenna|7075 	antique|5449 	anxiety|6286 	any|6582 	apart|5655 	apology|6972 	
appear|5623 	apple|7055 	approve|7247 	april|5685 	arch|7188 	arctic|7336 	
area|6508 	arena|5576 	argue|6092 	armed|6565 	armor|5838 	army|5522 	
arm|6755 	around|6799 	arrange|5563 	arrest|6425 	arrive|6337 	arrow|6737 	
artefact|5703 	artist|6228 	artwork|7376 	art|7000 	ask|5852 	aspect|5438 	
assault|5524 	asset|6297 	assist|6345 	assume|5837 	asthma|6797 	athlete|7130 	
atom|7105 	attack|7134 	attend|6683 	attitude|6280 	attract|5807 	auction|6742 	
audit|6556 	august|6803 	aunt|5499 	author|5603 	auto|6852 	autumn|5468 	
average|6927 	avocado|7112 	avoid|5678 	awake|5566 	aware|7402 	away|6192 	
awesome|5783 	awful|6114 	awkward|5741 	axis|5470 	baby|6057 	bachelor|6039 	
bacon|7213 	badge|7198 	bag|6352 	balance|5931 	balcony|6915 	ball|6891 	
bamboo|6957 	banana|6916 	banner|5715 	barely|7093 	bargain|7403 	barrel|5892 	
bar|6873 	base|5648 	basic|6893 	basket|6951 	battle|6623 	beach|6544 	
bean|6827 	beauty|7220 	because|6064 	become|6743 	beef|6931 	before|7433 	
begin|7007 	behave|5476 	behind|6318 	believe|5464 	below|7172 	belt|5738 	
bench|5712 	benefit|7312 	best|6479 	betray|7180 	better|7397 	between|6631 	
beyond|7255 	bicycle|5523 	bid|6284 	bike|6140 	bind|6333 	biology|5814 	
bird|5993 	birth|5770 	bitter|7404 	black|6874 	blade|6841 	blame|5972 	
blanket|6676 	blast|6469 	bleak|7021 	bless|7156 	blind|5893 	blood|6157 	
blossom|6320 	blouse|6947 	blue|5953 	blur|6781 	blush|7046 	board|6351 	
boat|6876 	body|6864 	boil|7381 	bomb|6912 	bone|6029 	bonus|6804 	
book|5984 	boost|6261 	border|5450 	boring|6161 	borrow|6946 	boss|5560 	
bottom|6881 	bounce|7044 	box|5739 	boy|6030 	bracket|5772 	brain|7037 	
brand|6222 	brass|6524 	brave|6289 	bread|7430 	breeze|5793 	brick|5898 	
bridge|6809 	brief|6288 	bright|7348 	bring|7310 	brisk|7023 	broccoli|6067 	
broken|6669 	bronze|5749 	broom|6670 	brother|5500 	brown|7004 	brush|7019 	
