1778-06-26-en-bip39-purple-depressed-crayfish-encode
abandon|6791 	ability|6291 	able|5866 	about|7425 	above|7430 	absent|7290 	
absorb|5709 	abstract|5452 	absurd|6767 	abuse|7206 	access|5725 	accident|6853 	
account|5943 	accuse|6593 	achieve|6072 	acid|6117 	acoustic|5515 	acquire|6398 	
across|6940 	action|5771 	actor|6763 	actress|5969 	actual|5933 	act|6885 	
adapt|6235 	addict|6871 	address|5500 	add|6764 	adjust|5884 	admit|6938 	
adult|6373 	advance|6925 	advice|7395 	aerobic|6043 	affair|6511 	afford|6621 	
afraid|5636 	again|6936 	agent|6648 	age|6811 	agree|6493 	ahead|6170 	
aim|6451 	airport|7188 	air|6736 	aisle|5630 	alarm|7452 	album|5894 	
alcohol|7464 	alert|6323 	alien|5989 	alley|6245 	allow|5990 	all|5900 	
almost|5679 	alone|7120 	alpha|6281 	already|6303 	also|5923 	alter|6452 	
always|7275 	amateur|7224 	amazing|5631 	among|6783 	amount|6038 	amused|5602 	
analyst|6136 	anchor|6782 	ancient|6985 	anger|5695 	angle|6018 	angry|6306 	
animal|6495 	ankle|6780 	announce|6704 	annual|6406 	another|5633 	answer|6713 	
antenna|6161 	antique|7225 	anxiety|6467 	any|5814 	apart|5573 	apology|5483 	
appear|6283 	apple|5788 	approve|7131 	april|7132 	arch|5665 	arctic|7042 	
area|5651 	arena|5615 	argue|7422 	armed|6049 	armor|5749 	army|6766 	
arm|6269 	around|5904 	arrange|5799 	arrest|7449 	arrive|6610 	arrow|6983 	
artefact|6143 	artist|5767 	artwork|6858 	art|6846 	ask|6146 	aspect|5451 	
assault|6866 	asset|6929 	assist|6990 	assume|5664 	asthma|6418 	athlete|6022 	
atom|5861 	attack|5570 	attend|6652 	attitude|7215 	attract|6946 	auction|6505 	
audit|6138 	august|5562 	aunt|6484 	author|6687 	auto|6987 	autumn|6588 	
average|6130 	avocado|6369 	avoid|5791 	awake|6298 	aware|6337 	away|6097 	
awesome|6488 	awful|5521 	awkward|5565 	axis|7459 	baby|6487 	bachelor|6342 	
bacon|6064 	badge|6350 	bag|6482 	balance|6682 	balcony|7018 	ball|5468 	
bamboo|5931 	banana|6707 	banner|7451 	barely|6265 	bargain|5783 	barrel|6336 	
bar|6817 	base|5732 	basic|7378 	basket|6416 	battle|6632 	beach|7283 	
bean|6331 	beauty|7024 	because|5703 	become|7404 	beef|6793 	before|6500 	
begin|7187 	behave|5657 	behind|7007 	believe|6121 	below|7211 	belt|6669 	
bench|7205 	benefit|7240 	best|5841 	betray|5828 	better|7137 	between|6123 	
beyond|6646 	bicycle|6939 	bid|6341 	bike|5525 	bind|5890 	biology|6394 	
bird|7427 	birth|7014 	bitter|6988 	black|5504 	blade|6910 	blame|5795 	
blanket|7202 	blast|6576 	bleak|7365 	bless|5438 	blind|6860 	blood|6348 	
blossom|5747 	blouse|6572 	blue|7167 	blur|7463 	blush|7398 	board|7208 	
boat|5686 	body|6789 	boil|6522 	bomb|5843 	bone|6818 	bonus|6101 	
book|6781 	boost|6705 	border|6058 	boring|5639 	borrow|5782 	boss|7272 	
bottom|5501 	bounce|5886 	box|5555 	boy|6028 	bracket|7022 	brain|7441 	
brand|6345 	brass|7306 	brave|7413 	bread|6874 	breeze|5471 	brick|7469 	
bridge|5489 	brief|6743 	bright|5699 	bring|5705 	brisk|5687 	broccoli|6731 	
broken|5874 	bronze|5547 	broom|7419 	brother|5453 	brown|7039 	brush|6771 	
bubble|5863 	buddy|6730 	budget|5531 	buffalo|7434 	build|6183 	bulb|5745 	
bulk|6557 	bullet|7152 	bundle|6034 	bunker|5755 	burden|6432 	burger|6964 	
burst|5619 	business|6109 	busy|6972 	bus|6319 	butter|6103 	buyer|7121 	
buzz|5733 	cabbage|7103 	cabin|5670 	cable|6128 	cactus|6407 	cage|6405 	
cake|7423 	call|6313 	calm|6863 	camera|5594 	camp|7252 	canal|6365 	
cancel|6258 	candy|6060 	cannon|6638 	canoe|5524 	canvas|7114 	canyon|7471 	
can|6011 	capable|6845 	capital|6597 	captain|5590 	carbon|6209 	card|6310 	
cargo|7400 	carpet|5851 	carry|6923 	cart|6175 	car|6653 	case|6880 	
cash|7367 	casino|6792 	castle|6357 	casual|7169 	catalog|5700 	catch|5928 	
category|6309 	cattle|6184 	cat|6627 	caught|5681 	cause|6344 	caution|6468 	
cave|6395 	ceiling|6754 	celery|7158 	cement|5792 	census|5625 	century|5820 	
cereal|7280 	certain|5730 	chair|7150 	chalk|5654 	champion|6613 	change|6201 	
chaos|6204 	chapter|5939 	charge|6148 	chase|7191 	chat|7089 	cheap|5815 	
check|7017 	cheese|7181 	chef|5495 	cherry|6931 	chest|7347 	chicken|6674 	
chief|6639 	child|5497 	chimney|6442 	choice|7264 	choose|6105 	chronic|7200 	
chuckle|6393 	chunk|5660 	churn|7235 	cigar|5523 	cinnamon|6812 	circle|6346 	
citizen|6544 	city|6439 	civil|6821 	claim|7311 	clap|6489 	clarify|5712 	
claw|5832 	clay|6584 	clean|6140 	clerk|6662 	clever|6340 	click|6347 	
client|5652 	cliff|6772 	climb|5599 	clinic|5572 	clip|7097 	clock|6547 	
clog|7226 	close|6623 	cloth|6738 	cloud|6521 	clown|7304 	club|6913 	
clump|6826 	cluster|5856 	clutch|5632 	coach|7348 	coast|6444 	coconut|5537 	
code|6526 	coffee|6067 	coil|5472 	coin|6915 	collect|6085 	color|7233 	
column|6178 	combine|6050 	come|7442 	comfort|5867 	comic|6379 	common|6469 	
company|6333 	concert|6937 	conduct|5502 	confirm|5920 	congress|6724 	connect|6536 	
consider|7250 	control|7058 	convince|6888 	cook|7147 	cool|5748 	copper|6769 	
copy|5675 	coral|6375 	core|7336 	corn|7288 	correct|5591 	cost|5662 	
cotton|6552 	couch|6580 	country|6608 	couple|6243 	course|6722 	cousin|6402 	
cover|6748 	coyote|7241 	crack|6163 	cradle|6989 	craft|6057 	cram|7180 	
crane|6095 	crash|5714 	crater|6973 	crawl|6491 	crazy|7473 	cream|7060 	
credit|5880 	creek|6438 	crew|6486 	cricket|5927 	crime|6612 	crisp|6285 	
critic|7387 	crop|6485 	cross|6626 	crouch|6942 	crowd|7314 	crucial|7317 	
cruel|6598 	cruise|6492 	crumble|6003 	crunch|5457 	crush|7009 	crystal|6703 	
cry|6255 	cube|6021 	culture|6197 	cupboard|6399 	cup|7076 	curious|5985 	
current|7424 	curtain|7474 	curve|7267 	cushion|5455 	custom|7479 	cute|6266 	
cycle|6918 	dad|6815 	damage|6953 	damp|5517 	dance|5559 	danger|6958 	
daring|6719 	dash|6634 	daughter|7034 	dawn|5557 	day|6414 	deal|6816 	
debate|5858 	debris|7046 	decade|6090 	december|5870 	decide|6509 	decline|5462 	
decorate|6573 	decrease|5719 	deer|5786 	defense|6352 	define|6426 	defy|7403 	
degree|6228 	delay|6351 	deliver|7159 	demand|5977 	demise|5646 	denial|6227 	
dentist|5859 	deny|5769 	depart|6324 	depend|5436 	deposit|6408 	depth|7300 	
deputy|7391 	derive|7294 	describe|6483 	desert|7033 	design|5638 	desk|7431 	
despair|7433 	destroy|6271 	detail|7416 	detect|5762 	develop|5532 	device|5440 	
devote|5899 	diagram|6311 	dial|6179 	diamond|6429 	diary|6384 	dice|6508 	
diesel|7143 	diet|6042 	differ|7063 	digital|5876 	dignity|5581 	dilemma|7227 	
dinner|5613 	dinosaur|6139 	direct|6739 	dirt|6528 	disagree|6193 	discover|6619 	
disease|7353 	dish|7176 	dismiss|7405 	disorder|6339 	display|5533 	distance|6566 	
divert|6108 	divide|5834 	divorce|7448 	dizzy|6649 	doctor|6836 	document|7445 	
dog|6454 	doll|6768 	dolphin|6205 	domain|5673 	donate|7392 	donkey|7128 	
donor|7177 	door|7308 	dose|7383 	double|5881 	dove|5787 	draft|6981 	
dragon|5746 	drama|6472 	drastic|6642 	draw|7013 	dream|5888 	dress|6601 	
drift|5844 	drill|6587 	drink|5448 	drip|7386 	drive|5987 	drop|5724 	
drum|6614 	dry|5842 	duck|5845 	dumb|6657 	dune|5595 	during|6656 	
dust|6578 	dutch|5466 	duty|7003 	dwarf|6546 	dynamic|7127 	eager|5802 	
eagle|7232 	early|6951 	earn|5750 	earth|7388 	easily|7156 	east|6221 	
easy|5871 	echo|5800 	ecology|7100 	economy|6422 	edge|5556 	edit|7084 	
educate|6551 	effort|5980 	egg|6592 	eight|6104 	either|7218 	elbow|5949 	
elder|7362 	electric|5642 	elegant|5518 	element|5621 	elephant|5629 	elevator|6585 	
elite|7382 	else|5459 	embark|6288 	embody|7466 	embrace|5721 	emerge|6999 	
emotion|6412 	employ|5718 	empower|6948 	empty|6537 	enable|7144 	enact|7258 	
endless|5580 	endorse|6322 	end|6190 	enemy|6594 	energy|6872 	enforce|7027 	
engage|5553 	engine|5744 	enhance|7343 	enjoy|7261 	enlist|5677 	enough|7368 	
enrich|7072 	enroll|6317 	ensure|6668 	enter|6256 	entire|5617 	entry|5988 	
envelope|6115 	episode|5864 	equal|6368 	equip|5781 	erase|7134 	era|6538 	
erode|6279 	erosion|7030 	error|6392 	erupt|5822 	escape|6862 	essay|5568 	
essence|7019 	estate|5583 	eternal|5433 	ethics|5849 	evidence|6710 	evil|6697 	
evoke|7333 	evolve|6893 	exact|5887 	example|6761 	excess|5578 	exchange|6158 	
excite|6222 	exclude|5516 	excuse|6448 	execute|6302 	exercise|5439 	exhaust|6239 	
exhibit|7305 	exile|7364 	exist|6908 	exit|5608 	exotic|6173 	expand|5760 	
expect|7067 	expire|7182 	explain|6941 	expose|7346 	express|7476 	extend|6579 	
extra|5905 	eyebrow|5454 	eye|5829 	fabric|5716 	face|5823 	faculty|5734 	
fade|5915 	faint|7119 	faith|7037 	fall|6928 	false|6094 	fame|6655 	
family|7467 	famous|6433 	fancy|6681 	fantasy|7259 	fan|6316 	farm|6499 	
fashion|6867 	fatal|7455 	father|7299 	fatigue|6470 	fat|6277 	fault|5974 	
favorite|6111 	feature|6896 	february|5910 	federal|6960 	feed|5503 	feel|6236 	
fee|5873 	female|5992 	fence|6944 	festival|6327 	fetch|6850 	fever|5527 	
few|6083 	fiber|5505 	fiction|5778 	field|7326 	figure|5589 	file|7446 	
film|5963 	filter|5926 	final|5571 	find|7070 	fine|7028 	finger|7220 	
finish|6882 	fire|6462 	firm|5486 	first|5604 	fiscal|6599 	fish|5643 	
fitness|6525 	fit|7129 	fix|7025 	flag|6296 	flame|6092 	flash|6202 	
flat|6441 	flavor|5541 	flee|6120 	flight|5545 	flip|7155 	float|6088 	
flock|6898 	floor|5993 	flower|5447 	fluid|6631 	flush|7338 	fly|6141 	
foam|6334 	focus|6230 	fog|5837 	foil|7458 	fold|7041 	follow|7257 	
food|6891 	foot|6465 	force|6358 	forest|6036 	forget|7005 	fork|6562 	
fortune|6287 	forum|6745 	forward|6778 	fossil|6660 	foster|7282 	found|7142 	
fox|7302 	fragile|7412 	frame|6952 	frequent|6532 	fresh|6825 	friend|6241 	
fringe|5728 	frog|7266 	front|5432 	frost|5912 	frown|7475 	frozen|6164 	
fruit|5914 	fuel|6590 	funny|7401 	fun|5998 	furnace|5729 	fury|5522 	
future|6427 	gadget|6025 	gain|5493 	galaxy|6068 	gallery|5612 	game|5435 	
gap|6805 	garage|5569 	garbage|5979 	garden|5650 	garlic|5680 	garment|7221 	
gasp|5694 	gas|5756 	gate|6023 	gather|7429 	gauge|6757 	gaze|7011 	
general|6810 	genius|6181 	genre|5564 	gentle|5693 	genuine|6254 	gesture|5609 	
ghost|5647 	giant|6984 	gift|6370 	giggle|5554 	ginger|5971 	giraffe|5903 	
girl|7384 	give|7292 	glad|7322 	glance|5644 	glare|6732 	glass|6841 	
glide|6695 	glimpse|6729 	globe|7078 	gloom|6001 	glory|6126 	glove|6261 	
glow|5520 	glue|5534 	goat|7443 	goddess|5754 	gold|6540 	good|5952 	
goose|5637 	gorilla|6329 	gospel|6617 	gossip|6539 	govern|6911 	gown|7173 	
grab|6159 	grace|6200 	grain|5691 	grant|7420 	grape|5726 	grass|6074 	
gravity|7435 	great|5544 	green|6102 	grid|6387 	grief|6787 	grit|7016 	
grocery|6304 	group|5707 	grow|6225 	grunt|5623 	guard|6820 	guess|5575 	
guide|7040 	guilt|6080 	guitar|6519 	gun|6361 	gym|6716 	habit|7273 	
hair|5538 	half|7207 	hammer|6865 	hamster|5925 	hand|5913 	happy|6267 	
harbor|5741 	hard|6497 	harsh|7237 	harvest|6250 	hat|5803 	have|6450 	
hawk|7426 	hazard|6606 	head|5785 	health|6157 	heart|5774 	heavy|5908 	
hedgehog|6466 	height|5962 	hello|7355 	helmet|7327 	help|7421 	hen|7361 	
hero|5740 	hidden|6091 	high|6445 	hill|5735 	hint|7179 	hip|5982 	
hire|7350 	history|6177 	hobby|7107 	hockey|5593 	hold|5542 	hole|6033 	
holiday|5628 	hollow|5561 	home|6301 	honey|6664 	hood|6282 	hope|7281 	
horn|6570 	horror|6726 	horse|6343 	hospital|6808 	host|5577 	hotel|5611 	
hour|6678 	hover|6741 	hub|5711 	huge|6150 	human|6413 	humble|7212 	
humor|5917 	hundred|5813 	hungry|6535 	hunt|6196 	hurdle|6420 	hurry|6459 	
hurt|6321 	husband|6502 	hybrid|7111 	ice|6496 	icon|6165 	idea|6517 	
identify|6106 	idle|6735 	ignore|7334 	illegal|5702 	illness|6691 	ill|5668 	
image|6211 	imitate|5833 	immense|6751 	immune|6456 	impact|5811 	impose|5831 	
improve|5975 	impulse|6879 	inch|6701 	include|6147 	income|5434 	increase|6982 	
index|5622 	indicate|5753 	indoor|7026 	industry|6153 	infant|5507 	inflict|6873 	
inform|7340 	inhale|7105 	inherit|6837 	initial|5567 	inject|6192 	injury|5954 	
inmate|6030 	inner|6903 	innocent|7094 	input|6210 	inquiry|6901 	insane|7049 	
insect|5510 	inside|6591 	inspire|7091 	install|6135 	intact|6852 	interest|6005 	
into|6545 	invest|5839 	invite|5645 	involve|5722 	iron|7214 	island|7409 	
isolate|5840 	issue|5921 	item|5738 	ivory|7274 	jacket|5773 	jaguar|7021 	
jar|7048 	jazz|6215 	jealous|6676 	jeans|5671 	jelly|6800 	jewel|6542 	
job|6875 	join|6895 	joke|7052 	journey|7229 	joy|6004 	judge|6145 	
juice|7375 	jump|6069 	jungle|6633 	junior|6615 	junk|6490 	just|6382 	
kangaroo|7080 	keen|6922 	keep|5819 	ketchup|6415 	key|7462 	kick|5775 	
kidney|7418 	kid|6189 	kind|6037 	kingdom|7440 	kiss|5902 	kitchen|6270 	
kite|6702 	kitten|7092 	kit|5967 	kiwi|5797 	knee|6052 	knife|7110 	
knock|6046 	know|7071 	label|5976 	labor|5710 	lab|7256 	ladder|5906 	
lady|5624 	lake|6889 	lamp|5772 	language|6029 	laptop|5600 	large|6665 	
later|5972 	latin|5763 	laugh|6644 	laundry|7414 	lava|6859 	lawn|5790 	
