1773-06-29-en-bip39-green-delightful-aardvark-encode
abandon|5485 	ability|5697 	able|7235 	about|5636 	above|6579 	absent|6366 	
absorb|7197 	abstract|6848 	absurd|6810 	abuse|6663 	access|6753 	accident|6784 	
account|5789 	accuse|6374 	achieve|5516 	acid|6583 	acoustic|6520 	acquire|6137 	
across|5443 	action|7106 	actor|7183 	actress|7210 	actual|6703 	act|7125 	
adapt|5696 	addict|5885 	address|5529 	add|6966 	adjust|6868 	admit|7239 	
adult|5600 	advance|6693 	advice|7037 	aerobic|6640 	affair|5739 	afford|6560 	
afraid|5905 	again|7120 	agent|5803 	age|7332 	agree|5730 	ahead|6218 	
aim|6999 	airport|5709 	air|5954 	aisle|5674 	alarm|5714 	album|7054 	
alcohol|5971 	alert|5839 	alien|6379 	alley|7433 	allow|7392 	all|6364 	
almost|7169 	alone|5997 	alpha|6422 	already|5987 	also|6266 	alter|7263 	
always|6881 	amateur|7147 	amazing|7222 	among|7048 	amount|6923 	amused|7467 	
analyst|6300 	anchor|7157 	ancient|7205 	anger|6318 	angle|6710 	angry|5456 	
animal|7351 	ankle|7185 	announce|6055 	annual|6973 	another|5761 	answer|6275 	
antenna|5722 	antique|6003 	anxiety|6750 	any|6763 	apart|6303 	apology|6230 	
appear|5467 	apple|6839 	approve|7323 	april|5911 	arch|6013 	arctic|7430 	
area|6631 	arena|6924 	argue|6778 	armed|7055 	armor|6124 	army|7170 	
arm|6027 	around|5458 	arrange|5462 	arrest|6666 	arrive|6463 	arrow|5949 	
artefact|5461 	artist|6513 	artwork|7421 	art|6998 	ask|6045 	aspect|7393 	
assault|7274 	asset|6608 	assist|6578 	assume|6892 	asthma|6056 	athlete|6370 	
atom|7143 	attack|7203 	attend|6240 	attitude|5563 	attract|7304 	auction|7014 	
audit|7150 	august|6351 	aunt|5521 	author|6964 	auto|7337 	autumn|7167 	
average|7370 	avocado|6721 	avoid|7058 	awake|5810 	aware|5679 	away|7082 	
awesome|6938 	awful|7053 	awkward|6295 	axis|5833 	baby|7379 	bachelor|5867 	
bacon|7429 	badge|6273 	bag|5566 	balance|6443 	balcony|5869 	ball|6141 	
bamboo|5978 	banana|5970 	banner|5960 	barely|5567 	bargain|6183 	barrel|6429 	
bar|6180 	base|7340 	basic|6444 	basket|6173 	battle|5604 	beach|6761 	
bean|5471 	beauty|5760 	because|5486 	become|6674 	beef|7044 	before|6752 	
begin|6172 	behave|7045 	behind|6483 	believe|6595 	below|5769 	belt|6649 	
bench|5835 	benefit|6853 	best|6328 	betray|5898 	better|6523 	between|6038 	
beyond|6743 	bicycle|6220 	bid|5629 	bike|7459 	bind|7009 	biology|6974 	
bird|7001 	birth|5713 	bitter|7121 	black|6084 	blade|7227 	blame|7377 	
blanket|6215 	blast|5948 	bleak|5797 	bless|6896 	blind|5447 	blood|5742 	
blossom|5519 	blouse|7029 	blue|5879 	blur|6609 	blush|5657 	board|7308 	
boat|6178 	body|6664 	boil|6077 	bomb|7368 	bone|6861 	bonus|6285 	
book|6724 	boost|5621 	border|5465 	boring|5546 	borrow|6309 	boss|6326 	
bottom|5475 	bounce|6128 	box|7241 	boy|5921 	bracket|7374 	brain|6742 	
