1773-02-10-en-bip39-orange-breakable-newt-encode
abandon|6676 	ability|7197 	able|7453 	about|5450 	above|6870 	absent|6858 	
absorb|6017 	abstract|7443 	absurd|6363 	abuse|5454 	access|6029 	accident|6452 	
account|6264 	accuse|7248 	achieve|6662 	acid|6019 	acoustic|7076 	acquire|7430 	
across|7283 	action|5570 	actor|5815 	actress|6109 	actual|5457 	act|7132 	
adapt|6576 	addict|7339 	address|6341 	add|6771 	adjust|5473 	admit|6654 	
adult|6735 	advance|6099 	advice|6167 	aerobic|5690 	affair|7170 	afford|6693 	
afraid|7287 	again|5730 	agent|7106 	age|6018 	agree|7065 	ahead|7468 	
aim|6837 	airport|6520 	air|6880 	aisle|5780 	alarm|6565 	album|6282 	
alcohol|6367 	alert|7059 	alien|6665 	alley|5993 	allow|6807 	all|6259 	
almost|6391 	alone|6827 	alpha|7359 	already|7423 	also|7294 	alter|7068 	
always|6175 	amateur|7061 	amazing|7321 	among|5864 	amount|5922 	amused|6196 	
analyst|7188 	anchor|5624 	ancient|6008 	anger|5496 	angle|5510 	angry|5804 	
animal|5818 	ankle|6039 	announce|6811 	annual|6310 	another|5631 	answer|7099 	
antenna|7176 	antique|5466 	anxiety|6286 	any|6974 	apart|6165 	apology|6903 	
appear|6057 	apple|5963 	approve|7051 	april|6780 	arch|6301 	arctic|6227 	
area|5712 	arena|6465 	argue|6493 	armed|6824 	armor|7365 	army|5777 	
arm|7477 	around|5962 	arrange|5766 	arrest|6184 	arrive|6059 	arrow|7151 	
artefact|6241 	artist|7119 	artwork|7046 	art|5511 	ask|6710 	aspect|7333 	
assault|6027 	asset|6559 	assist|7101 	assume|6390 	asthma|6055 	athlete|6885 	
atom|5528 	attack|5582 	attend|6473 	attitude|5731 	attract|5680 	auction|6439 	
audit|6361 	august|6376 	aunt|5711 	author|6754 	auto|6479 	autumn|7357 	
average|7116 	avocado|7346 	avoid|5961 	awake|6122 	aware|7282 	away|5834 	
awesome|6095 	awful|5859 	awkward|7084 	axis|6433 	baby|7082 	bachelor|5772 	
