1773-01-06-en-bip39-red-shy-platypus-encode
abandon|5643 	ability|6330 	able|6561 	about|5886 	above|6193 	absent|6231 	
absorb|6682 	abstract|5889 	absurd|6865 	abuse|5510 	access|6698 	accident|6684 	
account|5644 	accuse|7285 	achieve|6583 	acid|5710 	acoustic|6179 	acquire|5752 	
across|6321 	action|6041 	actor|6585 	actress|5605 	actual|6376 	act|6235 	
adapt|5448 	addict|6626 	address|5839 	add|6273 	adjust|6304 	admit|6454 	
adult|6366 	advance|6967 	advice|5465 	aerobic|5688 	affair|7250 	afford|6433 	
afraid|6497 	again|7002 	agent|6864 	age|6202 	agree|6106 	ahead|7433 	
aim|6094 	airport|7241 	air|6124 	aisle|6665 	alarm|7447 	album|7471 	
alcohol|6655 	alert|6528 	alien|6095 	alley|6627 	allow|6190 	all|6294 	
almost|6234 	alone|7269 	alpha|5627 	already|6471 	also|6811 	alter|5935 	
always|5516 	amateur|5492 	amazing|6789 	among|5640 	amount|6281 	amused|7179 	
analyst|7400 	anchor|6404 	ancient|7263 	anger|5594 	angle|5442 	angry|6158 	
animal|7469 	ankle|7077 	announce|6052 	annual|7189 	another|7184 	answer|5957 	
antenna|5584 	antique|5760 	anxiety|6925 	any|6438 	apart|6866 	apology|5734 	
appear|6791 	apple|5549 	approve|5555 	april|6530 	arch|6964 	arctic|6279 	
area|5871 	arena|7271 	argue|5488 	armed|5736 	armor|5934 	army|6043 	
arm|7455 	around|5551 	arrange|7409 	arrest|5569 	arrive|7053 	arrow|7103 	
artefact|6029 	artist|6795 	artwork|5869 	art|5912 	ask|5648 	aspect|6827 	
assault|6060 	asset|6222 	assist|7161 	assume|6879 	asthma|6808 	athlete|6492 	
atom|5817 	attack|6747 	attend|6259 	attitude|5702 	attract|6335 	auction|5441 	
audit|6605 	august|6637 	aunt|7260 	author|6425 	auto|5642 	autumn|5444 	
average|5458 	avocado|7123 	avoid|7215 	awake|6411 	aware|7312 	away|6448 	
awesome|5997 	awful|6948 	awkward|7173 	axis|5978 	baby|7188 	bachelor|7422 	
bacon|5756 	badge|7357 	bag|6511 	balance|6950 	balcony|6823 	ball|6565 	
bamboo|5483 	banana|5719 	banner|6003 	barely|6370 	bargain|5543 	barrel|5874 	
bar|5630 	base|7049 	basic|6195 	basket|5956 	battle|5776 	beach|6826 	
bean|6276 	beauty|6461 	because|6709 	become|5487 	beef|6229 	before|5519 	
begin|5600 	behave|7413 	behind|6635 	believe|5931 	below|5662 	belt|5602 	
bench|6987 	benefit|6542 	best|6302 	betray|6049 	better|6135 	between|6940 	
beyond|6541 	bicycle|6275 	bid|6200 	bike|5774 	bind|5456 	biology|5523 	
bird|5880 	birth|7192 	bitter|6428 	black|6103 	blade|5947 	blame|7145 	
blanket|6922 	blast|7444 	bleak|6502 	bless|6317 	blind|7353 	blood|6572 	
blossom|6258 	blouse|6755 	blue|5744 	blur|6807 	blush|6638 	board|7229 	
boat|7086 	body|5470 	boil|6734 	bomb|6159 	bone|7185 	bonus|6045 	
book|5542 	boost|7066 	border|6482 	boring|6973 	borrow|7239 	boss|6917 	
bottom|6831 	bounce|5658 	box|6341 	boy|5575 	bracket|6611 	brain|5513 	
brand|6538 	brass|6938 	brave|6901 	bread|7256 	breeze|7448 	brick|7097 	
bridge|6443 	brief|7171 	bright|5655 	bring|6091 	brisk|6050 	broccoli|6706 	
broken|6047 	bronze|5993 	broom|5479 	brother|6238 	brown|5496 	brush|5881 	
bubble|5851 	buddy|5521 	budget|7298 	buffalo|6131 	build|6997 	bulb|7016 	
bulk|7323 	bullet|5902 	bundle|5940 	bunker|5717 	burden|7424 	burger|7248 	
burst|7466 	business|5455 	busy|7303 	bus|6153 	butter|7430 	buyer|5619 	
buzz|7209 	cabbage|6018 	cabin|5773 	cable|6657 	cactus|5863 	cage|5497 	
cake|5613 	call|7160 	calm|6449 	camera|7174 	camp|5561 	canal|7333 	
cancel|5938 	candy|6054 	cannon|5764 	canoe|5586 	canvas|6863 	canyon|6233 	
can|7162 	capable|7026 	capital|5747 	captain|7324 	carbon|5670 	card|5795 	
cargo|5859 	carpet|6654 	carry|5730 	cart|6183 	car|6784 	case|6868 	
cash|6829 	casino|6491 	castle|6771 	casual|6265 	catalog|6407 	catch|6763 	
category|6427 	cattle|7377 	cat|7437 	caught|7388 	cause|5919 	caution|5685 	
cave|7429 	ceiling|5625 	celery|6776 	cement|5562 	census|5814 	century|6288 	
