1773-11-23-en-bip39-green-thankful-falcon-encode
abandon|5939 	ability|6890 	able|5796 	about|6525 	above|6787 	absent|6460 	
absorb|7334 	abstract|5852 	absurd|6037 	abuse|6302 	access|7444 	accident|7043 	
account|5840 	accuse|5988 	achieve|6806 	acid|7092 	acoustic|6276 	acquire|5753 	
across|7360 	action|7342 	actor|7249 	actress|6321 	actual|6134 	act|6253 	
adapt|6539 	addict|5803 	address|7445 	add|7081 	adjust|6925 	admit|7020 	
adult|6102 	advance|5507 	advice|6777 	aerobic|6503 	affair|6714 	afford|7408 	
afraid|7279 	again|7196 	agent|6983 	age|6062 	agree|6775 	ahead|6447 	
aim|5846 	airport|6783 	air|7102 	aisle|6536 	alarm|5673 	album|5471 	
alcohol|5792 	alert|5583 	alien|7228 	alley|6194 	allow|5530 	all|6951 	
almost|6908 	alone|5716 	alpha|6680 	already|6600 	also|5681 	alter|6094 	
always|6720 	amateur|7188 	amazing|7055 	among|6275 	amount|5759 	amused|6279 	
analyst|6439 	anchor|5498 	ancient|5634 	anger|6474 	angle|6288 	angry|7110 	
animal|6941 	ankle|7011 	announce|7446 	annual|6909 	another|6119 	answer|7316 	
antenna|7027 	antique|5654 	anxiety|7310 	any|5957 	apart|6023 	apology|6402 	
appear|6939 	apple|7042 	approve|5977 	april|6280 	arch|6541 	arctic|6687 	
area|5519 	arena|6732 	argue|6265 	armed|6471 	armor|5807 	army|6388 	
arm|6679 	around|7298 	arrange|7377 	arrest|5909 	arrive|6823 	arrow|6955 	
artefact|6374 	artist|6361 	artwork|6221 	art|6494 	ask|7131 	aspect|5702 	
assault|7007 	asset|6274 	assist|5747 	assume|6809 	asthma|6662 	athlete|5928 	
atom|7277 	attack|7354 	attend|6860 	attitude|5505 	attract|6385 	auction|5713 	
audit|7416 	august|6030 	aunt|6318 	author|6514 	auto|6639 	autumn|7384 	
average|7030 	avocado|7220 	avoid|6170 	awake|7329 	aware|6522 	away|7442 	
awesome|6543 	awful|5948 	awkward|6710 	axis|6590 	baby|7283 	bachelor|5493 	
bacon|5602 	badge|6444 	bag|6382 	balance|5643 	balcony|7356 	ball|6190 	
bamboo|5456 	banana|6891 	banner|5556 	barely|5695 	bargain|6794 	barrel|7064 	
bar|7207 	base|7434 	basic|6125 	basket|6673 	battle|6262 	beach|6313 	
bean|7004 	beauty|6413 	because|6892 	become|7184 	beef|7222 	before|7353 	
begin|7252 	behave|6919 	behind|5649 	believe|6430 	below|5755 	belt|6963 	
bench|6618 	benefit|6042 	best|6120 	betray|7403 	better|6883 	between|6490 	
beyond|5728 	bicycle|5549 	bid|7175 	bike|6077 	bind|7430 	biology|5997 	
bird|6198 	birth|6997 	bitter|5975 	black|5684 	blade|6742 	blame|5979 	
blanket|6960 	blast|5446 	bleak|6726 	bless|5452 	blind|5546 	blood|7398 	
blossom|7125 	blouse|5628 	blue|6973 	blur|6551 	blush|7313 	board|6112 	
boat|6977 	body|5782 	boil|5551 	bomb|6976 	bone|6312 	bonus|6480 	
book|5641 	boost|6065 	border|5664 	boring|6830 	borrow|5523 	boss|7214 	
bottom|7211 	bounce|5629 	box|6610 	boy|5877 	bracket|5767 	brain|5882 	
brand|5825 	brass|5657 	brave|6840 	bread|5598 	breeze|7000 	brick|5894 	
bridge|5970 	brief|7378 	bright|5758 	bring|5612 	brisk|5580 	broccoli|5762 	
broken|5705 	bronze|6078 	broom|7105 	brother|7468 	brown|7026 	brush|5907 	
bubble|6740 	buddy|6975 	budget|5847 	buffalo|6759 	build|7127 	bulb|7469 	
bulk|7371 	bullet|5774 	bundle|6260 	bunker|5579 	burden|6446 	burger|5983 	
burst|7293 	business|7358 	busy|6512 	bus|6349 	butter|7075 	buyer|6273 	
buzz|7418 	cabbage|7205 	cabin|6811 	cable|7062 	cactus|5584 	cage|6574 	
