1771-10-10-en-bip39-orange-poor-orangutan-encode
abandon|7353 	ability|6840 	able|5465 	about|7175 	above|5547 	absent|7138 	
absorb|6702 	abstract|7122 	absurd|6697 	abuse|6323 	access|7464 	accident|6024 	
account|6157 	accuse|6351 	achieve|6025 	acid|5784 	acoustic|7427 	acquire|6935 	
across|5444 	action|7032 	actor|6210 	actress|7097 	actual|6216 	act|6628 	
adapt|6495 	addict|5785 	address|6881 	add|5695 	adjust|6619 	admit|7375 	
adult|5795 	advance|6903 	advice|5953 	aerobic|6453 	affair|6587 	afford|6292 	
afraid|6632 	again|7063 	agent|5698 	age|6925 	agree|6729 	ahead|6134 	
aim|6788 	airport|6431 	air|5472 	aisle|5883 	alarm|7129 	album|6471 	
alcohol|5649 	alert|7284 	alien|5486 	alley|5962 	allow|5749 	all|7157 	
almost|6293 	alone|7235 	alpha|6568 	already|6247 	also|6172 	alter|6301 	
always|6436 	amateur|7385 	amazing|5535 	among|5861 	amount|6353 	amused|6043 	
analyst|6823 	anchor|5669 	ancient|5799 	anger|6409 	angle|7191 	angry|6467 	
animal|7085 	ankle|7208 	announce|6937 	annual|6617 	another|6291 	answer|6868 	
antenna|5573 	antique|7058 	anxiety|6433 	any|6661 	apart|7136 	apology|5936 	
appear|5469 	apple|7320 	approve|5445 	april|6319 	arch|6744 	arctic|5593 	
area|6477 	arena|5802 	argue|5651 	armed|6356 	armor|5560 	army|6116 	
arm|7403 	around|5821 	arrange|7083 	arrest|5909 	arrive|6559 	arrow|7207 	
artefact|5488 	artist|6447 	artwork|5958 	art|7065 	ask|7165 	aspect|6297 	
assault|7392 	asset|5438 	assist|6887 	assume|6917 	asthma|7000 	athlete|6169 	
atom|5763 	attack|5844 	attend|5480 	attitude|6818 	attract|6516 	auction|5855 	
audit|6529 	august|7105 	aunt|7167 	author|5817 	auto|6051 	autumn|6639 	
average|6732 	avocado|7229 	avoid|7078 	awake|6160 	aware|6604 	away|6566 	
awesome|6990 	awful|7271 	awkward|6152 	axis|7409 	baby|5690 	bachelor|5652 	
bacon|7239 	badge|5781 	bag|5989 	balance|6645 	balcony|6893 	ball|5451 	
bamboo|5940 	banana|7268 	banner|6545 	barely|5458 	bargain|5501 	barrel|6286 	
bar|5897 	base|6425 	basic|6502 	basket|6263 	battle|5780 	beach|7410 	
bean|6284 	beauty|5567 	because|7127 	become|7397 	beef|6218 	before|5493 	
begin|7211 	behave|6021 	behind|6326 	believe|5434 	below|7021 	belt|5966 	
bench|6662 	benefit|6475 	best|7079 	betray|7283 	better|5525 	between|5819 	
beyond|6806 	bicycle|6012 	bid|6768 	bike|7018 	bind|6683 	biology|5925 	
bird|5699 	birth|6779 	bitter|6179 	black|5528 	blade|7027 	blame|7231 	
blanket|5846 	blast|6743 	bleak|5929 	bless|6994 	blind|7257 	blood|5984 	
blossom|6636 	blouse|5532 	blue|5433 	blur|5713 	blush|6486 	board|6203 	
boat|5594 	body|5479 	boil|5562 	bomb|5512 	bone|6402 	bonus|5923 	
book|5771 	boost|6481 	border|6011 	boring|7355 	borrow|6391 	boss|6582 	
bottom|7152 	bounce|6787 	box|7402 	boy|5505 	bracket|7266 	brain|6764 	
brand|7035 	brass|5447 	brave|6882 	bread|6597 	breeze|5971 	brick|6799 	
bridge|6359 	brief|7106 	bright|7265 	bring|6472 	brisk|5733 	broccoli|5992 	
broken|6143 	bronze|5508 	broom|5644 	brother|6837 	brown|6127 	brush|6212 	
bubble|5796 	buddy|6985 	budget|6820 	buffalo|6324 	build|6249 	bulb|6858 	
bulk|5704 	bullet|6150 	bundle|6087 	bunker|5672 	burden|6054 	burger|5742 	
burst|6718 	business|5565 	busy|5899 	bus|5511 	butter|7275 	buyer|6497 	
buzz|6611 	cabbage|5977 	cabin|7388 	cable|6601 	cactus|6883 	cage|5662 	
cake|6584 	call|5892 	calm|7246 	camera|5938 	camp|6460 	canal|7425 	
cancel|5967 	candy|6305 	cannon|6470 	canoe|6464 	canvas|7234 	canyon|5518 	
can|6306 	capable|5933 	capital|6028 	captain|7073 	carbon|6130 	card|7450 	
cargo|7308 	carpet|7345 	carry|6338 	cart|5546 	car|7370 	case|6665 	
cash|7338 	casino|6696 	castle|6522 	casual|7318 	catalog|5468 	catch|6196 	
category|7043 	cattle|7424 	cat|7411 	caught|6045 	cause|6304 	caution|5901 	
cave|6490 	ceiling|6026 	celery|7210 	cement|7033 	census|6781 	century|5648 	
cereal|6197 	certain|7111 	chair|5705 	chalk|5920 	champion|6877 	change|5957 	
chaos|6255 	chapter|6889 	charge|5910 	chase|5786 	chat|6068 	cheap|5537 	
check|6767 	cheese|6762 	chef|5893 	cherry|5522 	chest|5590 	chicken|7052 	
chief|6428 	child|5615 	chimney|6271 	choice|5663 	choose|7442 	chronic|5838 	
chuckle|7048 	chunk|7340 	churn|6015 	cigar|6946 	cinnamon|6644 	circle|6676 	
citizen|6836 	city|6001 	civil|6348 	claim|6938 	clap|7100 	clarify|7247 	
claw|6754 	clay|5457 	clean|6824 	clerk|5466 	clever|6344 	click|6165 	
client|7203 	cliff|7379 	climb|6920 	clinic|6053 	clip|6488 	clock|6031 	
clog|7317 	close|7067 	cloth|7101 	cloud|5619 	clown|7145 	club|6075 	
clump|5948 	cluster|6004 	clutch|5789 	coach|6640 	coast|6090 	coconut|5650 	
code|5541 	coffee|5616 	coil|6798 	coin|6435 	collect|7277 	color|7462 	
column|6759 	combine|6627 	come|5635 	comfort|5792 	comic|6231 	common|7329 	
company|5506 	concert|6797 	conduct|6426 	confirm|7260 	congress|6030 	connect|6998 	
consider|7115 	control|5636 	convince|5514 	cook|6411 	cool|5748 	copper|6593 	
copy|5975 	coral|5850 	core|5891 	corn|6187 	correct|7382 	cost|5513 	
cotton|6022 	couch|5794 	country|7434 	couple|7463 	course|5471 	cousin|6746 	
cover|6863 	coyote|7294 	crack|7299 	cradle|6251 	craft|5582 	cram|5474 	
crane|5973 	crash|6295 	crater|7245 	crawl|5866 	crazy|5985 	cream|6164 	
credit|5831 	creek|6731 	crew|6020 	cricket|5610 	crime|5543 	crisp|6724 	
critic|7141 	crop|6055 	cross|6334 	crouch|6813 	crowd|6376 	crucial|6984 	
cruel|6772 	cruise|6201 	crumble|7325 	crunch|7204 	crush|5640 	crystal|6641 	
cry|5886 	cube|5504 	culture|5459 	cupboard|6322 	cup|7002 	curious|6088 	
current|6972 	curtain|5857 	curve|6446 	cushion|5597 	custom|6761 	cute|7040 	
cycle|5473 	dad|7465 	damage|7417 	damp|5755 	dance|6975 	danger|6215 	
daring|7128 	dash|6330 	daughter|6795 	dawn|5531 	day|7439 	deal|6507 	
debate|5621 	debris|6343 	decade|7252 	december|6086 	decide|5830 	decline|6393 	
decorate|6556 	decrease|7371 	deer|7217 	defense|6679 	define|6415 	defy|6313 	
degree|7114 	delay|6439 	deliver|7270 	demand|6534 	demise|7185 	denial|6002 	
dentist|6546 	deny|6952 	depart|6111 	depend|7197 	deposit|7474 	depth|6880 	
deputy|7230 	derive|5498 	describe|7458 	desert|6520 	design|5812 	desk|5542 	
despair|6142 	destroy|7196 	detail|6040 	detect|6140 	develop|6693 	device|7438 	
devote|7414 	diagram|5592 	dial|5979 	diamond|5510 	diary|5737 	dice|5999 	
diesel|6360 	diet|6911 	differ|6913 	digital|5702 	dignity|6380 	dilemma|6314 	
dinner|7005 	dinosaur|7054 	direct|6635 	dirt|6536 	disagree|6995 	discover|6965 	
disease|7216 	dish|6945 	dismiss|6451 	disorder|7349 	display|6944 	distance|6855 	
divert|6810 	divide|6259 	divorce|6094 	dizzy|5769 	doctor|5524 	document|7103 	
dog|7302 	doll|5694 	dolphin|6535 	domain|5598 	donate|5600 	donkey|6219 	
donor|5658 	door|7218 	dose|6892 	double|7406 	dove|6285 	draft|6120 	
dragon|6922 	drama|7243 	drastic|7050 	draw|6430 	dream|7166 	dress|5685 	
drift|5827 	drill|6875 	drink|6109 	drip|6549 	drive|6817 	drop|6538 	
