1771-07-09-en-bip39-red-prickly-bat-encode
abandon|6296 	ability|6645 	able|5757 	about|6451 	above|5907 	absent|6026 	
absorb|7413 	abstract|7297 	absurd|5838 	abuse|5433 	access|7288 	accident|6407 	
account|6514 	accuse|5914 	achieve|6626 	acid|6322 	acoustic|6342 	acquire|7204 	
across|7368 	action|5954 	actor|5638 	actress|7313 	actual|6068 	act|6848 	
adapt|7258 	addict|7013 	address|6507 	add|5584 	adjust|7393 	admit|6804 	
adult|5951 	advance|6268 	advice|7146 	aerobic|6185 	affair|5689 	afford|6367 	
afraid|5602 	again|5823 	agent|5622 	age|5599 	agree|5798 	ahead|6510 	
aim|7347 	airport|7217 	air|6563 	aisle|7427 	alarm|7218 	album|7336 	
alcohol|5442 	alert|6162 	alien|6467 	alley|6392 	allow|7270 	all|6401 	
almost|7054 	alone|5465 	alpha|5854 	already|6905 	also|7093 	alter|5635 	
always|6544 	amateur|6790 	amazing|6958 	among|6059 	amount|7102 	amused|6211 	
analyst|7227 	anchor|5903 	ancient|6949 	anger|6639 	angle|6473 	angry|5992 	
animal|7346 	ankle|7446 	announce|6391 	annual|5953 	another|6820 	answer|5739 	
antenna|5654 	antique|7224 	anxiety|5860 	any|7047 	apart|7241 	apology|5994 	
appear|6767 	apple|6791 	approve|5783 	april|7049 	arch|6642 	arctic|6272 	
area|7378 	arena|6286 	argue|6470 	armed|5516 	armor|6275 	army|5696 	
arm|6112 	around|5995 	arrange|6662 	arrest|5582 	arrive|5592 	arrow|7033 	
artefact|5755 	artist|6090 	artwork|6983 	art|6979 	ask|5576 	aspect|6710 	
assault|6382 	asset|5790 	assist|6687 	assume|5579 	asthma|7394 	athlete|5948 	
atom|6047 	attack|6239 	attend|5468 	attitude|7334 	attract|7030 	auction|6926 	
audit|6875 	august|5740 	aunt|6840 	author|6776 	auto|7219 	autumn|6944 	
average|6556 	avocado|6263 	avoid|6818 	awake|6056 	aware|6605 	away|6888 	
awesome|6148 	awful|6945 	awkward|6832 	axis|6722 	baby|6119 	bachelor|6991 	
bacon|5595 	badge|6311 	bag|6347 	balance|5934 	balcony|6237 	ball|5437 	
bamboo|7160 	banana|6853 	banner|7094 	barely|7256 	bargain|5530 	barrel|7330 	
bar|6265 	base|5889 	basic|6447 	basket|5716 	battle|6133 	beach|7355 	
bean|5923 	beauty|5556 	because|7132 	become|6188 	beef|6450 	before|5594 	
begin|5752 	behave|5915 	behind|6656 	believe|6934 	below|7382 	belt|7468 	
bench|6031 	benefit|6988 	best|6512 	betray|5997 	better|7197 	between|7289 	
beyond|6671 	bicycle|5875 	bid|6895 	bike|5945 	bind|5721 	biology|6293 	
bird|5480 	birth|5977 	bitter|5869 	black|6814 	blade|6160 	blame|7127 	
blanket|5446 	blast|7273 	bleak|5547 	bless|7472 	blind|5607 	blood|6086 	
blossom|7305 	blouse|6812 	blue|7126 	blur|5761 	blush|6878 	board|6203 	
boat|6171 	body|6217 	boil|7373 	bomb|7353 	bone|7064 	bonus|5543 	
book|5507 	boost|5463 	border|7277 	boring|6666 	borrow|5708 	boss|7473 	
bottom|5768 	bounce|6562 	box|6874 	boy|5978 	bracket|7148 	brain|7379 	
brand|6774 	brass|6358 	brave|6847 	bread|6054 	breeze|6306 	brick|5663 	
bridge|7420 	brief|6097 	bright|5523 	bring|6371 	brisk|5521 	broccoli|5478 	
broken|5445 	bronze|6299 	broom|6471 	brother|7099 	brown|6508 	brush|6302 	
bubble|5608 	buddy|7089 	budget|5522 	buffalo|6229 	build|5623 	bulb|7318 	
bulk|6637 	bullet|6145 	bundle|7240 	bunker|5963 	burden|5572 	burger|5877 	
burst|5545 	business|6967 	busy|6775 	bus|7341 	butter|5883 	buyer|5483 	
buzz|7151 	cabbage|7278 	cabin|6444 	cable|5491 	cactus|6769 	cage|6584 	
cake|6759 	call|7352 	calm|5773 	camera|6778 	camp|7004 	canal|5946 	
cancel|5956 	candy|7044 	cannon|5526 	canoe|5736 	canvas|6780 	canyon|5697 	
can|6751 	capable|6350 	capital|7172 	captain|7212 	carbon|7440 	card|6219 	
cargo|7003 	carpet|6463 	carry|6570 	cart|6741 	car|5438 	case|6151 	
cash|5671 	casino|6681 	castle|5456 	casual|6690 	catalog|6327 	catch|5596 	
category|5999 	cattle|5531 	cat|6209 	caught|7460 	cause|6462 	caution|5771 	
cave|5534 	ceiling|6978 	celery|5549 	cement|6829 	census|6805 	century|6799 	
cereal|5606 	certain|6757 	chair|6394 	chalk|6428 	champion|5865 	change|6288 	
chaos|6861 	chapter|6731 	charge|6485 	chase|6150 	chat|6002 	cheap|6020 	
check|7092 	cheese|6264 	chef|6482 	cherry|6416 	chest|5792 	chicken|5669 	
chief|7242 	child|6483 	chimney|7390 	choice|6442 	choose|6469 	chronic|7401 	
chuckle|6108 	chunk|6648 	churn|6640 	cigar|5726 	cinnamon|7186 	circle|5892 	
citizen|6931 	city|6122 	civil|6452 	claim|5879 	clap|5772 	clarify|5672 	
claw|6489 	clay|6348 	clean|7158 	clerk|5496 	clever|5539 	click|6492 	
client|6232 	cliff|7306 	climb|7327 	clinic|5801 	clip|5802 	clock|6488 	
clog|6673 	close|6308 	cloth|6276 	cloud|6001 	clown|6960 	club|5484 	
clump|7433 	cluster|6349 	clutch|7452 	coach|6683 	coast|7027 	coconut|5787 	
code|7358 	coffee|5866 	coil|6636 	coin|6882 	collect|6885 	color|6036 	
column|6184 	combine|7232 	come|6797 	comfort|6708 	comic|6304 	common|6620 	
company|6077 	concert|5581 	conduct|5589 	confirm|7037 	congress|6557 	connect|6254 	
consider|6535 	control|7180 	convince|6823 	cook|7381 	cool|6592 	copper|5528 	
copy|5646 	coral|6198 	core|5461 	corn|6136 	correct|6682 	cost|6947 	
cotton|5649 	couch|7434 	country|7157 	couple|6245 	course|6850 	cousin|6524 	
cover|6194 	coyote|6440 	crack|6997 	cradle|5537 	craft|7152 	cram|6116 	
crane|5553 	crash|5645 	crater|6202 	crawl|6542 	crazy|5906 	cream|5782 	
credit|5888 	creek|6010 	crew|6042 	cricket|6904 	crime|6740 	crisp|7320 	
critic|5974 	crop|7040 	cross|7145 	crouch|5973 	crowd|5984 	crucial|7203 	
cruel|6503 	cruise|5711 	crumble|5712 	crunch|6972 	crush|5498 	crystal|7421 	
cry|6887 	cube|6908 	culture|5648 	cupboard|6928 	cup|6516 	curious|6517 	
current|7076 	curtain|6857 	curve|6271 	cushion|6260 	custom|5850 	cute|6717 	
cycle|7087 	dad|7333 	damage|7477 	damp|6007 	dance|6976 	danger|6069 	
daring|6037 	dash|6654 	daughter|6025 	dawn|5871 	day|7096 	deal|5508 	
debate|5435 	debris|6041 	decade|5919 	december|7250 	decide|5514 	decline|6103 	
decorate|6300 	decrease|6067 	deer|5703 	defense|7404 	define|6943 	defy|7249 	
degree|5912 	delay|5538 	deliver|7340 	demand|6750 	demise|5846 	denial|6725 	
dentist|5631 	deny|5991 	depart|5781 	depend|5944 	deposit|7462 	depth|5574 	
deputy|5550 	derive|6838 	describe|5529 	desert|5532 	design|7005 	desk|7458 	
despair|6028 	destroy|6688 	detail|6635 	detect|7450 	develop|6395 	device|5441 	
devote|5657 	diagram|7292 	dial|5477 	diamond|6082 	diary|6631 	dice|5676 	
diesel|7018 	diet|5462 	differ|7130 	digital|5818 	dignity|5819 	dilemma|6141 	
dinner|7161 	dinosaur|7021 	direct|5940 	dirt|5732 	disagree|6423 	discover|5432 	
disease|7031 	dish|6289 	dismiss|7042 	disorder|5505 	display|5895 	distance|6561 	
divert|6546 	divide|5810 	divorce|6159 	dizzy|6670 	doctor|6795 	document|6421 	
dog|5587 	doll|5705 	dolphin|6154 	domain|5633 	donate|7181 	donkey|5786 	
donor|6050 	door|5591 	dose|7032 	double|5862 	dove|6985 	draft|6822 	
dragon|6441 	drama|6166 	drastic|6987 	draw|6803 	dream|6256 	dress|5560 	
drift|7383 	drill|5829 	drink|6515 	drip|5500 	drive|6748 	drop|7140 	
drum|5451 	dry|6554 	duck|7041 	dumb|5791 	dune|7074 	during|6998 	
dust|6244 	dutch|7454 	duty|5678 	dwarf|7466 	dynamic|7356 	eager|5709 	
eagle|5541 	early|6623 	earn|5950 	earth|6749 	easily|7423 	east|6111 	
easy|7233 	echo|7002 	ecology|6223 	economy|6860 	edge|6320 	edit|7283 	
educate|5784 	effort|5876 	egg|6798 	eight|7362 	either|5695 	elbow|7082 	
elder|6929 	electric|7317 	elegant|6418 	element|7097 	elephant|7029 	elevator|5795 	
