1771-11-09-en-bip39-green-scary-panda-encode
abandon|7425 	ability|6760 	able|6552 	about|6943 	above|5712 	absent|6070 	
absorb|7357 	abstract|5493 	absurd|6181 	abuse|7237 	access|5892 	accident|6802 	
account|7213 	accuse|6298 	achieve|5668 	acid|6207 	acoustic|6383 	acquire|6428 	
across|6959 	action|6365 	actor|5576 	actress|5952 	actual|5874 	act|5592 	
adapt|6891 	addict|5718 	address|7171 	add|7139 	adjust|5484 	admit|6929 	
adult|5949 	advance|6403 	advice|7197 	aerobic|6932 	affair|7125 	afford|6481 	
afraid|7193 	again|7424 	agent|6418 	age|5985 	agree|5960 	ahead|6893 	
aim|6877 	airport|5782 	air|5461 	aisle|5920 	alarm|5821 	album|6744 	
alcohol|6964 	alert|7383 	alien|6568 	alley|6033 	allow|7263 	all|5915 	
almost|6275 	alone|6325 	alpha|6939 	already|6342 	also|6520 	alter|5844 	
always|6324 	amateur|6622 	amazing|5555 	among|6667 	amount|7454 	amused|7308 	
analyst|7331 	anchor|5595 	ancient|5903 	anger|6024 	angle|7069 	angry|6635 	
animal|6112 	ankle|5735 	announce|5967 	annual|6506 	another|5891 	answer|6096 	
antenna|6789 	antique|6147 	anxiety|6681 	any|6847 	apart|5447 	apology|6445 	
appear|5870 	apple|5653 	approve|5444 	april|7345 	arch|5661 	arctic|6442 	
area|6407 	arena|6157 	argue|7067 	armed|5771 	armor|6378 	army|7028 	
arm|5601 	around|7034 	arrange|6476 	arrest|6456 	arrive|6394 	arrow|7439 	
artefact|6473 	artist|5524 	artwork|6474 	art|6547 	ask|5759 	aspect|6293 	
assault|5623 	asset|5665 	assist|5479 	assume|6966 	asthma|6188 	athlete|6134 	
atom|6647 	attack|6454 	attend|5437 	attitude|7322 	attract|7041 	auction|6247 	
audit|5589 	august|7422 	aunt|6314 	author|5797 	auto|7412 	autumn|5442 	
average|6992 	avocado|7106 	avoid|6529 	awake|6348 	aware|5839 	away|7130 	
awesome|5454 	awful|5809 	awkward|6972 	axis|6806 	baby|5818 	bachelor|7474 	
bacon|7274 	badge|7227 	bag|7057 	balance|6511 	balcony|6654 	ball|5877 	
bamboo|6421 	banana|6127 	banner|5838 	barely|6643 	bargain|7411 	barrel|6541 	
bar|6947 	base|6216 	basic|7152 	basket|6509 	battle|6946 	beach|6398 	
bean|7174 	beauty|7478 	because|5492 	become|7418 	beef|7140 	before|6148 	
begin|6572 	behave|6408 	behind|7090 	believe|5904 	below|5750 	belt|7060 	
bench|6094 	benefit|6401 	best|6614 	betray|5552 	better|6813 	between|5604 	
beyond|5561 	bicycle|7441 	bid|7343 	bike|6014 	bind|6663 	biology|6184 	
bird|6587 	birth|7300 	bitter|5618 	black|7150 	blade|5642 	blame|6341 	
blanket|6432 	blast|7351 	bleak|5941 	bless|6095 	blind|6880 	blood|5554 	
blossom|6671 	blouse|6080 	blue|6502 	blur|7366 	blush|5819 	board|5441 	
boat|7307 	body|6105 	boil|5802 	bomb|5616 	bone|5794 	bonus|7326 	
book|6996 	boost|5932 	border|6196 	boring|6988 	borrow|6195 	boss|6505 	
bottom|7432 	bounce|6422 	box|5602 	boy|6054 	bracket|5451 	brain|7332 	
brand|7094 	brass|6900 	brave|7284 	bread|6734 	breeze|6143 	brick|6715 	
bridge|6434 	brief|7120 	bright|6732 	bring|5931 	brisk|6477 	broccoli|5770 	
broken|5900 	bronze|6714 	broom|5597 	brother|6886 	brown|6571 	brush|5850 	
bubble|7339 	buddy|5483 	budget|5647 	buffalo|6449 	build|6290 	bulb|6533 	
bulk|5585 	bullet|6965 	bundle|6393 	bunker|5722 	burden|5723 	burger|6634 	
burst|5812 	business|7400 	busy|5511 	bus|6239 	butter|5798 	buyer|5596 	
buzz|5507 	cabbage|5448 	cabin|5800 	cable|6786 	cactus|6866 	cage|6287 	
cake|5571 	call|7203 	calm|5433 	camera|6252 	camp|6478 	canal|5851 	
cancel|7327 	candy|6826 	cannon|6597 	canoe|5710 	canvas|6918 	canyon|6917 	
can|6838 	capable|7386 	capital|6038 	captain|7124 	carbon|5474 	card|7033 	
cargo|5692 	carpet|7154 	carry|5744 	cart|7416 	car|6234 	case|6090 	
cash|6318 	casino|6022 	castle|7436 	casual|5909 	catalog|6723 	catch|7173 	
category|6706 	cattle|5762 	cat|5895 	caught|5717 	cause|5583 	caution|6466 	
cave|5505 	ceiling|7257 	celery|5481 	cement|5948 	census|7208 	century|7405 	
cereal|6008 	certain|5695 	chair|6426 	chalk|6957 	champion|5686 	change|6023 	
