1771-01-20-en-bip39-orange-repulsive-whale-encode
abandon|5433 	ability|7372 	able|5747 	about|5690 	above|5773 	absent|7309 	
absorb|7301 	abstract|5451 	absurd|5745 	abuse|6836 	access|7293 	accident|7450 	
account|5467 	accuse|5639 	achieve|6314 	acid|6311 	acoustic|7281 	acquire|5886 	
across|6936 	action|6976 	actor|5552 	actress|6647 	actual|6575 	act|6009 	
adapt|5920 	addict|7241 	address|6783 	add|5965 	adjust|6946 	admit|6040 	
adult|7433 	advance|5530 	advice|5698 	aerobic|6878 	affair|7168 	afford|6628 	
afraid|5466 	again|6749 	agent|6017 	age|5923 	agree|7451 	ahead|6511 	
aim|7311 	airport|7039 	air|6491 	aisle|6801 	alarm|6261 	album|5614 	
alcohol|5686 	alert|6492 	alien|5585 	alley|7427 	allow|5753 	all|5784 	
almost|6371 	alone|5869 	alpha|6830 	already|6278 	also|5669 	alter|7325 	
always|6884 	amateur|5836 	amazing|6580 	among|6842 	amount|6210 	amused|7256 	
analyst|5485 	anchor|7246 	ancient|6798 	anger|6905 	angle|5904 	angry|6476 	
animal|7426 	ankle|6454 	announce|7385 	annual|7139 	another|5830 	answer|7308 	
antenna|5656 	antique|6948 	anxiety|6184 	any|7412 	apart|6743 	apology|5967 	
appear|7052 	apple|5748 	approve|6326 	april|7022 	arch|7422 	arctic|5733 	
area|6448 	arena|5873 	argue|6050 	armed|6101 	armor|5998 	army|5514 	
arm|5542 	around|5707 	arrange|7171 	arrest|5665 	arrive|7438 	arrow|7027 	
artefact|5483 	artist|6823 	artwork|7163 	art|5997 	ask|6715 	aspect|6360 	
assault|5539 	asset|6265 	assist|6668 	assume|7088 	asthma|6677 	athlete|6934 	
atom|6964 	attack|6106 	attend|6737 	attitude|7160 	attract|5935 	auction|6411 	
audit|6298 	august|5911 	aunt|6306 	author|6672 	auto|7449 	autumn|5955 	
average|7180 	avocado|6768 	avoid|7212 	awake|5551 	aware|5575 	away|5647 	
awesome|6169 	awful|5672 	awkward|6339 	axis|5538 	baby|7367 	bachelor|5522 	
bacon|5786 	badge|5722 	bag|7221 	balance|7388 	balcony|7063 	ball|5576 	
bamboo|6022 	banana|5676 	banner|6281 	barely|6603 	bargain|6194 	barrel|5682 	
bar|6787 	base|5432 	basic|6037 	basket|7073 	battle|6072 	beach|6756 	
bean|7187 	beauty|6581 	because|5885 	become|5661 	beef|5890 	before|5505 	
begin|6578 	behave|5832 	behind|5940 	believe|6084 	below|7454 	belt|6064 	
bench|6185 	benefit|6309 	best|7324 	betray|7061 	better|7453 	between|6806 	
beyond|7138 	bicycle|7245 	bid|5750 	bike|6539 	bind|5986 	biology|5709 	
bird|7315 	birth|5926 	bitter|6621 	black|6606 	blade|5749 	blame|5685 	
blanket|6612 	blast|6041 	bleak|6559 	bless|6153 	blind|5510 	blood|6985 	
blossom|5458 	blouse|6956 	blue|7446 	blur|6370 	blush|7310 	board|6643 	
boat|5449 	body|6082 	boil|5719 	bomb|5493 	bone|6053 	bonus|6940 	
book|6750 	boost|7468 	border|6720 	boring|5752 	borrow|5478 	boss|6867 	
bottom|5595 	bounce|5976 	box|5532 	boy|5643 	bracket|5679 	brain|6186 	
brand|7370 	brass|6547 	brave|6788 	bread|6841 	breeze|6751 	brick|5653 	
bridge|6938 	brief|6607 	bright|6863 	bring|6473 	brisk|5985 	broccoli|6226 	
broken|7418 	bronze|5807 	broom|7091 	brother|6563 	brown|6091 	brush|5793 	
bubble|5558 	buddy|7017 	budget|6330 	buffalo|7199 	build|5893 	bulb|5810 	
