1771-08-27-en-bip39-white-delightful-sheep-encode
abandon|6089 	ability|6946 	able|5746 	about|7342 	above|5655 	absent|6832 	
absorb|6214 	abstract|6033 	absurd|5938 	abuse|5711 	access|6847 	accident|5712 	
account|6788 	accuse|5666 	achieve|5708 	acid|6364 	acoustic|6308 	acquire|5441 	
across|5454 	action|6528 	actor|5989 	actress|7215 	actual|5822 	act|6582 	
adapt|6300 	addict|7451 	address|5587 	add|6974 	adjust|6997 	admit|6382 	
adult|6436 	advance|7276 	advice|6836 	aerobic|6916 	affair|6658 	afford|6276 	
afraid|5623 	again|6114 	agent|5578 	age|6426 	agree|7140 	ahead|6876 	
aim|6442 	airport|6318 	air|6886 	aisle|5931 	alarm|5585 	album|6438 	
alcohol|6764 	alert|5455 	alien|6740 	alley|5630 	allow|6290 	all|5467 	
almost|6405 	alone|6525 	alpha|6408 	already|6395 	also|6594 	alter|5594 	
always|5556 	amateur|6926 	amazing|5824 	among|6719 	amount|7118 	amused|5620 	
analyst|6346 	anchor|5653 	ancient|5900 	anger|6237 	angle|6613 	angry|6991 	
animal|5827 	ankle|7268 	announce|7043 	annual|6164 	another|5974 	answer|6769 	
antenna|5663 	antique|7033 	anxiety|6840 	any|5805 	apart|7203 	apology|6352 	
appear|7105 	apple|7330 	approve|6585 	april|7093 	arch|6050 	arctic|5436 	
area|5852 	arena|5584 	argue|6206 	armed|7424 	armor|6968 	army|7477 	
arm|6191 	around|6097 	arrange|6370 	arrest|6498 	arrive|6144 	arrow|5881 	
artefact|5740 	artist|6130 	artwork|7453 	art|6333 	ask|6533 	aspect|6831 	
assault|5490 	asset|5986 	assist|5677 	assume|6899 	asthma|5792 	athlete|6435 	
atom|5614 	attack|5761 	attend|6146 	attitude|6686 	attract|7159 	auction|6925 	
audit|7465 	august|7250 	aunt|5750 	author|5781 	auto|6380 	autumn|7265 	
average|7056 	avocado|6181 	avoid|6267 	awake|5871 	aware|7132 	away|6284 	
awesome|7207 	awful|5699 	awkward|6912 	axis|7452 	baby|5540 	bachelor|5847 	
bacon|5876 	badge|5748 	bag|7323 	balance|5886 	balcony|7296 	ball|5936 	
bamboo|5569 	banana|7073 	banner|5557 	barely|5493 	bargain|6586 	barrel|6650 	
bar|5953 	base|6060 	basic|7328 	basket|7206 	battle|5889 	beach|7039 	
bean|6183 	beauty|7348 	because|6646 	become|6513 	beef|6707 	before|6429 	
begin|7263 	behave|6159 	behind|7442 	believe|5639 	below|5579 	belt|6731 	
bench|5517 	benefit|7217 	best|6866 	betray|6965 	better|5813 	between|6589 	
beyond|5445 	bicycle|6815 	bid|6398 	bike|7383 	bind|5671 	biology|7089 	
bird|5662 	birth|5565 	bitter|6984 	black|5465 	blade|5682 	blame|7267 	
blanket|5752 	blast|6952 	bleak|6162 	bless|6495 	blind|7211 	blood|6920 	
blossom|5714 	blouse|7233 	blue|5492 	blur|7385 	blush|7227 	board|6674 	
boat|6012 	body|7243 	boil|6455 	bomb|6215 	bone|6199 	bonus|7459 	
book|7310 	boost|6923 	border|6243 	boring|5501 	borrow|7138 	boss|7249 	
bottom|7284 	bounce|7170 	box|5634 	boy|6735 	bracket|7365 	brain|6279 	
brand|5616 	brass|7464 	brave|6158 	bread|5590 	breeze|5829 	brick|7454 	
bridge|6453 	brief|7223 	bright|6481 	bring|5472 	brisk|7135 	broccoli|5801 	
broken|7412 	bronze|7246 	broom|6185 	brother|7462 	brown|5446 	brush|5502 	
bubble|6829 	buddy|6069 	budget|6384 	buffalo|6906 	build|6123 	bulb|5627 	
bulk|6386 	bullet|5872 	bundle|5599 	bunker|6862 	burden|6195 	burger|6663 	
burst|5466 	business|5909 	busy|6532 	bus|6391 	butter|5571 	buyer|5531 	
buzz|6240 	cabbage|6721 	cabin|7404 	cable|6941 	cactus|6632 	cage|7312 	
cake|5841 	call|7420 	calm|5610 	camera|6066 	camp|7186 	canal|6365 	
cancel|5532 	candy|5500 	cannon|6099 	canoe|6514 	canvas|6878 	canyon|7065 	
can|7456 	capable|6571 	capital|5440 	captain|5535 	carbon|6612 	card|5458 	
cargo|6665 	carpet|6931 	carry|5533 	cart|6086 	car|6255 	case|6274 	
cash|5542 	casino|5506 	castle|5479 	casual|7473 	catalog|7145 	catch|5771 	
category|6222 	cattle|5925 	cat|6910 	caught|5509 	cause|6076 	caution|7012 	
cave|6326 	ceiling|6491 	celery|7457 	cement|6091 	census|5522 	century|7414 	
cereal|5684 	certain|6896 	chair|6497 	chalk|5468 	champion|7327 	change|6281 	
chaos|6233 	chapter|6306 	charge|5843 	chase|7369 	chat|5818 	cheap|7115 	
check|5481 	cheese|5838 	chef|7293 	cherry|7275 	chest|6055 	chicken|6901 	
chief|6017 	child|5546 	chimney|7245 	choice|6127 	choose|7062 	chronic|6648 	
chuckle|6064 	chunk|6071 	churn|7015 	cigar|6959 	cinnamon|5947 	circle|6978 	
citizen|6748 	city|6301 	civil|6888 	claim|6523 	clap|5643 	clarify|6031 	
claw|5656 	clay|6362 	clean|5689 	clerk|7315 	clever|6154 	click|6122 	
client|6639 	cliff|7394 	climb|6422 	clinic|6460 	clip|5895 	clock|7098 	
clog|5985 	close|6776 	cloth|5635 	cloud|5767 	clown|7126 	club|6593 	
clump|6205 	cluster|5736 	clutch|5935 	coach|7341 	coast|6288 	coconut|6452 	
code|7290 	coffee|6321 	coil|5642 	coin|6030 	collect|6359 	color|6415 	
column|5816 	combine|5952 	come|6793 	comfort|6644 	comic|6643 	common|6883 	
company|5649 	concert|6601 	conduct|5474 	confirm|6369 	congress|6631 	connect|7079 	
consider|6534 	control|5609 	convince|6630 	cook|7278 	cool|7204 	copper|7185 	
copy|5999 	coral|7075 	core|7441 	corn|6073 	correct|6433 	cost|5776 	
cotton|6291 	couch|6924 	country|5717 	couple|7242 	course|5722 	cousin|5544 	
cover|5957 	coyote|6423 	crack|5799 	cradle|7202 	craft|6671 	cram|5503 	
crane|6554 	crash|5591 	crater|6327 	crawl|6235 	crazy|6539 	cream|5485 	
credit|7167 	creek|6505 	crew|6001 	cricket|7260 	crime|7295 	crisp|5675 	
critic|7244 	crop|7048 	cross|5729 	crouch|7345 	crowd|7361 	crucial|5619 	
cruel|6779 	cruise|5789 	crumble|7032 	crunch|7028 	crush|7095 	crystal|5965 	
cry|6434 	cube|6070 	culture|6657 	cupboard|5633 	cup|5603 	curious|7274 	
current|5583 	curtain|6696 	curve|6194 	cushion|5564 	custom|5464 	cute|5525 	
cycle|6226 	dad|7415 	damage|5491 	damp|6295 	dance|6703 	danger|7350 	
daring|5471 	dash|7353 	daughter|7046 	dawn|6891 	day|6848 	deal|7299 	
debate|7478 	debris|7114 	decade|6535 	december|6966 	decide|7326 	decline|6125 	
decorate|6271 	decrease|7380 	deer|7005 	defense|7304 	define|5882 	defy|5507 	
degree|6889 	delay|6324 	deliver|6138 	demand|5950 	demise|7130 	denial|6044 	
dentist|6957 	deny|6057 	depart|5737 	depend|6111 	deposit|6774 	depth|6928 	
deputy|7014 	derive|6404 	describe|7004 	desert|5896 	design|6332 	desk|6193 	
despair|7238 	destroy|5912 	detail|6794 	detect|5914 	develop|7017 	device|5551 	
devote|6988 	diagram|6381 	dial|5518 	diamond|5665 	diary|5747 	dice|6182 	
diesel|7364 	diet|6245 	differ|5778 	digital|5835 	dignity|6413 	dilemma|5777 	
dinner|6299 	dinosaur|7077 	direct|6679 	dirt|6881 	disagree|6218 	discover|5691 	
disease|5618 	dish|6949 	dismiss|5494 	disorder|7060 	display|7092 	distance|6767 	
divert|7251 	divide|7053 	divorce|6038 	dizzy|5572 	doctor|5543 	document|5732 	
dog|6444 	doll|6466 	dolphin|7258 	domain|7436 	donate|5981 	donkey|5858 	
donor|6350 	door|6552 	dose|5658 	double|7377 	dove|6990 	draft|5605 	
dragon|6163 	drama|6503 	drastic|5856 	draw|7340 	dream|6710 	dress|6569 	
drift|5448 	drill|5673 	drink|6140 	drip|5707 	drive|6115 	drop|6616 	
drum|7247 	dry|6109 	duck|5902 	dumb|7461 	dune|7337 	during|7000 	
dust|5944 	dutch|7308 	duty|6397 	dwarf|5705 	dynamic|5547 	eager|6943 	
eagle|5897 	early|7463 	earn|5607 	earth|5958 	easily|5629 	east|6171 	
easy|5913 	echo|7347 	ecology|7133 	economy|5910 	edge|5760 	edit|6082 	
educate|7430 	effort|7059 	egg|5769 	eight|5683 	either|7122 	elbow|6053 	
elder|6403 	electric|5438 	elegant|6602 	element|6389 	elephant|6192 	elevator|7169 	
elite|5641 	else|7086 	embark|5733 	embody|7285 	embrace|5971 	emerge|5622 	
emotion|6236 	employ|6231 	empower|6662 	empty|7176 	enable|5693 	enact|6947 	
endless|6672 	endorse|6792 	end|7049 	enemy|5654 	energy|6627 	enforce|6958 	
engage|6268 	engine|5661 	enhance|5456 	enjoy|5869 	enlist|6337 	enough|6484 	
enrich|6275 	enroll|6720 	ensure|6254 	enter|6751 	entire|5611 	entry|5878 	
envelope|5710 	episode|7421 	equal|6855 	equip|5657 	erase|5992 	era|7359 	
erode|7438 	erosion|6642 	error|7107 	erupt|7031 	escape|6996 	essay|5830 	
essence|6652 	estate|6150 	eternal|7078 	ethics|7396 	evidence|6629 	evil|5934 	
evoke|6208 	evolve|7181 	exact|6143 	example|5739 	excess|5915 	exchange|6821 	
excite|6002 	exclude|6399 	excuse|7139 	execute|6357 	exercise|5929 	exhaust|5444 	
exhibit|6507 	exile|6954 	exist|6062 	exit|7208 	exotic|5982 	expand|7003 	
expect|6026 	expire|5804 	explain|7200 	expose|6763 	express|6562 	extend|6463 	
extra|5721 	eyebrow|6647 	eye|5945 	fabric|5832 	face|5678 	faculty|5523 	
fade|5780 	faint|5483 	faith|5888 	fall|5632 	false|6786 	fame|7189 	
family|5512 	famous|6201 	fancy|7104 	fantasy|6366 	fan|6035 	farm|6323 	
fashion|7216 	fatal|6409 	father|5625 	fatigue|5821 	fat|5631 	fault|7090 	
favorite|5755 	feature|5784 	february|7178 	federal|5580 	feed|5526 	feel|6368 	
fee|5681 	female|6746 	fence|5987 	festival|6217 	fetch|7423 	fever|6480 	
few|6344 	fiber|6063 	fiction|5449 	field|6309 	figure|6752 	file|5495 	
film|7382 	filter|5859 	final|7447 	find|5442 	fine|6148 	finger|7195 	
finish|7386 	fire|6699 	firm|7389 	first|7399 	fiscal|5786 	fish|6998 	
fitness|6013 	fit|7237 	fix|7435 	flag|7407 	flame|5891 	flash|5617 	
flat|5694 	flavor|5928 	flee|6733 	flight|7356 	flip|5477 	float|6468 	
flock|5883 	floor|7229 	flower|6431 	fluid|6428 	flush|6595 	fly|5788 	
foam|5638 	focus|6051 	fog|6437 	foil|5951 	fold|5800 	follow|7281 	
food|7387 	foot|5899 	force|7372 	forest|6448 	forget|6258 	fork|5628 	
