1771-08-22-en-bip39-purple-tender-dragonfly-encode
abandon|6630 	ability|7408 	able|5638 	about|6719 	above|6060 	absent|6000 	
absorb|6844 	abstract|6010 	absurd|7277 	abuse|7126 	access|6988 	accident|6946 	
account|6311 	accuse|5453 	achieve|6296 	acid|5506 	acoustic|6422 	acquire|6917 	
across|7207 	action|6808 	actor|7234 	actress|5632 	actual|6700 	act|6012 	
adapt|6629 	addict|5918 	address|5802 	add|5922 	adjust|6611 	admit|6739 	
adult|5874 	advance|5645 	advice|6801 	aerobic|6885 	affair|6615 	afford|7048 	
afraid|7452 	again|6178 	agent|6125 	age|6562 	agree|7249 	ahead|6411 	
aim|7425 	airport|7024 	air|5586 	aisle|7021 	alarm|6483 	album|6647 	
alcohol|6740 	alert|6089 	alien|7197 	alley|5469 	allow|7035 	all|5482 	
almost|5745 	alone|6600 	alpha|6157 	already|6981 	also|5721 	alter|7148 	
always|5462 	amateur|6313 	amazing|7062 	among|7188 	amount|5836 	amused|7022 	
analyst|6362 	anchor|7070 	ancient|6982 	anger|7198 	angle|7279 	angry|6907 	
animal|5704 	ankle|6404 	announce|5464 	annual|7101 	another|7082 	answer|6051 	
antenna|5654 	antique|5972 	anxiety|6893 	any|7215 	apart|6052 	apology|7079 	
appear|6254 	apple|6290 	approve|6655 	april|6732 	arch|6428 	arctic|5646 	
area|5568 	arena|6609 	argue|7076 	armed|5432 	armor|5610 	army|7463 	
arm|6781 	around|5820 	arrange|5766 	arrest|6947 	arrive|6560 	arrow|5675 	
artefact|5768 	artist|5999 	artwork|5521 	art|5915 	ask|7331 	aspect|6200 	
assault|6431 	asset|6041 	assist|6720 	assume|7345 	asthma|6990 	athlete|5618 	
atom|6070 	attack|7344 	attend|6301 	attitude|6737 	attract|6122 	auction|6584 	
audit|7100 	august|7209 	aunt|6780 	author|5683 	auto|6263 	autumn|6865 	
average|6132 	avocado|6105 	avoid|5529 	awake|6639 	aware|7458 	away|6697 	
awesome|5488 	awful|6787 	awkward|6069 	axis|6516 	baby|6854 	bachelor|6453 	
bacon|5935 	badge|6696 	bag|6653 	balance|5712 	balcony|7005 	ball|7479 	
bamboo|6812 	banana|5475 	banner|7165 	barely|6521 	bargain|6956 	barrel|7294 	
bar|6728 	base|5807 	basic|7025 	basket|6307 	battle|6245 	beach|6218 	
bean|6904 	beauty|7332 	because|7434 	become|6505 	beef|5787 	before|7329 	
begin|5443 	behave|6980 	behind|6659 	believe|5957 	below|7132 	belt|6775 	
