1771-12-31-en-bip39-blue-distinct-bison-encode
abandon|5777 	ability|6986 	able|7247 	about|6217 	above|6572 	absent|6109 	
absorb|6539 	abstract|6843 	absurd|7333 	abuse|5768 	access|5497 	accident|7413 	
account|5783 	accuse|6074 	achieve|5608 	acid|6661 	acoustic|7465 	acquire|7128 	
across|5734 	action|6574 	actor|7242 	actress|6997 	actual|6045 	act|6035 	
adapt|6203 	addict|6817 	address|7073 	add|5919 	adjust|6554 	admit|6962 	
adult|6914 	advance|7255 	advice|6653 	aerobic|6630 	affair|5574 	afford|6608 	
afraid|6446 	again|5893 	agent|7360 	age|6891 	agree|5807 	ahead|5925 	
aim|5581 	airport|7446 	air|6307 	aisle|5702 	alarm|6508 	album|6053 	
alcohol|6484 	alert|7177 	alien|7405 	alley|6955 	allow|5837 	all|5495 	
almost|6658 	alone|6060 	alpha|5725 	already|5973 	also|5911 	alter|6642 	
always|5451 	amateur|6001 	amazing|7398 	among|6577 	amount|7461 	amused|6694 	
analyst|6422 	anchor|5640 	ancient|6683 	anger|6502 	angle|6993 	angry|7212 	
animal|6347 	ankle|6887 	announce|7205 	annual|6851 	another|5530 	answer|6825 	
antenna|5514 	antique|6967 	anxiety|5448 	any|5551 	apart|6816 	apology|6278 	
appear|6388 	apple|5995 	approve|5613 	april|5846 	arch|6208 	arctic|6704 	
area|5683 	arena|6974 	argue|7201 	armed|6856 	armor|5436 	army|5590 	
arm|7041 	around|5877 	arrange|5471 	arrest|6445 	arrive|7119 	arrow|6287 	
artefact|6055 	artist|6500 	artwork|6158 	art|6942 	ask|6657 	aspect|7074 	
assault|7268 	asset|5568 	assist|6519 	assume|5784 	asthma|6403 	athlete|7064 	
atom|5626 	attack|6068 	attend|6981 	attitude|6205 	attract|6520 	auction|6638 	
audit|5815 	august|5618 	aunt|5586 	author|6283 	auto|6999 	autumn|6951 	
average|7095 	avocado|6716 	avoid|6949 	awake|6084 	aware|6214 	away|6306 	
awesome|6956 	awful|6025 	awkward|5537 	axis|6395 	baby|7336 	bachelor|6553 	
bacon|6495 	badge|6401 	bag|6102 	balance|7258 	balcony|5715 	ball|6632 	
bamboo|6012 	banana|7278 	banner|6607 	barely|6163 	bargain|6371 	barrel|7371 	
bar|7091 	base|7025 	basic|5984 	basket|7011 	battle|7050 	beach|7188 	
bean|5833 	beauty|6309 	because|7420 	become|6169 	beef|7113 	before|6204 	
begin|7129 	behave|5538 	behind|5965 	believe|5791 	below|5950 	belt|7390 	
bench|7228 	benefit|6364 	best|6172 	betray|7181 	better|7309 	between|6024 	
beyond|5685 	bicycle|6823 	bid|6795 	bike|6010 	bind|5916 	biology|6121 	
bird|6078 	birth|6801 	bitter|7068 	black|5520 	blade|6356 	blame|6233 	
blanket|6054 	blast|6225 	bleak|6329 	bless|5817 	blind|6220 	blood|6219 	
blossom|6722 	blouse|5806 	blue|5690 	blur|6201 	blush|6284 	board|6236 	
boat|7365 	body|5730 	boil|6332 	bomb|5909 	bone|6119 	bonus|6234 	
book|7104 	boost|7204 	border|6627 	boring|5952 	borrow|5579 	boss|6301 	
bottom|6273 	bounce|6698 	box|6783 	boy|5486 	bracket|7197 	brain|6076 	
brand|7098 	brass|6370 	brave|5887 	bread|6922 	breeze|5473 	brick|5818 	
bridge|7324 	brief|6617 	bright|5745 	bring|7397 	brisk|5801 	broccoli|5758 	
broken|5678 	bronze|5559 	broom|6969 	brother|6391 	brown|5880 	brush|5493 	
bubble|5645 	buddy|6719 	budget|6400 	buffalo|5596 	build|6556 	bulb|7424 	
bulk|7243 	bullet|6019 	bundle|6062 	bunker|6077 	burden|6679 	burger|6790 	
burst|6779 	business|6597 	busy|5996 	bus|6337 	butter|5782 	buyer|6586 	
buzz|5552 	cabbage|5665 	cabin|6937 	cable|5480 	cactus|7456 	cage|7383 	
cake|7172 	call|6459 	calm|6868 	camera|5465 	camp|6857 	canal|6437 	
cancel|6730 	candy|6075 	cannon|7422 	canoe|7132 	canvas|5598 	canyon|6883 	
can|7120 	capable|7441 	capital|6624 	captain|6343 	carbon|7131 	card|7473 	
cargo|5926 	carpet|5625 	carry|5560 	cart|5664 	car|5885 	case|6858 	
cash|6659 	casino|6682 	castle|7199 	casual|6701 	catalog|6162 	catch|7016 	
category|7245 	cattle|6050 	cat|6242 	caught|6463 	cause|5831 	caution|7423 	
cave|5517 	ceiling|6533 	celery|5454 	cement|5565 	census|6591 	century|6393 	
cereal|5705 	certain|6150 	chair|6546 	chalk|6656 	champion|6469 	change|6059 	
chaos|5713 	chapter|5469 	charge|6137 	chase|6373 	chat|5627 	cheap|5723 	
check|7366 	cheese|7126 	chef|6380 	cherry|6295 	chest|5587 	chicken|5991 	
chief|7319 	child|6455 	chimney|7138 	choice|6397 	choose|7379 	chronic|7148 	
chuckle|6129 	chunk|6346 	churn|6619 	cigar|6946 	cinnamon|6834 	circle|6720 	
citizen|7194 	city|6721 	civil|6649 	claim|6894 	clap|6042 	clarify|7381 	
claw|7024 	clay|6976 	clean|6963 	clerk|6563 	clever|7049 	click|5860 	
client|5767 	cliff|6483 	climb|7032 	clinic|5434 	clip|7234 	clock|6623 	
clog|5773 	close|7191 	cloth|5453 	cloud|5641 	clown|6989 	club|6073 	
clump|6311 	cluster|7435 	clutch|6747 	coach|6633 	coast|6381 	coconut|7081 	
code|5787 	coffee|6451 	coil|5557 	coin|6918 	collect|7036 	color|6691 	
column|6950 	combine|6579 	come|5437 	comfort|7361 	comic|6479 	common|5708 	
company|5979 	concert|6049 	conduct|6754 	confirm|7454 	congress|7026 	connect|6970 	
consider|5838 	control|5841 	convince|5756 	cook|6854 	cool|5951 	copper|5804 	
copy|5691 	coral|5790 	core|5604 	corn|6147 	correct|7168 	cost|6606 	
cotton|6139 	couch|5458 	country|6116 	couple|7124 	course|6112 	cousin|5848 	
cover|7082 	coyote|6973 	crack|6609 	cradle|6126 	craft|5739 	cram|7358 	
crane|5652 	crash|7380 	crater|6440 	crawl|7013 	crazy|7459 	cream|6744 	
credit|6194 	creek|7244 	crew|5656 	cricket|5624 	crime|7276 	crisp|5518 	
critic|5532 	crop|6086 	cross|6629 	crouch|6897 	crowd|6923 	crucial|6861 	
cruel|6545 	cruise|6491 	crumble|5961 	crunch|5714 	crush|7457 	crystal|7392 	
cry|5488 	cube|5487 	culture|6300 	cupboard|6886 	cup|5710 	curious|7262 	
current|6573 	curtain|6673 	curve|6780 	cushion|5529 	custom|5577 	cute|6034 	
cycle|5635 	dad|6718 	damage|6812 	damp|5927 	dance|5868 	danger|5513 	
daring|6288 	dash|7451 	daughter|5593 	dawn|7295 	day|6750 	deal|7293 	
debate|6167 	debris|6149 	decade|6285 	december|5735 	decide|5492 	decline|5441 	
decorate|7352 	decrease|7044 	deer|7083 	defense|6904 	define|5553 	defy|6565 	
degree|5546 	delay|5468 	deliver|7391 	demand|6377 	demise|5712 	denial|5505 	
dentist|6631 	deny|6693 	depart|6855 	depend|6106 	deposit|7374 	depth|6353 	
deputy|6322 	derive|5467 	describe|7229 	desert|5528 	design|6197 	desk|5902 	
despair|5534 	destroy|6566 	detail|6390 	detect|6547 	develop|6319 	device|6099 	
devote|6766 	diagram|7279 	dial|6808 	diamond|5489 	diary|6031 	dice|7320 	
diesel|7283 	diet|7171 	differ|5987 	digital|5585 	dignity|6113 	dilemma|6105 	
dinner|5597 	dinosaur|6057 	direct|7351 	dirt|6314 	disagree|7428 	discover|7426 	
disease|7237 	dish|6819 	dismiss|5869 	disorder|7342 	display|5891 	distance|6434 	
divert|7340 	divide|7099 	divorce|6065 	dizzy|6844 	doctor|7335 	document|6497 	
dog|6367 	doll|7209 	dolphin|7003 	domain|6098 	donate|7230 	donkey|6471 	
donor|6526 	door|6423 	dose|7133 	double|7093 	dove|7238 	draft|6593 	
dragon|6879 	drama|5711 	drastic|6603 	draw|6613 	dream|6815 	dress|7063 	
drift|5854 	drill|7189 	drink|7438 	drip|6213 	drive|6312 	drop|7448 	
drum|6250 	dry|6317 	duck|6494 	dumb|7210 	dune|5754 	during|6805 	
dust|6575 	dutch|5956 	duty|6207 	dwarf|5644 	dynamic|6365 	eager|5612 	
eagle|6056 	early|6888 	earn|6898 	earth|7281 	easily|6280 	east|5948 	
easy|6903 	echo|6717 	ecology|5706 	economy|5477 	edge|6749 	edit|7084 	
educate|6259 	effort|7035 	egg|5432 	eight|7010 	either|5709 	elbow|6735 	
elder|7337 	electric|6226 	elegant|6810 	element|5922 	elephant|5444 	elevator|5724 	
elite|5456 	else|7376 	embark|5719 	embody|5442 	embrace|5840 	emerge|6079 	
emotion|6729 	employ|7130 	empower|7000 	empty|5994 	enable|5603 	enact|6179 	
endless|6905 	endorse|7106 	end|5498 	enemy|5949 	energy|7314 	enforce|5898 	
engage|6243 	engine|5741 	enhance|6088 	enjoy|5620 	enlist|6368 	enough|7474 	
enrich|6874 	enroll|7399 	ensure|7364 	enter|5874 	entire|7117 	entry|6427 	
envelope|7394 	episode|6797 	equal|5762 	equip|7214 	erase|6762 	era|6334 	
erode|6341 	erosion|6321 	error|5462 	erupt|6022 	escape|6466 	essay|5610 	
essence|5873 	estate|6326 	eternal|7338 	ethics|6767 	evidence|6358 	evil|6685 	
evoke|6331 	evolve|5886 	exact|6517 	example|5803 	excess|7169 	exchange|6580 	
excite|7363 	exclude|6257 	excuse|5663 	execute|6020 	exercise|6268 	exhaust|6712 	
exhibit|6966 	exile|6584 	exist|6826 	exit|6985 	exotic|6013 	expand|5839 	
expect|6990 	expire|7110 	explain|7284 	expose|6889 	express|6262 	extend|6968 	
extra|6421 	eyebrow|6410 	eye|6352 	fabric|6324 	face|7043 	faculty|7263 	
fade|7001 	faint|6991 	faith|5855 	fall|5510 	false|6772 	fame|6269 	
family|7469 	famous|6799 	fancy|5889 	fantasy|5744 	fan|7109 	farm|5634 	
fashion|7250 	fatal|6934 	father|5506 	fatigue|5460 	fat|7154 	fault|6117 	
favorite|6650 	feature|5757 	february|7267 	federal|6177 	feed|6125 	feel|6330 	
fee|7176 	female|5623 	fence|5989 	festival|6345 	fetch|7411 	fever|6173 	
few|7305 	fiber|6136 	fiction|6490 	field|5851 	figure|6186 	file|6559 	
film|6154 	filter|5500 	final|5981 	find|5727 	fine|7137 	finger|6182 	
finish|6014 	fire|5789 	firm|7139 	first|6822 	fiscal|7089 	fish|6464 	
