2002-03-20-en-bip39-pink-lively-jellyfish-encode
abandon|6906 	ability|6895 	able|6878 	about|5678 	above|6146 	absent|5708 	
absorb|7086 	abstract|6170 	absurd|7018 	abuse|6489 	access|5559 	accident|6764 	
account|5450 	accuse|7430 	achieve|5991 	acid|6449 	acoustic|6879 	acquire|6456 	
across|7126 	action|7334 	actor|6299 	actress|6648 	actual|6588 	act|6483 	
adapt|6833 	addict|6554 	address|6639 	add|7285 	adjust|6515 	admit|6702 	
adult|5843 	advance|6045 	advice|6722 	aerobic|5866 	affair|6569 	afford|6353 	
afraid|6674 	again|6539 	agent|6250 	age|6638 	agree|6663 	ahead|7461 	
aim|6273 	airport|5892 	air|6302 	aisle|7007 	alarm|7043 	album|6616 	
alcohol|6358 	alert|6996 	alien|6642 	alley|5614 	allow|7314 	all|5868 	
almost|5611 	alone|6922 	alpha|7424 	already|7444 	also|6098 	alter|5801 	
always|6739 	amateur|6009 	amazing|5542 	among|5533 	amount|6555 	amused|5453 	
analyst|6738 	anchor|7356 	ancient|6093 	anger|6561 	angle|5499 	angry|5595 	
animal|6762 	ankle|6545 	announce|6441 	annual|5997 	another|6369 	answer|6730 	
antenna|5452 	antique|5905 	anxiety|6862 	any|7312 	apart|7324 	apology|5571 	
appear|6419 	apple|6442 	approve|6186 	april|5792 	arch|6754 	arctic|7087 	
area|6624 	arena|7068 	argue|6242 	armed|6223 	armor|7000 	army|6356 	
arm|6422 	around|6054 	arrange|7185 	arrest|7447 	arrive|6432 	arrow|5844 	
artefact|5461 	artist|6217 	artwork|6155 	art|6415 	ask|5870 	aspect|5909 	
assault|7351 	asset|6368 	assist|6838 	assume|5519 	asthma|6455 	athlete|5835 	
atom|7152 	attack|6327 	attend|6525 	attitude|5775 	attract|5624 	auction|6241 	
audit|6839 	august|7031 	aunt|7072 	author|5491 	auto|6945 	autumn|7398 	
average|5689 	avocado|5714 	avoid|7061 	awake|6281 	aware|7142 	away|6317 	
awesome|6361 	awful|7378 	awkward|5747 	axis|6518 	baby|5541 	bachelor|6869 	
bacon|5839 	badge|5954 	bag|5687 	balance|5716 	balcony|6863 	ball|6363 	
bamboo|5746 	banana|5669 	banner|7341 	barely|7353 	bargain|6630 	barrel|7452 	
bar|6966 	base|5557 	basic|7020 	basket|6821 	battle|6221 	beach|6694 	
bean|7349 	beauty|5884 	because|5744 	become|6678 	beef|6825 	before|5520 	
begin|5898 	behave|6210 	behind|7221 	believe|5528 	below|5516 	belt|5540 	
bench|6022 	benefit|7075 	best|5807 	betray|6252 	better|6247 	between|7083 	
beyond|6826 	bicycle|5511 	bid|5670 	bike|5576 	bind|7463 	biology|5603 	
bird|5436 	birth|7288 	bitter|6913 	black|6530 	blade|7291 	blame|7282 	
blanket|5587 	blast|6091 	bleak|5561 	bless|6946 	blind|5526 	blood|6942 	
blossom|6959 	blouse|5959 	blue|6926 	blur|6661 	blush|6390 	board|7432 	
boat|5645 	body|6994 	boil|6088 	bomb|5968 	bone|5927 	bonus|7213 	
book|7014 	boost|6916 	border|5674 	boring|6008 	borrow|5809 	boss|7027 	
bottom|7231 	bounce|5913 	box|5920 	boy|5812 	bracket|6371 	brain|6938 	
brand|6516 	brass|5462 	brave|7417 	bread|5626 	breeze|7445 	brick|6576 	
bridge|6381 	brief|6379 	bright|6939 	bring|5967 	brisk|6359 	broccoli|6980 	
broken|7019 	bronze|6103 	broom|6425 	brother|7358 	brown|6475 	brush|6109 	
bubble|5546 	buddy|6910 	budget|5881 	buffalo|6431 	build|6659 	bulb|6546 	
bulk|6472 	bullet|5908 	bundle|5588 	bunker|5704 	burden|6772 	burger|7155 	
burst|7396 	business|7107 	busy|7436 	bus|6675 	butter|7013 	buyer|7360 	
buzz|6718 	cabbage|7410 	cabin|5730 	cable|5473 	cactus|6152 	cage|6306 	
cake|6782 	call|7372 	calm|7103 	camera|7402 	camp|5836 	canal|5630 	
