2002-01-30-en-bip39-green-sore-hornet-encode
abandon|7084 	ability|6960 	able|5861 	about|7224 	above|5840 	absent|5698 	
absorb|7440 	abstract|6829 	absurd|7432 	abuse|7396 	access|7213 	accident|5639 	
account|5600 	accuse|6963 	achieve|5574 	acid|6924 	acoustic|6088 	acquire|6772 	
across|5960 	action|6040 	actor|6970 	actress|6343 	actual|6555 	act|5656 	
adapt|5922 	addict|5572 	address|6608 	add|6788 	adjust|6345 	admit|6073 	
adult|6955 	advance|6782 	advice|6427 	aerobic|7236 	affair|7448 	afford|7083 	
afraid|6777 	again|5643 	agent|6718 	age|5513 	agree|5527 	ahead|6725 	
aim|6009 	airport|5446 	air|7075 	aisle|6857 	alarm|7291 	album|5568 	
alcohol|5729 	alert|6437 	alien|6284 	alley|5865 	allow|6901 	all|7283 	
almost|6926 	alone|5471 	alpha|7259 	already|7304 	also|5853 	alter|7125 	
always|5477 	amateur|6506 	amazing|7301 	among|6208 	amount|6104 	amused|7479 	
analyst|5497 	anchor|6779 	ancient|6474 	anger|7081 	angle|5461 	angry|5452 	
animal|5987 	ankle|6318 	announce|7046 	annual|6975 	another|7219 	answer|7463 	
antenna|6201 	antique|6361 	anxiety|5548 	any|5780 	apart|6950 	apology|5466 	
appear|7061 	apple|6263 	approve|5551 	april|7150 	arch|5604 	arctic|7345 	
area|5923 	arena|6323 	argue|7272 	armed|7011 	armor|5441 	army|7244 	
arm|6394 	around|5875 	arrange|7348 	arrest|6249 	arrive|5710 	arrow|6359 	
artefact|7211 	artist|6039 	artwork|5753 	art|7198 	ask|6325 	aspect|6747 	
assault|7071 	asset|5630 	assist|5718 	assume|5448 	asthma|5972 	athlete|5813 	
atom|6119 	attack|5456 	attend|6928 	attitude|5774 	attract|7410 	auction|7162 	
audit|6158 	august|5475 	aunt|7449 	author|5519 	auto|5926 	autumn|7329 	
average|5732 	avocado|7356 	avoid|6939 	awake|7394 	aware|6341 	away|6991 	
awesome|6423 	awful|7323 	awkward|5941 	axis|5885 	baby|6037 	bachelor|7077 	
bacon|7433 	badge|6870 	bag|5979 	balance|6138 	balcony|6881 	ball|7407 	
bamboo|7430 	banana|5556 	banner|5909 	barely|7375 	bargain|6678 	barrel|5976 	
bar|5930 	base|5501 	basic|6420 	basket|6688 	battle|7147 	beach|7221 	
bean|5672 	beauty|5529 	because|6126 	become|5659 	beef|5669 	before|7132 	
begin|5483 	behave|6267 	behind|6817 	believe|5467 	below|5679 	belt|5488 	
bench|7012 	benefit|7288 	best|5846 	betray|6687 	better|6801 	between|7331 	
beyond|5504 	bicycle|7390 	bid|5765 	bike|6799 	bind|7064 	biology|6221 	
bird|6180 	birth|6048 	bitter|6440 	black|5712 	blade|5635 	blame|7137 	
blanket|5624 	blast|6365 	bleak|7270 	bless|6079 	blind|6259 	blood|7427 	
blossom|6898 	blouse|7316 	blue|6287 	blur|6977 	blush|6993 	board|5866 	
boat|6810 	body|6837 	boil|5541 	bomb|6231 	bone|7267 	bonus|6628 	
