2002-03-18-en-bip39-black-witty-cat-encode
abandon|6343 	ability|7384 	able|6143 	about|5753 	above|7459 	absent|6926 	
absorb|7145 	abstract|7025 	absurd|5738 	abuse|6730 	access|6220 	accident|7401 	
account|5502 	accuse|5765 	achieve|6510 	acid|5865 	acoustic|7078 	acquire|5628 	
across|6501 	action|5871 	actor|6422 	actress|6887 	actual|7193 	act|6829 	
adapt|7466 	addict|7121 	address|6236 	add|5597 	adjust|6064 	admit|7054 	
adult|6645 	advance|6334 	advice|6577 	aerobic|5779 	affair|6993 	afford|6908 	
afraid|5620 	again|6661 	agent|5802 	age|7409 	agree|6833 	ahead|7229 	
aim|7001 	airport|6286 	air|6726 	aisle|6703 	alarm|7383 	album|5455 	
alcohol|6455 	alert|5750 	alien|6004 	alley|5544 	allow|6680 	all|6377 	
almost|5658 	alone|7306 	alpha|5970 	already|6494 	also|7302 	alter|7047 	
always|5571 	amateur|6820 	amazing|5673 	among|6269 	amount|6508 	amused|7380 	
analyst|6108 	anchor|5661 	ancient|6676 	anger|6049 	angle|5805 	angry|5688 	
animal|6093 	ankle|5992 	announce|6724 	annual|5707 	another|6749 	answer|6681 	
antenna|5492 	antique|6391 	anxiety|5486 	any|5537 	apart|6302 	apology|7081 	
appear|5768 	apple|5468 	approve|5463 	april|6485 	arch|6644 	arctic|5445 	
area|6854 	arena|7407 	argue|7398 	armed|6583 	armor|7364 	army|7376 	
arm|6948 	around|6910 	arrange|6601 	arrest|5523 	arrive|7179 	arrow|7429 	
artefact|7189 	artist|6546 	artwork|6188 	art|7326 	ask|5559 	aspect|6103 	
assault|6356 	asset|6738 	assist|6161 	assume|6696 	asthma|6567 	athlete|7389 	
atom|5578 	attack|5721 	attend|5524 	attitude|7005 	attract|6707 	auction|7020 	
audit|7048 	august|5857 	aunt|5747 	author|7301 	auto|5589 	autumn|5550 	
average|6381 	avocado|6539 	avoid|5460 	awake|6038 	aware|5856 	away|7448 	
awesome|7308 	awful|6497 	awkward|5602 	axis|6172 	baby|6395 	bachelor|6784 	
bacon|5603 	badge|6504 	bag|6797 	balance|6131 	balcony|5897 	ball|6712 	
bamboo|5647 	banana|6853 	banner|5791 	barely|7202 	bargain|6423 	barrel|7021 	
bar|5873 	base|7282 	basic|6493 	basket|6521 	battle|7339 	beach|5655 	
bean|5518 	beauty|6415 	because|6087 	become|5556 	beef|6233 	before|6762 	
begin|7441 	behave|6194 	behind|7472 	believe|6716 	below|5799 	belt|7076 	
bench|6364 	benefit|6556 	best|6456 	betray|6432 	better|6297 	between|6630 	
beyond|7110 	bicycle|6976 	bid|6940 	bike|6368 	bind|6193 	biology|5917 	
bird|6008 	birth|6224 	bitter|7354 	black|6633 	blade|6280 	blame|6420 	
blanket|7458 	blast|6005 	bleak|5880 	bless|7056 	blind|5561 	blood|7174 	
blossom|7024 	blouse|5952 	blue|7390 	blur|5784 	blush|5676 	board|7423 	
boat|6590 	body|7148 	boil|6639 	bomb|6553 	bone|6655 	bonus|6319 	
book|5517 	boost|6824 	border|6436 	boring|6705 	borrow|5964 	boss|6625 	
bottom|6221 	bounce|5718 	box|7146 	boy|6307 	bracket|5540 	brain|6502 	
brand|7313 	brass|6742 	brave|6115 	bread|5592 	breeze|6357 	brick|5858 	
bridge|5531 	brief|6437 	bright|5896 	bring|6923 	brisk|7277 	broccoli|7008 	
broken|5832 	bronze|5956 	broom|6270 	brother|7369 	brown|6403 	brush|6677 	
bubble|5816 	buddy|6062 	budget|6859 	buffalo|6094 	build|7267 	bulb|5503 	
bulk|5461 	bullet|5739 	bundle|6825 	bunker|6523 	burden|6973 	burger|5960 	
burst|6864 	business|6559 	busy|7029 	bus|6892 	butter|7426 	buyer|5818 	
buzz|6728 	cabbage|6367 	cabin|5870 	cable|7107 	cactus|5826 	cage|7028 	
cake|6723 	call|7419 	calm|6002 	camera|5760 	camp|6901 	canal|6566 	
cancel|6378 	candy|6401 	cannon|6325 	canoe|6675 	canvas|5972 	canyon|6817 	
can|5532 	capable|6900 	capital|6337 	captain|7208 	carbon|6881 	card|6936 	
cargo|7436 	carpet|6980 	carry|7456 	cart|6250 	car|7258 	case|6028 	
cash|6925 	casino|6935 	castle|6928 	casual|6249 	catalog|7433 	catch|6708 	
category|5720 	cattle|6741 	cat|5794 	caught|6954 	cause|6662 	caution|6656 	
cave|6607 	ceiling|6977 	celery|5752 	cement|5792 	census|6783 	century|6945 	
cereal|7322 	certain|6604 	chair|6390 	chalk|5719 	champion|6564 	change|6946 	
chaos|6165 	chapter|6442 	charge|5944 	chase|5459 	chat|5993 	cheap|6924 	
check|6408 	cheese|7432 	chef|7035 	cherry|6275 	chest|7314 	chicken|5627 	
chief|6361 	child|6206 	chimney|6551 	choice|6727 	choose|6127 	chronic|6104 	
chuckle|5817 	chunk|6110 	churn|5624 	cigar|6965 	cinnamon|6452 	circle|5778 	
citizen|6916 	city|6972 	civil|6743 	claim|5449 	clap|6382 	clarify|7295 	
claw|7126 	clay|7457 	clean|6513 	clerk|5475 	clever|6766 	click|5888 	
client|7321 	cliff|6243 	climb|7147 	clinic|6682 	clip|6593 	clock|5977 	
clog|7396 	close|5968 	cloth|5565 	cloud|6294 	clown|5908 	club|7415 	
clump|5479 	cluster|6451 	clutch|6447 	coach|5528 	coast|5496 	coconut|6962 	
code|5822 	coffee|5729 	coil|5516 	coin|5962 	collect|7120 	color|7074 	
column|5623 	combine|6192 	come|7002 	comfort|6975 	comic|7421 	common|6121 	
company|7449 	concert|6214 	conduct|6768 	confirm|6931 	congress|5735 	connect|5821 	
consider|5448 	control|7239 	convince|5809 	cook|6489 	cool|6159 	copper|7399 	
copy|6909 	coral|6967 	core|7027 	corn|6079 	correct|6433 	cost|6354 	
cotton|7374 	couch|6803 	country|5691 	couple|5846 	course|6222 	cousin|6979 	
cover|6263 	coyote|5808 	crack|7303 	cradle|5893 	craft|5478 	cram|7204 	
crane|6117 	crash|7210 	crater|6555 	crawl|7286 	crazy|5453 	cream|7218 	
credit|5590 	creek|6990 	crew|6879 	cricket|6769 	crime|5885 	crisp|7386 	
critic|5442 	crop|7335 	cross|5562 	crouch|6686 	crowd|7207 	crucial|6371 	
cruel|7177 	cruise|5504 	crumble|6215 	crunch|6894 	crush|6558 	crystal|6317 	
cry|7427 	cube|6017 	culture|5570 	cupboard|6123 	cup|7254 	curious|7080 	
current|5837 	curtain|6868 	curve|7039 	cushion|5698 	custom|6616 	cute|5684 	
cycle|6869 	dad|5855 	damage|7152 	damp|5840 	dance|7100 	danger|5874 	
daring|7238 	dash|7158 	daughter|6529 	dawn|7018 	day|7186 	deal|6922 	
debate|5560 	debris|6597 	decade|7454 	december|5854 	decide|5793 	decline|6836 	
decorate|6715 	decrease|6241 	deer|6534 	defense|6185 	define|7256 	defy|5508 	
degree|7356 	delay|7348 	deliver|7091 	demand|5709 	demise|5869 	denial|6026 	
dentist|6532 	deny|6160 	depart|5976 	depend|5586 	deposit|7424 	depth|5910 	
deputy|5872 	derive|5672 	describe|5539 	desert|7092 	design|6541 	desk|6338 	
despair|6386 	destroy|7327 	detail|6535 	detect|7144 	develop|6554 	device|5913 	
devote|6328 	diagram|6799 	dial|7136 	diamond|6694 	diary|5530 	dice|7260 	
diesel|6624 	diet|6589 	differ|6540 	digital|5465 	dignity|5804 	dilemma|5853 	
dinner|6476 	dinosaur|7280 	direct|6729 	dirt|6614 	disagree|7075 	discover|5711 	
disease|6434 	dish|6778 	dismiss|5898 	disorder|6934 	display|6405 	distance|5614 	
divert|5527 	divide|7206 	divorce|5815 	dizzy|6920 	doctor|7070 	document|7371 	
dog|5525 	doll|5705 	dolphin|5796 	domain|6851 	donate|5763 	donkey|5777 	
donor|5452 	door|7317 	dose|6099 	double|6499 	dove|5795 	draft|6462 	
dragon|6189 	drama|6061 	drastic|5679 	draw|5999 	dream|6584 	dress|5472 	
drift|7269 	drill|6200 	drink|7004 	drip|5926 	drive|6315 	drop|5810 	
drum|7336 	dry|6399 	duck|6158 	dumb|6587 	dune|6883 	during|5577 	
dust|7104 	dutch|7114 	duty|7000 	dwarf|6179 	dynamic|7015 	eager|6018 	
eagle|6282 	early|7071 	earn|7233 	earth|5787 	easily|7124 	east|5841 	
easy|6352 	echo|6984 	ecology|7316 	economy|7368 	edge|7391 	edit|5746 	
educate|5666 	effort|6076 	egg|5462 	eight|6518 	either|7319 	elbow|5553 	
elder|6152 	electric|7278 	elegant|7393 	element|5887 	elephant|6595 	elevator|5714 	
elite|7190 	else|7257 	embark|6865 	embody|6234 	embrace|6757 	emerge|5823 	
emotion|7243 	employ|5480 	empower|5772 	empty|6498 	enable|6331 	enact|6464 	
endless|7365 	endorse|5883 	end|7261 	enemy|6470 	energy|5744 	enforce|6704 	
engage|5554 	engine|6429 	enhance|6003 	enjoy|5967 	enlist|6096 	enough|6383 	
enrich|6959 	enroll|5500 	ensure|5994 	enter|5434 	entire|6166 	entry|7045 	
envelope|5790 	episode|7119 	equal|6522 	equip|5907 	erase|6804 	era|7235 	
