2002-09-10-en-bip39-white-magnificent-jaguar-encode
abandon|6904 	ability|5793 	able|6206 	about|6642 	above|6621 	absent|6832 	
absorb|5750 	abstract|6628 	absurd|5965 	abuse|6526 	access|6776 	accident|7226 	
account|6089 	accuse|5824 	achieve|6910 	acid|6461 	acoustic|6726 	acquire|5726 	
across|6144 	action|6860 	actor|6718 	actress|6940 	actual|7324 	act|6248 	
adapt|6629 	addict|5932 	address|7087 	add|7122 	adjust|5669 	admit|6380 	
adult|6007 	advance|5582 	advice|6939 	aerobic|6861 	affair|5830 	afford|6451 	
afraid|6101 	again|6419 	agent|6638 	age|6655 	agree|5671 	ahead|7076 	
aim|5453 	airport|5791 	air|6762 	aisle|6584 	alarm|5616 	album|6950 	
alcohol|7469 	alert|6283 	alien|5885 	alley|5979 	allow|6140 	all|5792 	
almost|5794 	alone|5685 	alpha|6709 	already|6227 	also|5731 	alter|7377 	
always|7238 	amateur|7382 	amazing|5873 	among|7251 	amount|6644 	amused|5692 	
analyst|6049 	anchor|6743 	ancient|6996 	anger|7437 	angle|7319 	angry|6043 	
animal|5947 	ankle|6174 	announce|7433 	annual|7266 	another|5659 	answer|5759 	
antenna|6374 	antique|5740 	anxiety|7285 	any|7363 	apart|7286 	apology|5533 	
appear|5446 	apple|7135 	approve|6440 	april|5962 	arch|5448 	arctic|7017 	
area|6244 	arena|5847 	argue|7148 	armed|5776 	armor|6787 	army|7206 	
arm|5611 	around|7173 	arrange|5870 	arrest|5492 	arrive|5983 	arrow|6865 	
artefact|6441 	artist|6704 	artwork|6972 	art|6617 	ask|6625 	aspect|5906 	
assault|6838 	asset|6771 	assist|6540 	assume|6156 	asthma|5879 	athlete|6000 	
atom|5497 	attack|7220 	attend|5769 	attitude|6203 	attract|6883 	auction|7225 	
audit|7365 	august|6734 	aunt|6237 	author|5639 	auto|5748 	autumn|6379 	
average|6432 	avocado|6052 	avoid|7406 	awake|6902 	aware|6377 	away|6434 	
awesome|6447 	awful|6799 	awkward|6272 	axis|6657 	baby|6660 	bachelor|6160 	
bacon|6987 	badge|5479 	bag|6268 	balance|6146 	balcony|7211 	ball|7062 	
bamboo|5700 	banana|6649 	banner|7139 	barely|6371 	bargain|6193 	barrel|7144 	
bar|5680 	base|6658 	basic|5896 	basket|6565 	battle|6217 	beach|5675 	
bean|6354 	beauty|6462 	because|5841 	become|6222 	beef|5463 	before|5804 	
begin|6141 	behave|6960 	behind|5952 	believe|5773 	below|6435 	belt|7107 	
bench|6238 	benefit|6477 	best|6139 	betray|5583 	better|7256 	between|6505 	
beyond|6586 	bicycle|6111 	bid|5576 	bike|7245 	bind|5966 	biology|7058 	
bird|6219 	birth|7292 	bitter|6536 	black|7120 	blade|6843 	blame|6341 	
blanket|6362 	blast|6862 	bleak|7205 	bless|5503 	blind|6492 	blood|6509 	
