2002-02-23-en-bip39-white-beautiful-wildebeest-encode
abandon|7344 	ability|6104 	able|6667 	about|6426 	above|5793 	absent|6435 	
absorb|6715 	abstract|7428 	absurd|5514 	abuse|6437 	access|6554 	accident|6298 	
account|5819 	accuse|5526 	achieve|6157 	acid|5765 	acoustic|6332 	acquire|6485 	
across|5695 	action|6629 	actor|6710 	actress|6962 	actual|7101 	act|7074 	
adapt|6952 	addict|5494 	address|5898 	add|7475 	adjust|6190 	admit|5850 	
adult|7048 	advance|6606 	advice|7443 	aerobic|6345 	affair|5752 	afford|5852 	
afraid|5645 	again|5897 	agent|6491 	age|6209 	agree|5559 	ahead|6758 	
aim|6385 	airport|7110 	air|7295 	aisle|6960 	alarm|5676 	album|7378 	
alcohol|6470 	alert|7231 	alien|5915 	alley|6719 	allow|6875 	all|6771 	
almost|6729 	alone|7049 	alpha|5781 	already|6878 	also|7446 	alter|7335 	
always|6131 	amateur|6732 	amazing|7334 	among|6717 	amount|7402 	amused|5556 	
analyst|5725 	anchor|7314 	ancient|7351 	anger|7236 	angle|5982 	angry|6141 	
animal|6884 	ankle|5914 	announce|6399 	annual|6057 	another|6679 	answer|5871 	
antenna|6044 	antique|6947 	anxiety|6177 	any|6458 	apart|7256 	apology|6565 	
appear|6323 	apple|7327 	approve|6089 	april|6742 	arch|5964 	arctic|5463 	
area|6891 	arena|5439 	argue|6611 	armed|7246 	armor|7218 	army|5485 	
arm|7053 	around|5732 	arrange|7362 	arrest|5868 	arrive|5461 	arrow|6623 	
artefact|6530 	artist|6774 	artwork|7355 	art|6272 	ask|7138 	aspect|7099 	
assault|5469 	asset|5805 	assist|5744 	assume|7151 	asthma|5486 	athlete|6882 	
atom|6575 	attack|5995 	attend|6536 	attitude|6632 	attract|7259 	auction|6855 	
audit|6488 	august|7430 	aunt|6986 	author|6362 	auto|7172 	autumn|6090 	
average|6087 	avocado|5741 	avoid|6971 	awake|5821 	aware|5753 	away|7389 	
awesome|6047 	awful|6035 	awkward|5451 	axis|6473 	baby|5603 	bachelor|6080 	
bacon|6700 	badge|5975 	bag|6383 	balance|7431 	balcony|7263 	ball|5853 	
bamboo|6988 	banana|7385 	banner|6149 	barely|7075 	bargain|6543 	barrel|6549 	
bar|6802 	base|6798 	basic|6581 	basket|5704 	battle|5462 	beach|7339 	
bean|6227 	beauty|6261 	because|5974 	become|5540 	beef|6518 	before|7130 	
begin|6406 	behave|6492 	behind|5585 	believe|5959 	below|7084 	belt|6049 	
bench|6675 	benefit|5694 	best|6206 	betray|7269 	better|5882 	between|5951 	
