2000-07-14-en-bip39-yellow-lucky-chicken-encode
abandon|6284 	ability|5806 	able|6659 	about|5687 	above|6604 	absent|6308 	
absorb|6280 	abstract|6941 	absurd|6494 	abuse|5791 	access|6008 	accident|7315 	
account|7205 	accuse|6300 	achieve|6960 	acid|7095 	acoustic|6562 	acquire|5843 	
across|5714 	action|6178 	actor|5442 	actress|7045 	actual|6069 	act|6099 	
adapt|5735 	addict|7331 	address|5501 	add|7239 	adjust|7357 	admit|7011 	
adult|6414 	advance|7387 	advice|6421 	aerobic|6682 	affair|5690 	afford|7149 	
afraid|6137 	again|6461 	agent|5962 	age|7462 	agree|5995 	ahead|6090 	
aim|6500 	airport|5590 	air|6773 	aisle|6606 	alarm|7150 	album|6121 	
alcohol|7132 	alert|7263 	alien|6568 	alley|7246 	allow|5916 	all|6218 	
almost|6029 	alone|6182 	alpha|7422 	already|6043 	also|6391 	alter|6213 	
always|5868 	amateur|7416 	amazing|6003 	among|7287 	amount|5496 	amused|5821 	
analyst|6883 	anchor|6170 	ancient|6936 	anger|6912 	angle|6879 	angry|7352 	
animal|7238 	ankle|6328 	announce|6509 	annual|6916 	another|5940 	answer|6648 	
antenna|6997 	antique|7200 	anxiety|7184 	any|5810 	apart|6999 	apology|7188 	
appear|5574 	apple|7118 	approve|5666 	april|6617 	arch|6896 	arctic|6956 	
area|6104 	arena|7062 	argue|5443 	armed|5509 	armor|6647 	army|6027 	
arm|5779 	around|7407 	arrange|5994 	arrest|5692 	arrive|5765 	arrow|5453 	
artefact|6058 	artist|6373 	artwork|6111 	art|6585 	ask|6260 	aspect|5760 	
assault|5713 	asset|6198 	assist|5510 	assume|6007 	asthma|5489 	athlete|5924 	
atom|6663 	attack|6526 	attend|5653 	attitude|7361 	attract|6073 	auction|7271 	
audit|5855 	august|7073 	aunt|5500 	author|7152 	auto|6438 	autumn|6760 	
average|6730 	avocado|5477 	avoid|6223 	awake|6318 	aware|6343 	away|7037 	
awesome|5963 	awful|6033 	awkward|6092 	axis|7334 	baby|5838 	bachelor|6064 	
bacon|7126 	badge|6380 	bag|5990 	balance|5705 	balcony|6468 	ball|5563 	
bamboo|7286 	banana|7017 	banner|6769 	barely|5758 	bargain|5520 	barrel|5437 	
bar|6045 	base|5495 	basic|6392 	basket|5492 	battle|7103 	beach|6757 	
bean|7338 	beauty|7180 	because|7468 	become|7214 	beef|5588 	before|6973 	
begin|6837 	behave|7367 	behind|6467 	believe|7119 	below|6122 	belt|5797 	
bench|5913 	benefit|7300 	best|7412 	betray|7251 	better|6460 	between|6348 	
beyond|7076 	bicycle|7151 	bid|6346 	bike|7303 	bind|5988 	biology|5696 	
bird|6822 	birth|7375 	bitter|6117 	black|5454 	blade|6741 	blame|5670 	
blanket|5822 	blast|6573 	bleak|5558 	bless|7293 	blind|7125 	blood|6807 	
blossom|6342 	blouse|6227 	blue|7278 	blur|6633 	blush|6538 	board|6150 	
boat|5888 	body|6975 	boil|7432 	bomb|6840 	bone|5626 	bonus|6113 	
book|7264 	boost|6641 	border|7324 	boring|7039 	borrow|7311 	boss|7370 	
bottom|5879 	bounce|6713 	box|6395 	boy|6651 	bracket|7034 	brain|6803 	
brand|6420 	brass|7139 	brave|6123 	bread|6869 	breeze|6693 	brick|6841 	
bridge|6052 	brief|5939 	bright|7050 	bring|6792 	brisk|6134 	broccoli|6627 	
broken|6740 	bronze|7116 	broom|6021 	brother|6502 	brown|5976 	brush|6737 	
bubble|5449 	buddy|5432 	budget|7438 	buffalo|6488 	build|6278 	bulb|5971 	
bulk|6250 	bullet|6564 	bundle|6657 	bunker|6158 	burden|6524 	burger|6748 	
burst|6690 	business|6413 	busy|7154 	bus|7349 	butter|6749 	buyer|5862 	
buzz|5565 	cabbage|5909 	cabin|6668 	cable|5819 	cactus|7360 	cage|7385 	
cake|6207 	call|5592 	calm|5683 	camera|6855 	camp|6639 	canal|5635 	
cancel|6152 	candy|6082 	cannon|6521 	canoe|6070 	canvas|7189 	canyon|6455 	
can|5872 	capable|6691 	capital|6861 	captain|6772 	carbon|5517 	card|6838 	
cargo|5579 	carpet|6079 	carry|6037 	cart|5506 	car|5866 	case|6953 	
cash|7192 	casino|7237 	castle|6890 	casual|6863 	catalog|5977 	catch|6315 	
category|6962 	cattle|7473 	cat|5823 	caught|7178 	cause|7434 	caution|6418 	
cave|6652 	ceiling|6634 	celery|7317 	cement|5717 	census|6275 	century|7225 	
cereal|5923 	certain|6593 	chair|6735 	chalk|6378 	champion|5457 	change|6949 	
chaos|6046 	chapter|5745 	charge|6680 	chase|6828 	chat|6694 	cheap|5467 	
check|6304 	cheese|6026 	chef|6386 	cherry|6865 	chest|5777 	chicken|6718 	
chief|5523 	child|6942 	chimney|6076 	choice|5547 	choose|6616 	chronic|6088 	
chuckle|5633 	chunk|7442 	churn|7472 	cigar|6552 	cinnamon|5640 	circle|6325 	
citizen|7219 	city|7008 	civil|5643 	claim|5694 	clap|6450 	clarify|6817 	
claw|5742 	clay|6044 	clean|6149 	clerk|7024 	clever|5844 	click|6204 	
client|6761 	cliff|5595 	climb|5618 	clinic|5480 	clip|6708 	clock|5719 	
clog|5669 	close|6498 	cloth|5904 	cloud|7283 	clown|5739 	club|5965 	
clump|6645 	cluster|6261 	clutch|7001 	coach|6900 	coast|6233 	coconut|6155 	
code|5836 	coffee|5514 	coil|7003 	coin|6729 	collect|5937 	color|5759 	
column|5775 	combine|6624 	come|7351 	comfort|5462 	comic|6471 	common|7269 	
company|6009 	concert|7148 	conduct|7266 	confirm|6299 	congress|7445 	connect|5580 	
consider|6282 	control|6427 	convince|5989 	cook|5798 	cool|7253 	copper|7418 	
copy|6527 	coral|6642 	core|6246 	corn|7035 	correct|6485 	cost|6839 	
cotton|5616 	couch|7075 	country|6317 	couple|7081 	course|6836 	cousin|6688 	
cover|6376 	coyote|7240 	crack|6644 	cradle|6674 	craft|6161 	cram|6084 	
crane|7302 	crash|5864 	crater|7320 	crawl|6579 	crazy|6130 	cream|5978 	
credit|6742 	creek|7449 	crew|6017 	cricket|6188 	crime|6339 	crisp|6367 	
critic|7155 	crop|7242 	cross|7226 	crouch|6908 	crowd|6529 	crucial|6699 	
cruel|6664 	cruise|5830 	crumble|5820 	crunch|5880 	crush|5896 	crystal|6924 	
cry|5483 	cube|7346 	culture|5581 	cupboard|7372 	cup|6707 	curious|7067 	
current|6825 	curtain|5973 	curve|5881 	cushion|7277 	custom|5654 	cute|7170 	
cycle|5748 	dad|6119 	damage|6341 	damp|6940 	dance|7433 	danger|6338 	
daring|6109 	dash|6672 	daughter|6221 	dawn|5671 	day|7397 	deal|6287 	
debate|6139 	debris|5860 	decade|5661 	december|5456 	decide|5441 	decline|6873 	
decorate|7347 	decrease|7247 	deer|6401 	defense|5621 	define|6665 	defy|7212 	
degree|5539 	delay|5644 	deliver|5552 	demand|6946 	demise|6860 	denial|5857 	
dentist|5753 	deny|5954 	depart|5818 	depend|7403 	deposit|7402 	depth|6093 	
deputy|7241 	derive|7141 	describe|5497 	desert|7265 	design|5762 	desk|5721 	
