2000-01-26-en-bip39-orange-rich-hippopotamus-encode
abandon|6865 	ability|6836 	able|5789 	about|5831 	above|6246 	absent|5489 	
absorb|6075 	abstract|5697 	absurd|6982 	abuse|7274 	access|7060 	accident|5960 	
account|6588 	accuse|5719 	achieve|5501 	acid|6083 	acoustic|6237 	acquire|6544 	
across|6425 	action|5964 	actor|5919 	actress|7139 	actual|5793 	act|6604 	
adapt|6297 	addict|7118 	address|7019 	add|6131 	adjust|6835 	admit|5781 	
adult|7108 	advance|6977 	advice|5837 	aerobic|7056 	affair|7191 	afford|5480 	
afraid|6667 	again|6174 	agent|5936 	age|6138 	agree|6974 	ahead|5870 	
aim|6486 	airport|6845 	air|6817 	aisle|6922 	alarm|7151 	album|5447 	
alcohol|5681 	alert|6745 	alien|6639 	alley|5506 	allow|6569 	all|6583 	
almost|5553 	alone|5888 	alpha|7124 	already|6524 	also|5452 	alter|6343 	
always|6798 	amateur|6605 	amazing|6426 	among|5470 	amount|6233 	amused|6909 	
analyst|6872 	anchor|6294 	ancient|6603 	anger|6580 	angle|7460 	angry|5435 	
animal|7311 	ankle|5493 	announce|5725 	annual|6808 	another|7425 	answer|5924 	
antenna|7031 	antique|7416 	anxiety|7208 	any|7211 	apart|7045 	apology|7070 	
appear|6291 	apple|6354 	approve|6655 	april|6147 	arch|5896 	arctic|6880 	
area|5592 	arena|6777 	argue|6664 	armed|6833 	armor|5895 	army|5576 	
arm|6283 	around|5892 	arrange|7312 	arrest|7448 	arrive|7250 	arrow|5997 	
artefact|6328 	artist|5731 	artwork|6500 	art|6998 	ask|6556 	aspect|6521 	
assault|6350 	asset|6844 	assist|6311 	assume|6816 	asthma|5715 	athlete|5593 	
atom|6125 	attack|5586 	attend|6746 	attitude|5773 	attract|7222 	auction|5771 	
audit|7164 	august|5871 	aunt|6468 	author|5786 	auto|6165 	autumn|6427 	
average|6276 	avocado|6175 	avoid|5498 	awake|7050 	aware|7307 	away|7246 	
awesome|5552 	awful|7265 	awkward|6458 	axis|5530 	baby|5992 	bachelor|7027 	
bacon|6111 	badge|7349 	bag|6623 	balance|6554 	balcony|5886 	ball|6482 	
bamboo|6782 	banana|6687 	banner|7356 	barely|6489 	bargain|5849 	barrel|5797 	
bar|6571 	base|5651 	basic|5808 	basket|6135 	battle|5730 	beach|6032 	
bean|5618 	beauty|5669 	because|6851 	become|6408 	beef|6659 	before|5971 	
begin|6308 	behave|6090 	behind|5958 	believe|6882 	below|6911 	belt|6638 	
bench|6517 	benefit|7330 	best|5436 	betray|5595 	better|5846 	between|5734 	
beyond|5989 	bicycle|6199 	bid|6225 	bike|6560 	bind|7043 	biology|5963 	
bird|6633 	birth|6783 	bitter|6044 	black|7459 	blade|6988 	blame|5441 	
blanket|6926 	blast|7135 	bleak|7466 	bless|5923 	blind|5465 	blood|6724 	
blossom|7181 	blouse|6315 	blue|7008 	blur|6733 	blush|7114 	board|5613 	
boat|6265 	body|6223 	boil|5521 	bomb|6305 	bone|5868 	bonus|5809 	
book|7430 	boost|6744 	border|6368 	boring|6891 	borrow|5523 	boss|6762 	
bottom|6337 	bounce|5628 	box|5790 	boy|5617 	bracket|7436 	brain|6677 	
brand|6954 	brass|6908 	brave|7228 	bread|6487 	breeze|7176 	brick|5784 	
bridge|5606 	brief|7042 	bright|6495 	bring|6439 	brisk|5884 	broccoli|7454 	
broken|7178 	bronze|6003 	broom|6348 	brother|5548 	brown|7401 	brush|6906 	
bubble|6730 	buddy|6323 	budget|7469 	buffalo|5815 	build|6522 	bulb|6968 	
bulk|6824 	bullet|6185 	bundle|6474 	bunker|6742 	burden|7324 	burger|5873 	
burst|6381 	business|6847 	busy|6324 	bus|6660 	butter|7323 	buyer|5930 	
buzz|6400 	cabbage|6452 	cabin|6901 	cable|5668 	cactus|5913 	cage|7063 	
cake|7249 	call|6073 	calm|6533 	camera|6440 	camp|6314 	canal|7062 	
cancel|5466 	candy|6634 	cannon|6585 	canoe|7234 	canvas|6407 	canyon|7034 	
can|5988 	capable|7442 	capital|5684 	captain|6279 	carbon|7229 	card|5491 	
cargo|7157 	carpet|7163 	carry|5975 	cart|6136 	car|6438 	case|5612 	
cash|7150 	casino|6917 	castle|6852 	casual|7355 	catalog|7145 	catch|5475 	
category|6810 	cattle|7444 	cat|5624 	caught|6936 	cause|5486 	caution|6704 	
cave|7090 	ceiling|7443 	celery|6009 	cement|5691 	census|6516 	century|6770 	
cereal|5935 	certain|6117 	chair|7457 	chalk|7126 	champion|6848 	change|6188 	
chaos|5779 	chapter|7066 	charge|6749 	chase|6806 	chat|7319 	cheap|7300 	
check|6718 	cheese|7305 	chef|6189 	cherry|5585 	chest|7362 	chicken|5515 	
chief|5539 	child|5961 	chimney|5741 	choice|5543 	choose|6010 	chronic|7292 	
chuckle|7092 	chunk|7286 	churn|6034 	cigar|7186 	cinnamon|7185 	circle|6709 	
citizen|5625 	city|6310 	civil|5616 	claim|6840 	clap|5492 	clarify|6774 	
claw|5953 	clay|5474 	clean|6574 	clerk|6689 	clever|5657 	click|5847 	
client|5713 	cliff|5728 	climb|5682 	clinic|6029 	clip|6955 	clock|5850 	
clog|5513 	close|7103 	cloth|6064 	cloud|5540 	clown|6020 	club|5583 	
clump|6572 	cluster|6039 	clutch|6058 	coach|7023 	coast|5627 	coconut|7096 	
code|5520 	coffee|6760 	coil|5517 	coin|6505 	collect|5544 	color|5568 	
column|6536 	combine|7091 	come|6390 	comfort|5944 	comic|6539 	common|7081 	
company|7348 	concert|5978 	conduct|6395 	confirm|5829 	congress|7407 	connect|6905 	
consider|5477 	control|7209 	convince|6711 	cook|6445 	cool|6024 	copper|7399 	
copy|6254 	coral|5448 	core|6168 	corn|5755 	correct|7328 	cost|5641 	
cotton|6715 	couch|7278 	country|6739 	couple|5717 	course|7029 	cousin|6330 	
cover|7372 	coyote|7123 	crack|5659 	cradle|5768 	craft|5526 	cram|5508 	
crane|5982 	crash|7283 	crater|6511 	crawl|6242 	crazy|6698 	cream|7429 	
credit|6512 	creek|5764 	crew|7452 	cricket|6629 	crime|7304 	crisp|7264 	
critic|6394 	crop|5751 	cross|6478 	crouch|7248 	crowd|5716 	crucial|6652 	
cruel|5839 	cruise|6608 	crumble|6903 	crunch|6888 	crush|6431 	crystal|6996 	
cry|6961 	cube|6128 	culture|7256 	cupboard|6194 	cup|6827 	curious|5462 	
current|5866 	curtain|5766 	curve|5649 	cushion|7424 	custom|7154 	cute|6459 	
cycle|6484 	dad|5780 	damage|6177 	damp|5814 	dance|6179 	danger|7046 	
daring|6776 	dash|7252 	daughter|6546 	dawn|5946 	day|7343 	deal|5869 	
debate|6186 	debris|7293 	decade|6325 	december|7107 	decide|7374 	decline|5889 	
decorate|6250 	decrease|6389 	deer|5557 	defense|6259 	define|6351 	defy|5453 	
