2005-12-11-en-bip39-green-odd-cheetah-encode
abandon|6224 	ability|7334 	able|5888 	about|6977 	above|6707 	absent|6367 	
absorb|6930 	abstract|6029 	absurd|7387 	abuse|6221 	access|6836 	accident|7448 	
account|5911 	accuse|5534 	achieve|6451 	acid|6382 	acoustic|6244 	acquire|5698 	
across|5863 	action|6632 	actor|5666 	actress|6387 	actual|6555 	act|6104 	
adapt|5517 	addict|6867 	address|5644 	add|7308 	adjust|7119 	admit|6286 	
adult|5853 	advance|6220 	advice|6366 	aerobic|6917 	affair|6205 	afford|5532 	
afraid|6110 	again|5868 	agent|7043 	age|7471 	agree|6427 	ahead|6293 	
aim|6370 	airport|5475 	air|5643 	aisle|6128 	alarm|6484 	album|5465 	
alcohol|6645 	alert|5538 	alien|6325 	alley|6422 	allow|6268 	all|6108 	
almost|6099 	alone|6309 	alpha|7201 	already|6647 	also|6957 	alter|5697 	
always|6519 	amateur|6183 	amazing|6455 	among|6248 	amount|6920 	amused|6944 	
analyst|6452 	anchor|6587 	ancient|7101 	anger|6488 	angle|5940 	angry|6415 	
animal|6139 	ankle|6549 	announce|5588 	annual|6844 	another|6321 	answer|5685 	
antenna|7181 	antique|5454 	anxiety|6007 	any|6832 	apart|5509 	apology|6070 	
appear|6375 	apple|5796 	approve|5562 	april|6068 	arch|5762 	arctic|6605 	
area|6338 	arena|5528 	argue|6773 	armed|7422 	armor|5484 	army|6563 	
arm|5665 	around|7143 	arrange|6846 	arrest|7466 	arrive|7215 	arrow|6785 	
artefact|7330 	artist|6175 	artwork|6614 	art|5918 	ask|6631 	aspect|7430 	
assault|6848 	asset|6294 	assist|5955 	assume|5994 	asthma|6716 	athlete|6709 	
atom|5481 	attack|6602 	attend|5977 	attitude|7018 	attract|5462 	auction|5432 	
audit|6264 	august|6432 	aunt|6035 	author|7039 	auto|6339 	autumn|7457 	
average|5500 	avocado|6109 	avoid|6693 	awake|6661 	aware|6883 	away|7353 	
awesome|5555 	awful|6672 	awkward|6011 	axis|6297 	baby|7290 	bachelor|5737 	
bacon|6902 	badge|6449 	bag|5909 	balance|5686 	balcony|7470 	ball|6803 	
