2005-10-12-en-bip39-gray-real-elephant-encode
abandon|6608 	ability|6719 	able|6749 	about|5503 	above|6314 	absent|7059 	
absorb|6790 	abstract|6516 	absurd|6340 	abuse|7266 	access|6115 	accident|5439 	
account|5756 	accuse|5603 	achieve|6279 	acid|6156 	acoustic|5934 	acquire|6404 	
across|5611 	action|6575 	actor|6705 	actress|7156 	actual|5766 	act|6145 	
adapt|5919 	addict|7045 	address|7260 	add|6756 	adjust|7248 	admit|6061 	
adult|6775 	advance|6119 	advice|7308 	aerobic|5469 	affair|7457 	afford|5849 	
afraid|7219 	again|5615 	agent|5515 	age|5621 	agree|7017 	ahead|6169 	
aim|6357 	airport|5982 	air|5732 	aisle|6418 	alarm|5714 	album|6745 	
alcohol|6636 	alert|6459 	alien|7174 	alley|7284 	allow|5986 	all|5968 	
almost|6399 	alone|7338 	alpha|7299 	already|7450 	also|5709 	alter|6164 	
always|6734 	amateur|6871 	amazing|5691 	among|5945 	amount|7134 	amused|7026 	
analyst|7107 	anchor|5661 	ancient|7322 	anger|7157 	angle|5495 	angry|6347 	
animal|5648 	ankle|6161 	announce|7144 	annual|6539 	another|6231 	answer|6225 	
antenna|6267 	antique|6112 	anxiety|7002 	any|7162 	apart|6174 	apology|6104 	
appear|5907 	apple|7044 	approve|6024 	april|6867 	arch|6403 	arctic|6795 	
area|6686 	arena|6984 	argue|5677 	armed|6579 	armor|5775 	army|6739 	
arm|7398 	around|5433 	arrange|5747 	arrest|6358 	arrive|5993 	arrow|5441 	
artefact|6863 	artist|6025 	artwork|7043 	art|6424 	ask|7193 	aspect|6731 	
assault|7381 	asset|6641 	assist|7448 	assume|5882 	asthma|5685 	athlete|7390 	
atom|6330 	attack|5852 	attend|6712 	attitude|6493 	attract|5627 	auction|6235 	
audit|5660 	august|7376 	aunt|6039 	author|5757 	auto|6673 	autumn|6524 	
average|5688 	avocado|5695 	avoid|5506 	awake|7092 	aware|5811 	away|6698 	
awesome|6093 	awful|7401 	awkward|6566 	axis|6453 	baby|5670 	bachelor|6290 	
bacon|7218 	badge|6519 	bag|7464 	balance|6985 	balcony|6975 	ball|6239 	
bamboo|6730 	banana|6610 	banner|6297 	barely|6797 	bargain|6118 	barrel|6823 	
bar|5998 	base|6597 	basic|5941 	basket|5728 	battle|5578 	beach|7314 	
bean|7170 	beauty|6864 	because|7038 	become|6755 	beef|5628 	before|6473 	
begin|5445 	behave|6895 	behind|6513 	believe|6107 	below|6266 	belt|5597 	
bench|5518 	benefit|5971 	best|6710 	betray|6875 	better|5795 	between|6612 	
beyond|6766 	bicycle|5592 	bid|7357 	bike|6378 	bind|5972 	biology|7052 	
bird|7190 	birth|6836 	bitter|5921 	black|6885 	blade|6592 	blame|6680 	
blanket|7439 	blast|6481 	bleak|5532 	bless|6675 	blind|6556 	blood|6339 	
blossom|5470 	blouse|6248 	blue|6681 	blur|6858 	blush|6206 	board|6361 	
boat|6393 	body|6611 	boil|5783 	bomb|5693 	bone|5676 	bonus|7360 	
book|6510 	boost|5622 	border|6528 	boring|5762 	borrow|5888 	boss|6924 	
