2005-09-18-en-bip39-purple-annoyed-centipede-encode
abandon|6217 	ability|6262 	able|6238 	about|5786 	above|7018 	absent|7068 	
absorb|5445 	abstract|6689 	absurd|5943 	abuse|6699 	access|7105 	accident|5778 	
account|6230 	accuse|7203 	achieve|6035 	acid|7405 	acoustic|5643 	acquire|6984 	
across|6291 	action|6069 	actor|6406 	actress|6351 	actual|5892 	act|7046 	
adapt|7354 	addict|5947 	address|6192 	add|6487 	adjust|6619 	admit|6068 	
adult|6373 	advance|7101 	advice|7348 	aerobic|6341 	affair|7103 	afford|5586 	
afraid|6175 	again|5827 	agent|6012 	age|6401 	agree|6573 	ahead|5610 	
aim|6321 	airport|5718 	air|5483 	aisle|6787 	alarm|6987 	album|7378 	
alcohol|6392 	alert|5468 	alien|5515 	alley|5819 	allow|6743 	all|5855 	
almost|6296 	alone|6204 	alpha|6266 	already|6921 	also|5971 	alter|5829 	
always|7237 	amateur|6412 	amazing|7206 	among|7094 	amount|5732 	amused|6200 	
analyst|5758 	anchor|6861 	ancient|6091 	anger|7029 	angle|7335 	angry|5478 	
animal|6753 	ankle|6978 	announce|7395 	annual|6654 	another|6269 	answer|7119 	
antenna|5862 	antique|6112 	anxiety|7324 	any|6626 	apart|6870 	apology|6156 	
appear|5931 	apple|6598 	approve|6120 	april|5950 	arch|6672 	arctic|6007 	
area|6285 	arena|7168 	argue|5904 	armed|6728 	armor|5993 	army|7433 	
arm|6642 	around|7051 	arrange|6287 	arrest|7400 	arrive|6840 	arrow|6398 	
artefact|5467 	artist|6122 	artwork|5567 	art|5593 	ask|6031 	aspect|5459 	
assault|6630 	asset|6696 	assist|7393 	assume|7359 	asthma|5986 	athlete|5520 	
atom|6229 	attack|6004 	attend|7136 	attitude|5982 	attract|6764 	auction|6140 	
audit|6500 	august|5583 	aunt|5850 	author|7199 	auto|6888 	autumn|6550 	
average|5848 	avocado|6242 	avoid|6408 	awake|6473 	aware|6157 	away|6631 	
awesome|6259 	awful|6584 	awkward|5687 	axis|5645 	baby|5803 	bachelor|5705 	
bacon|7305 	badge|6191 	bag|6960 	balance|6682 	balcony|6275 	ball|6909 	
bamboo|6074 	banana|6904 	banner|6665 	barely|7479 	bargain|6967 	barrel|6301 	
bar|7210 	base|6496 	basic|5868 	basket|6560 	battle|5573 	beach|6945 	
bean|7408 	beauty|5473 	because|7353 	become|7313 	beef|6823 	before|6760 	
begin|6488 	behave|6073 	behind|6535 	believe|7054 	below|5577 	belt|6727 	
bench|7363 	benefit|6153 	best|7268 	betray|5582 	better|5798 	between|5512 	
beyond|7372 	bicycle|6370 	bid|6422 	bike|7113 	bind|6444 	biology|5749 	
bird|6072 	birth|5905 	bitter|6768 	black|5561 	blade|7128 	blame|6131 	
blanket|6064 	blast|6563 	bleak|7333 	bless|6147 	blind|5668 	blood|5658 	
blossom|5998 	blouse|6830 	blue|7420 	blur|7075 	blush|5673 	board|7087 	
boat|6152 	body|7150 	boil|5451 	bomb|5801 	bone|6731 	bonus|6806 	
book|5559 	boost|6202 	border|7072 	boring|6056 	borrow|5781 	boss|6085 	
bottom|7163 	bounce|5836 	box|5517 	boy|6807 	bracket|6671 	brain|7211 	
brand|7165 	brass|6893 	brave|5457 	bread|7175 	breeze|5541 	brick|7126 	
bridge|6942 	brief|6868 	bright|6912 	bring|7167 	brisk|6567 	broccoli|5543 	
broken|6514 	bronze|5648 	broom|6115 	brother|7055 	brown|6160 	brush|6850 	
bubble|5647 	buddy|6652 	budget|7464 	buffalo|6070 	build|6363 	bulb|7278 	
bulk|5606 	bullet|5823 	bundle|5542 	bunker|6625 	burden|6029 	burger|6544 	
burst|7430 	business|5538 	busy|7109 	bus|5861 	butter|5772 	buyer|5723 	
buzz|7458 	cabbage|6167 	cabin|7369 	cable|5661 	cactus|7470 	cage|6319 	
cake|5675 	call|6527 	calm|6092 	camera|6683 	camp|7235 	canal|6762 	
cancel|6946 	candy|5825 	cannon|6025 	canoe|5873 	canvas|6443 	canyon|5524 	
can|7344 	capable|5666 	capital|6155 	captain|5745 	carbon|5634 	card|6562 	
cargo|6668 	carpet|5779 	carry|5757 	cart|7350 	car|6916 	case|6344 	
cash|6701 	casino|6536 	castle|7322 	casual|7358 	catalog|6819 	catch|5508 	
category|6311 	cattle|5511 	cat|6437 	caught|6790 	cause|6521 	caution|7366 	
cave|7117 	ceiling|6765 	celery|6399 	cement|5908 	census|6477 	century|6610 	
cereal|5818 	certain|5725 	chair|5807 	chalk|5845 	champion|7254 	change|7030 	
chaos|7273 	chapter|5535 	charge|6627 	chase|6899 	chat|6817 	cheap|6637 	
check|6141 	cheese|5886 	chef|5876 	cherry|6966 	chest|5615 	chicken|6525 	
chief|5740 	child|7204 	chimney|7390 	choice|6792 	choose|6312 	chronic|7259 	
chuckle|5579 	chunk|5448 	churn|6252 	cigar|6264 	cinnamon|6674 	circle|6503 	
citizen|7452 	city|5659 	civil|6076 	claim|6481 	clap|6818 	clarify|7200 	
claw|7002 	clay|6201 	clean|5608 	clerk|6438 	clever|5432 	click|5730 	
client|7331 	cliff|6846 	climb|6780 	clinic|5878 	clip|6411 	clock|6845 	
clog|5629 	close|7308 	cloth|5752 	cloud|7214 	clown|6504 	club|7406 	
clump|7325 	cluster|6786 	clutch|6416 	coach|6343 	coast|6705 	coconut|6484 	
code|6599 	coffee|5476 	coil|7062 	coin|7449 	collect|5756 	color|5916 	
column|7447 	combine|6236 	come|6886 	comfort|6756 	comic|6337 	common|7024 	
company|6216 	concert|7020 	conduct|5838 	confirm|5789 	congress|6597 	connect|5841 	
consider|7234 	control|6308 	convince|6709 	cook|6198 	cool|6113 	copper|6604 	
copy|6314 	coral|5537 	core|5689 	corn|7134 	correct|6510 	cost|5638 	
cotton|6854 	couch|6586 	country|5685 	couple|5605 	course|6982 	cousin|5810 	
cover|6572 	coyote|7042 	crack|5604 	cradle|6508 	craft|5962 	cram|7127 	
crane|7456 	crash|6410 	crater|5901 	crawl|5523 	crazy|7267 	cream|5678 	
credit|5802 	creek|7107 	crew|5499 	cricket|6616 	crime|7179 	crisp|7361 	
critic|5580 	crop|7256 	cross|6062 	crouch|7177 	crowd|5627 	crucial|5495 	
cruel|6919 	cruise|6681 	crumble|6906 	crunch|6097 	crush|6930 	crystal|5477 	
cry|6281 	cube|6129 	culture|6208 	cupboard|7246 	cup|5719 	curious|5939 	
current|6822 	curtain|6154 	curve|6516 	cushion|6376 	custom|6089 	cute|5858 	
cycle|5839 	dad|6685 	damage|5555 	damp|5898 	dance|6292 	danger|6468 	
daring|6596 	dash|5665 	daughter|5846 	dawn|5794 	day|6163 	deal|6708 	
debate|6372 	debris|5654 	decade|6448 	december|6107 	decide|6441 	decline|5929 	
decorate|5741 	decrease|7309 	deer|7178 	defense|6620 	define|7440 	defy|7374 	
degree|6395 	delay|5932 	deliver|6310 	demand|5796 	demise|5784 	denial|7016 	
dentist|5995 	deny|7080 	depart|5703 	depend|6139 	deposit|7047 	depth|5775 	
deputy|5694 	derive|5805 	describe|6617 	desert|5471 	design|6686 	desk|5942 	
despair|6643 	destroy|7409 	detail|6423 	detect|7270 	develop|6459 	device|5812 	
devote|6349 	diagram|5907 	dial|7311 	diamond|7028 	diary|7441 	dice|6193 	
diesel|6030 	diet|7232 	differ|5490 	digital|7123 	dignity|6039 	dilemma|6911 	
dinner|6716 	dinosaur|5456 	direct|5926 	dirt|6333 	disagree|7283 	discover|6177 	
disease|6796 	dish|5680 	dismiss|6837 	disorder|6385 	display|5493 	distance|7089 	
divert|5990 	divide|7264 	divorce|6570 	dizzy|5965 	doctor|6095 	document|7421 	
dog|7037 	doll|5748 	dolphin|5594 	domain|6579 	donate|6286 	donkey|6571 	
donor|5551 	door|6088 	dose|5787 	double|6265 	dove|7285 	draft|7155 	
dragon|6645 	drama|7099 	drastic|7271 	draw|6237 	dream|5771 	dress|5563 	
drift|6663 	drill|6426 	drink|6766 	drip|5919 	drive|7301 	drop|7428 	
drum|5635 	dry|6420 	duck|5695 	dumb|6676 	dune|6623 	during|6677 	
dust|6740 	dutch|6046 	duty|7439 	dwarf|6225 	dynamic|5842 	eager|7059 	
eagle|7000 	early|5436 	earn|5576 	earth|6947 	easily|5937 	east|6128 	
easy|5446 	echo|7367 	ecology|5733 	economy|6189 	edge|6797 	edit|6680 	
educate|6057 	effort|5936 	egg|5871 	eight|6651 	either|6968 	elbow|6931 	
elder|5518 	electric|6288 	elegant|5488 	element|6026 	elephant|6974 	elevator|5578 	
elite|5837 	else|5619 	embark|7474 	embody|5726 	embrace|5617 	emerge|6843 	
emotion|6380 	employ|5782 	empower|6148 	empty|7436 	enable|5698 	enact|5612 	
endless|7220 	endorse|6754 	end|7468 	enemy|7091 	energy|5502 	enforce|6016 	
engage|5507 	engine|7081 	enhance|7013 	enjoy|6099 	enlist|6812 	enough|7130 	
enrich|5690 	enroll|6209 	ensure|7084 	enter|5766 	entire|5651 	entry|6104 	
envelope|6277 	episode|7104 	equal|7124 	equip|5720 	erase|6305 	era|6396 	
erode|6502 	erosion|6176 	error|5554 	erupt|5649 	escape|5948 	essay|5437 	
essence|7392 	estate|5591 	eternal|7442 	ethics|6664 	evidence|6470 	evil|5879 	
evoke|6635 	evolve|5991 	exact|6693 	example|6367 	excess|5753 	exchange|6746 	
excite|6833 	exclude|7082 	excuse|6205 	execute|5531 	exercise|6528 	exhaust|6327 	
exhibit|6253 	exile|5480 	exist|6053 	exit|6246 	exotic|6741 	expand|6425 	
expect|5462 	expire|7443 	explain|6518 	expose|6203 	express|7025 	extend|5521 	
extra|5444 	eyebrow|7450 	eye|6045 	fabric|5584 	face|6271 	faculty|7298 	
fade|6820 	faint|7010 	faith|6662 	fall|7466 	false|5669 	fame|6325 	
family|7041 	famous|6106 	fancy|5447 	fantasy|6555 	fan|7144 	farm|6973 	
fashion|6964 	fatal|6342 	father|6742 	fatigue|5704 	fat|7181 	fault|5525 	
favorite|6698 	feature|5486 	february|5624 	federal|6442 	feed|6172 	feel|7148 	
fee|7137 	female|5754 	fence|7276 	festival|6779 	fetch|6040 	fever|7172 	
few|6612 	fiber|6644 	fiction|5822 	field|6697 	figure|7272 	file|6469 	
film|5677 	filter|5616 	final|6800 	find|5487 	fine|5944 	finger|6346 	
finish|5739 	fire|7142 	firm|6248 	first|7446 	fiscal|6243 	fish|6889 	
fitness|6150 	fit|6628 	fix|7287 	flag|7174 	flame|6093 	flash|5715 	
flat|6748 	flavor|6082 	flee|6379 	flight|7401 	flip|7191 	float|7159 	
flock|5885 	floor|7201 	flower|5890 	fluid|7036 	flush|7198 	fly|6359 	
foam|5889 	focus|5888 	fog|5920 	foil|6501 	fold|5716 	follow|5909 	
food|5894 	foot|6577 	force|5568 	forest|5954 	forget|6374 	fork|7217 	
fortune|6879 	forum|5750 	forward|6622 	fossil|7368 	foster|5987 	found|5997 	
fox|6589 	fragile|6390 	frame|7462 	frequent|6858 	fresh|6950 	friend|6883 	
fringe|5684 	frog|5484 	front|5712 	frost|7034 	frown|7277 	frozen|7356 	
fruit|6856 	fuel|6316 	funny|6255 	fun|7244 	furnace|7281 	fury|6505 	
future|7076 	gadget|7295 	gain|6119 	galaxy|6659 	gallery|7290 	game|6606 	
gap|7444 	garage|7129 	garbage|5670 	garden|5831 	garlic|7360 	garment|7092 	
gasp|6059 	gas|5897 	gate|5454 	gather|5657 	gauge|7160 	gaze|6957 	
general|6961 	genius|5547 	genre|5840 	gentle|6804 	genuine|6735 	gesture|7384 	
ghost|7056 	giant|7205 	gift|7461 	giggle|6530 	ginger|5746 	giraffe|5587 	
girl|6283 	give|5891 	glad|5489 	glance|5788 	glare|5940 	glass|5884 	
glide|7342 	glimpse|5633 	globe|7114 	gloom|6692 	glory|6633 	glove|7292 	
glow|6326 	glue|6541 	goat|6998 	goddess|5575 	gold|7139 	good|5640 	
goose|6414 	gorilla|7329 	gospel|6108 	gossip|5442 	govern|6105 	gown|5951 	
grab|5828 	grace|6427 	grain|6783 	grant|6940 	grape|6770 	grass|6860 	
gravity|6815 	great|6048 	green|6210 	grid|7379 	grief|6816 	grit|5911 	
grocery|5977 	group|5847 	grow|7019 	grunt|6826 	guard|6611 	guess|5595 	
guide|6548 	guilt|6145 	guitar|5999 	gun|6953 	gym|5945 	habit|6802 	
hair|5915 	half|7314 	hammer|6890 	hamster|5672 	hand|7424 	happy|7454 	
harbor|7402 	hard|5581 	harsh|5817 	harvest|6678 	hat|6231 	have|6211 	
hawk|6144 	hazard|7326 	head|5588 	health|6232 	heart|7317 	heavy|5735 	
hedgehog|5548 	height|6123 	hello|6419 	helmet|5964 	help|6159 	hen|7096 	
hero|7098 	hidden|7351 	high|7093 	hill|6828 	hint|5984 	hip|6509 	
hire|5736 	history|5972 	hobby|5934 	hockey|6066 	hold|7222 	hole|7110 	
holiday|5880 	hollow|5755 	home|6897 	honey|6729 	hood|7343 	hope|6003 	
horn|6587 	horror|6054 	horse|6290 	hospital|7111 	host|7404 	hotel|7265 	
hour|5953 	hover|5809 	hub|5453 	huge|6855 	human|5996 	humble|6758 	
humor|7243 	hundred|5844 	hungry|5623 	hunt|6020 	hurdle|5574 	hurry|5874 	
hurt|6360 	husband|6795 	hybrid|7044 	ice|5682 	icon|7382 	idea|6143 	
identify|5849 	idle|7419 	ignore|5938 	illegal|6178 	illness|7190 	ill|6526 	
image|5824 	imitate|6295 	immense|7208 	immune|7355 	impact|7426 	impose|6583 	
improve|7216 	impulse|7176 	inch|7004 	include|7418 	income|5500 	increase|5557 	
index|6841 	indicate|6362 	indoor|5895 	industry|6371 	infant|6077 	inflict|7122 	
inform|6694 	inhale|6932 	inherit|6971 	initial|6713 	inject|5864 	injury|6900 	
inmate|6641 	inner|7245 	innocent|7003 	input|5545 	inquiry|5983 	insane|7060 	
insect|5691 	inside|6898 	inspire|6038 	install|6065 	intact|7340 	interest|5700 	
into|7477 	invest|6715 	invite|6944 	involve|6862 	iron|6173 	island|6190 	
isolate|6853 	issue|6467 	item|7327 	ivory|6917 	jacket|7231 	jaguar|6687 	
jar|6997 	jazz|6171 	jealous|6471 	jeans|6896 	jelly|6240 	jewel|7057 	
job|6206 	join|6813 	joke|6901 	journey|6183 	joy|5528 	judge|7365 	
juice|6348 	jump|6710 	jungle|7108 	junior|6769 	junk|6041 	just|6903 	
kangaroo|7233 	keen|6199 	keep|7152 	ketchup|7196 	key|7022 	kick|6994 	
kidney|7085 	kid|7297 	kind|6364 	kingdom|7410 	kiss|7189 	kitchen|5804 	
kite|5975 	kitten|6358 	kit|7102 	kiwi|7323 	knee|5513 	knife|7032 	
knock|5785 	know|5435 	label|5438 	labor|5701 	lab|6132 	ladder|6166 	
lady|6785 	lake|6272 	lamp|6111 	language|5602 	laptop|5814 	large|5636 	
later|6001 	latin|7269 	laugh|7079 	laundry|6849 	lava|5994 	lawn|7125 	
