1772-11-25-en-bip39-black-fantastic-orangutan-encode
abandon|6216 	ability|6499 	able|5471 	about|6148 	above|6801 	absent|5458 	
absorb|7449 	abstract|7233 	absurd|7412 	abuse|6463 	access|6545 	accident|5491 	
account|7270 	accuse|6924 	achieve|6717 	acid|7465 	acoustic|6297 	acquire|6663 	
across|5958 	action|6010 	actor|6331 	actress|7446 	actual|7202 	act|6617 	
adapt|5996 	addict|6901 	address|6805 	add|5855 	adjust|7296 	admit|6913 	
adult|7067 	advance|6414 	advice|6117 	aerobic|5939 	affair|6208 	afford|5717 	
afraid|6167 	again|7239 	agent|6601 	age|6666 	agree|5519 	ahead|7357 	
aim|6210 	airport|7428 	air|7218 	aisle|6477 	alarm|7381 	album|5902 	
alcohol|6557 	alert|6170 	alien|6380 	alley|7125 	allow|5585 	all|6724 	
almost|7020 	alone|6608 	alpha|6830 	already|6454 	also|5500 	alter|5980 	
always|6915 	amateur|6866 	amazing|5489 	among|5846 	amount|6453 	amused|6989 	
analyst|7131 	anchor|6583 	ancient|7279 	anger|7182 	angle|6391 	angry|6863 	
animal|5558 	ankle|6262 	announce|7425 	annual|6195 	another|5912 	answer|6075 	
antenna|7282 	antique|7004 	anxiety|6743 	any|5673 	apart|7179 	apology|6747 	
appear|6814 	apple|6811 	approve|7325 	april|7335 	arch|6706 	arctic|5927 	
area|5736 	arena|6815 	argue|6058 	armed|6742 	armor|5795 	army|7056 	
arm|7271 	around|7078 	arrange|5963 	arrest|5565 	arrive|7095 	arrow|7049 	
artefact|7385 	artist|5712 	artwork|7208 	art|6731 	ask|6957 	aspect|5748 	
assault|7467 	asset|6186 	assist|7196 	assume|6105 	asthma|7050 	athlete|6405 	
atom|7191 	attack|6401 	attend|6966 	attitude|7278 	attract|6194 	auction|6771 	
audit|5627 	august|7161 	aunt|6245 	author|7275 	auto|6164 	autumn|6907 	
average|5541 	avocado|6047 	avoid|5782 	awake|5744 	aware|5778 	away|6745 	
awesome|5879 	awful|5571 	awkward|6060 	axis|6634 	baby|5477 	bachelor|6899 	
bacon|5813 	badge|5483 	bag|7350 	balance|7007 	balcony|6004 	ball|6497 	
bamboo|5451 	banana|6720 	banner|7223 	barely|6349 	bargain|6128 	barrel|6872 	
bar|6316 	base|6279 	basic|5496 	basket|5689 	battle|5803 	beach|6540 	
bean|6033 	beauty|6291 	because|5548 	become|6175 	beef|7003 	before|5473 	
begin|6874 	behave|6949 	behind|5464 	believe|6568 	below|5680 	belt|6952 	
bench|6627 	benefit|5800 	best|6224 	betray|6710 	better|6001 	between|6619 	
beyond|5944 	bicycle|6655 	bid|5505 	bike|6309 	bind|5787 	biology|6432 	
bird|7135 	birth|5551 	bitter|6719 	black|5515 	blade|6839 	blame|5897 	
blanket|6788 	blast|6261 	bleak|6222 	bless|6030 	blind|7227 	blood|5852 	
blossom|7127 	blouse|5809 	blue|6888 	blur|7422 	blush|6041 	board|6485 	
boat|7454 	body|7098 	boil|6425 	bomb|6418 	bone|6045 	bonus|6893 	
book|7300 	boost|6679 	border|6097 	boring|5526 	borrow|5798 	boss|6046 	
bottom|6690 	bounce|6426 	box|6510 	boy|6604 	bracket|6873 	brain|5529 	
brand|5992 	brass|5978 	brave|5907 	bread|5866 	breeze|5600 	brick|6897 	
bridge|6600 	brief|5613 	bright|6749 	bring|5688 	brisk|7229 	broccoli|6639 	
broken|6439 	bronze|6524 	broom|7128 	brother|6686 	brown|6595 	brush|5947 	
bubble|7189 	buddy|6750 	budget|7312 	buffalo|6034 	build|6025 	bulb|6021 	
bulk|6421 	bullet|5438 	bundle|5493 	bunker|5639 	burden|7051 	burger|7096 	
burst|5827 	business|6115 	busy|6536 	bus|6091 	butter|7115 	buyer|5622 	
buzz|6570 	cabbage|7245 	cabin|5742 	cable|5820 	cactus|5513 	cage|5729 	
cake|6878 	call|5506 	calm|5557 	camera|6673 	camp|6984 	canal|7011 	
cancel|7042 	candy|6016 	cannon|7478 	canoe|5626 	canvas|5649 	canyon|5628 	
can|6162 	capable|5971 	capital|6804 	captain|6308 	carbon|5771 	card|5922 	
cargo|6607 	carpet|6467 	carry|6116 	cart|7178 	car|6883 	case|6775 	
cash|6697 	casino|7211 	castle|6226 	casual|5586 	catalog|5574 	catch|5987 	
category|5860 	cattle|6336 	cat|5487 	caught|7434 	cause|6147 	caution|7388 	
cave|6682 	ceiling|6978 	celery|5643 	cement|6265 	census|5462 	century|7219 	
cereal|6754 	certain|6587 	chair|6967 	chalk|5721 	champion|6909 	change|6678 	
chaos|5790 	chapter|7066 	charge|6649 	chase|5559 	chat|6859 	cheap|6527 	
