1772-02-26-en-bip39-blue-tough-badger-encode
abandon|7117 	ability|5623 	able|6814 	about|5699 	above|6719 	absent|6226 	
absorb|7244 	abstract|7125 	absurd|6382 	abuse|5864 	access|6750 	accident|6407 	
account|6627 	accuse|6325 	achieve|6057 	acid|6968 	acoustic|6143 	acquire|7470 	
across|5790 	action|5993 	actor|7048 	actress|6200 	actual|7327 	act|6357 	
adapt|5758 	addict|5847 	address|5789 	add|6620 	adjust|5880 	admit|7099 	
adult|5657 	advance|6344 	advice|6009 	aerobic|6763 	affair|5854 	afford|6244 	
afraid|6517 	again|5684 	agent|5500 	age|5473 	agree|7189 	ahead|7229 	
aim|6053 	airport|5715 	air|6285 	aisle|6844 	alarm|6332 	album|6019 	
alcohol|7122 	alert|6664 	alien|5975 	alley|5787 	allow|5830 	all|6779 	
almost|6329 	alone|6194 	alpha|7115 	already|7434 	also|6771 	alter|6564 	
always|5549 	amateur|6887 	amazing|5775 	among|6430 	amount|6991 	amused|6636 	
analyst|6238 	anchor|6697 	ancient|5976 	anger|6538 	angle|5462 	angry|6585 	
animal|7461 	ankle|6696 	announce|7015 	annual|6969 	another|6062 	answer|7034 	
antenna|7069 	antique|7171 	anxiety|7030 	any|7291 	apart|6790 	apology|5534 	
appear|6580 	apple|6122 	approve|6748 	april|5518 	arch|7206 	arctic|6609 	
area|6476 	arena|6367 	argue|6794 	armed|6421 	armor|6633 	army|7183 	
arm|6556 	around|7281 	arrange|6578 	arrest|5828 	arrive|5483 	arrow|6395 	
artefact|7458 	artist|5679 	artwork|6048 	art|7240 	ask|6219 	aspect|5504 	
assault|6598 	asset|5971 	assist|6247 	assume|7432 	asthma|6197 	athlete|6081 	
atom|5951 	attack|6394 	attend|6650 	attitude|7167 	attract|6840 	auction|7156 	
audit|7155 	august|6136 	aunt|6644 	author|6282 	auto|6091 	autumn|7033 	
average|7290 	avocado|6105 	avoid|5604 	awake|6149 	aware|7052 	away|5963 	
awesome|5928 	awful|7011 	awkward|6756 	axis|6327 	baby|5520 	bachelor|6135 	
bacon|6619 	badge|5583 	bag|6603 	balance|6521 	balcony|6193 	ball|6393 	
bamboo|7342 	banana|5853 	banner|7144 	barely|6461 	bargain|7394 	barrel|6479 	
bar|6298 	base|6523 	basic|6442 	basket|6420 	battle|7219 	beach|6993 	
bean|7453 	beauty|6691 	because|6447 	become|5885 	beef|6001 	before|6359 	
begin|5937 	behave|5791 	behind|6827 	believe|6616 	below|5855 	belt|5565 	
bench|6258 	benefit|7012 	best|6833 	betray|6159 	better|6621 	between|7055 	
beyond|5452 	bicycle|6014 	bid|5769 	bike|6230 	bind|7200 	biology|7187 	
bird|5700 	birth|7401 	bitter|6377 	black|6528 	blade|6031 	blame|6953 	
blanket|6569 	blast|6902 	bleak|6212 	bless|7286 	blind|6155 	blood|5743 	
blossom|6982 	blouse|6330 	blue|7136 	blur|7463 	blush|7338 	board|7094 	
boat|6918 	body|5614 	boil|6141 	bomb|6052 	bone|6099 	bonus|5946 	
book|7409 	boost|6020 	border|6832 	boring|6069 	borrow|5633 	boss|5802 	
bottom|6863 	bounce|5719 	box|6654 	boy|6460 	bracket|7146 	brain|6243 	
brand|6316 	brass|6927 	brave|5485 	bread|5592 	breeze|6661 	brick|5953 	
bridge|5522 	brief|6179 	bright|7355 	bring|6386 	brisk|5691 	broccoli|7017 	
broken|5812 	bronze|7477 	broom|6096 	brother|7400 	brown|5446 	brush|6766 	
bubble|6437 	buddy|6900 	budget|7109 	buffalo|5902 	build|6623 	bulb|5707 	
bulk|6871 	bullet|6745 	bundle|5591 	bunker|7149 	burden|6130 	burger|5560 	
burst|6375 	business|5456 	busy|6957 	bus|6767 	butter|5873 	buyer|6495 	
buzz|6557 	cabbage|5628 	cabin|6250 	cable|5705 	cactus|6647 	cage|6846 	
