1772-06-03-en-bip39-purple-innocent-hawk-encode
abandon|5481 	ability|7252 	able|6179 	about|5474 	above|6271 	absent|6159 	
absorb|6772 	abstract|6934 	absurd|5638 	abuse|7337 	access|6054 	accident|6275 	
account|6255 	accuse|6315 	achieve|6454 	acid|5759 	acoustic|7433 	acquire|6785 	
across|5736 	action|5919 	actor|5917 	actress|7081 	actual|6690 	act|6980 	
adapt|7370 	addict|7453 	address|6879 	add|5967 	adjust|6590 	admit|5673 	
adult|5720 	advance|5957 	advice|6604 	aerobic|5626 	affair|6625 	afford|5532 	
afraid|6519 	again|7002 	agent|6459 	age|5658 	agree|7384 	ahead|6012 	
aim|5741 	airport|6352 	air|6835 	aisle|6917 	alarm|7369 	album|7026 	
alcohol|6169 	alert|5806 	alien|6307 	alley|5907 	allow|5563 	all|5873 	
almost|5448 	alone|7344 	alpha|6069 	already|5971 	also|6504 	alter|7251 	
always|7082 	amateur|6257 	amazing|5696 	among|6077 	amount|5544 	amused|6670 	
analyst|7224 	anchor|6466 	ancient|7034 	anger|5513 	angle|6469 	angry|6697 	
animal|7216 	ankle|5893 	announce|5849 	annual|6127 	another|5783 	answer|6931 	
antenna|6923 	antique|5792 	anxiety|5647 	any|7333 	apart|7046 	apology|7132 	
appear|5454 	apple|7387 	approve|7153 	april|6847 	arch|7311 	arctic|6967 	
area|6398 	arena|6267 	argue|6952 	armed|6194 	armor|6099 	army|6757 	
arm|6123 	around|6114 	arrange|6501 	arrest|6522 	arrive|6075 	arrow|7013 	
artefact|7066 	artist|7135 	artwork|5630 	art|5633 	ask|7179 	aspect|6793 	
assault|5476 	asset|5727 	assist|6401 	assume|7080 	asthma|6231 	athlete|5753 	
atom|5472 	attack|7377 	attend|7036 	attitude|6810 	attract|7407 	auction|6483 	
audit|6318 	august|5842 	aunt|6410 	author|6109 	auto|5491 	autumn|5581 	
average|7098 	avocado|6070 	avoid|7364 	awake|5445 	aware|6023 	away|5722 	
awesome|6204 	awful|5495 	awkward|7361 	axis|7225 	baby|5804 	bachelor|5662 	
bacon|7298 	badge|6530 	bag|5847 	balance|5834 	balcony|6589 	ball|7048 	
bamboo|7236 	banana|6939 	banner|6010 	barely|6308 	bargain|6193 	barrel|6827 	
bar|6262 	base|6634 	basic|7186 	basket|5760 	battle|6520 	beach|5827 	
bean|6588 	beauty|6512 	because|6518 	become|5699 	beef|5617 	before|7443 	
begin|6999 	behave|5536 	behind|6751 	believe|7460 	below|6620 	belt|7340 	
bench|5449 	benefit|7211 	best|6726 	betray|6871 	better|5510 	between|5572 	
beyond|5676 	bicycle|5702 	bid|7096 	bike|5500 	bind|6297 	biology|7415 	
bird|6492 	birth|6250 	bitter|5465 	black|6480 	blade|6002 	blame|5747 	
blanket|6345 	blast|6263 	bleak|5539 	bless|6630 	blind|6994 	blood|6422 	
blossom|6060 	blouse|6093 	blue|6665 	blur|6743 	blush|6333 	board|6202 	
boat|6996 	body|5762 	boil|5740 	bomb|7266 	bone|6826 	bonus|6283 	
book|6395 	boost|6322 	border|7378 	boring|5439 	borrow|7063 	boss|7257 	
bottom|6189 	bounce|5456 	box|6292 	boy|5807 	bracket|6642 	brain|7278 	
brand|5583 	brass|6235 	brave|7268 	bread|6524 	breeze|5558 	brick|7213 	
bridge|6767 	brief|6984 	bright|6591 	bring|5489 	brisk|5958 	broccoli|5557 	
broken|5719 	bronze|6434 	broom|5643 	brother|7087 	brown|6017 	brush|6927 	
bubble|7404 	buddy|7126 	budget|5953 	buffalo|6684 	build|6618 	bulb|7242 	
bulk|6168 	bullet|6164 	bundle|6987 	bunker|5825 	burden|6954 	burger|6239 	
burst|7478 	business|5678 	busy|5890 	bus|6643 	butter|6382 	buyer|5584 	
buzz|7201 	cabbage|7263 	cabin|6052 	cable|6102 	cactus|5540 	cage|5650 	
cake|6356 	call|6450 	calm|6587 	camera|6633 	camp|6695 	canal|6768 	
cancel|6890 	candy|5988 	cannon|7000 	canoe|5508 	canvas|7011 	canyon|5486 	
can|5502 	capable|6431 	capital|5459 	captain|5715 	carbon|6840 	card|6653 	
cargo|5648 	carpet|6170 	carry|5871 	cart|7155 	car|6475 	case|6303 	
cash|7315 	casino|7447 	castle|5671 	casual|6510 	catalog|7005 	catch|5453 	
category|6745 	cattle|7136 	cat|7189 	caught|7040 	cause|5520 	caution|6139 	
cave|6946 	ceiling|6949 	celery|7280 	cement|7440 	census|5467 	century|6336 	
cereal|6711 	certain|6515 	chair|6487 	chalk|6200 	champion|7371 	change|7365 	
chaos|5655 	chapter|5795 	charge|6535 	chase|6234 	chat|6936 	cheap|6353 	
check|6771 	cheese|6039 	chef|5674 	cherry|7158 	chest|6615 	chicken|5578 	
chief|7479 	child|6340 	chimney|5810 	choice|5468 	choose|6361 	chronic|7334 	
chuckle|6280 	chunk|6447 	churn|7200 	cigar|7089 	cinnamon|7277 	circle|5698 	
citizen|5724 	city|6269 	civil|7259 	claim|5721 	clap|5649 	clarify|7125 	
claw|6104 	clay|5588 	clean|5522 	clerk|5941 	clever|5470 	click|7230 	
client|5503 	cliff|5661 	climb|5824 	clinic|7079 	clip|5610 	clock|5897 	
clog|5627 	close|7291 	cloth|6858 	cloud|6120 	clown|5705 	club|5896 	
clump|6339 	cluster|5687 	clutch|7417 	coach|5622 	coast|5575 	coconut|7356 	
code|5511 	coffee|6380 	coil|7219 	coin|5878 	collect|5915 	color|6330 	
column|7305 	combine|5589 	come|6192 	comfort|6374 	comic|6592 	common|5663 	
company|6371 	concert|6739 	conduct|6203 	confirm|6837 	congress|5754 	connect|7396 	
consider|5932 	control|6600 	convince|6036 	cook|7301 	cool|7056 	copper|5645 	
copy|6227 	coral|5507 	core|7473 	corn|6675 	correct|6072 	cost|7137 	
cotton|7476 	couch|7429 	country|6710 	couple|5904 	course|6864 	cousin|6442 	
cover|6700 	coyote|5680 	crack|6176 	cradle|6073 	craft|6131 	cram|5942 	
crane|5437 	crash|5918 	crater|6612 	crawl|7078 	crazy|7332 	cream|5659 	
credit|5602 	creek|5768 	crew|7183 	cricket|7027 	crime|6370 	crisp|5523 	
critic|6679 	crop|6053 	cross|5615 	crouch|5797 	crowd|7258 	crucial|6128 	
cruel|6184 	cruise|5573 	crumble|5909 	crunch|5796 	crush|5877 	crystal|6411 	
cry|5640 	cube|5906 	culture|5711 	cupboard|7336 	cup|7108 	curious|5989 	
current|6165 	curtain|6989 	curve|6568 	cushion|6925 	custom|5828 	cute|7390 	
cycle|5482 	dad|5551 	damage|5623 	damp|5531 	dance|6015 	danger|7421 	
daring|6190 	dash|7422 	daughter|6843 	dawn|6686 	day|6018 	deal|5836 	
debate|5609 	debris|6817 	decade|6228 	december|6854 	decide|5713 	decline|5700 	
decorate|5594 	decrease|5527 	deer|7226 	defense|6521 	define|5535 	defy|5559 	
degree|6338 	delay|5618 	deliver|6901 	demand|6569 	demise|6230 	denial|6026 	
dentist|5707 	deny|6237 	depart|6279 	depend|5815 	deposit|6803 	depth|5534 	
deputy|6246 	derive|6482 	describe|5872 	desert|5758 	design|5688 	desk|6046 	
despair|6090 	destroy|5485 	detail|6251 	detect|5780 	develop|7057 	device|6473 	
devote|5488 	diagram|6407 	dial|6880 	diamond|6000 	diary|6413 	dice|7113 	
diesel|5596 	diet|7192 	differ|5800 	digital|6692 	dignity|5817 	dilemma|5997 	
dinner|5772 	dinosaur|7385 	direct|5517 	dirt|5850 	disagree|5990 	discover|5455 	
disease|6332 	dish|5742 	dismiss|6993 	disorder|5712 	display|6049 	distance|7255 	
divert|5912 	divide|6084 	divorce|7343 	dizzy|5549 	doctor|6681 	document|7164 	
dog|6532 	doll|6493 	dolphin|6460 	domain|5777 	donate|5813 	donkey|5642 	
donor|6894 	door|7037 	dose|5808 	double|5697 	dove|5814 	draft|7088 	
dragon|5526 	drama|6416 	drastic|7434 	draw|5839 	dream|5529 	dress|7413 	
drift|6574 	drill|6495 	drink|5484 	drip|6664 	drive|6616 	drop|6048 	
drum|6549 	dry|6613 	duck|5614 	dumb|7355 	dune|6244 	during|7094 	
dust|5550 	dutch|6644 	duty|6861 	dwarf|6020 	dynamic|5744 	eager|7159 	
eagle|6966 	early|7019 	earn|5681 	earth|5949 	easily|6349 	east|6274 	
easy|6259 	echo|6845 	ecology|6415 	economy|5542 	edge|6363 	edit|5464 	
educate|5922 	effort|7477 	egg|6264 	eight|7077 	either|5830 	elbow|5518 	
elder|6637 	electric|5763 	elegant|7104 	element|6842 	elephant|5983 	elevator|6542 	
elite|7455 	else|5443 	embark|6729 	embody|6916 	embrace|6375 	emerge|7442 	
emotion|7099 	employ|5867 	empower|5901 	empty|6265 	enable|6779 	enact|5519 	
endless|6641 	endorse|7436 	end|7472 	enemy|7150 	energy|6844 	enforce|6906 	
engage|5580 	engine|5803 	enhance|7131 	enjoy|5894 	enlist|6797 	enough|5556 	
enrich|6698 	enroll|7456 	ensure|7339 	enter|5490 	entire|5931 	entry|5528 	
envelope|6709 	episode|7071 	equal|7389 	equip|7279 	erase|7084 	era|6963 	
erode|7054 	erosion|5884 	error|6321 	erupt|5570 	escape|6718 	essay|6008 	
essence|6944 	estate|6661 	eternal|5977 	ethics|5848 	evidence|5440 	evil|5541 	
evoke|6758 	evolve|7459 	exact|6791 	example|5458 	excess|6794 	exchange|7107 	
excite|6940 	exclude|5442 	excuse|5717 	execute|5779 	exercise|6800 	exhaust|5996 	
exhibit|5969 	exile|5765 	exist|6919 	exit|6878 	exotic|5545 	expand|6685 	
expect|5843 	expire|5855 	explain|5586 	expose|6428 	express|5577 	extend|6683 	
extra|5898 	eyebrow|6317 	eye|5463 	fabric|7256 	face|7227 	faculty|5823 	
fade|6172 	faint|6397 	faith|7323 	fall|6187 	false|7120 	fame|6050 	
family|6715 	famous|7426 	fancy|6979 	fantasy|6030 	fan|5934 	farm|5821 	
fashion|7172 	fatal|6857 	father|6496 	fatigue|7270 	fat|6063 	fault|7325 	
favorite|7293 	feature|5752 	february|6929 	federal|6115 	feed|6059 	feel|6666 	
fee|5885 	female|7437 	fence|7029 	festival|6198 	fetch|6678 	fever|6061 	
few|7431 	fiber|5731 	fiction|6260 	field|5880 	figure|7049 	file|6717 	
film|5499 	filter|5935 	final|6748 	find|6196 	fine|7157 	finger|5984 	
finish|6087 	fire|5441 	firm|5686 	first|5883 	fiscal|5636 	fish|6201 	
fitness|5656 	fit|6420 	fix|6538 	flag|6101 	flame|7115 	flash|6319 	
flat|7025 	flavor|5950 	flee|6066 	flight|6449 	flip|6481 	float|6440 	
flock|5864 	floor|5930 	flower|6703 	fluid|6775 	flush|6065 	fly|5591 	
foam|5554 	focus|7243 	fog|6086 	foil|5729 	fold|6377 	follow|6085 	
food|5450 	foot|6971 	force|6335 	forest|5790 	forget|6424 	fork|6158 	
fortune|6372 	forum|6108 	forward|6400 	fossil|7118 	foster|5701 	found|6406 	
fox|6955 	fragile|7432 	frame|6456 	frequent|7070 	fresh|7299 	friend|5743 	
fringe|6035 	frog|7393 	front|6677 	frost|7435 	frown|6721 	frozen|5774 	
fruit|5961 	fuel|5785 	funny|6004 	fun|7149 	furnace|6930 	fury|6404 	
future|7075 	gadget|5835 	gain|5641 	galaxy|6479 	gallery|6598 	game|7265 	
gap|5566 	garage|6765 	garbage|6611 	garden|5905 	garlic|5703 	garment|7044 	
gasp|5994 	gas|5543 	gate|7326 	gather|5755 	gauge|5767 	gaze|5811 	
general|5970 	genius|6197 	genre|6029 	gentle|6116 	genuine|6037 	gesture|6673 	
ghost|5951 	giant|6216 	gift|5960 	giggle|6689 	ginger|6253 	giraffe|5652 	
girl|5750 	give|6032 	glad|7045 	glance|5560 	glare|5692 	glass|6508 	
glide|7425 	glimpse|5677 	globe|6408 	gloom|6210 	glory|5869 	glove|6465 	
glow|5587 	glue|5913 	goat|5434 	goddess|6175 	gold|7405 	good|6207 	
goose|6080 	gorilla|7069 	gospel|5739 	gossip|7138 	govern|5773 	gown|5569 	
grab|7073 	grace|5784 	grain|6154 	grant|6157 	grape|5714 	grass|6560 	
gravity|5899 	great|7228 	green|5710 	grid|5781 	grief|5939 	grit|6206 	
grocery|6014 	group|6270 	grow|6500 	grunt|6441 	guard|7012 	guess|5908 	
guide|5682 	guilt|7212 	guitar|6438 	gun|6148 	gym|7260 	habit|6261 	
hair|6732 	half|5603 	hammer|5709 	hamster|7463 	hand|7102 	happy|5690 	
harbor|6213 	hard|7148 	harsh|6421 	harvest|6781 	hat|5506 	have|7450 	
hawk|6310 	hazard|6226 	head|6301 	health|7127 	heart|6928 	heavy|6025 	
hedgehog|6437 	height|6040 	hello|5992 	helmet|7420 	help|6224 	hen|6121 	
hero|5461 	hidden|6145 	high|6119 	hill|5660 	hint|6713 	hip|5547 	
hire|6920 	history|5764 	hobby|6446 	hockey|5735 	hold|7350 	hole|7281 	
holiday|5789 	hollow|7317 	home|6537 	honey|7169 	hood|6727 	hope|6082 	
horn|7368 	horror|6033 	horse|6256 	hospital|5746 	host|6867 	hotel|5625 	
hour|5653 	hover|7176 	hub|7341 	huge|6737 	human|5900 	humble|6429 	
humor|5801 	hundred|5925 	hungry|6853 	hunt|5738 	hurdle|5480 	hurry|5479 	
hurt|6628 	husband|6660 	hybrid|6663 	ice|5844 	icon|5613 	idea|5438 	
identify|6883 	idle|5926 	ignore|6439 	illegal|6042 	illness|6564 	ill|6898 	
image|6581 	imitate|6021 	immense|7353 	immune|5841 	impact|6507 	impose|6708 	
improve|6960 	impulse|6088 	inch|6676 	include|6105 	income|5927 	increase|5959 	
index|5982 	indicate|6403 	indoor|6656 	industry|5533 	infant|5819 	inflict|6629 	
inform|7285 	inhale|7196 	inherit|6041 	initial|6624 	inject|7203 	injury|7187 	
inmate|7234 	inner|5852 	innocent|6098 	input|5748 	inquiry|6124 	insane|5891 	
insect|6773 	inside|6943 	inspire|6137 	install|6306 	intact|7468 	interest|6212 	
into|7445 	invest|7416 	invite|6841 	involve|5568 	iron|5672 	island|6738 	
isolate|5667 	issue|6691 	item|7409 	ivory|6593 	jacket|6171 	jaguar|5433 	
jar|6296 	jazz|5799 	jealous|6468 	jeans|6874 	jelly|5516 	jewel|7289 	
job|6215 	join|6787 	joke|7058 	journey|5964 	joy|7014 	judge|5955 	
juice|5607 	jump|6595 	jungle|7319 	junior|5929 	junk|7060 	just|6788 	
kangaroo|6289 	keen|6744 	keep|6311 	ketchup|5887 	key|6183 	kick|6557 	
kidney|6950 	kid|7015 	kind|5791 	kingdom|6453 	kiss|6541 	kitchen|5947 	
kite|5593 	kitten|6881 	kit|7314 	kiwi|7283 	knee|7388 	knife|6924 	
knock|6877 	know|7241 	label|6526 	labor|6390 	lab|6908 	ladder|5679 	
lady|7178 	lake|6964 	lamp|6045 	language|6839 	laptop|5770 	large|6391 	
later|6034 	latin|6915 	laugh|7180 	laundry|6699 	lava|6790 	lawn|5635 	
lawsuit|5555 	law|7035 	layer|7076 	lazy|5611 	leader|6484 	leaf|5608 	
learn|6329 	leave|6064 	lecture|6360 	left|6357 	legal|6430 	legend|6599 	
leg|5782 	leisure|5920 	lemon|7274 	lend|7275 	length|7246 	lens|6106 	
leopard|7146 	lesson|7309 	letter|7254 	level|6799 	liar|6585 	liberty|5695 	
library|6051 	license|7423 	life|6161 	lift|5726 	light|5471 	like|6868 	
limb|7403 	limit|6956 	link|6926 	lion|6646 	liquid|5670 	list|6328 	
little|5525 	live|5826 	lizard|7372 	load|7207 	loan|7195 	lobster|5776 	
local|6668 	lock|5537 	logic|6882 	lonely|6824 	long|7346 	loop|7024 	
lottery|6305 	loud|6514 	lounge|5771 	love|7147 	loyal|6044 	lucky|6850 	
luggage|6432 	lumber|6778 	lunar|6903 	lunch|6288 	luxury|6281 	lyrics|6241 	
machine|5477 	mad|5651 	magic|6969 	magnet|7451 	maid|7470 	mail|6511 	
main|6632 	major|6111 	make|7438 	mammal|6809 	manage|6094 	mandate|6965 	
