1772-02-02-en-bip39-silver-cooperative-cockroach-encode
abandon|6810 	ability|7082 	able|5942 	about|7008 	above|6646 	absent|5883 	
absorb|6334 	abstract|5967 	absurd|5452 	abuse|7282 	access|6399 	accident|5436 	
account|5618 	accuse|5633 	achieve|6294 	acid|6263 	acoustic|5661 	acquire|7414 	
across|6819 	action|7105 	actor|7308 	actress|7235 	actual|6602 	act|6565 	
adapt|7040 	addict|5964 	address|6395 	add|6909 	adjust|6112 	admit|5947 	
adult|6951 	advance|5606 	advice|6178 	aerobic|7424 	affair|6529 	afford|7380 	
afraid|5786 	again|5823 	agent|6526 	age|7450 	agree|5614 	ahead|7233 	
aim|6625 	airport|6122 	air|6117 	aisle|7244 	alarm|5674 	album|7002 	
alcohol|5950 	alert|5850 	alien|6451 	alley|5560 	allow|5828 	all|7115 	
almost|5745 	alone|6834 	alpha|7116 	already|7253 	also|6075 	alter|7110 	
always|5762 	amateur|7275 	amazing|6419 	among|6343 	amount|7045 	amused|6948 	
analyst|6169 	anchor|7425 	ancient|7144 	anger|6586 	angle|6706 	angry|5496 	
animal|6015 	ankle|7345 	announce|5469 	annual|6168 	another|7145 	answer|7418 	
antenna|6309 	antique|5813 	anxiety|6566 	any|6798 	apart|6008 	apology|6324 	
appear|6470 	apple|6135 	approve|6508 	april|7396 	arch|7281 	arctic|6666 	
area|6722 	arena|5811 	argue|5965 	armed|5712 	armor|7004 	army|5924 	
arm|6402 	around|7030 	arrange|5505 	arrest|5635 	arrive|6825 	arrow|5974 	
artefact|5914 	artist|7132 	artwork|6915 	art|5809 	ask|5686 	aspect|7454 	
assault|6162 	asset|6792 	assist|5449 	assume|6781 	asthma|6702 	athlete|6024 	
atom|5962 	attack|7285 	attend|6632 	attitude|6868 	attract|6999 	auction|5981 	
audit|7044 	august|5585 	aunt|7327 	author|6962 	auto|7019 	autumn|6306 	
average|6911 	avocado|6327 	avoid|6486 	awake|7412 	aware|6968 	away|7043 	
awesome|6521 	awful|7118 	awkward|6944 	axis|6855 	baby|6108 	bachelor|6020 	
bacon|6070 	badge|5839 	bag|6786 	balance|7423 	balcony|6195 	ball|5653 	
bamboo|7113 	banana|5642 	banner|6735 	barely|6034 	bargain|7169 	barrel|5438 	
bar|6333 	base|6385 	basic|6044 	basket|6485 	battle|7256 	beach|6064 	
bean|6502 	beauty|7355 	because|6468 	become|5596 	beef|5494 	before|6524 	
begin|5685 	behave|6036 	behind|5532 	believe|6438 	below|6594 	belt|7124 	
bench|7449 	benefit|5554 	best|6657 	betray|6796 	better|5433 	between|7328 	
beyond|7392 	bicycle|7126 	bid|5852 	bike|5522 	bind|7478 	biology|7455 	
bird|6739 	birth|6536 	bitter|7429 	black|5725 	blade|5648 	blame|7306 	
blanket|6296 	blast|6910 	bleak|7362 	bless|5954 	blind|7367 	blood|6991 	
blossom|5543 	blouse|5705 	blue|6990 	blur|7259 	blush|6959 	board|5773 	
boat|6785 	body|5706 	boil|6771 	bomb|5817 	bone|5450 	bonus|5622 	
book|5609 	boost|6498 	border|6042 	boring|6078 	borrow|6238 	boss|7270 	
bottom|6547 	bounce|6844 	box|6493 	boy|5726 	bracket|6150 	brain|5628 	
brand|6778 	brass|7074 	brave|6847 	bread|6833 	breeze|5525 	brick|5948 	
bridge|6927 	brief|5963 	bright|7310 	bring|5925 	brisk|7426 	broccoli|6517 	
broken|5932 	bronze|7240 	broom|5973 	brother|6660 	brown|5944 	brush|5447 	
bubble|6803 	buddy|5546 	budget|6046 	buffalo|7047 	build|6299 	bulb|5715 	
bulk|6891 	bullet|5991 	bundle|5594 	bunker|5804 	burden|5562 	burger|6362 	
burst|6256 	business|6405 	busy|6300 	bus|7350 	butter|5565 	buyer|6123 	
buzz|6349 	cabbage|7174 	cabin|6969 	cable|6644 	cactus|6749 	cage|7091 	
cake|6214 	call|6196 	calm|6383 	camera|7363 	camp|7182 	canal|6766 	
cancel|6665 	candy|7175 	cannon|5875 	canoe|7198 	canvas|6390 	canyon|6240 	
can|5598 	capable|6733 	capital|5669 	captain|6164 	carbon|6664 	card|5923 	
cargo|6305 	carpet|7344 	carry|6539 	cart|6139 	car|7086 	case|7101 	
cash|6829 	casino|6462 	castle|5714 	casual|7286 	catalog|7007 	catch|5481 	
category|6505 	cattle|6759 	cat|5956 	caught|6310 	cause|5832 	caution|6293 	
cave|6071 	ceiling|6318 	celery|6574 	cement|5955 	census|5676 	century|6185 	
cereal|5627 	certain|7163 	chair|6354 	chalk|7294 	champion|5441 	change|6530 	
chaos|5602 	chapter|6491 	charge|6559 	chase|5491 	chat|6848 	cheap|7291 	
check|5865 	cheese|6679 	chef|5782 	cherry|5826 	chest|5946 	chicken|7092 	
chief|6593 	child|5467 	chimney|6832 	choice|6161 	choose|6754 	chronic|6616 	
chuckle|6610 	chunk|5581 	churn|5645 	cigar|5933 	cinnamon|6864 	circle|6897 	
citizen|7009 	city|6715 	civil|6938 	claim|7178 	clap|5667 	clarify|6055 	
claw|6648 	clay|7437 	clean|7131 	clerk|5507 	clever|5780 	click|6550 	
client|5453 	cliff|6119 	climb|7193 	clinic|5885 	clip|6251 	clock|5612 	
clog|6272 	close|7172 	cloth|6862 	cloud|5756 	clown|5702 	club|5461 	
clump|6146 	cluster|5621 	clutch|6873 	coach|6345 	coast|5442 	coconut|5697 	
code|5474 	coffee|7060 	coil|6001 	coin|7263 	collect|7438 	color|5788 	
column|6628 	combine|7230 	come|6777 	comfort|5575 	comic|6522 	common|7360 	
company|6497 	concert|7058 	conduct|6369 	confirm|5577 	congress|6351 	connect|6094 	
consider|6874 	control|6371 	convince|7434 	cook|5473 	cool|5744 	copper|6764 	
